key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
26,"Smaragd-Karfunkel",0,0,25845,0,0,False,False,True,100,100,100,-1,0,0,0,0,0,0,0
27,"Ifrit-Egi",0,0,25846,25849,0,False,False,True,100,100,100,-1,1,2,3,4,0,0,0
28,"Titan-Egi",0,0,25847,25850,0,False,False,True,100,100,100,-1,1,2,3,4,0,0,0
29,"Garuda-Egi",0,0,25848,25851,0,False,False,True,100,100,100,-1,1,2,3,4,0,0,0
30,"Rubin-Ifrit",0,0,25852,0,0,False,False,True,25,50,75,-1,0,0,0,0,0,0,0
31,"Topas-Titan",0,0,25853,0,0,False,False,True,33,66,100,-1,0,0,0,0,0,0,0
32,"Smaragd-Garuda",0,0,25854,0,0,False,False,True,33,66,100,-1,0,0,0,0,0,0,0
33,"",0,0,25863,25864,0,True,False,False,100,100,100,-1,0,0,0,0,0,0,0
34,"Bernstein-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
35,"Selbstschuss-Gyrocopter LÄUFER",29413,0,0,0,0,True,False,False,100,100,100,-1,0,0,0,0,0,0,0
36,"Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
37,"Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
38,"Rubin-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
39,"Rubin-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
40,"Obsidian-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
41,"Obsidian-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
42,"Obsidian-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
43,"Obsidian-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
44,"Mondstein-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
45,"Mondstein-Karfunkel",0,0,0,0,0,False,False,False,100,100,100,-1,0,0,0,0,0,0,0
46,"Sol-Bahamut",36993,0,36999,0,0,False,False,True,13,26,40,-1,0,0,0,0,0,0,0
47,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
48,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
49,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
50,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
51,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
52,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
53,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
54,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
55,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
56,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
57,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
58,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
59,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
60,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
61,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
62,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
63,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
64,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
65,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
66,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
67,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
68,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
69,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
70,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
71,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
72,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
73,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
74,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
75,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
76,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
77,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
78,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
79,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
80,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
81,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
82,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
83,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
84,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
85,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
86,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
87,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
88,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
89,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
90,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
91,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
92,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
93,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
94,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
95,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
96,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
97,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
98,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
99,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
100,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
101,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
102,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
103,"",0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0
