key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000041,"Bomber-Daumen",4,"Bomber-Daumen",1,0,1,0,0,False,"Bomber-Daumen",30351,1,5,1,66705,3,0,0
2000042,"Kürbislaterne",3,"Kürbislaternen",1,0,1,1,0,False,"Kürbislaterne",24153,1,1,1,66706,5,0,0
2000043,"Bomber-Daumen",4,"Bomber-Daumen",1,0,1,0,0,False,"Bomber-Daumen",30351,1,1,1,66706,3,0,0
2000044,"saur[a] Funkenregen",4,"saur[a] Funkenregen",1,0,1,0,0,False,"Saurer Funkenregen",22647,1,1,1,66706,3,0,0
2000045,"Feuerbonbon",4,"Feuerbonbons",1,0,1,2,0,False,"Feuerbonbon",22624,1,1,1,66700,3,0,0
2000046,"Windbonbon",4,"Windbonbons",1,0,1,2,0,False,"Windbonbon",22625,1,1,1,66700,3,0,0
2000047,"Erdbonbon",4,"Erdbonbons",1,0,1,2,0,False,"Erdbonbon",22626,1,1,1,66700,3,0,0
2000048,"Bomber-Daumen",4,"Bomber-Daumen",1,0,1,0,0,False,"Bomber-Daumen",30351,1,5,1,66701,3,0,0
2000049,"Kürbislaterne",3,"Kürbislaternen",1,0,1,1,0,False,"Kürbislaterne",24153,1,1,1,66702,5,0,0
2000050,"Bomber-Daumen",4,"Bomber-Daumen",1,0,1,0,0,False,"Bomber-Daumen",30351,1,1,1,66702,3,0,0
2000051,"saur[a] Funkenregen",4,"saur[a] Funkenregen",1,0,1,0,0,False,"Saurer Funkenregen",22646,1,1,1,66702,3,0,0
2000052,"Feuerbonbon",4,"Feuerbonbons",1,0,1,2,0,False,"Feuerbonbon",22624,1,1,1,66708,3,0,0
2000053,"Windbonbon",4,"Windbonbons",1,0,1,2,0,False,"Windbonbon",22625,1,1,1,66708,3,0,0
2000054,"Erdbonbon",4,"Erdbonbons",1,0,1,2,0,False,"Erdbonbon",22626,1,1,1,66708,3,0,0
2000055,"Bomber-Daumen",4,"Bomber-Daumen",1,0,1,0,0,False,"Bomber-Daumen",30351,1,5,1,66709,3,0,0
2000056,"Kürbislaterne",3,"Kürbislaternen",1,0,1,1,0,False,"Kürbislaterne",24153,1,1,1,66710,5,0,0
2000057,"Bomber-Daumen",4,"Bomber-Daumen",1,0,1,0,0,False,"Bomber-Daumen",30351,1,1,1,66710,3,0,0
2000058,"saur[a] Funkenregen",4,"saur[a] Funkenregen",1,0,1,0,0,False,"Saurer Funkenregen",22645,1,1,1,66710,3,0,0
2000059,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000060,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000061,"Dosis[p] Bernstein-Fungizid",3,"Dosen[p] Bernstein-Fungizid",1,0,1,1,0,False,"Bernstein-Fungizid",20661,1,3,1,65663,3,0,0
2000062,"Stechmücken-Eierbeutel",4,"Stechmücken-Eierbeutel",2,0,1,0,0,False,"Stechmücken-Eierbeutel",22623,1,8,1,65664,3,0,0
2000063,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000064,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000065,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000066,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000067,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000068,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000069,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000070,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000071,"Anolis-Ei",2,"Anolis-Eier",2,0,1,2,0,False,"Anolis-Ei",25251,1,4,1,65661,3,0,0
2000072,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000073,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000074,"hausgemacht[a] Aalpastete",3,"hausgemacht[a] Aalpasteten",1,0,1,1,0,False,"Hausgemachte Aalpastete",24305,1,1,1,65621,3,0,0
2000075,"Damettas Bohnensack[p]",4,"Damettas Bohnensäcke[p]",2,0,0,0,1,False,"Damettas Bohnensack",22623,1,6,1,65639,3,0,0
2000076,"parfümiert[a] Brief",4,"parfümiert[a] Briefe",2,0,1,0,0,False,"Parfümierter Brief",26151,1,1,1,65635,3,0,0
2000077,"Mikrochu-Blatt",2,"Mikrochu-Blätter",2,0,1,2,0,False,"Mikrochu-Blatt",25201,1,4,1,65634,0,0,0
2000078,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000079,"F'mibhas' Schreiben[p]",4,"F'mibhas' Schreiben[p]",1,0,0,2,1,False,"F'mibhas' Schreiben",25918,0,1,1,65560,0,0,0
2000080,"Proviantpaket",4,"Proviantpakete",2,0,1,2,0,False,"Proviantpaket",22623,0,1,1,65570,0,0,0
2000081,"Hornspeerspitze",3,"Hornspeerspitzen",1,0,1,1,0,False,"Hornspeerspitze",22303,0,1,1,65574,0,0,0
2000082,"Klumpen[p] Bienenwachsfett",4,"Klumpen[p] Bienenwachsfett",1,0,1,0,0,False,"Bienenwachsfett",22636,0,1,1,65574,0,0,0
2000083,"robust[a] Strohseil",4,"robust[a] Strohseile",2,0,1,2,0,False,"Robustes Strohseil",26103,0,1,1,65574,0,0,0
2000084,"Samen[p] der Azeyma-Rose",4,"Samen[p] der Azeyma-Rose",1,0,1,0,0,False,"Samen der Azeyma-Rose",25302,1,6,1,65577,0,0,0
2000085,"Büschel[p] frischer Gizar-Blätter",4,"Büschel[p] frischer Gizar-Blätter",2,0,1,2,0,False,"Frische Gizar-Blätter",25218,1,1,1,66698,3,0,0
2000086,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000087,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000088,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000089,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000090,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000091,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000092,"Rösling-Samen",4,"Rösling-Samen",1,0,1,0,0,False,"Rösling-Samen",22623,1,6,1,65692,3,0,0
2000093,"frisch[a] Schaudermilbennetz",2,"frisch[a] Schaudermilbennetze",2,0,1,2,0,False,"Frisches Schaudermilbennetz",21664,1,6,1,65693,3,0,0
2000094,"Flasche[p] Hornissentinktur",3,"Flaschen[p] Hornissentinkturen",1,0,1,1,0,False,"Hornissentinktur",24403,1,1,1,65694,3,0,0
2000095,"Beutel[p] Qualmkohle",4,"Beutel[p] Qualmkohle",2,0,1,0,0,False,"Qualmkohle",30352,1,1,1,65695,3,0,0
2000096,"warm[a] Ei",2,"warm[a] Eier",2,0,1,2,0,False,"Warmes Ei",25252,1,1,1,65697,3,0,0
2000097,"Keithas Brief",3,"Keithas Briefe[p]",2,0,0,0,1,False,"Keithas Brief",25918,1,1,1,0,3,0,0
2000098,"Portion[p] terpenhaltigen Käfersekrets",3,"Portionen[p] terpenhaltigen Käfersekrets",1,0,1,1,0,False,"Terpenhaltiges Käfersekret",20641,1,6,1,65567,0,0,0
2000099,"Tüte[p] tote Hornissen",3,"Tüten[p] tote Hornissen",1,0,1,1,0,False,"Tote Hornissen",22623,1,4,1,65694,3,0,0
2000100,"Glas[p] abgestandenen Biers",2,"Gläser[p] abgestandenen Biers",2,0,1,2,0,False,"Abgestandenes Bier",20643,1,3,1,65696,3,0,0
2000101,"Phiole[p] Azeyma-Rosenöl",3,"Phiolen[p] Azeyma-Rosenöl",1,0,1,1,0,False,"Azeyma-Rosenöl",20663,1,2,1,65556,3,0,0
2000102,"Stein[p] der Resolution",4,"Steine[p] der Resolution",2,0,1,0,0,False,"Stein der Resolution",21451,1,1,1,65571,0,0,0
2000103,"Phiole[p] orangefarbenen Duftöls",3,"Phiolen[p] orangefarbenen Duftöls",1,0,1,1,0,False,"Orangefarbenes Duftöl",22636,1,1,1,0,3,0,0
2000104,"alt[a] Oktant",4,"alt[a] Oktanten",1,0,1,0,0,False,"Alter Oktant",21002,1,1,1,65644,3,0,0
2000105,"alt[a] Oktant",4,"alt[a] Oktanten",1,0,1,0,0,False,"Alter Oktant",21002,1,1,1,65645,3,0,0
2000106,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000107,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000108,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000109,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000110,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000111,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000112,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000113,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000114,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000115,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000116,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000117,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000118,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000119,"hausgemacht[a] Aalpastete",3,"hausgemacht[a] Aalpasteten",1,0,1,1,0,False,"Hausgemachte Aalpastete",24305,1,1,1,65659,3,0,0
2000120,"hausgemacht[a] Aalpastete",3,"hausgemacht[a] Aalpasteten",1,0,1,1,0,False,"Hausgemachte Aalpastete",24305,1,1,1,65660,3,0,0
2000121,"Flasche[p] mit klarem Wasser",3,"Flaschen[p] mit klarem Wasser",1,0,1,1,0,False,"Klares Wasser",22614,1,1,1,65628,3,0,0
2000122,"Stein[p] der Resolution",4,"Steine[p] der Resolution",2,0,1,0,0,False,"Stein der Resolution",21451,1,1,1,65679,0,0,0
2000123,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0,False,"Magitek-Photozelle",22625,1,99,1,0,0,0,0
2000124,"Aasmücken-Eierbeutel",4,"Aasmücken-Eierbeutel",2,0,1,0,0,False,"Aasmücken-Eierbeutel",22623,0,99,1,0,0,0,0
2000125,"Zombie-Nachlass",2,"Zombie-Nachlässe",2,0,1,0,0,False,"Zombie-Nachlass",22623,0,99,1,0,0,0,0
2000126,"übergroß[a] Honigbiene",3,"übergroß[a] Honigbienen",1,0,1,1,0,False,"Übergroße Honigbiene",27002,0,99,1,0,0,0,0
2000127,"klebrig[a] Blatt",2,"klebrig[a] Blätter",2,0,1,2,0,False,"Klebriges Blatt",25201,0,99,1,0,0,0,0
2000128,"Truhe[p] gewilderte Tierhäute",3,"Truhen[p] gewilderte Tierhäute",1,0,1,1,0,False,"Gewilderte Tierhäute",21002,0,99,1,0,0,0,0
2000129,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000130,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000131,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000132,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000133,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000134,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000135,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000136,"Wymonds Schreiben",4,"Wymonds Schreiben",1,0,0,2,1,False,"Wymonds Schreiben",25918,1,1,1,65685,3,0,0
2000137,"Franz-Poster",4,"Franz-Poster",2,0,1,2,0,False,"Franz-Poster",25906,1,3,1,65689,3,1,1
2000138,"Spitzmullfell",4,"Spitzmullfelle",2,0,1,0,0,False,"Spitzmullfell",21809,1,5,1,65699,3,0,0
2000139,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000140,"Leinenbeutel",4,"Leinenbeutel",1,0,1,0,0,False,"Leinenbeutel",22628,1,1,1,65709,3,0,0
2000141,"Messtabelle",3,"Messtabellen",1,0,1,1,0,False,"Messtabelle",26151,1,1,1,65711,3,0,0
2000142,"Sumpf-Yarzon-Panzer",4,"Sumpf-Yarzon-Panzer",1,0,1,0,0,False,"Sumpf-Yarzon-Panzer",22252,1,4,1,65733,0,0,0
2000143,"Leuchtpilz",2,"Leuchtpilze",1,0,1,0,0,False,"Leuchtpilz",25402,1,1,1,65731,3,0,0
2000144,"Korb[p] voll Öllause",4,"Körbe[p] voll Ölläuse",2,0,1,0,0,False,"Ölläuse",27003,1,1,1,65707,3,0,0
2000145,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000146,"Messgerätekiste",4,"Messgerätekiste",1,0,1,0,0,False,"Messgerätekiste",21002,1,2,1,65711,3,0,0
2000147,"Messleine",3,"Messleinen",1,0,1,1,0,False,"Messleine",26103,1,1,1,65711,3,0,0
2000148,"Transportkiste",3,"Transportkisten",1,0,1,1,0,False,"Transportkiste",21003,1,3,1,65758,3,0,0
2000149,"Flasche[p] Kaktor-Milch",3,"Flaschen[p] Kaktor-Milch",1,0,1,1,0,False,"Kaktor-Milch",20642,1,4,1,65759,3,0,0
2000150,"Fafafonos Päckchen",4,"Fafafonos Päckchen",1,0,0,2,1,False,"Fafafonos Päckchen",21003,1,3,1,65761,3,0,0
2000151,"Fungus-Sporangium",4,"Fungus-Sporangien",1,0,1,2,0,False,"Fungus-Sporangium",25403,0,99,1,0,0,0,0
2000152,"Mikrochu-Ranke",3,"Mikrochu-Ranken",1,0,1,1,0,False,"Mikrochu-Ranke",26103,0,99,1,0,0,0,0
2000153,"natürlich[a] Magnet",4,"natürlich[a] Magnete",2,0,1,0,0,False,"Natürlicher Magnet",21209,1,3,1,65764,3,0,0
2000154,"Messingköder",4,"Messingköder",2,0,1,0,0,False,"Messingköder",27055,1,2,1,65765,3,0,0
2000155,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000156,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000157,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000158,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000159,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000160,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000161,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000162,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000163,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000164,"Phiole[p] Kobalos-Öl",3,"Phiolen[p] Kobalos-Öl",1,0,1,1,0,False,"Kobalos-Öl",20663,1,4,1,65763,3,0,0
2000165,"Brief[p] an Momodi",4,"Briefe[p] an Momodi",2,0,1,0,0,False,"Brief an Momodi",25918,1,1,1,65766,3,0,0
2000166,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000167,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000168,"Treiberameisen-Kiefer",4,"Treiberameisen-Kiefer",2,0,1,0,0,False,"Treiberameisen-Kiefer",22205,1,5,1,65841,3,0,0
2000169,"Hammerschnabel-Rippe",3,"Hammerschnabel-Rippen",1,0,1,1,0,False,"Hammerschnabel-Rippe",22202,1,1,1,0,3,0,0
2000170,"Silbererzklumpen",4,"Silbererzklumpen",1,0,1,0,0,False,"Silbererzklumpen",21211,1,1,1,0,3,0,0
2000171,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000172,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000173,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000174,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000175,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000176,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000177,"Hammerschnabel-Rippe",3,"Hammerschnabel-Rippen",1,0,1,1,0,False,"Hammerschnabel-Rippen",22202,1,8,1,65862,3,0,0
2000178,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000179,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000180,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000181,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000182,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000183,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000184,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000185,"alt[a] Angelrute",3,"alt[a] Angelruten",1,0,1,1,0,False,"Alte Angelrute",38201,1,1,1,65921,3,0,0
2000186,"Roselines Schreiben",4,"Roselines Schreiben",1,0,0,2,1,False,"Roselines Schreiben",26151,1,1,1,65916,3,0,0
2000187,"Roselines Schreiben",4,"Roselines Schreiben",1,0,0,2,1,False,"Roselines Schreiben",26151,1,1,1,65916,3,0,0
2000188,"Roselines Schreiben",4,"Roselines Schreiben",1,0,0,2,1,False,"Roselines Schreiben",26151,1,1,1,65916,3,0,0
2000189,"Tonkrug",2,"Tonkrüge",2,0,1,0,0,False,"Tonkrug",25055,1,1,1,0,3,0,0
2000190,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000191,"Lederbeutel",4,"Lederbeutel",2,0,1,0,0,False,"Lederbeutel",25919,1,1,1,65915,3,0,0
2000192,"Strauß[p] Nymeia-Lilien",2,"Sträuße[p] Nymeia-Lilien",2,0,1,0,0,False,"Nymeia-Lilien",22627,1,3,1,65919,3,0,0
2000193,"Tausendjahrpflaume",3,"Tausendjahrpflaumen",1,0,1,1,0,False,"Tausendjahrpflaume",25308,0,99,1,0,0,0,0
2000194,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000195,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000196,"Alewyns Tonikum",4,"Alewyns Tonika",1,0,0,2,1,False,"Alewyns Tonikum",20661,1,1,1,65930,3,0,0
2000197,"rissig[a] Vase",3,"rissig[a] Vasen",1,0,1,1,0,False,"Rissige Vase",25055,1,1,1,65931,3,0,0
2000198,"Gilbeutel",3,"Gilbeutel",2,0,1,1,0,False,"Gilbeutel",25919,1,5,1,65932,3,0,0
2000199,"Kürbis-Quittung",3,"Kürbis-Quittungen",1,0,1,1,0,False,"Kürbis-Quittung",25906,1,1,1,65839,3,0,0
2000200,"Stück[p] Antilopen-Pökelfleisch",4,"Stücke[p] Antilopen-Pökelfleisch",2,0,1,2,0,False,"Antilopen-Pökelfleisch",24353,1,1,1,0,3,0,0
2000201,"Quittung",3,"Quittungen",1,0,1,1,0,False,"Quittung",26151,1,1,1,65701,3,0,0
2000202,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000203,"Kiste[p] getrocknete Mun-Tuy-Bohnen",3,"Kisten[p] getrocknete Mun-Tuy-Bohnen",1,0,1,1,0,False,"Getrocknete Mun-Tuy-Bohnen",21003,1,1,1,0,3,0,0
2000204,"winzig[a] Stab",4,"winzig[a] Stäbe",2,0,1,0,0,False,"Winziger Stab",32412,1,1,1,0,3,0,0
2000205,"winzig[a] Stab",4,"winzig[a] Stäbe",2,0,1,0,0,False,"Winziger Stab",32412,1,1,1,0,3,0,0
2000206,"Kiste[p] mit Jagdwerkzeugen",3,"Kisten[p] mit Jagdwerkzeugen",1,0,1,1,0,False,"Jagdwerkzeuge",21002,1,3,1,0,3,0,0
2000207,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000208,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000209,"Haufen[p] Antilopen-Eingeweide",4,"Haufen[p] Antilopen-Eingeweide",1,0,1,0,0,False,"Antilopen-Eingeweide",29002,1,4,1,0,3,0,0
2000210,"Ochu-Blatt",2,"Ochu-Blätter",2,0,1,2,0,False,"Ochu-Blatt",25201,1,4,1,0,3,0,0
2000211,"Stück[p] Spitzmausfleisch",4,"Stücke[p] Spitzmausfleisch",2,0,1,2,0,False,"Spitzmausfleisch",25155,1,2,1,65840,3,0,0
2000212,"Silbererzklumpen",4,"Silbererzklumpen",1,0,1,0,0,False,"Silbererzklumpen",21215,1,1,1,65843,3,0,0
2000213,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000214,"Stück[p] eines fettigen Orobons",4,"Stücke[p] eines fettigen Orobons",2,0,1,2,0,False,"Fettiger Orobon",29002,1,4,1,65858,3,0,0
2000215,"Phiole[p] Spektralblut",3,"Phiolen[p] Spektralblut",1,0,1,1,0,False,"Spektralblut",22601,1,4,1,0,3,0,0
2000216,"gestohlen[a] Truhe",3,"gestohlen[a] Truhen",1,0,1,1,0,False,"Gestohlene Truhe",21002,1,3,1,65844,3,0,0
2000217,"Naldiq & Vymelli-Schreiben",4,"Naldiq & Vymelli-Schreiben",1,0,1,2,0,False,"Naldiq & Vymelli-Schreiben",25918,1,1,1,65942,3,0,0
2000218,"Proviantpaket",4,"Proviantpakete",2,0,1,2,0,False,"Proviantpaket",22641,1,4,1,65945,3,0,0
2000219,"Blitz-Exergon-Essenz",3,"Blitz-Exergon-Essenzen",1,0,1,1,0,False,"Blitz-Exergon-Essenz",21265,1,3,1,65946,3,0,0
2000220,"blitzblank[a] Schakalfangzahn",4,"blitzblank[a] Schakalfangzähne",2,0,1,0,0,False,"Blitzblanker Schakalfangzahn",22303,1,4,1,65947,3,0,0
2000221,"Stück[p] faulen Dodo-Fleisches",4,"Stücke[p] faulen Dodo-Fleisches",2,0,1,2,0,False,"Faules Dodo-Fleisch",24353,1,1,1,65952,3,0,0
2000222,"Segeltuch",4,"Segeltücher",2,0,1,2,0,False,"Segeltuch",21602,1,1,1,65951,3,0,0
2000223,"Steuerrad",4,"Steuerräder",2,0,1,2,0,False,"Steuerrad",21003,1,1,1,65951,3,0,0
2000224,"Takelage",3,"Takelagen",1,0,1,1,0,False,"Takelage",20910,1,1,1,65951,3,0,0
2000225,"La Noscea-Lilie",3,"La Noscea-Lilien",2,0,1,1,1,False,"La Noscea-Lilie",25022,1,1,1,65953,3,0,0
2000226,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000227,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000228,"schmutzig[a] Tongefäß",2,"schmutzig[a] Tongefäße",2,0,1,2,0,False,"Schmutziges Tongefäß",25054,1,5,1,0,3,0,0
2000229,"Zeremonialschwert",4,"Zeremonialschwerter",2,0,0,2,1,False,"Zeremonialschwert",30426,1,1,1,65981,3,0,0
2000230,"stinkend[a] Köder",2,"stinkend[a] Köder",2,0,1,0,0,False,"Stinkender Köder",21005,1,2,1,65583,3,0,0
2000231,"Knochenpfeife",3,"Knochenpfeifen",1,0,1,1,0,False,"Knochenpfeife",25919,1,3,1,0,3,0,0
2000232,"Flasche[p] Frühlingsmet",3,"Flaschen[p] Frühlingsmet",1,0,1,1,0,False,"Frühlingsmet",25057,1,1,1,65974,3,0,0
2000233,"Brandballon-Finger",4,"Brandballon-Finger",2,0,1,0,0,False,"Brandballon-Finger",25911,1,6,1,65974,3,0,0
