key,0,1,2,3,4
35,2,29,10,False,"<hex:02093DE802FF18>Stolz ist das Handwerk!<hex:FF20>(Nr.10) Stolz ist das Handwerk!<hex:03>"
36,2,30,11,True,"<hex:020923E802FF0B>Das Genist<hex:FF13>(Nr.11) Das Genist<hex:03>"
37,2,30,12,False,"<hex:020945E802FF1C>Schutt weg und Häuser her!<hex:FF24>(Nr.12) Schutt weg und Häuser her!<hex:03>"
38,2,33,13,False,"<hex:020947E802FF1D>Wir kommen großartig voran!<hex:FF25>(Nr.13) Wir kommen großartig voran!<hex:03>"
39,2,35,14,False,"<hex:02094FE802FF21>Der Schutt ist fast geschaufelt!<hex:FF29>(Nr.14) Der Schutt ist fast geschaufelt!<hex:03>"
40,2,37,15,False,"<hex:020943E802FF1B>Pflastern für die Zukunft<hex:FF23>(Nr.15) Pflastern für die Zukunft<hex:03>"
41,2,40,16,False,"<hex:02093DE802FF18>Es geht an die Häuser!<hex:FF20>(Nr.16) Es geht an die Häuser!<hex:03>"
42,2,43,17,False,"<hex:020947E802FF1D>Das Genist nimmt Gestalt an!<hex:FF25>(Nr.17) Das Genist nimmt Gestalt an!<hex:03>"
43,2,46,18,False,"<hex:020939E802FF16>Wir sind im Endspurt!<hex:FF1E>(Nr.18) Wir sind im Endspurt!<hex:03>"
44,2,48,19,True,"<hex:020955E802FF24>Das Genist: Das Werk ist vollendet!<hex:FF2C>(Nr.19) Das Genist: Das Werk ist vollendet!<hex:03>"
45,3,11,4,True,"Das Glücks-Kupo"
46,3,11,5,True,"Das Diadem"
47,1,0,0,True,""
48,1,0,0,True,""
49,1,0,0,True,""
50,1,0,0,True,""
51,2,49,1,True,"<hex:020933E802FF13>Federfall-Quartier<hex:FF1B>(Nr. 1) Federfall-Quartier<hex:03>"
52,2,50,2,False,"<hex:020941E802FF1A>Kräftige Helfer gesucht!<hex:FF22>(Nr. 2) Kräftige Helfer gesucht!<hex:03>"
53,2,52,3,False,"<hex:020941E802FF1A>Die Trümmer müssen weg!<hex:FF22>(Nr. 3) Die Trümmer müssen weg!<hex:03>"
54,2,54,4,False,"<hex:02096BE802FF2F>Vielen Dank für euren unermüdlichen Einsatz!<hex:FF37>(Nr. 4) Vielen Dank für euren unermüdlichen Einsatz!<hex:03>"
55,2,56,5,False,"<hex:02093FE802FF19>Helfende Hände gesucht!<hex:FF21>(Nr. 5) Helfende Hände gesucht!<hex:03>"
56,2,59,6,False,"<hex:020957E802FF25>Lasst uns etwas Großes vollbringen!<hex:FF2D>(Nr. 6) Lasst uns etwas Großes vollbringen!<hex:03>"
57,2,62,7,False,"<hex:02096FE802FF31>Bitte helft uns bei der Errichtung der Gebäude!<hex:FF39>(Nr. 7) Bitte helft uns bei der Errichtung der Gebäude!<hex:03>"
58,2,65,8,False,"<hex:02094FE802FF21>Endspurt beim Bau der Wohnungen!<hex:FF29>(Nr. 8) Endspurt beim Bau der Wohnungen!<hex:03>"
59,2,67,9,True,"<hex:020951E802FF22>Arbeiten auf der Allee des Abakus<hex:FF2A>(Nr. 9) Arbeiten auf der Allee des Abakus<hex:03>"
60,2,68,10,False,"<hex:020952E802FF22>Arbeiten auf der Allee des Abakus<hex:FF2B>(Nr. 10) Arbeiten auf der Allee des Abakus<hex:03>"
61,2,70,11,False,"<hex:02096CE802FF2F>Versucht euer Glück auf der Allee des Abakus!<hex:FF38>(Nr. 11) Versucht euer Glück auf der Allee des Abakus!<hex:03>"
62,2,73,12,False,"<hex:020968E802FF2D>Prachtvolle Statue für die Allee des Abakus<hex:FF36>(Nr. 12) Prachtvolle Statue für die Allee des Abakus<hex:03>"
63,2,74,13,True,"<hex:020948E802FF1D>Arbeiten am Raureif-Refugium<hex:FF26>(Nr. 13) Arbeiten am Raureif-Refugium<hex:03>"
64,2,75,14,False,"<hex:020964E802FF2B>Ein großes Gebäude erfordert eure Hilfe!<hex:FF34>(Nr. 14) Ein großes Gebäude erfordert eure Hilfe!<hex:03>"
65,2,79,15,True,"<hex:020966E802FF2C>Federfall-Quartier: Das Werk ist vollendet!<hex:FF35>(Nr. 15) Federfall-Quartier: Das Werk ist vollendet!<hex:03>"
66,1,0,0,True,""
67,1,0,0,True,""
68,1,0,0,True,""
69,1,0,0,True,""
70,1,0,0,True,""
71,2,80,1,True,"<hex:020938E802FF16>Westliches Himmelsang<hex:FF1D>(Nr.1) Westliches Himmelsang<hex:03>"
72,2,81,2,False,"<hex:020948E802FF1E>Schuttarbeiten in Himmelsang!<hex:FF25>(Nr.2) Schuttarbeiten in Himmelsang!<hex:03>"
73,2,83,3,False,"<hex:02094CE802FF20>Pflastersetzer für Himmelsang!<hex:FF27>(Nr.3) Pflastersetzer für Himmelsang!<hex:03>"
74,2,86,4,False,"<hex:020944E802FF1C>Ein Kulturviertel entsteht!<hex:FF23>(Nr.4) Ein Kulturviertel entsteht!<hex:03>"
75,2,89,5,False,"<hex:020942E802FF1B>Gemeinsame Schaffenskraft!<hex:FF22>(Nr.5) Gemeinsame Schaffenskraft!<hex:03>"
76,2,92,6,False,"<hex:020968E802FF2E>Die letzten Arbeiten stehen an in Himmelsang!<hex:FF35>(Nr.6) Die letzten Arbeiten stehen an in Himmelsang!<hex:03>"
77,2,94,7,True,"<hex:020948E802FF1E>Eine Passage für die Barden!<hex:FF25>(Nr.7) Eine Passage für die Barden!<hex:03>"
78,2,95,8,False,"<hex:02094CE802FF20>Handwerker zur Balladenpassage!<hex:FF27>(Nr.8) Handwerker zur Balladenpassage!<hex:03>"
79,2,97,9,False,"<hex:020938E802FF16>Östliches Himmelsang<hex:FF1D>(Nr.9) Östliches Himmelsang<hex:03>"
80,2,98,10,False,"<hex:020953E802FF23>Schaufeln und Schubkarren gesucht!<hex:FF2B>(Nr.10) Schaufeln und Schubkarren gesucht!<hex:03>"
81,2,100,11,False,"<hex:020963E802FF2B>Straßenarbeiten im östlichen Himmelsang!<hex:FF33>(Nr.11) Straßenarbeiten im östlichen Himmelsang!<hex:03>"
82,2,103,12,True,"<hex:020945E802FF1C>Am Anfang war das Fundament<hex:FF24>(Nr.12) Am Anfang war das Fundament<hex:03>"
83,2,106,13,False,"<hex:020935E802FF14>Häuser fürs Volk!<hex:FF1C>(Nr.13) Häuser fürs Volk!<hex:03>"
84,2,108,14,True,"<hex:020933E802FF13>Winterliche Wonnen<hex:FF1B>(Nr.14) Winterliche Wonnen<hex:03>"
85,2,109,15,False,"<hex:020939E802FF16>Eine Therme entsteht!<hex:FF1E>(Nr.15) Eine Therme entsteht!<hex:03>"
86,2,111,16,False,"<hex:02092BE802FF0F>Zu euren Ehren<hex:FF17>(Nr.16) Zu euren Ehren<hex:03>"
87,2,112,17,True,"<hex:02093DE802FF18>Die Himmelsstadt steht!<hex:FF20>(Nr.17) Die Himmelsstadt steht!<hex:03>"
88,1,0,0,True,""
89,2,113,1,True,"Das Himmelsfest"
90,3,112,6,True,"Fêtes"
