key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
81,13,61851,6,20,12,70,13,240,0,0,70847,"Kreszentia: FATEs II","20 FATEs im südlichen Kreszentia abgeschlossen",0
82,13,61851,7,1,12,30,13,140,0,0,70847,"Kreszentia: Erfolgssträhnen I","20 Mal eine Erfolgssträhne im südlichen Kreszentia erreicht ",0
83,13,61851,8,1,12,70,13,240,0,0,70847,"Kreszentia: Erfolgssträhnen II","40 Mal eine Erfolgssträhne im südlichen Kreszentia erreicht ",0
84,14,61824,1,1,14,7,0,0,0,0,70941,"Pilgers Pfad: Fortschritt I","Ebene 20 von Pilgers Pfad abschließen",0
85,14,61824,2,1,15,2,0,0,0,0,70941,"Pilgers Pfad: Fortschritt II","Ebene 30 von Pilgers Pfad abschließen",0
86,14,61824,3,1,14,8,0,0,0,0,70942,"Pilgers Pfad: Fortschritt III","Ebene 50 von Pilgers Pfad abschließen",0
87,14,61824,4,1,15,3,0,0,0,0,70942,"Pilgers Pfad: Fortschritt IV","Ebene 70 von Pilgers Pfad abschließen",0
88,14,61824,5,1,14,10,0,0,0,0,70942,"Pilgers Pfad: Fortschritt V","Ebene 100 von Pilgers Pfad abschließen",0
89,0,0,0,0,0,0,0,0,0,0,0,"","",0
90,0,0,0,0,0,0,0,0,0,0,0,"","",0
91,0,0,0,0,0,0,0,0,0,0,0,"","",0
92,0,0,0,0,0,0,0,0,0,0,0,"","",0
93,0,0,0,0,0,0,0,0,0,0,0,"","",0
94,0,0,0,0,0,0,0,0,0,0,0,"","",0
95,0,0,0,0,0,0,0,0,0,0,0,"","",0
96,0,0,0,0,0,0,0,0,0,0,0,"","",0
97,0,0,0,0,0,0,0,0,0,0,0,"","",0
98,0,0,0,0,0,0,0,0,0,0,0,"","",0
99,0,0,0,0,0,0,0,0,0,0,0,"","",0
100,0,0,0,0,0,0,0,0,0,0,0,"","",0
101,0,0,0,0,0,0,0,0,0,0,0,"","",0
102,0,0,0,0,0,0,0,0,0,0,0,"","",0
103,0,0,0,0,0,0,0,0,0,0,0,"","",0
