key,0,1,2,3,4
112,683,"Von Dodos gejagt","",112,345
113,684,"Horch, was kommt von draußen rein","",113,345
114,685,"Der Preis der Freiheit","",114,345
115,686,"Erz auf zwei Beinen","",115,345
116,689,"Unlauterer Wettbewerb","",116,345
117,694,"Ruf nach Unsterblichkeit","",117,345
118,705,"Panik auf der Alm","",118,345
119,706,"Am Leben kleben","",119,345
120,707,"Blutige Rituale","",120,345
121,725,"Spenden macht selig","",121,345
122,726,"Blut und Spiele","",122,345
123,727,"Gerüchte um den Schwarzmarkt","",123,345
124,733,"Höllenschlünde hoch im Himmel","",124,345
125,734,"Ein Erntefest organisieren","",125,345
126,735,"Unorganisiertes Verbrechen","",126,345
127,736,"Das Herz der Unendlichkeit","",127,345
128,743,"Auf der Hut vor Feindesflut","",128,345
129,744,"Schuss ins Herz","",129,345
130,745,"Gerüchterstattung","",130,345
131,752,"Saliah Ahldbhar","",131,345
132,753,"Blutige Nachforschungen","",132,345
133,754,"Die ausgegrabene Wahrheit","",133,345
134,755,"Rostschutzmittel","",134,345
135,761,"Auf den Säbelzahn gefühlt","",135,345
136,762,"Beichtvater der Azeyma","",136,345
137,763,"Bittere Medizin","",137,345
138,764,"Der Fluch des Fungus","",138,345
139,770,"Der neugierige Goblin","",139,345
140,771,"Ein sattes Geschäft","",140,345
141,772,"Saure Traubenklauberei","",141,345
142,773,"Ratten verlassen das stinkende Schiff","",142,345
143,788,"Das Ei der Weisen (Ul'dah)","",143,345
144,789,"Rück-Eioberung (Ul'dah)","",144,345
145,793,"Das Ei der Weisen (Gridania)","",145,345
146,794,"Rück-Eioberung (Gridania)","",146,345
147,798,"Das Fest mit dem Feuer","",147,345
148,799,"Impertinente Imps","",148,345
149,800,"Das Schneeballsystem","",149,345
150,801,"Das kalte Herz","",150,345
151,803,"Das Ei der Weisen (Limsa Lominsa)","",151,345
152,804,"Rück-Eioberung (Limsa Lominsa)","",152,345
153,808,"Gildenaufgaben","",153,345
154,809,"Shposhae, öffne dich","",154,345
155,810,"Riskante Geschäfte","",155,345
156,811,"Das Formen der Seele","",156,345
157,812,"Das Vereinen der Seele","",157,345
158,813,"Das Erwecken der Seele","",158,345
159,815,"Im Zwielicht der Barriere","",159,345
160,816,"Nachschublieferung & Materialbeschaffung","",160,345
161,817,"Das Grab der Helden","",161,345
162,818,"Es ist nicht alles Gold, was glänzt","",162,345
163,820,"Operation Kerkermeister","",163,345
164,821,"Operation Burgfriede","",164,345
165,822,"Operation Nebelmarsch","",165,345
166,823,"Operation Sandsturm","",166,345
167,827,"Wer den Ranzen nicht ehrt","",167,345
168,828,"Irgendwas im Busch","",168,345
169,837,"Tintennachschub","",169,345
170,838,"Ein Schaf unter Wölfen","",170,345
171,839,"Investigativer Journalismus","",171,345
172,840,"Prophetische Kriminologie","",172,345
173,847,"Der verschwundene Ehering","",173,345
174,848,"Ein stichfestes Alibi","",174,345
175,857,"Saisonales Ereignis","",175,345
176,858,"Jagd nach dem Ei, Teil Zwei","",176,345
177,859,"Feuermond-Reigen - Die Rache der Knallomaten","",177,345
178,860,"Saisonales Ereignis (Alle Stadtstaaten)","",178,345
179,861,"Weiler-Versorgung","",179,345
180,862,"Professor Eriks Vorlesung","",180,345
181,866,"Im Auge des Sturms","",181,345
182,867,"Restauration der Reliktwaffen","",182,345
183,868,"Pilgerfahrt","",183,345
184,869,"Das Schicksal der Silberschwinge","",184,345
185,1200,"Der Prophet aus den Bergen","",254,347
186,1201,"Man wächst mit seinen Aufgaben","",255,347
187,1202,"Ein Zeichen von Schwäche","",256,347
188,1203,"Das Kreuz mit alten Bräuchen","",257,347
189,1204,"Indirektes Kräftemessen","",258,347
190,1205,"Wahre Stärke","",259,347
191,1220,"Der Professor und dein Lehrmeister","",260,347
192,1221,"Spuren der Geschichte","",261,347
193,1222,"Auf der Suche nach Macht","",262,347
194,1223,"Ätherische Harmonie","",263,347
195,1224,"Das Schicksal der Mönche","",264,347
196,1225,"Das siebte Chakra","",265,347
197,1240,"Ass der Stäbe","",266,347
198,1241,"Weicher Wüterich","",267,347
199,1242,"Sticht, sticht, sticht","",268,347
200,1243,"Die Spirale des Zorns","",269,347
201,1244,"Fünffache Milde","",270,347
202,1245,"In Freiheit verbunden","",271,347
203,1260,"Der die Stimme vernimmt","",272,347
204,1261,"Dürstender Sand","",273,347
205,1262,"Fremde Freunde","",274,347
206,1263,"Das dunkle Atmen","",275,347
207,1264,"Finde, was dein ist","",276,347
208,1265,"Im Nichts vereint","",277,347
209,1280,"Freier Paladin","",278,347
210,1281,"Leuchtendes Vorbild","",279,347
211,1282,"Intrige und Verrat","",280,347
212,1283,"Gift im Herzen","",281,347
213,1284,"Der rechte Weg","",282,347
214,1285,"Das heilige Schwert","",283,347
215,1300,"Ouvertüre","",284,347
216,1301,"Die Wiege der Poesie","",285,347
217,1302,"Das Erbe der Barden","",286,347
218,1303,"Der hochmütige Narr","",287,347
219,1304,"Des Barden neue Kleider","",288,347
220,1305,"Requiem","",289,347
221,1320,"Das Auge des Drachen","",290,347
222,1321,"Lanzenlegenden","",291,347
223,1322,"Narben der Seele","",292,347
224,1323,"Doppel-Dragoon","",293,347
225,1324,"Fatale Versuchung","",294,347
226,1325,"Klüfte der Feindschaft","",295,347
227,1400,"Zwei Seiten der Wahrheit","",185,348
228,1401,"Aspirant beim Mahlstrom","",186,348
229,1402,"Flottentaler du musst wandern","",187,348
230,1403,"Elektronische Kriegsführung","",188,348
231,1404,"Rede zur Freiheit","",189,348
232,1405,"Blut für Erdseim","",190,348
233,1406,"Treueeid für den Mahlstrom","",191,348
234,1409,"Der Kerker von Toto-Rak (Limsa Lominsa)","",192,348
235,1410,"Die unterirdische Feste (Limsa Lominsa)","",193,348
236,1415,"Feuertaufe (Limsa Lominsa)","",194,348
237,1416,"Träume sind Schäume","",195,348
238,1417,"Der Gute, die Bösen und die Kobolde","",196,348
239,1418,"Manche mögen's scharf","",197,348
240,1419,"Kobold-Ränkeschmiede","",198,348
241,1425,"Ölkrise","",199,348
242,1426,"Cid und der Wolf","",200,348
243,1427,"Ausbluten lassen","",201,348
244,1428,"Deus ex Machina","",202,348
245,1429,"Die grausame Herrin der Stürme (Limsa Lominsa)","",203,348
246,1430,"Am Scheideweg (Limsa Lominsa)","",204,348
247,1431,"Auf der Siegerstraße (Limsa Lominsa)","",205,348
248,1432,"Mondsüchtig (Limsa Lominsa)","",206,348
249,1433,"Offizier zur See","",207,348
250,1600,"Ich bin die Axt, ich bin die Flamme","",208,348
251,1601,"Aspirant der Bruderschaft","",209,348
252,1602,"Ordenstaler, du musst wandern","",210,348
253,1603,"Unter Schutz und Undercover","",211,348
254,1604,"Die Summe der einzelnen Teile","",212,348
255,1605,"Traumatische Erlebnisse","",213,348
256,1606,"Treueeid für die Bruderschaft","",214,348
257,1609,"Der Kerker von Toto-Rak (Gridania)","",215,348
258,1610,"Die unterirdische Feste (Gridania)","",216,348
259,1615,"Feuertaufe (Gridania)","",217,348
260,1616,"Der Wald gibt, der Wald nimmt","",218,348
261,1617,"Individuelle Stärken","",219,348
262,1618,"Die Leiden der Gärtner","",220,348
263,1619,"Vom Winde verweht","",221,348
264,1625,"Eine Vorliebe für Totes","",222,348
265,1626,"Die linke und die rechte Hand des Schicksals","",223,348
266,1627,"Party platzen lassen","",224,348
267,1628,"Schuldlose Sühne","",225,348
268,1629,"Die grausame Herrin der Stürme (Gridania)","",226,348
269,1630,"Am Scheideweg (Gridania)","",227,348
270,1631,"Auf der Siegerstraße (Gridania)","",228,348
271,1632,"Mondsüchtig (Gridania)","",229,348
272,1633,"Immun gegen Pocken und Narben","",230,348
273,1800,"Stolz und Vorurteil","",231,348
274,1801,"Aspirant der Unsterblichen","",232,348
275,1802,"Legionstaler, du musst wandern","",233,348
276,1803,"Der Weg und seine Belagerer","",234,348
277,1804,"Wirklicher Wohlstand","",235,348
278,1805,"Der Verräter","",236,348
279,1806,"Treueeid für die Legion","",237,348
280,1809,"Der Kerker von Toto-Rak (Ul'dah)","",238,348
281,1810,"Die unterirdische Feste (Ul'dah)","",239,348
282,1815,"Feuertaufe (Ul'dah)","",240,348
283,1816,"Der böse Blick","",241,348
284,1817,"Wie du mir, so ich dir","",242,348
285,1818,"Nur das Beste auf die Bühne","",243,348
286,1819,"Nymeias Gnade","",244,348
287,1825,"Herausforderung angenommen","",245,348
288,1826,"Konfrontation mit der Vergangenheit","",246,348
289,1827,"Den Hahn zudrehn","",247,348
290,1828,"Fanal der Entscheidung","",248,348
291,1829,"Die grausame Herrin der Stürme (Ul'dah)","",249,348
292,1830,"Am Scheideweg (Ul'dah)","",250,348
293,1831,"Auf der Siegerstraße (Ul'dah)","",251,348
294,1832,"Mondsüchtig (Ul'dah)","",252,348
295,1833,"Ins Bockshorn gejagt","",253,348
