6,86803,"<hex:0248020803><hex:0249020403>■ Sprich mit den NPCs!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Die NPCs im Inhalt liefern weitere Erklärungen zu den Regeln und Spielmechaniken. Sprich mit ihnen, um sicherzugehen, dass du das Meiste aus dem Inhalt herausholst."
7,86804,"<hex:0248020803><hex:0249020403>Stelle dich in Dungeons neuen Abenteuern!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>In Dungeons kooperierst du mit anderen Spielern und NPCs, um Monster zu bezwingen, Aufgaben zu lösen und die Bosse am Ende jedes Dungeons zur Rechenschaft zu ziehen. Für jeden abgeschlossenen Dungeon erhältst du Belohnungen, die dir auf deinen Abenteuern von Nutzen sein werden.<hex:02100103>Du kannst deine Klasse oder deinen Job innerhalb eines Dungeons nicht wechseln und musst ihn innerhalb eines bestimmten Zeitlimits abschließen. Auf der nächsten Seite erfährst du, wie man einen Dungeon betritt."
8,86805,"<hex:0248020803><hex:0249020403>Wege in den Dungeon Teil 1: Inhalte betreten<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Es gibt zwei Möglichkeiten, einen Dungeon zu betreten: Entweder kämpfst du an der Seite computergesteuerter NPCs oder rekrutierst mithilfe der Inhaltssuche eine Gruppe anderer Spieler. Natürlich kannst du dich auch mit anderen Spielern absprechen und manuell eine Gruppe zu<hex:02160103>sammen<hex:02160103>stellen.<hex:02100103>Wie du einen Inhalt betrittst, hat keinen Einfluss auf den Ablauf des Geschehens, wähle also ruhig die von dir bevorzugte Methode!"
9,86806,"<hex:0248020803><hex:0249020403>Wege in den Dungeon Teil 2: NPCs rekrutieren (1/2)<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Wenn du einen Inhalt lieber auf eigene Faust durchspielen möchtest, kannst du den <hex:0248020F03>Inhaltshelfer<hex:0248020103> nutzen, um dir eine Gruppe befreundeter NPCs an die Seite zu holen.<hex:02100103>An einem Symbol über dem Eingangsportal erkennst du, ob der Dungeon mit dem Inhaltshelfer betreten werden kann."
10,86807,"<hex:0248020803><hex:0249020403>Wege in den Dungeon Teil 2: NPCs rekrutieren (2/2)<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Interagiere mit dem Eingangsportal eines Dungeons und wähle „Mit NPCs betreten“ aus, um den Inhaltshelfer zu öffnen. Der Inhaltshelfer stellt, abhängig von deiner Klasse und deinem Job, automatisch eine Gruppe NPCs zusammen, die du im nächsten Fenster noch einmal überprüfen kannst.<hex:02100103>Sobald du bereit bist, wähle „Inhalt betreten“ und stürze dich in die Schlacht!"
11,86808,"<hex:0248020803><hex:0249020403>Wege in den Dungeon Teil 3: Spieler rekrutieren (1/2)<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Möchtest du einen Dungeon gemeinsam mit anderen Spielern erleben, kannst du über die <hex:0248020F03>Inhaltssuche<hex:0248020103> eine Gruppe rekrutieren.<hex:02100103>Interagiere hierfür mit dem Eingangsportal und wähle „Mit anderen Spielern betreten“, um die Inhaltssuche zu öffnen. Dort kannst du entweder nach anderen Dungeons suchen, oder deine Wahl sofort mit „Teilnehmen“ bestätigen.<hex:02100103>Die Inhaltssuche beginnt nun automatisch damit Spieler zu rekrutieren, die sich an demselben Inhalt versuchen möchten."
12,86809,"<hex:0248020803><hex:0249020403>Wege in den Dungeon Teil 3: Spieler rekrutieren (2/2)<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Sobald die Inhaltssuche eine Gruppe von Spielern zu<hex:02160103>sammen<hex:02160103>gestellt hat, erklingt ein Alarm. Alles ist bereit für den Kampf! Wähle „Inhalt betreten“, um deinen Weg durch den Dungeon zu beginnen.<hex:02100103>Denke daran, die anderen Spieler sind Abenteurer genau wie du! Sicher freuen sie sich über eine kurze Begrüßung von dir, bevor ihr euch eurem gemeinsamen Schicksal stellt."
13,86810,"<hex:0248020803><hex:0249020403>Mehr Abenteuer, mehr Auswahl!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Mit dem Fortschreiten deines Abenteuers steigt auch die Anzahl der verfügbaren Dungeons in der Inhaltssuche und im Inhaltshelfer.<hex:02100103>Dungeons, die du bereits abgeschlossen hast, kannst du beliebig oft wiederholen, indem du vom Reiter „Spielinhalte“ im Hauptmenü aus die Inhaltssuche oder den Inhaltshelfer aufrufst."
14,86810,"<hex:0248020803><hex:0249020403>Wo kann ich diese Erklärung erneut lesen?<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Diese und weitere Erklärungen kannst du dir erneut durchlesen, indem du das „?“-Symbol in den jeweiligen Fenstern der Inhaltssuche oder des Inhaltshelfers anwählst.<hex:02100103>Wir empfehlen dir, dich mit beiden Funktionen gut vertraut zu machen, um dein Abenteuer vollends auskosten zu können!"
15,86812,"<hex:0248020803><hex:0249020403>Unstete Gewölbe - Die Qual der Wahl<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:0248020F03>Unstete Gewölbe<hex:0248020103> sind einzigartige Inhalte, die durch <hex:0248020F03>verschiedene Abzweigungen<hex:0248020103> charakterisiert sind. Indem du diese Abzweigungen Seite an Seite mit den NPCs ihres Auftrags erkundest, wirst du nach und nach neue Elemente der Geschichte entdecken.<hex:02100103><hex:02100103>Um bestimmte Pfade zu öffnen, bedarf es ein ordentliches Maß an Detektivarbeit! Jeder abgeschlossene Pfad fügt eine Seite zu dem Erkundungsbericht des Inhalts hinzu, also erkunde das Gewölbe, bis du alle Abzweigungen entdeckt hast."
16,86812,"<hex:0248020803><hex:0249020403>Als Gruppe oder Einzelkämpfer<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Die Schwierigkeit des unsteten Gewölbes <hex:0248020F03>passt sich automatisch der Gruppengröße an<hex:0248020103><hex:021D0103>- man kann es alleine bestreiten, oder aber als Gruppe von bis zu vier Spielern.<hex:02100103><hex:02100103>Suche dir selbst Mitstreiter, nutze die automatische Gruppen<hex:02160103>suche oder beweise dich ganz alleine. Letzteres stellt eine beachtliche Heraus<hex:02160103>forde<hex:02160103>rung dar, ist aber keineswegs unmöglich!"
17,86813,"<hex:0248020803><hex:0249020403>Unstete Kommandos<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Um die Zusammenstellung der Rollen so frei wie möglich zu gestalten, können in unsteten Gewölben sogenannte <hex:0248020F03>unstete Kommandos<hex:0248020103> verwendet werden.<hex:02100103><hex:02100103>Sie gleichen anderen Kommandos wie Vita, Wiederbeleben oder Schutzwall und sollen die Notwendigkeit für feste Rollenzusammensetzungen aushebeln. Jeder Spieler kann im Gewölbesuche-Fenster zwei dieser Kommandos wählen und jederzeit ändern."
18,86813,"<hex:0248020803><hex:0249020403>Das Gewölbe betreten<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Unstete Gewölbe können über die Gewölbesuche betreten werden. Sie findet sich entweder im Hauptmenü unter „Spielinhalte“, oder öffnet sich beim Ansprechen des NPCs am Eingang des Inhalts.<hex:02100103><hex:02100103>In diesem speziellen Fenster findet sich alles, was man zum Erkunden eines unsteten Gewölbes braucht. Dazu gehören nicht nur die unsteten Kommandos und diverse Einstellungen, sondern auch der Erkundungsbericht, in dem die Geschichte des Inhalts Seite für Seite aufgedeckt wird."
19,86811,"<hex:0248020803><hex:0249020403>Genieße das Inselparadies ganz für dich allein und ohne Hast!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Erkunde deine Insel und finde allerlei Schätze der Natur, pflege deinen eigenen Garten und halte deine eigenen Tiere<hex:021D0103>- all das, was das stressige Abenteurerleben sonst selten hergibt!"
20,86811,"<hex:0248020803><hex:0249020403>■ Klasse? Unwichtig!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Im Inselparadies spielt es keinerlei Rolle, ob du ein erfahrener Handwerker oder Sammler bist, oder die Klassen gar nicht freigeschaltet hast. Auf deiner Insel kannst du schalten und walten, ganz gleich, welche Stufe und Klasse du bist!"
21,86811,"<hex:0248020803><hex:0249020403>■ Inselstufe und -routine<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Wenn du auf deiner Insel einer Aktivität nachgehst, erhältst du dafür Inselroutine. Hast du genug gesammelt, steigt deine Inselstufe und du schaltest neue Funktionen frei."
22,86811,"<hex:0248020803><hex:0249020403>■ Meilensteine<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Auf deiner Insel gibt es bestimmte Meilensteine zu erreichen, die dir den nächsten Schritt zu ihrem Ausbau vorzeichnen. Wenn du einmal nicht weiterweißt, kannst du dich an dem nächsten Meilenstein orientieren."
23,86814,"<hex:0248020803><hex:0249020403>Die Anfänger-Arena wurde freigeschaltet!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>In der Anfänger-Arena kannst du alleine die Grundlagen von Gruppenkämpfen und die Aufgaben der verschiedenen Rollen erlernen. Du kannst sie jederzeit betreten, indem du im Hauptmenü „Spielinhalte“ und dann „Anfänger-Arena“ wählst oder einen Lehrmeister in einer Aben<hex:02160103>teurer<hex:02160103>gilde ansprichst.<hex:02100103>Durch Abschluss der Übungen erhältst du auch Ausrüstung, die dir sicherlich auf deinen weiteren Abenteuern nützlich sein wird!"
24,86815,"<hex:0248020803><hex:0249020403>Der Anfänger-Arena wurden neue Übungen hinzugefügt!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>In den neu hinzugefügten Übungen kannst du alleine die Markierungen verschiedener Angriffsarten kennenlernen und erfahren, wie man korrekt auf diese reagiert. Du kannst dich ihnen jederzeit stellen, indem du im Hauptmenü „Spielinhalte“ und dann unter „Anfänger-Arena“ den entsprechenden Reiter wählst oder einen Lehrmeister in einer Aben<hex:02160103>teurer<hex:02160103>gilde ansprichst.<hex:02100103>Das Wissen, das du dir in diesen Übungen aneignen kannst, wird dir sicherlich auf deinen weiteren Abenteuern nützlich sein!"
25,86817,"<hex:0248020803><hex:0249020403>■ „Kreszentia“ kann nun erkundet werden!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Auf dieser Insel, die mitten im ominösen Dreieck des Todes liegt, dreht sich alles ums Erkunden eines geheimen Eilands, das von einer magischen Barriere umschlossen ist. Kreszentia bietet dir nicht nur fordernde Kämpfe, die nur als große Gruppe bestritten werden können, sondern auch eine bunte Auswahl an Gegnern, denen du dich getrost alleine stellen kannst. Eine Vielzahl an Mysterien, Fallen und Gefahren erwarten dich!<hex:02100103><hex:0248020803><hex:0249020403>Kreszentia ist ein Inhalt mit besonderen Regeln und Spielmechaniken. Bitte lies die folgenden Erklärungen sorgfältig durch, bevor du dich auf die Insel wagst!<hex:0249020103><hex:0248020103>"
26,86818,"<hex:0248020803><hex:0249020403>■ Teilnahme ab Stufe 100<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Du kannst mit <hex:0248020F03>jeder Kampfklasse der Stufe 100<hex:0248020103> teilnehmen, sofern deren <hex:024804F201FA03><hex:024904F201FB03>Gegen<hex:02160103>stands<hex:02160103>stufe 690 oder höher<hex:0249020103><hex:0248020103> beträgt. Sobald du die Insel betrittst, wird deine Gegen<hex:02160103>stands<hex:02160103>stufe auf 700 gesetzt.<hex:02100103>Außerdem kannst du auf Kreszentia jederzeit zu einer anderen Klasse der Stufe 100 wechseln."
27,86819,"<hex:0248020803><hex:0249020403>■ Wissen für die Wissensstufe ①<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Auf Kreszentia gibt es die sogenannte <hex:0248020F03>Wissensstufe, die nur auf der Insel gültig ist<hex:0248020103> und deinen Routinegewinn innerhalb des Inhalts repräsentiert. Besagte Routine nennt sich dem<hex:02160103>ent<hex:02160103>spre<hex:02160103>chend Wissen, und <hex:0248020F03>wenn du genügend Wissen hast, steigt auch deine Wissensstufe<hex:0248020103>. Wissen erhältst du, wenn du an großen Gefechten teilnimmst, aber auch beim Besiegen einzelner Gegner, die über die Insel wandern."
28,86819,"<hex:0248020803><hex:0249020403>■ Wissen für die Wissensstufe ②<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Die Wissensstufe hat maßgeblichen Einfluss auf das Kampfgeschehen auf Kreszentia. Um dir das Erkunden zu erleichtern, solltest du unbedingt ein wachsames Auge auf sie halten und stets darum bemüht sein, sie zu erhöhen.<hex:02100103><hex:02100103>※ Im Kampf hat die Diskrepanz zwischen den Wissensstufen einen massiven Einfluss auf den ausgeteilten und erlittenen Schaden. Achte also gut darauf, welche Feinde du herausforderst."
29,86820,"<hex:0248020803><hex:0249020403>■ Bestreite große Schlachten!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Auf Kreszentia gibt es auch sogenannte <hex:0248020F03>kritische Begegnungen<hex:0248020103>, an denen bis zu 72 Spieler teilnehmen können. Wird eine solche Schlacht erfolgreich geschlagen, gibt es dafür große Belohnungen wie massenweise Wissen. Im Gegensatz zu regulären Gegnern sind kritische Begegnungen nicht an Wissensstufen gebunden, also kann jeder problemlos daran teilnehmen, der möchte.<hex:02100103><hex:02100103>Auch die Rückführung funktioniert auf Kreszentia anders. Die <hex:0248020F03>Demi-Rückführung<hex:0248020103> bringt dich ohne Reaktivierungs-Timer zurück ins Basislager."
30,0,""
31,86816,"<hex:0248020803><hex:0249020403>Du bist nun Teil von Projekt Kosmo-Erkundung!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Bei der <hex:0248020F03>Kosmo-Erkundung<hex:0248020103> verbündest du dich mit anderen Spielern der gleichen Welt, um Sinus Ardorum und viele weitere Gestirne zu erkunden und das Projekt weiterzuentwickeln.<hex:02100103><hex:02100103>Sammle allerhand Materialien oder stelle nützliche Gegenstände her und lasse Searchingways Traum Realität und die Kosmo-Erkundung zu einem vollen Erfolg werden!"
32,86816,"<hex:0248020803><hex:0249020403>■ Zulässige Klassen und Schwierigkeitsanpassung<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Die Kosmo-Erkundung ist ein auf Handwerker und Sammler beschränkter Inhalt.<hex:02100103><hex:02100103>Zudem unterliegen die sogenannten Stellarmissionen der <hex:0248020F03>Schwierigkeitsanpassung<hex:0248020103>, wodurch sowohl Schwierigkeit als auch Vergütung an die jeweilige Charakterstufe angepasst wird."
33,86816,"<hex:0248020803><hex:0249020403>■ Sonderregeln für Erkundungsareale<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Durch die Kraft der Zentralkristalle wird der Sprint von Handwerkern und Sammlern in Arealen der Kosmo-Erkundung zu dem sogenannten „Kosmo-Sprint“. Dieser verfügt über eine höhere Ge<hex:02160103>schwindig<hex:02160103>keit und Effektdauer."
34,86816,"<hex:0248020803><hex:0249020403>■ Dein Freund, das Exotablet<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Auch außerhalb der Stellarmissionen und Mecha-Einsätze gibt es bei der Kosmo-Erkundung so einiges zu erleben.<hex:02100103>Ein Blick auf die <hex:0248020F03>Erkundungsgrundlagen<hex:0249020103><hex:0248020103> in deinem <hex:0248020F03>Exotablet<hex:0249020103><hex:0248020103> verrät dir im Detail, was dich alles erwartet."
35,86816,"<hex:0248020803><hex:0249020403>■ Erkundungsareale betreten<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>In Mare Lamentorum wartet Drivingway darauf, dich mit seinem Sternenmobil zum Erkundungsareal deiner Wahl zu bringen.<hex:02100103><hex:02100103>Darüber hinaus kannst du auch über den Ätheryten in Bestways Rast direkt das aktuellste Erkundungsareal betreten.<hex:02100103><hex:02100103>Bei einem hohen Ansturm an Spielern werden die Areale instanziiert."
