key,0,1,2,3,4,5,6,7
24,"Erdengewahrsam","Verringert den Schaden, den das Familiar selbst erleidet, um 20 %.<hex:02100103>Dauer: 20 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,789,4,True,False,False
25,"Bergsturz","Führt eine erdbasierte magische Attacke aus.<hex:02100103>Attacke-Wert: 70<hex:02100103>Zusatzeffekt: <hex:024804F201FA03><hex:024904F201FB03>Betäubung<hex:0249020103><hex:0248020103><hex:02100103>Dauer: 2 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,790,4,True,False,False
26,"Gaias Zorn","Führt eine erdbasierte magische Attacke auf die Gegner in der Nähe aus.<hex:02100103>Attacke-Wert: 200<hex:02100103>Zusatzeffekt: Schafft ein Gebiet, in dem Gegner Schaden nehmen.<hex:02100103>Schadens-Wert: 20<hex:02100103>Dauer: 15 Sekunden<hex:02100103>Wird ausgeführt, wenn du <hex:024804F201F603><hex:024904F201F703>Entflammung<hex:0249020103><hex:0248020103> einsetzt.",786,791,4,True,False,False
27,"Zinnober-Zyklon","Führt eine feuerbasierte magische Attacke aus.<hex:02100103>Attacke-Wert: 110<hex:02100103>Zusatzeffekt: <hex:024804F201FA03><hex:024904F201FB03>Betäubung<hex:0249020103><hex:0248020103><hex:02100103>Dauer: 2 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,797,3,True,False,False
28,"Brennender Schlag","Führt eine feuerbasierte magische Attacke aus.<hex:02100103>Attacke-Wert: 135",786,798,3,True,False,False
29,"Glühender Schild","Errichtet eine Barriere um sich selbst und Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glieder in der Nähe.<hex:02100103>Dauer: 20 Sekunden<hex:02100103>Effekt der Barriere: Mit 100<hex:021D0103>% Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit wird die physische Verwundbarkeit des Angreifers um 2<hex:021D0103>% erhöht.<hex:02100103>Dauer: 4 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,799,3,True,False,False
30,"Flammenstoß","Führt eine feuerbasierte magische Attacke auf die Gegner in der Nähe aus.<hex:02100103>Attacke-Wert: 110<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,800,3,True,False,False
31,"Inferno","Führt eine fächerförmige feuerbasierte magische Attacke auf alle Gegner vor sich aus.<hex:02100103>Attacke-Wert: 200<hex:02100103>Zusatzeffekt: Feuerschaden über Zeit<hex:02100103>Schadenswert: 20<hex:02100103>Dauer: 15 Sekunden<hex:02100103>Wird ausgeführt, wenn du <hex:024804F201F603><hex:024904F201F703>Entflammung<hex:0249020103><hex:0248020103> einsetzt.",786,801,3,True,False,False
32,"Sanfte Umarmung","Regeneriert LP des Ziels.<hex:02100103>Heilpotenzial: 250",786,802,6,True,False,False
33,"Erhebendes Flüstern","Regeneriert schrittweise eigene LP und LP von umstehenden Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern.<hex:02100103>Heilpotenzial: 120<hex:02100103>Dauer: 21 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,803,6,True,False,False
34,"Feenverheißung","Erhöht die Magieabwehr von sich selbst und umstehenden Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern um 20 %.<hex:02100103>Dauer: 20 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,804,6,True,False,False
35,"Illumination","Erhöht das eigene Potenzial von Heilmagie und das von umstehenden Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern um 10 %.<hex:02100103>Dauer: 20 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,805,6,True,False,False
36,"Sanfte Umarmung","Regeneriert LP des Ziels.<hex:02100103>Heilpotenzial: 250",786,806,7,True,False,False
37,"Abendstille","Fügt dem Ziel <hex:024804F201FA03><hex:024904F201FB03>Stumm<hex:0249020103><hex:0248020103> zu.<hex:02100103>Dauer: 1 Sekunde<hex:02100103>Ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zeit: sofort<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,807,7,True,False,False
38,"Feenhauch","Entfernt einen negativen Status von den umstehenden Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern.<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,810,7,True,False,False
39,"Feenwind","Verkürzt die Intervalle zwischen Auto-Attacken und die (Re-)Ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zei<hex:02160103>ten von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten und Magie von sich selbst und den umstehenden Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern um 3 %.<hex:02100103>Dauer: 30 Sekunden<hex:02100103>Bei der Haltung <hex:024804F201FA03><hex:024904F201FB03>Gib Acht<hex:0249020103><hex:0248020103> wird dieses Kommando nur auf ausdrücklichen Befehl ausgeführt.",786,811,7,True,False,False
40,"Offensivmodus","Du befiehlst deinem Gyrocopter, Gegner anzugreifen.",405,0,8,True,False,False
41,"Regeneriermodus","Du befiehlst deinem Gyrocopter, Verbündete zu regenerieren.",405,0,8,True,False,False
42,"","",405,7428,10,True,False,False
43,"","",405,7449,10,True,False,False
44,"","",405,7450,0,True,False,False
45,"","",405,7416,8,True,False,False
46,"","",405,7417,9,True,False,False
47,"","",405,7438,0,True,False,False
48,"","",405,7440,0,True,False,False
49,"","",405,7441,0,True,False,False
50,"","",405,8879,0,True,False,False
51,"","",405,8881,0,True,False,False
52,"","",405,9127,0,True,False,False
