26,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke um 30 %."
27,"Die Intelligenz wird um 8 erhöht."
28,"Die Intelligenz wird um 16 erhöht."
29,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke um 10 %."
30,"Die Intelligenz wird um 24 erhöht."
31,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke um 30 %."
32,"Mit 40 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit wird das nächste <hex:024804F201F603><hex:024904F201F703>Feuga<hex:0249020103><hex:0248020103> sofort und ohne MP-Verbrauch gewirkt."
33,"10 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit bei jedem Schaden-über-Zeit-Treffer durch <hex:024804F201F603><hex:024904F201F703>Blitz<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Blitzga<hex:0249020103><hex:0248020103> bzw. 3 % durch <hex:024804F201F603><hex:024904F201F703>Blitzra<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Blitzka<hex:0249020103><hex:0248020103>, dass der nächste <hex:024804F201F603><hex:024904F201F703>Blitz<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Blitzra<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Blitzga<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Blitzka<hex:0249020103><hex:0248020103> sofort und ohne MP-Verbrauch gewirkt wird und den vollen Schaden über Zeit auf einmal anrichtet.<hex:02100103>Dauer: 40 Sekunden"
34,"<hex:024804F201F603><hex:024904F201F703>Geodäsie<hex:0249020103><hex:0248020103> wird beim Klassenwechsel zu Gärtner automatisch aktiviert."
35,"Monster bis zur Stufe 30 können dich nicht aufspüren."
36,"Monster bis zur Stufe 40 können dich nicht aufspüren."
37,"Monster bis zur Stufe 50 können dich nicht aufspüren."
38,"<hex:024804F201F603><hex:024904F201F703>Prospektion<hex:0249020103><hex:0248020103> wird beim Klassenwechsel zu Minenarbeiter automatisch aktiviert."
39,"Monster bis zur Stufe 30 können dich nicht aufspüren."
40,"Monster bis zur Stufe 40 können dich nicht aufspüren."
41,"Monster bis zur Stufe 50 können dich nicht aufspüren."
42,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du einen Bonus auf die Sammelrate erhältst, wenn die Bedingungen erfüllt sind."
43,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du zusätzliche Sammelversuche erhältst, wenn die Bedingungen erfüllt sind."
44,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du eine höhere Chance auf den Stückzahl-Bonus erhältst, wenn die Bedingungen erfüllt sind."
45,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du beim Sammeln mehr Gegenstände erhältst, wenn die Bedingungen erfüllt sind."
46,"Die Wirkung von <hex:024804F201F603><hex:024904F201F703>Gunst der Zwölf<hex:0249020103><hex:0248020103> wird auf Kristalle erweitert."
47,"Die Wirkung von <hex:024804F201F603><hex:024904F201F703>Gunst der Zwölf<hex:0249020103><hex:0248020103> wird auf Polykristalle erweitert."
48,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du einen Bonus auf die Sammelrate erhältst, wenn die Bedingungen erfüllt sind."
49,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du zusätzliche Sammelversuche erhältst, wenn die Bedingungen erfüllt sind."
50,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du eine höhere Chance auf den Stückzahl-Bonus erhältst, wenn die Bedingungen erfüllt sind."
51,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du beim Sammeln mehr Gegenstände erhältst, wenn die Bedingungen erfüllt sind."
52,"Die Wirkung von <hex:024804F201F603><hex:024904F201F703>Gunst der Zwölf<hex:0249020103><hex:0248020103> wird auf Kristalle erweitert."
53,"Die Wirkung von <hex:024804F201F603><hex:024904F201F703>Gunst der Zwölf<hex:0249020103><hex:0248020103> wird auf Polykristalle erweitert."
54,"Das Fischen wird auch im Wüstensand möglich."
55,"Das Fischen wird auch hoch in den Wolken möglich."
56,"Monster bis zur Stufe 30 können dich nicht aufspüren."
57,"Monster bis zur Stufe 40 können dich nicht aufspüren."
58,"Monster bis zur Stufe 50 können dich nicht aufspüren."
59,"Fischgründe bis zur eigenen Stufe können gefunden und befischt werden."
60,"Fischgründe bis zu Stufe 35 können gefunden und befischt werden."
61,"Fischgründe bis zu Stufe 50 können gefunden und befischt werden."
62,"Das Angeln mit vorher durch Köderfischen gefangenen Fischen als Köder wird möglich."
63,"Das Kommando <hex:024804F201F603><hex:024904F201F703>Ätherfluss<hex:0249020103><hex:0248020103> gewährt dir die Ma<hex:02160103>xi<hex:02160103>mal<hex:02160103>sta<hex:02160103>pel<hex:02160103>zahl des Status <hex:024804F201FA03><hex:024904F201FB03>Ätherfluss<hex:0249020103><hex:0248020103> (1)."
64,"Die Intelligenz wird um 8 erhöht."
65,"Die Intelligenz wird um 16 erhöht."
66,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke sowie den Basisschaden und die LP-Regeneration von Familiaren um<hex:021D0103>10 %."
67,"Die Ma<hex:02160103>xi<hex:02160103>mal<hex:02160103>sta<hex:02160103>pel<hex:02160103>zahl des Status <hex:024804F201FA03><hex:024904F201FB03>Ätherfluss<hex:0249020103><hex:0248020103> wird auf 2 erhöht."
68,"Die Intelligenz wird um 24 erhöht."
69,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke sowie den Basisschaden und die LP-Regeneration von Familiaren um<hex:021D0103>30 %."
70,"Die Ma<hex:02160103>xi<hex:02160103>mal<hex:02160103>sta<hex:02160103>pel<hex:02160103>zahl des Status <hex:024804F201FA03><hex:024904F201FB03>Ätherfluss<hex:0249020103><hex:0248020103> wird auf 3 erhöht."
71,"Die Stärke des Mitstreiters wird um 5 % erhöht."
72,"Die Maximal-LP des Mitstreiters werden um 10 % erhöht."
73,"Die Präzision des Mitstreiters wird um 5 % erhöht."
74,"Die Kritischen Treffer des Mitstreiters sind um 15<hex:021D0103>% erhöht."
75,"Die Stärke des Mitstreiters wird um 5 % erhöht."
76,"Die Maximal-LP des Mitstreiters werden um 10 % erhöht."
77,"Die Stärke des Mitstreiters wird um 5 % erhöht."
78,"Die Maximal-LP des Mitstreiters werden um 5 % erhöht."
79,"Die Präzision des Mitstreiters wird um 5 % erhöht."
80,"Die Kritischen Treffer des Mitstreiters sind um 15<hex:021D0103>% erhöht."
81,"Die Stärke des Mitstreiters wird um 10 % erhöht."
82,"Der Wert der An<hex:02160103>griffs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit des Mitstreiters wird um 10 % erhöht."
83,"Die Willenskraft des Mitstreiters wird um 10 % erhöht."
84,"Die Maximal-LP des Mitstreiters werden um 5 % erhöht."
85,"Die Präzision des Mitstreiters wird um 5 % erhöht."
86,"Die Kritischen Treffer des Mitstreiters sind um 15<hex:021D0103>% erhöht."
87,"Die Willenskraft des Mitstreiters wird um 15 % erhöht."
88,"Die Maximal-LP des Mitstreiters werden um 5 % erhöht."
89,"Das Geschick wird um 8 erhöht."
90,"Sturzschaden wird verringert."
91,"Das Geschick wird um 16 erhöht."
92,"Das Geschick wird um 24 erhöht."
93,"Die Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit wird erhöht."
94,"Die Anzahl einiger gesammelter Gegenstände und Kristalle kann erhöht sein."
95,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du ihre besonderen, verborgenen Eigenschaften siehst."
96,"Monster bis zur Stufe 54 können dich nicht aufspüren."
97,"Monster bis zur Stufe 57 können dich nicht aufspüren."
98,"Monster bis zur Stufe 60 können dich nicht aufspüren."
99,"Die Anzahl einiger gesammelter Gegenstände und Kristalle kann erhöht sein."
100,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du ihre besonderen, verborgenen Eigenschaften siehst."
101,"Monster bis zur Stufe 54 können dich nicht aufspüren."
102,"Monster bis zur Stufe 57 können dich nicht aufspüren."
103,"Monster bis zur Stufe 60 können dich nicht aufspüren."
104,"Fischgründe bis zu Stufe 55 können gefunden und befischt werden."
105,"Fischgründe bis zu Stufe 60 können gefunden und befischt werden."
106,"Das Fischen wird auch hoch auf schwebenden Inseln möglich."
107,"Monster bis zur Stufe 54 können dich nicht aufspüren."
108,"Monster bis zur Stufe 57 können dich nicht aufspüren."
109,"Monster bis zur Stufe 60 können dich nicht aufspüren."
110,"Das Fischen wird auch in Magma-gefüllten Spalten möglich."
111,"Das Fischen wird auch in ätherochemischen Quellen möglich."
112,"Die Konstitution wird um 8 erhöht."
113,"Die Konstitution wird um 16 erhöht."
114,"Die Konstitution wird um 24 erhöht."
115,"Das Geschick wird um 8 erhöht."
116,"Das Geschick wird um 16 erhöht."
117,"Der Basisschaden von eigenen Kommandos außer Auto-Attacke sowie von Attacken selbst gesetzter Gyrocopter wird um 10<hex:021D0103>% erhöht."
118,"Das Geschick wird um 24 erhöht."
119,"Der Basisschaden von eigenen Kommandos außer Auto-Attacke sowie von Attacken selbst gesetzter Gyrocopter wird um 20<hex:021D0103>% erhöht."
120,"Die Willenskraft wird um 8 erhöht."
121,"Die Willenskraft wird um 16 erhöht."
122,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke um 10<hex:021D0103>%."
123,"Die Willenskraft wird um 24 erhöht."
124,"Fügt <hex:024804F201F603><hex:024904F201F703>Harmonieaspekt<hex:0249020103><hex:0248020103> eine 15<hex:021D0103>%ige Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit hinzu, dass der nächste <hex:024804F201F603><hex:024904F201F703>Harmonieaspekt II<hex:0249020103><hex:0248020103> kritisch trifft.<hex:02100103>Dauer: 15 Sekunden"
125,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke um 30<hex:021D0103>%."
126,"Monster bis zur Stufe 64 können dich nicht aufspüren."
127,"Monster bis zur Stufe 67 können dich nicht aufspüren."
128,"Monster bis zur Stufe 70 können dich nicht aufspüren."
129,"Monster bis zur Stufe 64 können dich nicht aufspüren."
130,"Monster bis zur Stufe 67 können dich nicht aufspüren."
131,"Monster bis zur Stufe 70 können dich nicht aufspüren."
132,"Monster bis zur Stufe 64 können dich nicht aufspüren."
133,"Monster bis zur Stufe 67 können dich nicht aufspüren."
134,"Monster bis zur Stufe 70 können dich nicht aufspüren."
135,"Das Fischen wird auch in Seen mit hohem Salzgehalt möglich."
136,"Fischgründe bis zu Stufe 65 können gefunden und befischt werden."
137,"Fischgründe bis zu Stufe 70 können gefunden und befischt werden."
138,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
139,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
140,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
141,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
142,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
143,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
144,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
145,"Erhöht die Chance auf Materialzustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> leicht."
146,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
147,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
148,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
149,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
150,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
151,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
152,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
153,"Gewährt mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit den Status <hex:024804F201FA03><hex:024904F201FB03>Genialer Funke<hex:0249020103><hex:0248020103>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.<hex:02100103>Wenn Spezialist: 100 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit"
154,"Aktiviert beim Klassenwechsel zum Fischer automatisch <hex:024804F201F603><hex:024904F201F703>Ausloten<hex:0249020103><hex:0248020103>."
155,"Verbesserte Beurteilung der Charakteristika von Fischgründen."
156,"20 % des Schadens, den du von einem Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glied übernimmst, wird geblockt."
157,"Re<hex:02160103>ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zeit von <hex:024804F201F603><hex:024904F201F703>Schlachtruf<hex:0249020103><hex:0248020103> ist um 5 Sekunden verkürzt, wenn du <hex:024804F201F603><hex:024904F201F703>Niedermähen<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Dezimieren<hex:0249020103><hex:0248020103> erfolgreich auf einen Gegner (einige ausgenommen) ausführst."
158,"Bei bestimmten erfolgreich ausgeführten Kommandos füllt sich der Blutbalken."
159,"Der Blutbalken füllt sich, wenn während der Wirkungsdauer von <hex:024804F201FA03><hex:024904F201FB03>Blutwaffe<hex:0249020103><hex:0248020103> ausgeführte Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten oder Zauber treffen."
160,"80 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit, dass sich bei einem kritischen Treffer durch eine Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>keit ein Schatten-Chakra öffnet."
161,"Erlaubt es dir, <hex:024803F10203><hex:024904F2020103>Rakshasas Umarmung<hex:0249020103><hex:0248020103> aufzuladen.<hex:02100103>Maximale Aufladungen: 2"
162,"Du bist für die sofortige Ausführung von <hex:024804F201F603><hex:024904F201F703>Fächerstoß<hex:0249020103><hex:0248020103> nach erfolgreichem <hex:024804F201F603><hex:024904F201F703>Fang und Klaue<hex:0249020103><hex:0248020103>, oder von <hex:024804F201F603><hex:024904F201F703>Fang und Klaue<hex:0249020103><hex:0248020103> nach erfolgreichem <hex:024804F201F603><hex:024904F201F703>Fächerstoß<hex:0249020103><hex:0248020103> bereit, wobei der Attacke-Wert sich jeweils um 100 erhöht."
163,"Der Effekt <hex:024804F201FA03><hex:024904F201FB03>Drachenherz<hex:0249020103><hex:0248020103> ändert sich zu <hex:024804F201FA03><hex:024904F201FB03>Drachengeist<hex:0249020103><hex:0248020103>.<hex:02100103>Effekt von <hex:024804F201FA03><hex:024904F201FB03>Drachengeist<hex:0249020103><hex:0248020103>: Ausgeteilter Schaden ist um 15 % erhöht.<hex:02100103>Gewährt weiterhin <hex:024804F201FA03><hex:024904F201FB03>Zielgerichtet<hex:0249020103><hex:0248020103>.<hex:02100103>Dauer: 20 Sekunden<hex:02100103>Bedingung: <hex:024804F201F603><hex:024904F201F703>Geirskogul<hex:0249020103><hex:0248020103> trifft erfolgreich"
164,"Der physische Schaden von Kommandos außer Auto-Attacke ist um 5<hex:021D0103>% erhöht."
165,"Füllt den Ninki-Balken bei einem Treffer einer Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>keit oder einer erfolgreich ausgeführten Kombo um 5."
166,"Setzt den Reaktivierungs-Timer von <hex:024804F201FA03><hex:024904F201FB03>Shukuchi<hex:0249020103><hex:0248020103> zurück, wenn <hex:024804F201F603><hex:024904F201F703>Katon<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Raiton<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Hyoton<hex:0249020103><hex:0248020103> auf einen Gegner (einige ausgenommen) ausgeführt wird."
167,"Füllt den Ninki-Balken bei erfolgreich ausgeführtem <hex:024804F201F603><hex:024904F201F703>Ausrauben<hex:0249020103><hex:0248020103> um 40."
168,"<hex:024804F201F603><hex:024904F201F703>Giftbiss<hex:0249020103><hex:0248020103> verwandelt sich in <hex:024804F201F603><hex:024904F201F703>Kaustischer Biss<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Beißender Wind<hex:0249020103><hex:0248020103> in <hex:024804F201F603><hex:024904F201F703>Sturmbiss<hex:0249020103><hex:0248020103>."
169,"Garantiert das Auslösen des Zusatzeffekts von <hex:024804F201F603><hex:024904F201F703>Ballade des Weisen<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Hymne der Krieger<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Menuett des Wanderers<hex:0249020103><hex:0248020103>, wenn <hex:024804F201F603><hex:024904F201F703>Empyreischer Pfeil<hex:0249020103><hex:0248020103> ein Ziel trifft."
170,"<hex:024804F201F603><hex:024904F201F703>Feuer frei<hex:0249020103><hex:0248020103> wird zu <hex:024804F201F603><hex:024904F201F703>Höllenfeuer frei<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Flintenlaufgeschoss<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Höllen-Flintenlaufgeschoss<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Sauberer Schuss<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Sauberer Höllenschuss<hex:0249020103><hex:0248020103>, wenn dein Hitzebalken auf 50 oder mehr steht."
171,"Verbessert <hex:024804F201F603><hex:024904F201F703>Blitz<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Blitzga<hex:0249020103><hex:0248020103>."
172,"Verbessert <hex:024804F201F603><hex:024904F201F703>Blitzra<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Blitzka<hex:0249020103><hex:0248020103>."
173,"Verringert die MP-Kosten von <hex:024804F201F603><hex:024904F201F703>Flare<hex:0249020103><hex:0248020103> um ein Drittel, verbraucht aber dafür alle <hex:024804F201FA03><hex:024904F201FB03>Schattenherzen<hex:0249020103><hex:0248020103>. Nur möglich, wenn mindestens eines vorhanden ist."
174,"Gewährt <hex:024804F201FA03><hex:024904F201FB03>Polyglott<hex:0249020103><hex:0248020103>, wenn <hex:024804F201FA03><hex:024904F201FB03>Henochisch<hex:0249020103><hex:0248020103> mindestens 30 Sekunden lang aktiv war. Verbessert außerdem die Erhöhung des Magieschadens durch <hex:024804F201FA03><hex:024904F201FB03>Henochisch<hex:0249020103><hex:0248020103> auf 10<hex:021D0103>%."
175,"Verbessert <hex:024804F201F603><hex:024904F201F703>Bio<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Biora<hex:0249020103><hex:0248020103>."
176,"Wenn dein Egi erfolgreich eine Attacke ausführt, wird dir <hex:024804F201FA03><hex:024904F201FB03>Verbessertes Ruinra<hex:0249020103><hex:0248020103> gewährt. Damit ändert sich das Kommando <hex:024804F201F603><hex:024904F201F703>Ruinra<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Ruinka<hex:0249020103><hex:0248020103>.<hex:02100103>Ma<hex:02160103>xi<hex:02160103>mal<hex:02160103>sta<hex:02160103>pel<hex:02160103>zahl: 4"
177,"Verbessert <hex:024804F201F603><hex:024904F201F703>Biora<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Bioga<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Miasma<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Miasga<hex:0249020103><hex:0248020103>."
178,"Verbessert <hex:024804F201F603><hex:024904F201F703>Bahamut-Trance<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Bahamut-Beschwörung<hex:0249020103><hex:0248020103>."
179,"Verbessert <hex:024804F201F603><hex:024904F201F703>Stein<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Steinra<hex:0249020103><hex:0248020103>."
180,"Verbessert <hex:024804F201F603><hex:024904F201F703>Wind<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Windra<hex:0249020103><hex:0248020103>."
181,"Verbessert <hex:024804F201F603><hex:024904F201F703>Steinra<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Steinga<hex:0249020103><hex:0248020103>."
182,"Verbessert <hex:024804F201F603><hex:024904F201F703>Steinga<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Steinka<hex:0249020103><hex:0248020103>."
183,"20 % Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit, dass die Re<hex:02160103>ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zeit von <hex:024804F201F603><hex:024904F201F703>Refugium<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Assise<hex:0249020103><hex:0248020103> um 5 Sekunden verkürzt ist, wenn <hex:024804F201F603><hex:024904F201F703>Vita<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Vitra<hex:0249020103><hex:0248020103> kritisch heilen."
184,"Verbessert <hex:024804F201F603><hex:024904F201F703>Bravade<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Hitzige Bravade<hex:0249020103><hex:0248020103> und erhöht den Attacke-Wert von <hex:024804F201F603><hex:024904F201F703>Ruinra<hex:0249020103><hex:0248020103> auf 180."
185,"Verkürzt die Re<hex:02160103>ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zeit von <hex:024804F201F603><hex:024904F201F703>Ätherfluss<hex:0249020103><hex:0248020103> um 5 Sekunden, wenn ein Ätherfluss verbrauchendes Kommando ausgeführt wird."
186,"Verbessert <hex:024804F201F603><hex:024904F201F703>Konjunktion<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Konjunktion II<hex:0249020103><hex:0248020103>."
187,"Verbessert <hex:024804F201F603><hex:024904F201F703>Spannungsaspekt<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Spannungsaspekt II<hex:0249020103><hex:0248020103>."
188,"Verbessert <hex:024804F201F603><hex:024904F201F703>Spannungsaspekt II<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Spannungsaspekt III<hex:0249020103><hex:0248020103>."
189,"Verkürzt die Re<hex:02160103>ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zeit von <hex:024804F201F603><hex:024904F201F703>Lichtgeschwindigkeit<hex:0249020103><hex:0248020103> auf 60 Sekunden."
190,"Zu Beginn des Sammelns werden alle Gegenstände erreichbar.<hex:02100103>(Nur bei Sammelstellen der Stufe 60 und niedriger)"
191,"Zu Beginn des Sammelns werden alle Gegenstände erreichbar.<hex:02100103>(Nur bei Sammelstellen der Stufe 60 und niedriger)"
