key,0,1,2,3,4
40,"Kühler Kopf V","Erhöht die Chance, dem Statuseffekt „Raserei“ zu widerstehen, um 100 %.",70040,12,100
41,"Herz aus Stahl I","Erhöht die Regeneration von Puste um 50 %.",70041,13,50
42,"Herz aus Stahl II","Erhöht die Regeneration von Puste um 65 %.",70042,13,65
43,"Herz aus Stahl III","Erhöht die Regeneration von Puste um 80 %.",70043,13,80
44,"Schneller Lerner I","Erhöht die in Rennen erworbene Routine um 10 %.",70044,14,10
45,"Schneller Lerner II","Erhöht die in Rennen erworbene Routine um 20 %.",70045,14,20
46,"Schneller Lerner III","Erhöht die in Rennen erworbene Routine um 30 %.",70046,14,30
47,"Schnellstart","Der Chocobo beginnt das Rennen mit maximaler Ge<hex:02160103>schwindig<hex:02160103>keit.",70047,15,1
48,"Puste-Klau","Erzeugt ein Feld, das jede Sekunde 15 Puste von anderen Chocobos in der Nähe absorbiert.",70048,16,15
49,"Puste-Klau II","Erzeugt ein Feld, das jede Sekunde 25 Puste von anderen Chocobos in der Nähe absorbiert.",70049,16,25
50,"Puste-Klau III","Erzeugt ein Feld, das jede Sekunde 35 Puste von anderen Chocobos in der Nähe absorbiert.",70050,16,35
51,"Sporenwechsel","Ersetzt das Extra in deinem Besitz durch ein anderes.",70051,17,0
52,"Windschatten","Erhält alle Effekte, die Extras oder Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten des Chocobos vor dir bewirkt haben, auch selbst.<hex:02100103>Dauer: 7 Sekunden",70052,18,7
53,"Windschatten II","Erhält alle Effekte, die Extras oder Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten des Chocobos vor dir bewirkt haben, auch selbst.<hex:02100103>Dauer: 11 Sekunden",70053,18,11
54,"Windschatten III","Erhält alle Effekte, die Extras oder Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten des Chocobos vor dir bewirkt haben, auch selbst.<hex:02100103>Dauer: 15 Sekunden",70054,18,15
55,"Daunenpuffer","Bleibt von Feldern anderer Chocobos unbeeinflusst.<hex:02100103>Dauer: 10 Sekunden",70055,19,10
56,"Daunenpuffer II","Bleibt von Feldern anderer Chocobos unbeeinflusst.<hex:02100103>Dauer: 20 Sekunden",70056,19,20
57,"Daunenpuffer III","Bleibt von Feldern anderer Chocobos unbeeinflusst.<hex:02100103>Dauer: 30 Sekunden",70057,19,30
58,"Super-Sprint","Sprintet unabhängig vom Wetter und den Gegebenheiten der Rennstrecke, bis die Puste auf 0 gesunken ist.",70058,20,0
59,"Chocobo-Schutzengel","Regeneriert einmal 60 Puste, sobald die Puste auf 0 gesunken ist.",70059,21,60
60,"Chocobo-Schutzengel II","Regeneriert einmal 130 Puste, sobald die Puste auf 0 gesunken ist.",70060,21,130
61,"Chocobo-Schutzengel III","Regeneriert einmal 200 Puste, sobald die Puste auf 0 gesunken ist.",70061,21,200
62,"Zäher Vogel","Verkürzt die Wirkungsdauer erlittener negativer Statuseffekte auf 80 %.",70062,22,80
63,"Zäher Vogel II","Verkürzt die Wirkungsdauer erlittener negativer Statuseffekte auf 65 %.",70063,22,65
64,"Zäher Vogel III","Verkürzt die Wirkungsdauer erlittener negativer Statuseffekte auf 50 %.",70064,22,50
65,"Entschleunigung","Regeneriert 0,8 % Puste bei jedem Abbremsen.",70065,23,8
66,"Entschleunigung II","Regeneriert 1 % Puste bei jedem Abbremsen.",70066,23,10
67,"Entschleunigung III","Regeneriert 1,2 % Puste bei jedem Abbremsen.",70067,23,12
68,"","",0,0,0
69,"","",0,0,0
70,"","",0,0,0
