key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
589848,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gridania ist eine heilige Stadt des Waldes, die unter dem Schutz der Gebieter steht.","Achte darauf, dass du hier keine Unruhe stiftest oder den Bewohnern Gridanias zu nahe trittst!","0"
589849,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Die Bewohner Gridanias scheinen mehr auf die unsichtbaren Gebieter zu vertrauen als auf uns Abenteurer, obwohl wir tatsächlich vor ihnen stehen.","0","0"
589850,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Angeblich zeigen sich die Gebieter in ihrer wahren Gestalt, wenn man sie reizt. Das würde ich gerne mal sehen.","0","0"
589851,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Willkommen in Miounnes Hexenstübchen! Hier erholen sich die Abenteurer Gridanias von ihren Reisen und Heldentaten.","Die Siebte Katastrophe hat tiefe Wunden gerissen, von denen sich der Wald und seine Bewohner noch lange nicht erholt haben. Ihr Abenteurer werdet hier dringend gebraucht!","Einige Einheimische misstrauen allen Fremden, doch sie werden sich an euch gewöhnen. Ich jedenfalls hoffe, dass ihr frischen Wind in unsere Wälder bringt."
589852,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589853,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589854,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589855,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier im Abaton der Bruderschaft der Morgenviper, dem Hauptquartier der Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft von Gridania, wird über die militärischen, wirtschaftlichen und handwerklichen Belange Gridanias entschieden.","0","0"
589856,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589857,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589858,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Wir leben in einer Zeit der Not und der Entbehrung, doch unser Herz muss stark sein.","Die Gebieter sind mit uns, immer und überall. Wir müssen auf Kan-E-Senna vertrauen und stets unsere Pflicht erfüllen.","0"
589859,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589860,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Angeblich soll es für einen Zimmerer lehrreich sein, sich um die Kinder zu kümmern, aber ich find's einfach nur anstrengend ...","0","0"
589861,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589862,0,1,0,0,0,0,757,0,0,1,0,0,0,0,0,0,0,False,False,False,"...","... Meine Mutter hat mir verboten, mit Fremden zu reden ...","0"
589863,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"Die Kinder vom Spielplatz Eichelmatz sind aus verschiedenen Gründen hier.","Solange kein Erwachsener hier ist, passe ich auf die Rasselbande auf. Ich bin schließlich der Älteste hier!","0"
589864,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589865,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589866,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Halt! Die Weißwolf-Pforte darf derzeit nicht passiert werden. Im Wald wurde eine Horde höchstgefährlicher Bestien gesichtet.","Sie würden dich in Sekundenschnelle in Stücke reißen, also denk gar nicht daran, dich hinauszuschleichen!","0"
589867,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gridania liegt mitten im Wald der Einkehr, der von Fremden auch Finsterwald genannt wird.","Denke stets daran, beim Verlassen der Stadt und bei deiner Rückkehr dem Wald und den Gebietern zu danken!","0"
589868,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier haben wir Getreide eingelagert und ich achte mit meinen Adleraugen darauf, dass sich nicht ein Baumhörnchen darüber hermacht.","0","0"
589869,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589870,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hör gut zu, was dir Miounne zu sagen hat. Sie weiß, wie der Hase in Gridania läuft.","Manche Leute werden mit ihr nicht so richtig warm, aber ohne sie hätten die Abenteurer in Gridania einen schweren Stand.","0"
589871,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Guten Tag! Suchst du einen Gehilfen?","Es tut mir schrecklich leid, aber zurzeit können wir keine Gehilfen vermitteln.","0"
589872,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier am sogenannten Stubben trainieren die neuen Rekruten der Bruderschaft der Morgenviper unter Anleitung des Klageregiments und Nophicas Schar.","Du kannst dich hier gerne umsehen, aber pass bloß auf, dass du die Ausbildung nicht behinderst.","0"
589873,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589874,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier in der Gilde der Waldläufer wird die Kunst des Bogenschießens in der uralten Tradition der Elezen-Bogenschützen und Miqo'te-Jäger unterrichtet.","Wenn du Mitglied werden möchtest, kannst du dich vertrauensvoll an mich wenden.","0"
589875,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589876,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Die gridanische Kunst des Bogenschießens wurde von Elezen-Schützen über viele Jahrhunderte hinweg zur Perfektion gebracht.","Hoffentlich seid ihr Abenteurer euch bewusst, welch große Ehre es ist, diese traditionsreiche Kunst erlernen zu dürfen!","0"
589877,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Allein vom Zugucken kann man hier einiges lernen. Trotzdem ziehe ich es vor, selbst in Aktion zu treten.","0","0"
589878,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589879,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589880,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Mih Khettos Amphitheater steht nicht nur den Bürgern von Gridania offen, sondern auch allen Abenteurern.","Das Amphitheater haben wir dem großen Musiker Mih Khetto und vielen helfenden Händen zu verdanken, die es wieder aufgebaut haben.","0"
589881,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Vor fünf Jahren stand hier ein ehrfurchtgebietender Gelehrter, der alle Abenteurer Eorzeas dazu aufrief, dem Garleischen Kaiserreich Widerstand zu leisten.","Wo mag er jetzt bloß stecken? Ich würde mich gerne mit ihm unterhalten.","0"
589882,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Lass mich in Frieden ...<hex:02100103>Meine Freunde, die mit mir auf der Bühne standen, meine Frau, die mir alles bedeutete ... sie alle sind nicht mehr ...","0","0"
589883,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier ist die Wohnstätte der Helden von Gridania. Einfachen Bürgern ist der Zutritt untersagt und das gilt insbesondere für Abenteurer.","Ist das klar? Na, dann wünsche ich dir noch einen schönen Tag.","0"
589884,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589885,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589886,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Willkommen in der Gilde der Pikeniere! Unsere Schüler lernen den Umgang mit Stangenwaffen aller Art und stählen durch das harte Training gleichzeitig ihren Geist.","Wenn du der Gilde beitreten möchtest, kannst du bei mir die Aufnahme beantragen.","0"
589887,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier befindet sich das Quartier des Klageregiments, zu dem Abenteurer keinen Zugang haben. Du kannst also gleich wieder umdrehen.","0","0"
589888,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589889,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Die Händler von Gridania verstehen absolut nichts vom Verkaufen. Ja, sie scheinen sogar eine Aversion dagegen zu haben.","Dabei ist es doch nichts Schlechtes, sondern geradezu etwas Ehrenhaftes, möglichst vielen Leuten den Zugang zu hochwertigen Waren zu ermöglichen. Damit erweisen wir Händler der Ge<hex:02160103>sell<hex:02160103>schaft einen großen Dienst.","0"
589890,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589891,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Von dem Steg hinter mir fährt ein Boot rüber zum Ufer des Ostwaldes.","Von dort aus gelangst du schnell zum Honighof und nach Neun Efeuranken.","0"
589892,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589893,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Wie lange wollen die Händler aus Ul'dah noch in Gridania bleiben? Ich hoffe, sie verschwinden bald wieder.","Die denken doch nur an ihren Profit. Ich wette, sie alle haben Abakusse in ihren Köpfen eingebaut.","0"
589894,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Willkommen im Marktbezirk von Gridania! In der nördlich gelegenen Ebenholzpassage bekommst du Medizin und Gegenstände des täglichen Bedarfs. Auf dem Palisandermarkt im Süden werden vor allem Waffen und Rüstungen verkauft. ","0","0"
589895,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Unsere Gilde ist berühmt für die Kunst<hex:02160103>fer<hex:02160103>tig<hex:02160103>keit und den Eifer unserer Gerber. Sieh dir nur unsere Ledersachen an und du wirst aus dem Staunen nicht mehr herauskommen, <hex:02081DE905FF0C>meine Liebe<hex:FF0C>mein Lieber<hex:03>!","0","0"
589896,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589897,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,False,"Veränderungen des Waldes haben direkte Auswirkungen auf seine Bewohner. Der Fluss des Lebens ist in ständiger Bewegung.","Doch fürchte dich nicht vor Veränderungen - sie sind Teil des Lebens! Daran müssen sich alle Bewohner von Gridania gewöhnen.","0"
589898,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Willkommen bei der Gerbergilde! Hier werden die Häute von Tieren und Monstern zu Leder gegerbt, woraus wiederum stilvolle und praktische Gegenstände entstehen.","0","0"
589899,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Oh, du bist wohl auch auf der Suche nach exquisiten Lederwaren, was? Kein Wunder! Der Ruf der gridanischen Gerber ist ja sogar bis zu uns ins ferne Ul'dah gedrungen.","Die begabtesten Meister verkaufen ihre Waren für horrende Summen unter dem Markennamen „Atelier Fen-Yll“.","Bestaune ruhig die Wunderstücke hier auf dem Tisch, leisten wirst du sie dir nicht können."
589900,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hm? Tut mir leid, wir haben geschlossen. Ach, wäre doch jeden Tag ein Fest.","0","0"
589901,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589902,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pass bloß auf, wo du hintrittst, du Tölpel! Wenn du die Schalen umwirfst, zieh ich dir das Fell über die Ohren.","0","0"
589903,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","Wenn man es so aufschichtet, gedeihen die Blumen am besten. Das habe ich als Gärtner gelernt.","0"
589904,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589905,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Willkommen in der Ährenkranzkolonie! Sie wird von der Gärtnergilde verwaltet.","0","0"
589906,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Die Fremden haben keine Ahnung von Pflanzen und reißen trotzdem das Maul auf, als wüssten sie alles besser.","0","0"
589907,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pst, sei ruhig!<hex:02100103>... Und damit meine ich nicht nur, dass du keine Geräusche machen sollst.","Das hier ist ein heiliger Ort, an dem wir den Stimmen der Gebieter lauschen. Um die Gebieter nicht zu stören, musst du deinen Geist und dein Herz beruhigen.","0"
589908,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589909,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589910,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589911,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"Öffne dein Herz und spüre den Odem der Natur um dich herum.","Nur so kannst du die in dir ruhende Kraft entfalten.","0"
589912,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Der alte Pfarahr behandelt mich immer wie ein kleines Kind!","0","0"
589913,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Memama ist wieder mal von zu Hause ausgebüxt. Dabei habe ich sie schon so oft ermahnt, dass sie ihren Eltern Bescheid sagen soll, bevor sie irgendwohin geht.","0","0"
589914,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589915,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Guten Tag und herzlich willkommen am Luftschiff-Landeplatz.","0","0"
589916,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ich bitte vielmals um Verzeihung, aber da du keinen Luftschiffpass besitzt, kannst du den Dienst unserer Luftschiffe leider nicht in Anspruch nehmen.","0","0"
589917,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Herzlich willkommen! Möchtest du etwas über den Luftschiff-Landeplatz wissen?","0","0"
589918,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589919,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589920,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589921,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589922,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589923,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589924,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Willkommen bei der Gilde der Druiden, wo die Lehren der Natur und der Gebieter gedeutet und überliefert werden.","Ich kümmere mich um Anwärter, die in unsere Gilde aufgenommen werden möchten. Falls du Interesse hast, kannst du mich jederzeit ansprechen.","0"
589925,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589926,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","Ahhh ... au, das tut weh ...","0"
589927,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier in der Grotte der Versunkenen Gedanken werden Verletzte und Kranke behandelt und Rituale durchgeführt. Dabei assistieren die einfachen Druiden den ehrenwerten Sehern.","Die aufopferungsvolle Hingabe für Gridania und den Wald ist unsere größte Freude.","0"
589928,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier geht es zu den Unterkünften von Nophicas Schar. Unbefugten ist der Zutritt verboten!","0","0"
589929,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589930,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Warum ich der Wald<hex:02160103>läufer<hex:02160103>gilde beigetreten bin? Ist doch klar! Als Waldläufer kämpft man aus sicherer Entfernung!","0","0"
589931,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589932,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589933,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier ist die Rezeption der Zimmerergilde. Wir kümmern uns um die Herstellung aller möglichen Holzgegenstände, von Möbeln über Holzgeschirr bis hin zu Waffen und Rüstungsteilen.","0","0"
589934,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,True,"Für Waffen verwendet man andere Holzarten als für Möbel. Holz ist also nicht gleich Holz.","Selbst bei ein und derselben Holzart kommt es darauf an, welchen Teil des Baumes man verwendet und wie man ihn verarbeitet. Ein Holzkopf wird also niemals ein guter Zimmerer!","0"
589935,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Um dich von den Strapazen eines Kampfes zu erholen, empfehle ich dir, einfach mal einen Baum zu umarmen und seine Wärme zu spüren. Du wirst lachen, aber das hilft!","0","0"
589936,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589937,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Oh je, wie soll ich jemals so elegante Formen wie der Meister zustande kriegen?! Ich habe offensichtlich zwei linke Hände!","0","0"
589938,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589939,0,1,0,0,1,0,0,755,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589940,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Die Soldaten des Klageregiments und von Nophicas Schar tragen Masken, um ihre wahren Gesichter vor den Gebietern zu verbergen, denn manchmal kommt es vor, dass sie bei der Erfüllung ihrer Pflicht den Zorn des Waldes auf sich ziehen.","Ich bezweifle, dass sich die Gebieter so einfach täuschen lassen, aber zumindest scheinen sich die Soldaten mit diesem Hokuspokus sicherer zu fühlen.","0"
589941,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589942,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ich bin froh, dass sich die Pikeniergilde hier niedergelassen hat.","Junge, begabte Pikeniere kommen von überall her, um hier zu trainieren. Dabei lernen sie auch voneinander und bringen jeweils die besten Techniken mit ein. Das kommt auch dem Klageregiment zugute.","0"
589943,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Dieses Jahr können wir uns vor viel<hex:02160103>ver<hex:02160103>sprechenden Neuzugängen kaum retten. Ich bin gespannt, wie sie sich entwickeln werden.","0","0"
589944,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589945,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589946,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier ist das Klageregiment, das für die Aufrechterhaltung der öffentlichen Ordnung zuständig ist, stationiert. Außerdem befindet sich hier die Gilde der Pikeniere.","Ohne Zweifel lassen sich die Pikeniere von dem Ruhm des Klageregiments inspirieren.","0"
589947,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Die Katastrophe vor fünf Jahren hat viele Händler in den Ruin getrieben. Etwa die Hälfte der frei gewordenen Läden wurde danach an Händler aus Ul'dah vermietet.","Dank ihnen kam der Handel wieder in Schwung, aber das lief nicht ohne Konflikte ab, denn sie betreiben ihre Geschäfte viel aggressiver als die einheimischen Händler.","0"
589948,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Der Palisandermarkt wird von mir und meinem Bruder Hadrefort geführt, der Ebenholzmarkt von Rishushu. Der alte Parsemontret wiederum hat seine gierigen Finger in allem, was hier auf den Märkten vor sich geht.","Mein Bruder hält Rishushu für eine aufrichtige Person, aber ich traue ihr nicht über den Weg. Irgendwie beschleicht mich bei ihr ein ungutes Gefühl, ohne dass ich dafür konkrete Gründe nennen kann.","0"
589949,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Der Ätheryt stand früher im Westen der Stadt, doch im Zuge des Wieder<hex:02160103>aufbaus nach der großen Katastrophe vor fünf Jahren wurde er hierher verlegt.","0","0"
589950,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Willst du wissen, warum dieser Ort Apkallu-Fälle genannt wird?","Nun, früher hat man versucht, hier Apkallu zu züchten. Damit hatte man jedoch keinen Erfolg.","0"
589951,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Dieses geschichtsträchtige Amphitheater hat schon die Gründungsfeier der Bruderschaft der Morgenviper erlebt. Das war natürlich noch an seinem alten Ort, bevor es hierhin verlegt wurde.","0","0"
589952,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Bei der Gründungsfeier der Bruderschaft der Morgenviper sah ich die ehrenwerte Hohepriesterin Kan-E-Senna zum ersten Mal mit eigenen Augen.","Ich erinnere mich noch genau an ihre würdevolle Gestalt und ihre zärtliche, doch durchdringende Stimme.","0"
589953,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gärtner kümmern sich um Gräser und Blumen, doch dabei lernen sie selbst viele Dinge, sodass die Pflanzen ebenso für die Gärtner existieren wie die Gärtner für die Pflanzen.","0","0"
589954,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hier gelangst du aus der Stadt. Mühlenhain liegt im Norden und der Herbstkürbis-See im Westen.","0","0"
589955,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Leer","0","0"
589956,0,1,1,1,0,755,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"Tut mir leid, in dieser Saison kann ich keine Aufträge mehr für Taschen aus Borstenschwanz-Murmelhörnchen-Leder annehmen.","Die Wilderei hat derart zugenommen, dass ein striktes Jagdverbot ausgesprochen wurde. Bis das Verbot aufgehoben wird, gibt es auch keinen Ledernachschub mehr.","0"
589957,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Juhu, endlich habe ich ein Borstenschwanz-Murmelhörnchen-Fell auftreiben können! Daraus lasse ich mir eine Tasche machen!","0","0"
