12,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Wirbelklinge<hex:02100103>2. Schattenfang<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
13,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Hakaze<hex:02100103>2. Yukikaze<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
14,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Jinpu<hex:02100103>2. Gekko<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
15,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Shifu<hex:02100103>2. Kasha<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
16,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Gewaltiger Schuss<hex:02100103>2. Direkter Schuss<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
17,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Kaustischer Biss<hex:02100103>2. Sturmbiss<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
18,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Höllenfeuer frei<hex:02100103>2. Höllen-Flintenlaufgeschoss<hex:02100103>3. Sauberer Höllenschuss<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne.<hex:02100103>Kommando ändert sich bei <hex:024804F201FA03><hex:024904F201FB03>Überhitzung<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Hitzeschuss<hex:0249020103><hex:0248020103>."
19,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Magische Riposte<hex:02100103>2. Magischer Zwerchhau<hex:02100103>3. Magisches Redoublement<hex:02100103><hex:02100103>Bedingung für Magische Riposte: Weißes Mana und Schwarzes Mana je min. 50. Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne.<hex:02100103>Kommando ändert sich bei <hex:024804F201FA03><hex:024904F201FB03>Erz-Sanctus<hex:0249020103><hex:0248020103> und <hex:024804F201FA03><hex:024904F201FB03>Erzflare<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Versengung<hex:0249020103><hex:0248020103>."
20,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Zerfetzer<hex:02100103>2. Brutaler Einschlag<hex:02100103>3. Stahlwalze<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
21,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Schlagfänge<hex:02100103>2. Wilde Klauen<hex:02100103>3. Tückische Kralle<hex:02100103>Erda-Patronen-Kosten: 1<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
22,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Cascade<hex:02100103>2. Fontäne<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne.<hex:02100103><hex:024804F201F603><hex:024904F201F703>Cascade<hex:0249020103><hex:0248020103> ändert sich bei <hex:024804F201FA03><hex:024904F201FB03>En Avant<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Invertierte Cascade<hex:0249020103><hex:0248020103>.<hex:02100103>Nach erfolgreicher Kombo ändert sich <hex:024804F201F603><hex:024904F201F703>Fontäne<hex:0249020103><hex:0248020103> bei <hex:024804F201FA03><hex:024904F201FB03>En Avant<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Fallende Fontäne<hex:0249020103><hex:0248020103>.<hex:02100103>Kommando ändert sich während des Tanzes zu <hex:024804F201F603><hex:024904F201F703>Pas Emboite der Rose<hex:0249020103><hex:0248020103>."
23,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Vortexschnitt<hex:02100103>Attacke-Wert: 160<hex:02100103>2. Hals<hex:02160103>ab<hex:02160103>schnei<hex:02160103>der<hex:02100103>Attacke-Wert: 250<hex:02100103>3. Säbelrassler<hex:02100103>Attacke-Wert: 320<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
24,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Sonnenschatten<hex:02100103>Attacke-Wert: 110<hex:02100103>2. Totale Eklipse<hex:02100103>Attacke-Wert: 200<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
25,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Zerfetzer<hex:02100103>Attacke-Wert: 200<hex:02100103>2. Brutaler Einschlag<hex:02100103>Attacke-Wert: 300<hex:02100103>3. Stahlwalze<hex:02100103>Attacke-Wert: 400<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
26,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Schicksalsdorn<hex:02100103>Attacke-Wert: 400<hex:02100103>2. Schallspitze<hex:02100103>Attacke-Wert: 450<hex:02100103>3. Coerthische Folter<hex:02100103>Attacke-Wert: 500<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
27,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Eklipse<hex:02100103>2. Protuberanz<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne.<hex:02100103>Kommando ändert sich bei <hex:024804F201FA03><hex:024904F201FB03>Schwert-Eid<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Prunkhieb<hex:0249020103><hex:0248020103>."
28,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Mithril-Gewitter<hex:02100103>2. Kreiselklinge<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
29,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Entfesselung<hex:02100103>2. Seelenstärke<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
30,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Vierfaches Verhängnis<hex:02100103>2. Erdspaltung<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
31,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Schicksalsdorn<hex:02100103>2. Schallspitze<hex:02100103>3. Coerthische Folter<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
32,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Todesblüte<hex:02100103>2. Hakke Mujinsatsu<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne.<hex:02100103>Kommando ändert sich bei <hex:024804F201FA03><hex:024904F201FB03>Tri-Mudra<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Goka Mekkyaku<hex:0249020103><hex:0248020103>."
33,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Yukikaze<hex:02100103>2. Gekko<hex:02100103>3. Kasha<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
34,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Mangetsu<hex:02100103>2. Oka<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
35,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Dämonenschnitter<hex:02100103>2. Dämonenschlachter<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
36,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Windmühle<hex:02100103>2. Klingenflut<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne.<hex:02100103><hex:024804F201F603><hex:024904F201F703>Windmühle<hex:0249020103><hex:0248020103> ändert sich bei <hex:024804F201FA03><hex:024904F201FB03>En Avant<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Steigende Windmühle<hex:0249020103><hex:0248020103>.<hex:02100103>Nach erfolgreicher Kombo ändert sich <hex:024804F201F603><hex:024904F201F703>Klingenflut<hex:0249020103><hex:0248020103> bei <hex:024804F201FA03><hex:024904F201FB03>En Avant<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Blutklingen<hex:0249020103><hex:0248020103>.<hex:02100103>Kommando ändert sich während des Tanzes zu <hex:024804F201F603><hex:024904F201F703>Entrechat der Schwalbe<hex:0249020103><hex:0248020103>."
37,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Kyokufu<hex:02100103>Attacke-Wert: 130<hex:02100103>2. Gofu<hex:02100103>Attacke-Wert: 280<hex:02100103>3. Yagetsu<hex:02100103>Attacke-Wert: 330<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
38,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Äthersäbel<hex:02100103>Attacke-Wert: 840<hex:02100103>EP-Kosten: 300<hex:02100103>2. Ätherschnitt<hex:02100103>Attacke-Wert: 1200<hex:02100103>EP-Kosten: 300<hex:02100103>3. Finaler Hieb<hex:02100103>Attacke-Wert: 1940<hex:02100103>EP-Kosten: 300<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
39,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Erzfeuer<hex:02100103>Attacke-Wert: 310<hex:02100103>MP-Kosten: 200<hex:02100103>2. Erzwind<hex:02100103>Attacke-Wert: 370<hex:02100103>MP-Kosten: 300<hex:02100103>3. Erzstein<hex:02100103>Attacke-Wert: 310<hex:02100103>MP-Kosten: 200<hex:02100103>4. Erzflare<hex:02100103>Attacke-Wert: 600<hex:02100103>MP-Kosten: 400<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
40,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1.  Feuka<hex:02100103>Attacke-Wert: 300<hex:02100103>MP-Kosten: 800<hex:02100103>2.  Feuka<hex:02100103>Attacke-Wert: 300<hex:02100103>MP-Kosten: 800<hex:02100103>3.  Feuka<hex:02100103>Attacke-Wert: 300<hex:02100103>MP-Kosten: 800<hex:02100103>4.  Moder<hex:02100103>Attacke-Wert: 650<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
41,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Schicksalskarten<hex:02100103>Das Schicksal bestimmt die Karten.<hex:02100103>Zusatzeffekt: Regeneriert 10<hex:021D0103>% der eigenen Maximal-MP.<hex:02100103>2. König der Kronen<hex:02100103>Du führst eine elementneutrale magische Attacke aus.<hex:02100103>Attacke-Wert: 270<hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
42,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Legeschema des Schicksals<hex:02100103>Das Schicksal bestimmt die Karten.<hex:02100103>Zusatzeffekt: Regeneriert 20<hex:021D0103>% der eigenen Maximal-MP.<hex:02100103>2. Thaliaks Schriftrolle<hex:02100103>Gewährt dir und Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern in der Nähe <hex:024804F201FA03><hex:024904F201FB03>Thaliaks Schriftrolle<hex:0249020103><hex:0248020103>.<hex:02100103>Dauer: 30 Sekunden<hex:02100103>Effekt von <hex:024804F201FA03><hex:024904F201FB03>Thaliaks Schriftrolle<hex:0249020103><hex:0248020103>: Ausgeteilter Schaden ist erhöht und die Intervalle zwischen Auto-Attacken und die (Re-)Ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zei<hex:02160103>ten von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten und Magie sind verkürzt.<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
43,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Corps-a-corps<hex:02100103>Attacke-Wert: 130<hex:02100103>2. Magische Riposte<hex:02100103>Attacke-Wert: 220<hex:02100103>3. Magischer Zwerchhau<hex:02100103>Attacke-Wert: 290<hex:02100103>4. Magisches Redoublement<hex:02100103>Attacke-Wert: 470<hex:02100103>5. Körperparade<hex:02100103>Attacke-Wert: 130<hex:02100103>6. Erz-Sanctus<hex:02100103>Attacke-Wert: 600<hex:02100103>MP-Kosten: 400<hex:02100103>7. Versengung<hex:02100103>Attacke-Wert: 700<hex:02100103>MP-Kosten: 400<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
44,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Vortexschnitt<hex:02100103>Attacke-Wert: 200<hex:02100103>2. Donnerklinge<hex:02100103>Attacke-Wert: 300<hex:02100103>3. Halones Groll<hex:02100103>Attacke-Wert: 350<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
45,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Erzfeuer<hex:02100103>Attacke-Wert: 340<hex:02100103>MP-Kosten: 200<hex:02100103>2. Erzwind<hex:02100103>Attacke-Wert: 370<hex:02100103>MP-Kosten: 300<hex:02100103>3. Erzstein<hex:02100103>Attacke-Wert: 340<hex:02100103>MP-Kosten: 200<hex:02100103>4. Erzblitz<hex:02100103>Attacke-Wert: 370<hex:02100103>MP-Kosten: 300<hex:02100103>5. Erzflare<hex:02100103>Attacke-Wert: 600<hex:02100103>MP-Kosten: 400<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
46,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Corps-a-corps<hex:02100103>Attacke-Wert: 130<hex:02100103>2. Magische Riposte<hex:02100103>Attacke-Wert: 220<hex:02100103>3. Magischer Zwerchhau<hex:02100103>Attacke-Wert: 290<hex:02100103>4. Magisches Redoublement<hex:02100103>Attacke-Wert: 470<hex:02100103>5. Arret-Stoß<hex:02100103>Attacke-Wert: 150<hex:02100103>6. Erz-Sanctus<hex:02100103>Attacke-Wert: 600<hex:02100103>MP-Kosten: 400<hex:02100103>7. Versengung<hex:02100103>Attacke-Wert: 700<hex:02100103>MP-Kosten: 400<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
47,"Du führst folgende Abfolge von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten aus:<hex:02100103>1. Zerfetzer<hex:02100103>Attacke-Wert: 200<hex:02100103>2. Brutaler Einschlag<hex:02100103>Attacke-Wert: 300<hex:02100103>3. Stahlwalze<hex:02100103>Attacke-Wert: 400<hex:02100103><hex:02100103>Wenn eine der Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten nicht bereit ist, beginnt die Kombo von vorne."
