key,0,1,2,3,4,5,6,7
67,55,65535,65535,2,50,1,"Alarm-Benachrichtigung","<hex:0212026903> Alarm -  12:34"
68,54,65535,65535,2,51,1,"Projektion","Du projizierst ein Paar Stiefel Modell B Nr. 2 auf ein Paar Ledersandalen."
69,0,0,0,0,0,0,"",""
70,0,0,0,0,0,0,"",""
71,41,4,65535,5,1,2,"Gruppenmitglied hat Schaden verursacht","Shantotto trifft den Fantasiehasen und verursacht 123 Punkte Schaden."
72,42,4,65535,5,2,2,"Attacke von Gruppenmitglied verfehlt","Shantotto verfehlt den Fantasiehasen."
73,43,4,65535,5,3,2,"Kommando von Gruppenmitglied","Shantotto beginnt, Feuer zu wirken.<hex:02100103>Shantotto unterbricht Feuer."
74,44,4,65535,5,4,2,"Gegenstand von Gruppenmitglied","Shantotto macht einen Heiltrank bereit.<hex:02100103>Shantotto setzt den Heiltrank doch nicht ein."
75,45,4,65535,5,5,2,"Heilmagie durch Gruppenmitglied","Du regenerierst 123 LP."
76,46,4,65535,5,6,2,"Gruppenmitglied verursacht positiven Status","Du erhältst den Effekt von Steinhaut."
77,47,4,65535,5,7,2,"Gruppenmitglied verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
78,41,65535,4,5,8,2,"Gruppenmitglied erleidet Schaden","Der Fantasiehase trifft Shantotto und verursacht 123 Punkte Schaden."
79,42,65535,4,5,9,2,"Gruppenmitglied ist ausgewichen","Die Attacke des Fantasiehasen verfehlt Shantotto."
80,43,65535,4,5,10,2,"Kommandos auf Gruppenmitglied","Shantotto wirkt Protes.<hex:02100103>Shantotto unterbricht Protes. "
81,44,65535,4,5,11,2,"Gegenstand auf Gruppenmitglied","Shantotto macht einen Heiltrank bereit.<hex:02100103>Shantotto setzt den Heiltrank doch nicht ein."
82,45,65535,4,5,12,2,"Heilmagie auf Gruppenmitglied","Shantotto regeneriert 123 LP."
83,46,65535,4,5,13,2,"Positiver Status auf Gruppenmitglied","Shantotto erhält den Effekt von Steinhaut."
84,47,65535,4,5,14,2,"Negativer Status auf Gruppenmitglied","Shantotto erleidet den Effekt von Bio."
85,48,65535,4,5,15,2,"Positiver Status auf Gruppenmitglied endet","Shantotto verliert den Effekt von Steinhaut."
86,49,65535,4,5,16,2,"Negativer Status auf Gruppenmitglied endet","Shantotto erholt sich von dem Effekt von Bio."
87,0,0,0,0,0,0,"",""
88,0,0,0,0,0,0,"",""
89,0,0,0,0,0,0,"",""
90,0,0,0,0,0,0,"",""
91,41,16,65535,7,1,0,"Anderer hat Schaden verursacht","Papashan trifft den Fantasiehasen und verursacht 123 Punkte Schaden."
92,42,16,65535,7,2,0,"Attacke von anderem verfehlt","Papashan verfehlt den Fantasiehasen."
93,43,16,65535,7,3,0,"Kommando von anderem","Papashan setzt Blutritus ein."
94,44,16,65535,7,4,0,"Gegenstand von anderem","Papashan benutzt einen Heiltrank."
95,45,16,65535,7,5,0,"Heilmagie durch anderen","Du regenerierst 123 LP."
96,46,16,65535,7,6,0,"Anderer verursacht positiven Status","Du erhältst den Effekt von Steinhaut."
97,47,16,65535,7,7,0,"Anderer verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
98,41,65535,16,7,8,0,"Anderer erleidet Schaden","Der Fantasiehase trifft Papashan und verursacht 123 Punkte Schaden."
99,42,65535,16,7,9,0,"Anderer ist ausgewichen","Die Attacke des Fantasiehasen verfehlt Papashan."
100,43,65535,16,7,10,0,"Kommandos auf anderen","Papashan wirkt Vitaga auf Shantotto."
101,44,65535,16,7,11,0,"Gegenstand auf anderen","Papashan macht einen Heiltrank bereit.<hex:02100103>Papashan setzt den Heiltrank doch nicht ein."
102,45,65535,16,7,12,0,"Heilmagie auf anderen","Papashan regeneriert 123 LP."
103,46,65535,16,7,13,0,"Positiver Status auf anderen","Papashan erhält den Effekt von Steinhaut."
104,47,65535,16,7,14,0,"Negativer Status auf anderen","Papashan erleidet den Effekt von Bio."
105,48,65535,16,7,15,0,"Positiver Status auf anderem endet","Papashan verliert den Effekt von Steinhaut."
106,49,65535,16,7,16,0,"Negativer Status auf anderem endet","Papashan erholt sich von dem Effekt von Bio."
107,0,0,0,0,0,0,"",""
108,0,0,0,0,0,0,"",""
109,0,0,0,0,0,0,"",""
110,0,0,0,0,0,0,"",""
111,41,32,65535,8,1,2,"Kämpfender Gegner hat Schaden verursacht","Der Fantasiehase trifft dich und verursacht 123 Punkte Schaden."
112,42,32,65535,8,2,2,"Attacke von kämpfendem Gegner verfehlt","Der Fantasiehase verfehlt dich."
113,43,32,65535,8,3,2,"Kommando von kämpfendem Gegner","Der Fantasiehase beginnt, Möhrenmagie zu wirken.<hex:02100103>Der Fantasiehase bricht Möhrenmagie ab."
114,44,32,65535,8,4,2,"Gegenstand von kämpfendem Gegner","Der Fantasiehase macht einen Heiltrank bereit.<hex:02100103>Der Fantasiehase setzt den Heiltrank doch nicht ein."
115,45,32,65535,8,5,2,"Heilmagie von kämpfendem Gegner","Der Fantasiehase regeneriert 123 LP."
116,46,32,65535,8,6,2,"Kämpfender Gegner verursacht positiven Status","Der Fantasiehase erhält den Effekt von Steinhaut."
117,47,32,65535,8,7,2,"Kämpfender Gegner verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
118,41,65535,32,8,8,2,"Kämpfender Gegner erleidet Schaden","Du triffst den Fantasiehasen und verursachst 123 Punkte Schaden."
119,42,65535,32,8,9,2,"Kämpfender Gegner ist ausgewichen","Du verfehlst den Fantasiehasen."
120,43,65535,32,8,10,2,"Kommandos auf kämpfenden Gegner","Der Fantasiehase beginnt, Möhrenmagie zu wirken.<hex:02100103>Der Fantasiehase bricht Möhrenmagie ab."
121,44,65535,32,8,11,2,"Gegenstand auf kämpfenden Gegner","Der Fantasiehase macht einen Heiltrank bereit.<hex:02100103>Der Fantasiehase setzt den Heiltrank doch nicht ein."
122,45,65535,32,8,12,2,"Heilmagie auf kämpfenden Gegner","Der Fantasiehase regeneriert 123 LP."
123,46,65535,32,8,13,2,"Positiver Status auf kämpfenden Gegner","Der Fantasiehase erhält den Effekt von Steinhaut."
124,47,65535,32,8,14,2,"Negativer Status auf kämpfenden Gegner","Der Fantasiehase erleidet den Effekt von Bio."
125,48,65535,32,8,15,2,"Positiver Status auf kämpfendem Gegner endet","Der Fantasiehase verliert den Effekt von Steinhaut."
126,49,65535,32,8,16,2,"Negativer Status auf kämpfendem Gegner endet","Der Fantasiehase erholt sich von dem Effekt von Bio."
127,0,0,0,0,0,0,"",""
128,0,0,0,0,0,0,"",""
129,0,0,0,0,0,0,"",""
130,0,0,0,0,0,0,"",""
131,41,64,65535,9,1,0,"Anderer Gegner hat Schaden verursacht","Heinrich der Hinterhältige trifft dich und verursacht 123 Punkte Schaden."
132,42,64,65535,9,2,0,"Attacke von anderem Gegner verfehlt","Heinrich der Hinterhältige verfehlt dich."
133,43,64,65535,9,3,0,"Kommando von anderem Gegner","Heinrich der Hinterhältige setzt Blutritus ein."
134,44,64,65535,9,4,0,"Gegenstand von anderem Gegner","Heinrich der Hinterhältige macht einen Heiltrank bereit.<hex:02100103>Heinrich der Hinterhältige setzt den Heiltrank doch nicht ein."
135,45,64,65535,9,5,0,"Heilmagie durch anderen Gegner","Shantotto regeneriert 123 LP."
136,46,64,65535,9,6,0,"Anderer Gegner verursacht positiven Status","Shantotto erhält den Effekt von Steinhaut."
137,47,64,65535,9,7,0,"Anderer Gegner verursacht negativen Status","Du erleidest den Effekt von Bio."
138,41,65535,64,9,8,0,"Anderer Gegner erleidet Schaden","Du triffst Heinrich den Hinterhältigen und verursachst 123 Punkte Schaden."
139,42,65535,64,9,9,0,"Anderer Gegner ist ausgewichen","Deine Attacke verfehlt Heinrich den Hinterhältigen."
140,43,65535,64,9,10,0,"Kommandos auf anderen Gegner","Shantotto beginnt, Vita zu wirken.<hex:02100103>Shantotto bricht Vita ab."
141,44,65535,64,9,11,0,"Gegenstand auf anderen Gegner","Shantotto macht einen Heiltrank bereit.<hex:02100103>Shantotto setzt den Heiltrank doch nicht ein."
142,45,65535,64,9,12,0,"Heilmagie auf anderen Gegner","Heinrich der Hinterhältige regeneriert 123 LP."
143,46,65535,64,9,13,0,"Positiver Status auf anderen Gegner","Heinrich der Hinterhältige erhält den Effekt von Steinhaut."
144,47,65535,64,9,14,0,"Negativer Status auf anderen Gegner","Heinrich der Hinterhältige erleidet den Effekt von Bio."
145,48,65535,64,9,15,0,"Positiver Status auf anderem Gegner endet","Heinrich der Hinterhältige verliert den Effekt von Steinhaut."
146,49,65535,64,9,16,0,"Negativer Status auf anderem Gegner endet","Heinrich der Hinterhältige erholt sich von dem Effekt von Bio."
147,0,0,0,0,0,0,"",""
148,0,0,0,0,0,0,"",""
149,0,0,0,0,0,0,"",""
150,0,0,0,0,0,0,"",""
151,41,8,65535,6,1,0,"Allianzmitglied hat Schaden verursacht","Al Kupone trifft den Fantasiehasen und verursacht 123 Punkte Schaden."
152,42,8,65535,6,2,0,"Attacke von Allianzmitglied verfehlt","Al Kupone verfehlt den Fantasiehasen."
153,43,8,65535,6,3,0,"Kommando von Allianzmitglied","Al Kupone beginnt, Vita zu wirken.<hex:02100103>Al Kupone bricht Vita ab."
154,44,8,65535,6,4,0,"Gegenstand von Allianzmitglied","Al Kupone macht einen Heiltrank bereit.<hex:02100103>Al Kupone setzt den Heiltrank doch nicht ein."
155,45,8,65535,6,5,0,"Heilmagie durch Allianzmitglied","Du regenerierst 123 LP."
156,46,8,65535,6,6,0,"Allianzmitglied verursacht positiven Status","Du erhältst den Effekt von Steinhaut."
157,47,8,65535,6,7,0,"Allianzmitglied verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
158,41,65535,8,6,8,0,"Allianzmitglied erleidet Schaden","Der Fantasiehase trifft Al Kupone und verursacht 123 Punkte Schaden."
159,42,65535,8,6,9,0,"Allianzmitglied ist ausgewichen","Der Fantasiehase greift Al Kupone an und verfehlt."
160,43,65535,8,6,10,0,"Kommandos auf Allianzmitglied","Al Kupone beginnt, Vita zu wirken.<hex:02100103>Al Kupone bricht Vita ab."
161,44,65535,8,6,11,0,"Gegenstand auf Allianzmitglied","Al Kupone macht einen Heiltrank bereit.<hex:02100103>Al Kupone setzt den Heiltrank doch nicht ein."
162,45,65535,8,6,12,0,"Heilmagie auf Allianzmitglied","Al Kupone regeneriert 123 LP."
163,46,65535,8,6,13,0,"Positiver Status auf Allianzmitglied","Al Kupone erhält den Effekt von Steinhaut."
164,47,65535,8,6,14,0,"Negativer Status auf Allianzmitglied","Al Kupone erleidet den Effekt von Bio."
165,48,65535,8,6,15,0,"Positiver Status auf Allianzmitglied endet","Al Kupone verliert den Effekt von Steinhaut."
166,49,65535,8,6,16,0,"Negativer Status auf Allianzmitglied endet","Al Kupone erholt sich von dem Effekt von Bio."
167,0,0,0,0,0,0,"",""
168,0,0,0,0,0,0,"",""
169,0,0,0,0,0,0,"",""
170,0,0,0,0,0,0,"",""
171,41,128,65535,10,1,2,"Freundlicher NPC hat Schaden verursacht","Magus Amicus trifft den Fantasiehasen und verursacht 123 Punkte Schaden."
172,42,128,65535,10,2,2,"Attacke von freundlichem NPC verfehlt","Magus Amicus verfehlt den Fantasiehasen."
173,43,128,65535,10,3,2,"Kommando von freundlichem NPC","Magus Amicus beginnt, Vita zu wirken.<hex:02100103>Magus Amicus bricht Vita ab."
174,44,128,65535,10,4,2,"Gegenstand von freundlichem NPC","Magus Amicus macht einen Heiltrank bereit.<hex:02100103>Magus Amicus setzt den Heiltrank doch nicht ein."
175,45,128,65535,10,5,2,"Heilmagie durch freundlichen NPC","Du regenerierst 123 LP."
176,46,128,65535,10,6,2,"Freundlicher NPC verursacht positiven Status","Du erhältst den Effekt von Steinhaut."
177,47,128,65535,10,7,2,"Freundlicher NPC verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
178,41,65535,128,10,8,2,"Freundlicher NPC erleidet Schaden","Der Fantasiehase trifft Magus Amicus und verursacht 123 Punkte Schaden."
179,42,65535,128,10,9,2,"Freundlicher NPC ist ausgewichen","Der Fantasiehase greift Magus Amicus an und verfehlt."
180,43,65535,128,10,10,2,"Kommandos auf freundlichen NPC","Magus Amicus beginnt, Vita zu wirken.<hex:02100103>Magus Amicus bricht Vita ab."
181,44,65535,128,10,11,2,"Gegenstand auf freundlichen NPC","Magus Amicus macht einen Heiltrank bereit.<hex:02100103>Magus Amicus setzt den Heiltrank doch nicht ein."
182,45,65535,128,10,12,2,"Heilmagie auf freundlichen NPC","Magus Amicus regeneriert 123 LP."
183,46,65535,128,10,13,2,"Positiver Status auf freundlichen NPC","Magus Amicus erhält den Effekt von Steinhaut."
184,47,65535,128,10,14,2,"Negativer Status auf freundlichen NPC","Magus Amicus erleidet den Effekt von Bio."
185,48,65535,128,10,15,2,"Positiver Status auf freundlichem NPC endet","Magus Amicus verliert den Effekt von Steinhaut."
186,49,65535,128,10,16,2,"Negativer Status auf freundlichem NPC endet","Magus Amicus erholt sich von dem Effekt von Bio."
187,0,0,0,0,0,0,"",""
188,0,0,0,0,0,0,"",""
189,0,0,0,0,0,0,"",""
190,0,0,0,0,0,0,"",""
191,41,256,65535,11,1,2,"Eigenes Familiar/Eigener Mitstreiter hat Schaden verursacht","Das Smaragd-Karfunkel trifft den Fantasiehasen und verursacht 123 Punkte Schaden."
192,42,256,65535,11,2,2,"Attacke von eigenem Familiar/Mitstreiter verfehlt","Das Smaragd-Karfunkel verfehlt den Fantasiehasen."
193,43,256,65535,11,3,2,"Kommando von eigenem Familiar/Mitstreiter","Das Smaragd-Karfunkel beginnt, Böe zu wirken.<hex:02100103>Das Smaragd-Karfunkel bricht Böe ab."
194,44,256,65535,11,4,2,"Gegenstand von eigenem Familiar/Mitstreiter","Das Smaragd-Karfunkel macht einen Heiltrank bereit.<hex:02100103>Das Smaragd-Karfunkel setzt den Heiltrank doch nicht ein."
195,45,256,65535,11,5,2,"Heilmagie durch eigenes Familiar/eigenen Mitstreiter","Du regenerierst 123 LP."
196,46,256,65535,11,6,2,"Eigenes Familiar/Eigener Mitstreiter verursacht positiven Status","Du erhältst den Effekt von Steinhaut."
197,47,256,65535,11,7,2,"Eigenes Familiar/Eigener Mitstreiter verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
198,41,65535,256,11,8,2,"Eigenes Familiar/Eigener Mitstreiter erleidet Schaden","Der Fantasiehase trifft das Smaragd-Karfunkel und verursacht 123 Punkte Schaden."
199,42,65535,256,11,9,2,"Eigenes Familiar/Eigener Mitstreiter ist ausgewichen","Der Fantasiehase greift das Smaragd-Karfunkel an und verfehlt."
200,43,65535,256,11,10,2,"Kommandos auf eigenes Familiar/eigenen Mitstreiter","Das Smaragd-Karfunkel beginnt, Böe zu wirken.<hex:02100103>Das Smaragd-Karfunkel bricht Böe ab."
201,44,65535,256,11,11,2,"Gegenstand auf eigenes Familiar/eigenen Mitstreiter","Das Smaragd-Karfunkel macht einen Heiltrank bereit.<hex:02100103>Das Smaragd-Karfunkel setzt den Heiltrank doch nicht ein."
202,45,65535,256,11,12,2,"Heilmagie auf eigenes Familiar/eigenen Mitstreiter","Das Smaragd-Karfunkel regeneriert 123 LP."
203,46,65535,256,11,13,2,"Positiver Status auf eigenes Familiar/eigenen Mitstreiter","Das Smaragd-Karfunkel erhält den Effekt von Steinhaut."
204,47,65535,256,11,14,2,"Negativer Status auf eigenes Familiar/eigenen Mitstreiter","Das Smaragd-Karfunkel erleidet den Effekt von Bio."
205,48,65535,256,11,15,2,"Positiver Status auf eigenem Familiar/Mitstreiter endet","Das Smaragd-Karfunkel verliert den Effekt von Steinhaut."
206,49,65535,256,11,16,2,"Negativer Status auf eigenem Familiar/Mitstreiter endet","Das Smaragd-Karfunkel erholt sich von dem Effekt von Bio."
207,0,0,0,0,0,0,"",""
208,0,0,0,0,0,0,"",""
209,0,0,0,0,0,0,"",""
210,0,0,0,0,0,0,"",""
211,41,512,65535,12,1,2,"Familiar/Mitstreiter der Gruppe hat Schaden verursacht","Das Smaragd-Karfunkel trifft den Fantasiehasen und verursacht 123 Punkte Schaden."
212,42,512,65535,12,2,2,"Attacke von Familiar/Mitstreiter der Gruppe verfehlt","Das Smaragd-Karfunkel verfehlt den Fantasiehasen."
213,43,512,65535,12,3,2,"Kommando von Familiar/Mitstreiter der Gruppe","Das Smaragd-Karfunkel beginnt, Böe zu wirken.<hex:02100103>Das Smaragd-Karfunkel bricht Böe ab."
214,44,512,65535,12,4,2,"Gegenstand von Familiar/Mitstreiter der Gruppe","Das Smaragd-Karfunkel macht einen Heiltrank bereit.<hex:02100103>Das Smaragd-Karfunkel setzt den Heiltrank doch nicht ein."
215,45,512,65535,12,5,2,"Heilmagie durch Familiar/Mitstreiter der Gruppe","Du regenerierst 123 LP."
216,46,512,65535,12,6,2,"Familiar/Mitstreiter der Gruppe verursacht positiven Status","Du erhältst den Effekt von Steinhaut."
217,47,512,65535,12,7,2,"Familiar/Mitstreiter der Gruppe verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
218,41,65535,512,12,8,2,"Familiar/Mitstreiter der Gruppe erleidet Schaden","Der Fantasiehase trifft das Smaragd-Karfunkel und verursacht 123 Punkte Schaden."
219,42,65535,512,12,9,2,"Familiar/Mitstreiter der Gruppe ist ausgewichen","Der Fantasiehase greift das Smaragd-Karfunkel an und verfehlt."
220,43,65535,512,12,10,2,"Kommandos auf Familiar/Mitstreiter der Gruppe","Das Smaragd-Karfunkel beginnt, Böe zu wirken.<hex:02100103>Das Smaragd-Karfunkel bricht Böe ab."
221,44,65535,512,12,11,2,"Gegenstand auf Familiar/Mitstreiter der Gruppe","Das Smaragd-Karfunkel macht einen Heiltrank bereit.<hex:02100103>Das Smaragd-Karfunkel setzt den Heiltrank doch nicht ein."
222,45,65535,512,12,12,2,"Heilmagie auf Familiar/Mitstreiter der Gruppe","Das Smaragd-Karfunkel regeneriert 123 LP."
223,46,65535,512,12,13,2,"Positiver Status auf Familiar/Mitstreiter der Gruppe","Das Smaragd-Karfunkel erhält den Effekt von Steinhaut."
224,47,65535,512,12,14,2,"Negativer Status auf Familiar/Mitstreiter der Gruppe","Das Smaragd-Karfunkel erleidet den Effekt von Bio."
225,48,65535,512,12,15,2,"Positiver Status auf Familiar/Mitstreiter der Gruppe endet","Das Smaragd-Karfunkel verliert den Effekt von Steinhaut."
226,49,65535,512,12,16,2,"Negativer Status auf Familiar/Mitstreiter der Gruppe endet","Das Smaragd-Karfunkel erholt sich von dem Effekt von Bio."
227,0,0,0,0,0,0,"",""
228,0,0,0,0,0,0,"",""
229,0,0,0,0,0,0,"",""
230,0,0,0,0,0,0,"",""
231,41,1024,65535,13,1,0,"Familiar/Mitstreiter der Allianz hat Schaden verursacht","Das Smaragd-Karfunkel trifft den Fantasiehasen und verursacht 123 Punkte Schaden."
232,42,1024,65535,13,2,0,"Attacke von Familiar/Mitstreiter der Allianz verfehlt","Das Smaragd-Karfunkel verfehlt den Fantasiehasen."
233,43,1024,65535,13,3,0,"Kommando von Familiar/Mitstreiter der Allianz","Das Smaragd-Karfunkel beginnt, Böe zu wirken.<hex:02100103>Das Smaragd-Karfunkel bricht Böe ab."
234,44,1024,65535,13,4,0,"Gegenstand von Familiar/Mitstreiter der Allianz","Das Smaragd-Karfunkel macht einen Heiltrank bereit.<hex:02100103>Das Smaragd-Karfunkel setzt den Heiltrank doch nicht ein."
235,45,1024,65535,13,5,0,"Heilmagie durch Familiar/Mitstreiter der Allianz","Du regenerierst 123 LP."
236,46,1024,65535,13,6,0,"Familiar/Mitstreiter der Allianz verursacht positiven Status","Du erhältst den Effekt von Steinhaut."
237,47,1024,65535,13,7,0,"Familiar/Mitstreiter der Allianz verursacht negativen Status","Der Fantasiehase erleidet den Effekt von Bio."
238,41,65535,1024,13,8,0,"Familiar/Mitstreiter der Allianz erleidet Schaden","Der Fantasiehase trifft das Smaragd-Karfunkel und verursacht 123 Punkte Schaden."
239,42,65535,1024,13,9,0,"Familiar/Mitstreiter der Allianz ist ausgewichen","Der Fantasiehase greift das Smaragd-Karfunkel an und verfehlt."
