key,0,1,2,3,4,5,6,7
2000100,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000101,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000102,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000103,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000104,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000105,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000106,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000107,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000108,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000109,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000110,"Magitek-Photozelle",3,"Magitek-Photozellen",1,0,1,1,0
2000111,"",0,"",0,0,1,0,0
2000112,"",0,"",0,0,1,0,0
2000113,"",0,"",0,0,1,0,0
2000114,"",0,"",0,0,1,0,0
2000115,"",0,"",0,0,1,0,0
2000116,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0
2000117,"",0,"",0,0,1,0,0
2000118,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0
2000119,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0
2000120,"",0,"",0,0,1,0,0
2000121,"",0,"",0,0,1,0,0
2000122,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0
2000123,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0
2000124,"",0,"",0,0,1,0,0
2000125,"Magitek-Teleporter",4,"Magitek-Teleporter",2,0,1,0,0
2000126,"Magitek-Teleporter",4,"Magitek-Teleporter",2,0,1,0,0
2000127,"Magitek-Teleporter",4,"Magitek-Teleporter",2,0,1,0,0
2000128,"Staubgefäß",2,"Staubgefäße",2,0,1,2,0
2000129,"Staubgefäß",2,"Staubgefäße",2,0,1,2,0
2000130,"Staubgefäß",2,"Staubgefäße",2,0,1,2,0
2000131,"Staubgefäß",2,"Staubgefäße",2,0,1,2,0
2000132,"Staubgefäß",2,"Staubgefäße",2,0,1,2,0
2000133,"",0,"",0,0,1,0,0
2000134,"",0,"",0,0,1,0,0
2000135,"",0,"",0,0,1,0,0
2000136,"Spur[p] der Wilderer",3,"Spuren[p] der Wilderer",1,0,1,1,0
2000137,"Staubgefäß",2,"Staubgefäße",2,0,1,2,0
2000138,"Staubgefäß",2,"Staubgefäße",2,0,1,2,0
2000139,"Ausgang",4,"Ausgänge",2,0,1,0,0
2000140,"Gebüsch",2,"Gebüsche",2,0,1,2,0
2000141,"Messtabelle",3,"Messtabellen",1,0,1,1,0
2000142,"Gebüsch",2,"Gebüsche",2,0,1,2,0
2000143,"verdreckt[a] Wegweiser",4,"verdreckt[a] Wegweiser",2,0,1,0,0
2000144,"verdreckt[a] Wegweiser",4,"verdreckt[a] Wegweiser",2,0,1,0,0
2000145,"Leuchtpilz",2,"Leuchtpilze",1,0,1,0,0
2000146,"Leinenbeutel",4,"Leinenbeutel",1,0,1,0,0
2000147,"Messgerätekiste",4,"Messgerätekiste",1,0,1,1,0
2000148,"Messgerätekiste",4,"Messgerätekiste",1,0,1,1,0
2000149,"Messleine",3,"Messleinen",1,0,1,1,0
2000150,"Anolis-Ei",2,"Anolis-Eier",2,0,1,2,0
2000151,"Stadt-Ätheryt",6,"Stadt-Ätheryten",1,0,1,0,0
2000152,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000153,"Stadt-Ätheryt",6,"Stadt-Ätheryten",1,0,1,0,0
2000154,"Stadt-Ätheryt",6,"Stadt-Ätheryten",1,0,1,0,0
2000155,"Stadt-Ätheryt",6,"Stadt-Ätheryten",1,0,1,0,0
2000156,"Stadt-Ätheryt",6,"Stadt-Ätheryten",1,0,1,0,0
2000157,"Stadt-Ätheryt",6,"Stadt-Ätheryten",1,0,1,0,0
2000158,"",0,"",0,0,1,0,0
2000159,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000160,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000161,"",0,"",0,0,1,0,0
2000162,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000163,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000164,"",0,"",0,0,1,0,0
2000165,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000166,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000167,"",0,"",0,0,1,0,0
2000168,"",0,"",0,0,1,0,0
2000169,"Sprengstoffbündel[p] (6 Unzen)",4,"Sprengstoffbündel[p] (6 Unzen)",2,0,1,2,0
2000170,"Sprengvorrichtung",3,"Sprengvorrichtungen",1,0,1,1,0
2000171,"",0,"",0,0,1,0,0
2000172,"Sprengstoffbündel[p] (6 Unzen)",4,"Sprengstoffbündel[p] (6 Unzen)",2,0,1,2,0
2000173,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000174,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000175,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000176,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000177,"Aufzugshebel",4,"Aufzugshebel",2,0,1,0,0
2000178,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000179,"Sprengstoffbündel[p] (6 Unzen)",4,"Sprengstoffbündel[p] (6 Unzen)",2,0,1,2,0
2000180,"Sprengvorrichtung",3,"Sprengvorrichtungen",1,0,1,1,0
2000181,"",0,"",0,0,1,0,0
2000182,"",0,"",0,0,1,0,0
2000183,"",0,"",0,0,1,0,0
2000184,"verbessert[a] Sprengvorrichtung",3,"verbessert[a] Sprengvorrichtungen",1,0,1,1,0
2000185,"",0,"",0,0,1,0,0
2000186,"",0,"",0,0,1,0,0
2000187,"Ausgang",4,"Ausgänge",2,0,1,0,0
2000188,"",0,"",0,0,1,0,0
2000189,"",0,"",0,0,1,0,0
2000190,"",0,"",0,0,1,0,0
2000191,"",0,"",0,0,1,0,0
2000192,"",0,"",0,0,1,0,0
2000193,"",0,"",0,0,1,0,0
2000194,"",0,"",0,0,1,0,0
2000195,"",0,"",0,0,1,0,0
2000196,"",0,"",0,0,1,0,0
2000197,"",0,"",0,0,1,0,0
2000198,"",0,"",0,0,1,0,0
2000199,"",0,"",0,0,1,0,0
2000200,"",0,"",0,0,1,0,0
2000201,"",0,"",0,0,1,0,0
2000202,"",0,"",0,0,1,0,0
2000203,"",0,"",0,0,1,0,0
2000204,"",0,"",0,0,1,0,0
2000205,"",0,"",0,0,1,0,0
2000206,"",0,"",0,0,1,0,0
2000207,"",0,"",0,0,1,0,0
2000208,"",0,"",0,0,1,0,0
2000209,"eisern[a] Hebel",4,"eisern[a] Hebel",2,0,1,0,0
2000210,"",0,"",0,0,1,0,0
2000211,"",0,"",0,0,1,0,0
2000212,"blutig[a] Notiz",3,"blutig[a] Notizen",1,0,1,1,0
2000213,"blau[a] Korallenformation",3,"blau[a] Korallenformationen",1,0,1,1,0
2000214,"rot[a] Korallenformation",3,"rot[a] Korallenformationen",1,0,1,1,0
2000215,"grün[a] Korallenformation",3,"grün[a] Korallenformationen",1,0,1,1,0
2000216,"unauffällig[a] Schalter",4,"unauffällig[a] Schalter",2,0,1,0,0
2000217,"Geheimtür",3,"Geheimtüren",1,0,1,1,0
2000218,"",0,"",0,0,1,0,0
2000219,"",0,"",0,0,1,0,0
2000220,"",0,"",0,0,1,0,0
2000221,"",0,"",0,0,1,0,0
2000222,"Riesenmuschel",3,"Riesenmuscheln",1,0,1,1,0
2000223,"",0,"",0,0,1,0,0
2000224,"",0,"",0,0,1,0,0
2000225,"Rambadentür",3,"Rambadentüren",1,0,1,1,0
2000226,"hölzern[a] Tür",3,"hölzern[a] Türen",1,0,1,1,0
2000227,"Kapitänsstube",3,"Kapitänsstube",1,0,1,1,0
2000228,"hölzern[a] Tür",3,"hölzern[a] Türen",1,0,1,1,0
2000229,"hölzern[a] Tür",3,"hölzern[a] Türen",1,0,1,1,0
2000230,"hölzern[a] Tür",3,"hölzern[a] Türen",1,0,1,1,0
2000231,"Wellenfahrer-Tor",4,"Wellenfahrer-Tore",2,0,1,2,0
2000232,"Kerkertür",3,"Kerkertüren",1,0,1,1,0
2000233,"",0,"",0,0,1,0,0
2000234,"",0,"",0,0,1,0,0
2000235,"",0,"",0,0,1,0,0
2000236,"Rambadentür",3,"Rambadentüren",1,0,1,1,0
2000237,"",0,"",0,0,1,0,0
2000238,"",0,"",0,0,1,0,0
2000239,"",0,"",0,0,1,0,0
2000240,"",0,"",0,0,0,0,0
2000241,"",0,"",0,0,0,0,0
2000242,"",0,"",0,0,0,0,0
2000243,"",0,"",0,0,0,0,0
2000244,"",0,"",0,0,0,0,0
2000245,"",0,"",0,0,0,0,0
2000246,"",0,"",0,0,0,0,0
2000247,"",0,"",0,0,0,0,0
2000248,"",0,"",0,0,1,0,0
2000249,"",0,"",0,0,1,0,0
2000250,"Schlüssel[p] zur Kapitänsstube",4,"Schlüssel[p] zur Kapitänsstube",2,0,1,0,0
2000251,"Eisenschlüssel",4,"Eisenschlüssel",2,0,1,0,0
2000252,"Eisenschlüssel",4,"Eisenschlüssel",2,0,1,0,0
2000253,"Eisenschlüssel",4,"Eisenschlüssel",2,0,1,0,0
2000254,"Eisenschlüssel",4,"Eisenschlüssel",2,0,1,0,0
2000255,"Schlüssel[p] zum Wellenfahrer-Tor",4,"Schlüssel[p] zum Wellenfahrer-Tor",2,0,1,0,0
2000256,"Schlüssel[p] zur Kerkertür",4,"Schlüssel[p] zur Kerkertür",2,0,1,0,0
2000257,"",0,"",0,0,1,0,0
2000258,"",0,"",0,0,1,0,0
2000259,"",0,"",0,0,1,0,0
2000260,"",0,"",0,0,1,0,0
2000261,"",0,"",0,0,1,0,0
2000262,"",0,"",0,0,1,0,0
2000263,"",0,"",0,0,1,0,0
2000264,"",0,"",0,0,1,0,0
2000265,"",0,"",0,0,0,0,0
2000266,"",0,"",0,0,1,0,0
2000267,"",0,"",0,0,1,0,0
2000268,"schmal[a] Riss",2,"schmal[a] Risse",2,0,1,0,0
2000269,"Kräuterhaufen",4,"Kräuterhaufen",1,0,1,0,0
2000270,"",0,"",0,0,1,0,0
2000271,"",0,"",0,0,1,0,0
2000272,"",0,"",0,0,1,0,0
2000273,"",0,"",0,0,1,0,0
2000274,"",0,"",0,0,1,0,0
2000275,"Ausgang",4,"Ausgänge",2,0,1,0,0
2000276,"",0,"",0,0,1,0,0
2000277,"",0,"",0,0,1,0,0
2000278,"",0,"",0,0,1,0,0
2000279,"",0,"",0,0,1,0,0
2000280,"",0,"",0,0,1,0,0
2000281,"",0,"",0,0,1,0,0
2000282,"",0,"",0,0,0,0,0
2000283,"",0,"",0,0,0,0,0
2000284,"Megalokrabben-Nest",4,"Megalokrabben-Nester",2,0,1,2,0
2000285,"",0,"",0,0,0,0,0
2000286,"umgestürzt[a] Wagen",4,"umgestürzt[a] Wagen",1,0,1,0,0
2000287,"umgestürzt[a] Wagen",4,"umgestürzt[a] Wagen",1,0,1,0,0
2000288,"Zielort",4,"Zielorte",2,0,1,0,0
2000289,"Sighards Wasserbeutel",4,"Sighards Wasserbeutel",2,0,0,0,1
2000290,"Sighards Ledertasche",3,"Sighards Ledertaschen",1,0,0,1,1
2000291,"",0,"",0,0,0,0,0
2000292,"",0,"",0,0,0,0,0
2000293,"",0,"",0,0,0,0,0
2000294,"Sighards Beil",4,"Sighards Beile",2,0,0,0,1
2000295,"×ClsExc250：待ち合わせポイント",0,"",0,0,1,0,0
2000296,"Lavendeltopf",2,"Lavendeltöpfe",2,0,1,0,0
2000297,"Saftfässchen",4,"Saftfässchen",1,0,1,2,0
2000298,"kaputt[a] Kiste",3,"kaputt[a] Kisten",1,0,1,1,0
2000299,"umgestürzt[a] Wagen",4,"umgestürzt[a] Wagen",1,0,1,0,0
2000300,"Truhe[p] der Amajina Bergbau AG",3,"Truhen[p] der Amajina Bergbau AG",1,0,1,1,0
2000301,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000302,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000303,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000304,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000305,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000306,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000307,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000308,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000309,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000310,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000311,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000312,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000313,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000314,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000315,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000316,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000317,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000318,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000319,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000320,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000321,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000322,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000323,"klein[a] Schlüssel",4,"klein[a] Schlüssel",2,0,1,0,0
2000324,"grün[a] Schlüssel",4,"grün[a] Schlüssel",2,0,1,0,0
2000325,"gelb[a] Schlüssel",4,"gelb[a] Schlüssel",2,0,1,0,0
2000326,"weiß[a] Schlüssel",4,"weiß[a] Schlüssel",2,0,1,0,0
2000327,"rot[a] Schlüssel",4,"rot[a] Schlüssel",2,0,1,0,0
2000328,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000329,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000330,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000331,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000332,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000333,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000334,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000335,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000336,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000337,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000338,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000339,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000340,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000341,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000342,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000343,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000344,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000345,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000346,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000347,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000348,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000349,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000350,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000351,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000352,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000353,"verschlossen[a] Tür",3,"verschlossen[a] Türen",1,0,1,1,0
2000354,"Rosentür",3,"Rosentüren",1,0,1,1,0
2000355,"Misteltür",3,"Misteltüren",1,0,1,1,0
2000356,"Nelkentür",3,"Nelkentür",1,0,1,1,0
2000357,"Lilientür",3,"Lilientüren",1,0,1,1,0
2000358,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000359,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000360,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000361,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000362,"Kristallkugel",3,"Kristallkugeln",1,0,1,1,0
2000363,"Kristallkugel",3,"Kristallkugeln",1,0,1,1,0
2000364,"Kristallkugel",3,"Kristallkugeln",1,0,1,1,0
2000365,"Kristallkugel",3,"Kristallkugeln",1,0,1,1,0
2000366,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000367,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000368,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000369,"düster[a] Lampe",3,"düster[a] Lampen",1,0,1,1,0
2000370,"Ausgang",4,"Ausgänge",1,0,1,0,0
2000371,"",0,"",0,0,1,0,0
2000372,"Spitzmausbau",4,"Spitzmausbaue",2,0,1,0,0
2000373,"Spitzmausbau",4,"Spitzmausbaue",2,0,1,0,0
2000374,"Spitzmausbau",4,"Spitzmausbaue",2,0,1,0,0
2000375,"",0,"",0,0,0,0,0
2000376,"",0,"",0,0,0,0,0
2000377,"pockig[a] Silbererz",2,"Stücke[p] pockiges Silbererz",2,0,1,2,0
2000378,"pockig[a] Silbererz",2,"Stücke[p] pockiges Silbererz",2,0,1,2,0
2000379,"pockig[a] Silbererz",2,"Stücke[p] pockiges Silbererz",2,0,1,2,0
2000380,"pockig[a] Silbererz",2,"Stücke[p] pockiges Silbererz",2,0,1,2,0
2000381,"",0,"",0,0,0,0,0
2000382,"マンドラアクセスその２",0,"",0,0,1,0,0
2000383,"",0,"",0,0,0,0,0
2000384,"Pforte[p] der Anklage",3,"Pforten[p] der Anklage",1,0,1,1,0
2000385,"Pforte[p] der Folter",3,"Pforten[p] der Folter",1,0,1,1,0
2000386,"",0,"",0,0,1,0,0
2000387,"",0,"",0,0,1,0,0
2000388,"",0,"",0,0,1,0,0
2000389,"",0,"",0,0,1,0,0
2000390,"",0,"",0,0,1,0,0
2000391,"",0,"",0,0,1,0,0
2000392,"",0,"",0,0,1,0,0
2000393,"",0,"",0,0,1,0,0
2000394,"×陰山テスト検索ポイント1",0,"",0,0,1,0,0
2000395,"×陰山テスト検索ポイント2",0,"",0,0,1,0,0
2000396,"×陰山テスト検索ポイント3",0,"",0,0,1,0,0
2000397,"",0,"",0,0,1,0,0
2000398,"",0,"",0,0,1,0,0
2000399,"",0,"",0,0,1,0,0
2000400,"",0,"",0,0,1,0,0
2000401,"Krämerklingel",3,"Krämerklingeln",1,0,1,1,0
2000402,"Marktbrett",4,"Marktbretter",2,0,1,2,0
2000403,"Krämerklingel",3,"Krämerklingeln",1,0,1,1,0
2000404,"",0,"",0,0,1,0,0
2000405,"fischig[a] Wasser",4,"fischig[a] Wasser",1,0,1,2,0
2000406,"fischig[a] Wasser",4,"fischig[a] Wasser",1,0,1,2,0
2000407,"fischig[a] Wasser",4,"fischig[a] Wasser",1,0,1,2,0
2000408,"fischig[a] Wasser",4,"fischig[a] Wasser",1,0,1,2,0
2000409,"",0,"",0,0,1,0,0
2000410,"",0,"",0,0,1,0,0
2000411,"",0,"",0,0,1,0,0
2000412,"",0,"",0,0,1,0,0
2000413,"",0,"",0,0,1,0,0
2000414,"Azeyma-Stein",4,"Azeyma-Steine",2,0,1,0,0
2000415,"Flamme[p] der Magie",3,"Flammen[p] der Magie",1,0,1,1,0
2000416,"Frucht[p] der Weisheit",3,"Früchte[p] der Weisheit",1,0,1,1,0
