key,0,1,2,3,4
45,26,27,27,2167,"Tänzer (dynamisch)"
46,27,28,28,2168,"Schwarzmagier (dynamisch)"
47,28,29,29,2169,"Beschwörer (dynamisch)"
48,29,30,30,2170,"Rotmagier (dynamisch)"
49,30,31,31,3000,"Team Astra"
50,31,32,32,3001,"Team Umbra"
51,41,42,42,4000,"Companion-App 1"
52,42,43,43,4001,"Companion-App 2"
53,86,44,44,2500,"Endlose Schatten von Bahamut (fatal)"
54,87,45,45,2501,"Heldenlied von Ultima (fatal)"
55,88,46,46,2502,"Alexander (fatal)"
56,89,47,47,2503,"Drachenkrieg (fatal)"
57,32,33,33,3200,"Kristallkönig (1. Saison)"
58,33,34,34,3201,"Kristallfürst (1. Saison)"
59,34,35,35,3202,"Kristallkämpfer (1. Saison)"
60,35,36,36,3208,"Crystalline Conflict: Bronze (1. Saison)"
61,36,37,37,3207,"Crystalline Conflict: Silber (1. Saison)"
62,37,38,38,3206,"Crystalline Conflict: Gold (1. Saison)"
63,38,39,39,3205,"Crystalline Conflict: Platin (1. Saison)"
64,39,40,40,3204,"Crystalline Conflict: Diamant (1. Saison)"
65,40,41,41,3203,"Crystalline Conflict: Kristall (1. Saison)"
66,90,48,48,3209,"Kristallkönig (2. Saison)"
67,91,49,49,3210,"Kristallfürst (2. Saison)"
68,92,50,50,3211,"Kristallkämpfer (2. Saison)"
69,93,51,51,3217,"Crystalline Conflict: Bronze (2. Saison)"
70,94,52,52,3216,"Crystalline Conflict: Silber (2. Saison)"
71,95,53,53,3215,"Crystalline Conflict: Gold (2. Saison)"
72,96,54,54,3214,"Crystalline Conflict: Platin (2. Saison)"
73,97,55,55,3213,"Crystalline Conflict: Diamant (2. Saison)"
74,98,56,56,3212,"Crystalline Conflict: Kristall (2. Saison)"
75,99,57,57,3218,"Kristallkönig (3. Saison)"
76,100,58,58,3219,"Kristallfürst (3. Saison)"
77,101,59,59,3220,"Kristallkämpfer (3. Saison)"
78,102,60,60,3226,"Crystalline Conflict: Bronze (3. Saison)"
79,103,61,61,3225,"Crystalline Conflict: Silber (3. Saison)"
80,104,62,62,3224,"Crystalline Conflict: Gold (3. Saison)"
81,105,63,63,3223,"Crystalline Conflict: Platin (3. Saison)"
82,106,64,64,3222,"Crystalline Conflict: Diamant (3. Saison)"
83,107,65,65,3221,"Crystalline Conflict: Kristall (3. Saison)"
84,108,66,66,3002,"Crystalline Conflict: Blau"
85,109,67,67,3003,"Crystalline Conflict: Rot"
86,110,68,68,2402,"Unstetes Gewölbe: Die Unterstadt von Sil'dih"
87,111,1,69,2315,"Aufträge der Omikron"
88,119,70,75,11,"Geometrisch: Kreise"
89,116,69,74,12,"Comic"
90,125,76,1,13,"Gemeines Grau (NQ)"
91,126,76,1,14,"Rares Rosa (NQ)"
92,127,76,1,15,"Gewöhnliches Grün (NQ)"
93,128,76,1,16,"Besonderes Blau (NQ)"
94,129,76,1,17,"Fantastisches Flieder (NQ)"
95,125,77,1,18,"Gemeines Grau (HQ)"
96,126,77,1,19,"Rares Rosa (HQ)"
97,127,77,1,20,"Gewöhnliches Grün (HQ)"
98,128,77,1,21,"Besonderes Blau (HQ)"
99,129,77,1,22,"Fantastisches Flieder (HQ)"
100,123,1,76,23,"Musik"
101,115,1,73,24,"Café"
102,133,78,81,3227,"Kristallkönig (4. Saison)"
103,134,79,82,3228,"Kristallfürst (4. Saison)"
104,135,80,83,3229,"Kristallkämpfer (4. Saison)"
105,136,81,84,3230,"Crystalline Conflict: Kristall (4. Saison)"
106,137,82,85,3231,"Crystalline Conflict: Diamant (4. Saison)"
107,138,83,86,3232,"Crystalline Conflict: Platin (4. Saison)"
108,139,84,87,3233,"Crystalline Conflict: Gold (4. Saison)"
109,140,85,88,3234,"Crystalline Conflict: Silber (4. Saison)"
110,141,86,89,3235,"Crystalline Conflict: Bronze (4. Saison)"
111,142,87,90,3236,"Kristallkönig (5. Saison)"
112,143,88,91,3237,"Kristallfürst (5. Saison)"
113,144,89,92,3238,"Kristallkämpfer (5. Saison)"
114,145,90,93,3239,"Crystalline Conflict: Kristall (5. Saison)"
115,146,91,94,3240,"Crystalline Conflict: Diamant (5. Saison)"
116,147,92,95,3241,"Crystalline Conflict: Platin (5. Saison)"
117,148,93,96,3242,"Crystalline Conflict: Gold (5. Saison)"
118,149,94,97,3243,"Crystalline Conflict: Silber (5. Saison)"
119,150,95,98,3244,"Crystalline Conflict: Bronze (5. Saison)"
120,151,96,99,3004,"Falken"
121,152,97,100,3005,"Raben"
122,153,1,101,2311,"Aufträge der Pixies"
123,154,1,102,2312,"Aufträge der Qitari"
124,155,1,103,2313,"Aufträge der Zwerge"
125,156,1,104,2314,"Aufträge der Arkasodara"
126,157,1,105,2316,"Aufträge der Loporrit"
127,158,98,106,2504,"Omega (fatal)"
128,159,1,107,2358,"Tiefes Gewölbe: Eureka Orthos 1"
129,160,1,108,2359,"Tiefes Gewölbe: Eureka Orthos 2"
130,161,99,1,2251,"Die vier Tierheiligen"
131,162,100,109,2340,"Inselparadies 1"
132,163,101,110,2341,"Inselparadies 2"
133,164,102,111,3245,"Kristallkönig (6. Saison)"
134,165,103,112,3246,"Kristallfürst (6. Saison)"
135,166,104,113,3247,"Kristallkämpfer (6. Saison)"
136,167,105,114,3248,"Crystalline Conflict: Kristall (6. Saison)"
137,168,106,115,3249,"Crystalline Conflict: Diamant (6. Saison)"
138,169,107,116,3250,"Crystalline Conflict: Platin (6. Saison)"
139,170,108,117,3251,"Crystalline Conflict: Gold (6. Saison)"
140,171,109,118,3252,"Crystalline Conflict: Silber (6. Saison)"
141,172,110,119,3253,"Crystalline Conflict: Bronze (6. Saison)"
142,173,111,120,3254,"Kristallkönig (7. Saison)"
143,174,112,121,3255,"Kristallfürst (7. Saison)"
144,175,113,122,3256,"Kristallkämpfer (7. Saison)"
145,176,114,123,3257,"Crystalline Conflict: Kristall (7. Saison)"
146,177,115,124,3258,"Crystalline Conflict: Diamant (7. Saison)"
147,178,116,125,3259,"Crystalline Conflict: Platin (7. Saison)"
148,179,117,126,3260,"Crystalline Conflict: Gold (7. Saison)"
149,180,118,127,3261,"Crystalline Conflict: Silber (7. Saison)"
150,181,119,128,3262,"Crystalline Conflict: Bronze (7. Saison)"
151,182,120,129,3006,"Aramitama"
152,183,121,130,3007,"Nigimitama"
153,184,1,131,2308,"Aufträge der Kojin"
154,185,1,132,2309,"Aufträge der Ananta"
155,186,1,133,2310,"Aufträge der Namazuo"
156,71,122,134,2072,"Blaumagier (normal)"
157,187,122,134,2172,"Blaumagier (dynamisch)"
158,188,128,1,2250,"Das Ende einer Ära"
159,189,123,135,3950,"10. Jubiläum"
160,190,124,136,2403,"Unstetes Gewölbe: Der Rokkon"
161,191,125,137,2347,"Fischer auf großer Fahrt"
162,192,126,138,2348,"Kapitalbeschaffung"
163,193,127,139,2350,"Mahjong-Profi"
164,194,129,140,3008,"Die Palästra"
165,195,130,141,3009,"Wolke Sieben"
166,196,131,142,3263,"Kristallkönig (8. Saison)"
167,197,132,143,3264,"Kristallfürst (8. Saison)"
168,198,133,144,3265,"Kristallkämpfer (8. Saison)"
169,199,134,145,3266,"Crystalline Conflict: Kristall (8. Saison)"
170,200,135,146,3267,"Crystalline Conflict: Diamant (8. Saison)"
171,201,136,147,3268,"Crystalline Conflict: Platin (8. Saison)"
172,202,137,148,3269,"Crystalline Conflict: Gold (8. Saison)"
173,203,138,149,3270,"Crystalline Conflict: Silber (8. Saison)"
174,204,139,150,3271,"Crystalline Conflict: Bronze (8. Saison)"
175,205,140,151,3272,"Kristallkönig (9. Saison)"
176,206,141,152,3273,"Kristallfürst (9. Saison)"
177,207,142,153,3274,"Kristallkämpfer (9. Saison)"
178,208,143,154,3275,"Crystalline Conflict: Kristall (9. Saison)"
179,209,144,155,3276,"Crystalline Conflict: Diamant (9. Saison)"
180,210,145,156,3277,"Crystalline Conflict: Platin (9. Saison)"
181,211,146,157,3278,"Crystalline Conflict: Gold (9. Saison)"
182,212,147,158,3279,"Crystalline Conflict: Silber (9. Saison)"
183,213,148,159,3280,"Crystalline Conflict: Bronze (9. Saison)"
184,214,149,160,3281,"Kristallkönig (10. Saison)"
185,215,150,161,3282,"Kristallfürst (10. Saison)"
186,216,151,162,3283,"Kristallkämpfer (10. Saison)"
187,217,152,163,3284,"Crystalline Conflict: Kristall (10. Saison)"
188,218,153,164,3285,"Crystalline Conflict: Diamant (10. Saison)"
189,219,154,165,3286,"Crystalline Conflict: Platin (10. Saison)"
190,220,155,166,3287,"Crystalline Conflict: Gold (10. Saison)"
191,221,156,167,3288,"Crystalline Conflict: Silber (10. Saison)"
192,222,157,168,3289,"Crystalline Conflict: Bronze (10. Saison)"
193,223,1,169,2305,"Aufträge der Vanu Vanu"
194,224,1,170,2306,"Aufträge der Gnath"
195,225,1,171,2307,"Aufträge der Mogrys"
196,226,158,172,2252,"Mythen Eorzeas: Halone"
197,226,158,173,2253,"Mythen Eorzeas: Menphina"
198,226,158,174,2254,"Mythen Eorzeas: Thaliak"
199,226,158,175,2255,"Mythen Eorzeas: Nymeia"
200,226,158,176,2256,"Mythen Eorzeas: Llymlaen"
201,226,158,177,2257,"Mythen Eorzeas: Oschon"
202,226,158,178,2258,"Mythen Eorzeas: Byregot"
203,226,158,179,2259,"Mythen Eorzeas: Rhalgr"
204,226,158,180,2260,"Mythen Eorzeas: Azeyma"
205,226,158,181,2261,"Mythen Eorzeas: Nald'thal"
206,226,158,182,2262,"Mythen Eorzeas: Nophica"
207,226,158,183,2263,"Mythen Eorzeas: Althyk"
208,227,159,184,2404,"Unstetes Gewölbe: Aloalo"
209,228,160,185,2351,"Khloes Abenteueralbum"
210,229,161,186,2352,"Traumtafel"
211,230,162,187,3951,"Stolperville 1"
212,231,163,188,3952,"Stolperville 2"
213,232,164,189,3953,"Stolperville 3"
214,233,165,190,3954,"Yo-kai Watch"
215,234,166,191,2063,"Viper (normal)"
216,235,166,191,2163,"Viper (dynamisch)"
217,236,167,192,2071,"Piktomant (normal)"
218,237,167,192,2171,"Piktomant (dynamisch)"
219,238,168,193,3010,"Herz des Vulkans"
220,239,169,194,3011,"Mechanische Menagerie"
221,240,170,195,3290,"Kristallkönig (11. Saison)"
222,241,171,196,3291,"Kristallfürst (11. Saison)"
223,242,172,197,3292,"Kristallkämpfer (11. Saison)"
224,243,173,198,3293,"Crystalline Conflict: Kristall (11. Saison)"
225,244,174,199,3294,"Crystalline Conflict: Diamant (11. Saison)"
226,245,175,200,3295,"Crystalline Conflict: Platin (11. Saison)"
227,246,176,201,3296,"Crystalline Conflict: Gold (11. Saison)"
228,247,177,202,3297,"Crystalline Conflict: Silber (11. Saison)"
229,248,178,203,3298,"Crystalline Conflict: Bronze (11. Saison)"
230,249,1,204,2302,"Aufträge der Kobolde"
231,250,1,205,2301,"Aufträge der Sylphen"
232,251,1,206,2300,"Aufträge der Amalj'aa"
233,252,1,207,2303,"Aufträge der Sahagin"
234,253,1,208,2304,"Aufträge der Ixal"
235,254,179,209,1036,"Tuliyollal 1"
236,255,180,210,1037,"Tuliyollal 2"
237,256,181,211,1038,"Lösung Neun 1"
238,257,182,212,1039,"Lösung Neun 2"
239,258,183,213,3013,"Robbenholm"
240,259,184,214,3012,"Die Roten Sande"
241,260,185,215,3299,"Kristallkönig (12. Saison)"
242,261,186,216,3300,"Kristallfürst (12. Saison)"
243,262,187,217,3301,"Kristallkämpfer (12. Saison)"
244,263,188,218,3302,"Crystalline Conflict: Kristall (12. Saison)"
245,264,189,219,3303,"Crystalline Conflict: Diamant (12. Saison)"
246,265,190,220,3304,"Crystalline Conflict: Platin (12. Saison)"
247,266,191,221,3305,"Crystalline Conflict: Gold (12. Saison)"
248,267,192,222,3306,"Crystalline Conflict: Silber (12. Saison)"
249,268,193,223,3307,"Crystalline Conflict: Bronze (12. Saison)"
250,269,1,224,2317,"Aufträge der Pelupelu"
251,270,194,225,1020,"Ishgard 1"
252,271,195,226,1021,"Ishgard 2"
253,272,196,227,1022,"Frohehalde 1"
254,273,197,228,1023,"Frohehalde 2"
255,274,198,229,1024,"Kugane 1"
256,275,199,230,1025,"Kugane 2"
257,276,200,231,1026,"Rhalgrs Wacht 1"
258,277,201,232,1027,"Rhalgrs Wacht 2"
259,278,202,233,1028,"Crystarium 1"
260,279,203,234,1029,"Crystarium 2"
261,280,204,235,1030,"Eulmore 1"
262,281,205,236,1031,"Eulmore 2"
263,282,206,237,1032,"Alt-Sharlayan 1"
264,283,207,238,1033,"Alt-Sharlayan 2"
265,284,208,239,1034,"Radz-at-Han 1"
266,285,209,240,1035,"Radz-at-Han 2"
267,286,210,241,3014,"Feld der Ehre"
268,287,211,242,3015,"Onsal Hakair"
269,288,212,243,3308,"Kristallkönig (13. Saison)"
270,289,213,244,3309,"Kristallfürst (13. Saison)"
271,290,214,245,3310,"Kristallkämpfer (13. Saison)"
272,291,215,246,3311,"Crystalline Conflict: Kristall (13. Saison)"
273,292,216,247,3312,"Crystalline Conflict: Diamant (13. Saison)"
274,293,217,248,3313,"Crystalline Conflict: Platin (13. Saison)"
275,294,218,249,3314,"Crystalline Conflict: Gold (13. Saison)"
276,295,219,250,3315,"Crystalline Conflict: Silber (13. Saison)"
277,296,220,251,3316,"Crystalline Conflict: Bronze (13. Saison)"
278,297,221,252,3317,"Kristallkönig (14. Saison)"
279,298,222,253,3318,"Kristallfürst (14. Saison)"
280,299,223,254,3319,"Kristallkämpfer (14. Saison)"
281,300,224,255,3320,"Crystalline Conflict: Kristall (14. Saison)"
282,301,225,256,3321,"Crystalline Conflict: Diamant (14. Saison)"
283,302,226,257,3322,"Crystalline Conflict: Platin (14. Saison)"
284,303,227,258,3323,"Crystalline Conflict: Gold (14. Saison)"
285,304,228,259,3324,"Crystalline Conflict: Silber (14. Saison)"
286,305,229,260,3325,"Crystalline Conflict: Bronze (14. Saison)"
287,306,230,261,2505,"Eine zweite Zukunft"
288,307,1,262,2318,"Aufträge der Mamool Ja"
289,308,1,263,2354,"Tiefes Gewölbe: Palast der Toten 1"
290,309,1,264,2355,"Tiefes Gewölbe: Palast der Toten 2"
291,310,1,265,2356,"Tiefes Gewölbe: Himmelssäule 1"
292,311,1,266,2357,"Tiefes Gewölbe: Himmelssäule 2"
293,312,231,267,2406,"Kreszentia 1"
294,313,232,268,2343,"Kosmo-Erkundung 1"
295,314,233,269,3955,"Monster Hunter Wilds 1"
296,315,234,270,3956,"Monster Hunter Wilds 2"
297,316,235,271,3016,"Verborgene Schlucht"
298,317,236,272,3017,"Äußere Ruinen (Sicherung)"
299,318,237,273,3326,"Kristallkönig (15. Saison)"
300,319,238,274,3327,"Kristallfürst (15. Saison)"
301,320,239,275,3328,"Kristallkämpfer (15. Saison)"
302,321,240,276,3329,"Crystalline Conflict: Kristall (15. Saison)"
303,322,241,277,3330,"Crystalline Conflict: Diamant (15. Saison)"
304,323,242,278,3331,"Crystalline Conflict: Platin (15. Saison)"
305,324,243,279,3332,"Crystalline Conflict: Gold (15. Saison)"
306,325,244,280,3333,"Crystalline Conflict: Silber (15. Saison)"
307,326,245,281,3334,"Crystalline Conflict: Bronze (15. Saison)"
308,327,246,282,3335,"Kristallkönig (16. Saison)"
309,328,247,283,3336,"Kristallfürst (16. Saison)"
310,329,248,284,3337,"Kristallkämpfer (16. Saison)"
311,330,249,285,3338,"Crystalline Conflict: Ultima (16. Saison)"
312,331,250,286,3339,"Crystalline Conflict: Omega (16. Saison)"
313,332,251,287,3340,"Crystalline Conflict: Kristall (16. Saison)"
314,333,252,288,3341,"Crystalline Conflict: Diamant (16. Saison)"
315,334,253,289,3342,"Crystalline Conflict: Platin (16. Saison)"
316,335,254,290,3343,"Crystalline Conflict: Gold (16. Saison)"
317,336,255,291,3344,"Crystalline Conflict: Silber (16. Saison)"
318,337,256,292,3345,"Crystalline Conflict: Bronze (16. Saison)"
319,338,1,293,2319,"Aufträge der Yok Huy"
320,339,1,294,2400,"Tiefes Gewölbe: Pilgers Pfad 1"
321,340,1,295,2401,"Tiefes Gewölbe: Pilgers Pfad 2"
322,341,257,296,2344,"Kosmo-Erkundung 2"
323,342,258,1,2342,"Inselparadies 3"
324,343,259,297,3018,"Küstenkampf"
325,344,260,298,3019,"Worqor Chirteh"
326,345,261,299,3346,"Kristallkönig (17. Saison)"
327,346,262,300,3347,"Kristallfürst (17. Saison)"
328,347,263,301,3348,"Kristallkämpfer (17. Saison)"
329,348,264,302,3349,"Crystalline Conflict: Ultima (17. Saison)"
330,349,265,303,3350,"Crystalline Conflict: Omega (17. Saison)"
331,350,266,304,3351,"Crystalline Conflict: Kristall (17. Saison)"
332,351,267,305,3352,"Crystalline Conflict: Diamant (17. Saison)"
333,352,268,306,3353,"Crystalline Conflict: Platin (17. Saison)"
334,353,269,307,3354,"Crystalline Conflict: Gold (17. Saison)"
335,354,270,308,3355,"Crystalline Conflict: Silber (17. Saison)"
336,355,271,309,3356,"Crystalline Conflict: Bronze (17. Saison)"
337,356,272,310,3357,"Kristallkönig (18. Saison)"
338,357,273,311,3358,"Kristallfürst (18. Saison)"
339,358,274,312,3359,"Kristallkämpfer (18. Saison)"
340,359,275,313,3360,"Crystalline Conflict: Ultima (18. Saison)"
341,360,276,314,3361,"Crystalline Conflict: Omega (18. Saison)"
342,361,277,315,3362,"Crystalline Conflict: Kristall (18. Saison)"
343,362,278,316,3363,"Crystalline Conflict: Diamant (18. Saison)"
344,363,279,317,3364,"Crystalline Conflict: Platin (18. Saison)"
345,364,280,318,3365,"Crystalline Conflict: Gold (18. Saison)"
346,365,281,319,3366,"Crystalline Conflict: Silber (18. Saison)"
347,366,282,320,3367,"Crystalline Conflict: Bronze (18. Saison)"
348,367,283,321,4002,"Besondere Verdienste"
349,368,284,322,2345,"Kosmo-Erkundung 3"
350,369,285,323,2405,"Unstetes Gewölbe: Des Händlers Liebesmüh"
351,370,286,324,25,"Schlichter Stil 1"
352,371,287,325,26,"Schlichter Stil 2"
353,372,288,326,27,"Schlichter Stil 3"
354,373,289,327,28,"Schlichter Stil 4"
355,374,290,328,29,"Schlichter Stil 5"
356,375,291,329,30,"Schlichter Stil 6"
357,376,292,330,31,"Schlichter Stil 7"
358,377,293,331,32,"Schlichter Stil 8"
359,378,294,332,2264,"Arkadion: Schwarze Katze"
360,379,295,333,2265,"Arkadion: Suzie Summ Honigsüß"
361,380,296,334,2266,"Arkadion: Brutalo Bomber"
362,381,297,335,2267,"Arkadion: Tosender Donner"
363,382,298,336,2268,"Arkadion: Springhis Khan"
364,383,299,337,2269,"Arkadion: Zuckerschock"
365,384,300,338,2270,"Arkadion: Heulende Klinge"
366,385,301,339,2271,"Arkadion: Vamp Fatale"
367,386,302,340,2272,"Arkadion: Indigowelle"
368,387,303,341,2273,"Arkadion: Scharlachflamme"
369,388,304,342,2274,"Arkadion: Der Tyrann"
370,389,305,343,3020,"Archeia Harmonias"
371,390,306,344,3021,"Front: Mahlstrom"
372,391,307,345,3022,"Front: Bruderschaft der Morgenviper"
373,392,308,346,3023,"Front: Legion der Unsterblichen"
374,393,309,347,3368,"Kristallkönig (19. Saison)"
375,394,310,348,3369,"Kristallfürst (19. Saison)"
376,395,311,349,3370,"Kristallkämpfer (19. Saison)"
377,396,312,350,3371,"Crystalline Conflict: Ultima (19. Saison)"
378,397,313,351,3372,"Crystalline Conflict: Omega (19. Saison)"
379,398,314,352,3373,"Crystalline Conflict: Kristall (19. Saison)"
380,399,315,353,3374,"Crystalline Conflict: Diamant (19. Saison)"
381,400,316,354,3375,"Crystalline Conflict: Platin (19. Saison)"
382,401,317,355,3376,"Crystalline Conflict: Gold (19. Saison)"
383,402,318,356,3377,"Crystalline Conflict: Silber (19. Saison)"
384,403,319,357,3378,"Crystalline Conflict: Bronze (19. Saison)"
385,404,320,358,3379,"Kristallkönig (20. Saison)"
386,405,321,359,3380,"Kristallfürst (20. Saison)"
387,406,322,360,3381,"Kristallkämpfer (20. Saison)"
388,407,323,361,3382,"Crystalline Conflict: Ultima (20. Saison)"
389,408,324,362,3383,"Crystalline Conflict: Omega (20. Saison)"
390,409,325,363,3384,"Crystalline Conflict: Kristall (20. Saison)"
391,410,326,364,3385,"Crystalline Conflict: Diamant (20. Saison)"
392,411,327,365,3386,"Crystalline Conflict: Platin (20. Saison)"
393,412,328,366,3387,"Crystalline Conflict: Gold (20. Saison)"
394,413,329,367,3388,"Crystalline Conflict: Silber (20. Saison)"
395,414,330,368,3389,"Crystalline Conflict: Bronze (20. Saison)"
396,415,331,369,3390,"Kristallkönig (21. Saison)"
397,416,332,370,3391,"Kristallfürst (21. Saison)"
398,417,333,371,3392,"Kristallkämpfer (21. Saison)"
399,418,334,372,3393,"Crystalline Conflict: Ultima (21. Saison)"
400,419,335,373,3394,"Crystalline Conflict: Omega (21. Saison)"
401,420,336,374,3395,"Crystalline Conflict: Kristall (21. Saison)"
402,421,337,375,3396,"Crystalline Conflict: Diamant (21. Saison)"
403,422,338,376,3397,"Crystalline Conflict: Platin (21. Saison)"
404,423,339,377,3398,"Crystalline Conflict: Gold (21. Saison)"
405,424,340,378,3399,"Crystalline Conflict: Silber (21. Saison)"
406,425,341,379,3400,"Crystalline Conflict: Bronze (21. Saison)"
407,426,342,380,3957,"DRAGON QUEST X"
408,0,0,0,0,""
409,0,0,0,0,""
410,0,0,0,0,""
411,0,0,0,0,""
412,431,346,384,2275,"Echos aus Vana'diel 1"
413,431,346,385,2276,"Echos aus Vana'diel 2"
414,431,346,386,2277,"Echos aus Vana'diel 3"
415,431,346,387,2278,"Echos aus Vana'diel 4"
416,431,346,388,2279,"Echos aus Vana'diel 5"
417,432,347,389,2280,"Echos aus Vana'diel 6"
418,432,347,390,2281,"Echos aus Vana'diel 7"
419,432,347,391,2282,"Echos aus Vana'diel 8"
420,432,347,392,2283,"Echos aus Vana'diel 9"
421,433,348,393,2284,"Echos aus Vana'diel 10"
422,433,348,394,2285,"Echos aus Vana'diel 11"
423,433,348,395,2286,"Echos aus Vana'diel 12"
424,433,348,396,2287,"Echos aus Vana'diel 13"
425,0,0,0,0,""
426,0,0,0,0,""
427,0,0,0,0,""
428,0,0,0,0,""
429,0,0,0,0,""
430,0,0,0,0,""
431,0,0,0,0,""
432,0,0,0,0,""
433,0,0,0,0,""
434,0,0,0,0,""
435,0,0,0,0,""
436,0,0,0,0,""
437,0,0,0,0,""
438,0,0,0,0,""
439,0,0,0,0,""
440,0,0,0,0,""
441,0,0,0,0,""
442,0,0,0,0,""
443,0,0,0,0,""
444,0,0,0,0,""
445,0,0,0,0,""
446,0,0,0,0,""
447,0,0,0,0,""
448,0,0,0,0,""
449,0,0,0,0,""
450,0,0,0,0,""
