key,0,1,2,3,4,5
25,61,1,10,"Gut, gut! Prickelscharf-Schinken! Kommt von Echse. Geheimes Gewürz macht Feuer im Mund! Riecht streng, aber wirst stark gegen die Hitze damit!","",""
26,61,1,10,"Knusperhüpfer-Spieß, besonders lecker! Kleine Frösche, wohnen unter Steinchen. Grillen wir nur ganz leicht. Für unterwegs! Bester Spieß für unterwegs!","",""
27,61,1,10,"Ja, honigsüße Windewürmer! Mag jeder. Jeder am allerliebsten. Mit Honig, süßeste Süßigkeit auf der Welt!","",""
28,57,7,0,"Du hast eine Steintafel entdeckt!","",""
29,61,1,18,"Das ist der Altar. Aber keine Spur von dem Himmelsbecken, das die Untertanen der Nacht bei ihren gemeinsamen Gebeten benutzen. Vielleicht haben sie es mitgenommen, als sie die Kirche aufgaben.","",""
30,57,7,0,"Du entdeckst die verdächtige Gestalt, aber sie flieht zurück in Richtung Siedlung!","",""
31,57,7,0,"Der Vogel beobachtet euch, aber besonders verdächtig kommt er dir nicht vor.","",""
32,61,1,15,"Holladrio! Was für ein Schuss! So hast du Chancen, die Prüfung zu bestehen.","",""
33,57,7,0,"Der schlanke Turm hat eigentümlich gestaltete Fenster, die du so noch nie gesehen hast.","",""
34,57,7,0,"Du entdeckst doch tatsächlich einen Schuhschnabel. Ob er als blinder Passagier an Bord des Bismarck-Expresses auf den Grund des Meeres gelangt ist?","",""
35,57,7,0,"Die Clionidenlarve macht keinen bedrohlichen Eindruck.","",""
36,61,1,14,"Willst du mir die Kapuze vom Kopf schießen? Das verbitte ich mir.","",""
37,57,7,0,"Obwohl du ihm eins mit der Steinschleuder verpasst hast, starrt der Vogel stoisch in deine Richtung.","",""
38,0,0,0,"","",""
39,61,1,22,"Buä! Was soll das?!<hex:02100103>Mir wird ganz anders ...","",""
40,61,1,20,"Mal überlegen. Ich seeehe ... ein paar gigantische Zylinder und jede Menge Rohrleitungen.","Oh, wenn man durch das kleine Fenster dadrunter schaut, versteckt sich da noch ein dickes Rohr, was zu den Tanks hochführt.","So ein Aufbau ist ganz typisch für Maschinen, die Verunreinigungen aus dem Wasser filtern! Liege ich richtig?"
41,61,1,20,"Diesmal weiß ich sofort, was das ist! Hinter dem Rohr läuft nämlich ein Wasserrad, das haben meine Lauscher schon von Weitem gehört!","Wenn Rohr und Rad miteinander verbunden sind, dann wette ich bei allen Glückskarotten auf dem Mond, dass in dem Rohr eine Spirale steckt!","Dann muss das Rad der Antrieb sein, der das Wasser durchs Rohr in die Anlage pumpt!"
42,61,1,20,"He, so ein Dings hab ich doch schon mal irgendwo ... Ja, genau, es sieht fast so aus wie die Bäume im schönsten Wald! Dann ist es eine Art Superbaum?!","Daneben ...? Hmmm. Oben kugelrund und breit, nach unten hin wie ein Trichter ...","Jetzt weiß ich's! Bestimmt wird die Kuppel voll Wasser gepumpt, sodass der riesige Druck es von oben in die Leitungen presst! Eine Verteilungsvorrichtung also!"
43,57,7,0,"Auf dem Gesims hüpft ein Ambystoma auf und ab!","Es hier vorzufinden kann nur eines bedeuten: das Konzept der Ambystomas in Elpis wurde angenommen und die kleinen Kreaturen in die Freiheit entlassen. Bei seinem Anblick spürst du unweigerlich die tiefe Verbindung von Ver<hex:02160103>gangen<hex:02160103>heit und Gegenwart.",""
44,61,1,21,"Örks! Mousse-Glibber?<hex:02100103>Ist das dein Ernst? Ich geb auf! Ich geb auf!!","",""
45,57,7,0,"Du hast den falschen Vogel erwischt.","",""
46,61,1,23,"Die prächtige wie beeindruckende Statue vor dir stellt den Schutzgott Sharlayans, Thaliak, dar. Er ist einer der zwölf Götter Eorzeas und gilt als Gott der Flüsse und der Weisheit.","Wir Sharlayaner sind Anhänger der direkten Demokratie. Viele wichtige Entscheidungen werden von unseren direkt gewählten Vertretern in unserem Bürgerparlament getroffen. Und auch die Wahl unserer Schutzgottheit wurde durch einen Volksentscheid bestimmt.","Sie fiel jedoch nicht aus lauter Frömmigkeit auf Thaliak, sondern es war vielmehr eine logische Entscheidung. Keine Gottheit verkörpert unsere Philosophie, möglichst viel Wissen zu akkumulieren, so sehr, wie Thaliak es tut.  "
47,61,1,23,"Der Legende nach trug Thaliak einen gewaltigen Krug auf seiner Schulter, aus dem er das Wasser der Weisheit über die Welt ergoss.","Die Statue wurde dieser Legende nachempfunden. So wie das Wasser der Weisheit ewig aus seinem Krug in das Meer fließt, so soll auch das Wissen aus Sharlayan in die Welt fließen.","Aber diese Vision zu realisieren, erforderte gewaltige Anstrengungen. In unserer Zentralbibliothek, dem Noumenon, sind noch die Auf<hex:02160103>zeich<hex:02160103>nun<hex:02160103>gen der Steinmetze und Architekten aus jener Zeit verwahrt. Eine spannende Lektüre, kann ich dir versichern!"
48,61,1,23,"Bei der sechsten Katastrophe brachen un<hex:02160103>beschreib<hex:02160103>liche Fluten über unsere Welt herein. In der Geschichte Eorzeas sind die zwölf Weisen für ihren heldenhaften Einsatz zur Rettung zahlloser Leben vor diesen Urgewalten weithin bekannt.","Einer dieser zwölf Helden war der Weise „Nyunkrepf“. Gemeinsam mit jenen, die er gerettet hatte, gründete er unsere Nation - Sharlayan.","Der Küstenabschnitt, auf dem der Sockel der Statue steht, markiert genau die Stelle, an der unsere Vorfahren vor etwa 1600 Jahren das erste Mal Fuß auf diese Insel setzten."
49,0,0,0,"","",""
50,0,0,0,"","",""
51,57,7,0,"Der Omikron rührt sich nicht von seinem zugewiesenen Standort.","",""
52,57,7,0,"Der Omikron hält sich neben einem Apparat in Bereitschaft.","",""
53,57,7,0,"Der Omikron spricht mit Alphinaud. Ansonsten verhält er sich unauffällig.","",""
54,57,7,0,"Das ist kein Omikron, sondern ein Ambystoma!","Vielleicht hat es sich an Bord der <hex:021A020203>Ragnarök<hex:021A020103> geschlichen? Das Leben im Weltraum scheint ihm zu gefallen.",""
55,57,7,0,"Der Omikron bewegt sich ohne erkennbares Ziel von hier nach da. Was treibt er?","",""
56,57,7,0,"Strenge Züge und ein penibel gestutzter Bart! Auf den ersten Blick ein Mann, der keine Kompromisse eingeht. Aber du weißt ja, welch sensibler Gentleman sich unter der harten Schale verbirgt.","Davon einmal abgesehen stellst du fest, dass Hildibrands Atmung völlig normal zu sein scheint.",""
57,57,7,0,"Muskulöse Arme, die Bäume ausreißen könnten. Natürlich tut ein Gentleman wie Hildibrand keiner Fliege was zu Leide.","Selbst wenn er es wollte, denn seine Arme sind kalt und wie zu Stein erstarrt<hex:021D0103>...",""
58,57,7,0,"Das elegante Schuhwerk eines wahren Gentlemans. Sicher eine Sonderanfertigung aus dem Hause Manderville. Wie viel die wohl gekostet haben?","",""
59,57,7,0,"Nashu döst vor sich hin. Wenigstens ein paar Dinge im Leben ändern sich nie<hex:021D0103>...","",""
60,57,7,0,"Parigha sucht etwas im Regal. Erstaunlich, wie geschickt er mit seinen großen Händen ist!","",""
61,57,7,0,"Das hat jemand mitgebracht, der angeblich ein UFO gesehen hat. Besser, man ignoriert das.","",""
62,57,7,0,"Nashu schäkert mit Argos. Was für ein niedlicher Anblick!","",""
63,57,7,0,"Delion sucht verbissen nach dem UFO und sieht dabei sehr fachmännisch aus.","",""
64,61,1,25,"Das hier<hex:021D0103>... sollen wohl Augen darstellen. Aber nur in eines davon ist ein Edelstein eingelassen, der zweite scheint zu fehlen.","",""
65,61,1,19,"Die Tragestange ist ja zerbrochen. So wird man die Sänfte nur schwer hochheben können, und das bei dieser Größe!","",""
66,61,1,24,"Die Schwanzfedern sind komplett zerfranst und abgenutzt. Als ich die Sänfte das letzte Mal sah, waren sie viel strahlender und prächtiger!","",""
67,61,1,24,"Er muss schlimm schwitzen, so nah, wie er an seiner Schmiede sitzt, und in dieser Werkstatt weht auch kaum ein frisches Lüftchen. Ich könnte hier auch schlecht arbeiten.","",""
68,61,1,24,"Das Werkzeug sieht älter aus als ich, meinst du nicht? Er braucht dringend was Neues.","",""
69,61,1,24,"Er hat ja gar nichts gegessen! Und kalt schmeckt das nun wirklich nicht mehr.","",""
70,57,7,0,"Die Waffe wurde von dem Soldaten im Gefecht benutzt. Es scheint sich um eine Art Gewehr zu handeln, jedoch anders als alle dir bekannten.","",""
71,57,7,0,"Du kannst nirgendwo Augen oder Mund ausmachen. Stattdessen ist dort ein leuchtendes Muster.","",""
72,57,7,0,"Was von Weitem wie eine Art Rüstung wirkte, entpuppt sich bei näherer Betrachtung als komplexe Maschinerie.","Das Material, aus der sie gefertigt ist, kommt dir jedoch nicht bekannt vor. Und weder Erdseim noch ein anderer Antriebsstoff scheint benötigt zu werden.",""
73,61,1,19,"Jetzt lass doch die Albernheiten<hex:021D0103>... Nicht ich, sondern der mechanische Soldat erfordert deine Aufmerksamkeit!","",""
74,57,7,0,"Die Erdseim-Pumpe verrichtet derzeit planmäßig ihre Arbeit, aber wird vermutlich in ein paar Jahren repariert werden müssen.","",""
75,57,7,0,"In regelmäßigen Intervallen wird überschüssiges Gas ausgestoßen. Die Anlage funktioniert wie erwartet.","",""
76,57,7,0,"Für den Transport des Erdseims werden große Holzfässer verwendet. Diese sind zwar sicher, aber könnten durch ihre Größe und ihr Gewicht Probleme bereiten.","",""
77,57,7,0,"Du entdeckst einen am Boden liegenden Soldaten des Himmelsheeres! Sieh am besten schnell nach, ob er Hilfe braucht.","",""
78,57,7,0,"Jemand hat hier eine Fußspur hinterlassen. Sie ist groß genug, dass sie vom Soldaten des Himmelsheers oder dem Weltverbesserer stammen könnte<hex:021D0103>...","",""
79,57,7,0,"Diesem Wesen hat jemand den Garaus gemacht. Ist dies etwa die Bedrohung, von welcher der Weltverbesserer gesprochen hatte?","",""
80,61,1,24,"Mit so viel Material kann man sich doch ordentlich austoben! Daran dürfte es also nicht liegen, oder?","",""
81,61,1,26,"Der Kopf auf der linken Seite steht für die Hoobigo. Der entschlossene Ge<hex:02160103>sichts<hex:02160103>aus<hex:02160103>druck unterstreicht die Stärke des mutigen Kriegers, der ein sonniges, fruchtbares Land für sein Volk beansprucht.","",""
82,61,1,26,"Der Kopf auf der rechten Seite steht für die Boonewa. Man spürt förmlich die Weisheit und Ausgeglichenheit, die von ihm ausgeht. Der geborene Beschützer des Waldes! ","",""
83,61,1,26,"Jedes Mal, wenn ein Zwillingskopf geboren wird, hängen wir eine neue Flagge auf, um dieses Ereignis zu feiern. Und gleichzeitig hoffen wir, dass bereits ein neuer Zwillingskopf geboren wird, noch bevor sie verwittert.","",""
84,61,1,26,"Ach, der Sockel interessiert dich auch? Dort erkennt man, wenn auch etwas abstrakt dargestellt, die Fauna und Flora Mamooks.","",""
85,61,1,26,"Das große Haus, meinst du? Dort wird der neue Klansführer wohnen.","Um Klansführer zu werden, muss man übrigens Vater eines Zwillingskopfs sein. Aber das wird sich wohl auch in Zukunft ändern.",""
86,57,7,0,"Du hast den ertrinkenden Badegast erspäht!","",""
87,57,7,0,"Da scheint jemand förmlich eins mit den Wogen zu sein.<hex:02100103>Rettung ist hier fehl am Platz.","",""
88,57,7,0,"Der Badegast weiß sich an der spritzigen Aussicht zu erfreuen.<hex:02100103>Rettung ist hier fehl am Platz.","",""
