key,0,1,2,3,4,5,6,7,8,9,10,11
19,1,0,0,0,0,"/cwlinkshell7","/cwl7","/weltenkontaktkreis7, /wkk7, /cwlinkshell7, /cwl7<hex:02100103>VERWENDUNG:<hex:02100103>/wkk7 [Nachr.]<hex:02100103>→ Sendet eine Nachricht an alle Mitglieder des Welten-Kontaktkreises, dem du Slot 7 zugewiesen hast. Die Entfernung spielt keine Rolle.<hex:02100103>Wenn kein Text eingegeben wird, wechselt das Chatlog zum Reiter „Welten-Kontaktkreis 7“.<hex:02100103><hex:02100103>Beispiel:<hex:02100103>/wkk7 Guten Morgen!<hex:02100103>Sendet die Chat-Nachricht „Guten Morgen!“ an alle Mitglieder des Welten-Kontaktkreises 7.<hex:02100103>/wkk7<hex:02100103>Wechselt den aktiven Reiter des Chatlogs zu „Welten-Kontaktkreis 7“.","/weltenkontaktkreis7","/wkk7",1021,0
20,1,0,0,0,0,"/cwlinkshell8","/cwl8","/weltenkontaktkreis8, /wkk8, /cwlinkshell8, /cwl8<hex:02100103>VERWENDUNG:<hex:02100103>/wkk8 [Nachr.]<hex:02100103>→ Sendet eine Nachricht an alle Mitglieder des Welten-Kontaktkreises, dem du Slot 8 zugewiesen hast. Die Entfernung spielt keine Rolle.<hex:02100103>Wenn kein Text eingegeben wird, wechselt das Chatlog zum Reiter „Welten-Kontaktkreis 8“.<hex:02100103><hex:02100103>Beispiel:<hex:02100103>/wkk8 Guten Morgen!<hex:02100103>Sendet die Chat-Nachricht „Guten Morgen!“ an alle Mitglieder des Welten-Kontaktkreises 8.<hex:02100103>/wkk8<hex:02100103>Wechselt den aktiven Reiter des Chatlogs zu „Welten-Kontaktkreis 8“.","/weltenkontaktkreis8","/wkk8",1021,0
21,2,0,0,0,0,"/graphicpresets","/gpresets","/grafikeinstellungen (/grafikein), /graphicpresets (/gpresets)<hex:02100103>VERWENDUNG:<hex:02100103>/grafikein [Nummer]<hex:02100103>Wechselt die Grafikeinstellungen zu der entsprechenden Voreinstellung.<hex:02100103><hex:02100103>Nummern der Voreinstellungen (1-5)<hex:02100103><hex:0208CCE4E94F04FF60>1: Standard (Mac)<hex:02100103>2: Mittel (Mac)<hex:02100103>3: Hoch (Mac)<hex:02100103>4: Sehr hoch (Mac)<hex:02100103>5: Maximum (Mac)<hex:FF65>1: Standard (Laptop)<hex:02100103>2: Standard (Desktop)<hex:02100103>3: Hoch (Laptop)<hex:02100103>4: Hoch (Desktop)<hex:02100103>5: Maximum<hex:03>","/grafikeinstellungen","/grafikein",993,0
22,1,0,0,0,0,"/fellowship","/fs","/zirkel, /fellowship<hex:02100103>→ Öffnet die Liste der Zirkel.","/zirkel","",32,0
23,1,0,0,0,0,"/fellowshipfinder","/fsfinder","/zirkelsuche, /zs, /fellowshipfinder<hex:02100103>→ Öffnet die Zirkelsuche.","/zirkelsuche","/zs",32,0
24,1,0,0,0,0,"/collection","/coll","/kuriositäten (/kuri), /collection (/coll)<hex:02100103>→ Öffnet das Fenster „Kuriositäten“.","/kuriositäten","/kuri",32,0
25,1,0,0,0,0,"/newgame+","/ng+","/neuesspiel+, /ns+, /newgame+<hex:02100103>→ Öffnet das Menü zum Starten von Neues Spiel+.","/neuesspiel+","/ns+",32,0
26,2,1,2,0,0,"/dice","","/zufall, /dice<hex:02100103>VERWENDUNG:<hex:02100103>/zufall [Chat]<hex:02100103>→ Wählt zufällig eine Zahl zwischen 0 und 999 aus und sendet sie im aktuellen bzw. ausgewählten Chatmodus. <hex:02100103>Auswählbare Chatmodi<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Gruppe<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>gruppe<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>party<hex:0249020103><hex:0248020103>)<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Allianz<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>allianz<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>alliance<hex:0249020103><hex:0248020103>)<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Freie Ge<hex:02160103>sell<hex:02160103>schaft<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>fg<hex:0249020103><hex:0248020103>)<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>PvP-Team<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>pvpteam<hex:0249020103><hex:0248020103>)<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Kontaktkreis 1-8<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>kk1-8<hex:0249020103><hex:0248020103>)<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Weltenkontaktkreis 1-8<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>wkk1-8<hex:0249020103><hex:0248020103>)<hex:02100103>Wird der Chatmodus als Abkürzung eingegeben, wird die Zahl im eingegebenen Chatmodus gesendet.<hex:02100103>* Beim Erstellen von Makros kann der Chatmodus nicht abgekürzt werden.<hex:02100103>Beispiel:<hex:02100103>/zufall<hex:02100103>Sendet eine zufällig ausgewählte Zahl an alle Spieler in deiner näheren Umgebung.<hex:02100103>/zufall 16<hex:02100103>Sendet eine zufällige Zahl zwischen 1 und 16 an alle Spieler in deiner näheren Umgebung.<hex:02100103>/zufall wkk1<hex:02100103>Sendet eine zufällig ausgewählte Zahl an alle Mitglieder des Welten-Kontaktkreises 1.<hex:02100103>/zufall wkk1 16<hex:02100103>Sendet eine zufällige Zahl zwischen 1 und 16 an alle Mitglieder des Welten-Kontaktkreises 1.<hex:02100103>","/zufall","/zuf",36,1000
27,3,1,2,0,0,"/nameplatetype","","/namensanzeigeart, /nameplatetype<hex:02100103>VERWENDUNG:<hex:02100103>/namensanzeigeart [Ziel] [Typ]<hex:02100103>→ Legt die Anzeigeart des Charakternamens fest.<hex:02100103>>>Ziele:<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>alle<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für alle Charaktere.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>selbst<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für den eigenen Charakter.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>gruppe<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für die Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glieder.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>allianz<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für die Allianzmitglieder.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>andere<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für andere Charaktere.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>freund<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für Freunde.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>feast<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für PvP-Gegner in „Crystalline Conflict“.<hex:02100103><hex:02100103>>>Typen (1-4)<hex:02100103>1: Voller Name<hex:02100103>2: Nachname abgekürzt<hex:02100103>3: Vorname abgekürzt<hex:02100103>4: Initialen<hex:02100103><hex:02100103>Beispiel:<hex:02100103>/namensanzeigeart alle 4<hex:02100103>Die Namen aller Charaktere werden als Initialen angezeigt. ","/namensanzeigeart","/nanzeigeart",36,0
28,3,1,2,0,0,"/nameplatedisp","","/namensanzeige, /nameplatedisp<hex:02100103>VERWENDUNG:<hex:02100103>/namensanzeige [Ziel] [Typ]<hex:02100103>→ Legt die Anzeige des Charakternamens fest.<hex:02100103>>>Ziele:<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>alle<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für alle Charaktere.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>selbst<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für den eigenen Charakter.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>gruppe<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für die Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glieder.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>allianz<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für die Allianzmitglieder.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>andere<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für andere Charaktere.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>freund<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für Freunde.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>feast<hex:0249020103><hex:0248020103><hex:02100103>Einstellungen für PvP-Gegner in „Crystalline Conflict“.<hex:02100103><hex:02100103>>>Typen (1-5)<hex:02100103>1: Immer anzeigen<hex:02100103>2: Im Kampf<hex:02100103>3: Wenn anvisiert<hex:02100103>4: Nie<hex:02100103>5: Nicht im Kampf<hex:02100103><hex:02100103>Beispiel:<hex:02100103>/namensanzeige alle 4<hex:02100103>Es werden keine Namen von Charakteren angezeigt.","/namensanzeige","/nanzeige",36,0
29,2,1,20,0,0,"/fashion","","/mode, /fashion<hex:02100103>VERWENDUNG:<hex:02100103>/mode [Modeaccessoire-Name]<hex:02100103>→ Stellt das ausgewählte Modeaccessoire zur Schau.<hex:02100103><hex:02100103>Beispiel:<hex:02100103>/mode Sonnenschirm<hex:02100103>Stellt das Modeaccessoire „Sonnenschirm“ zur Schau.<hex:02100103>","/mode","",36,0
30,1,0,0,0,0,"/fashionguide","","/modeguide, /fashionlist<hex:02100103>→ Öffnet das Menü „Modeaccessoires“.<hex:02100103>","/modeguide","",32,0
31,1,0,0,0,0,"/officialsite","/site","/offiziellewebseiten, /webseite, /site<hex:02100103>→ Öffnet das Menü „Offizielle Webseiten“.<hex:02100103>","/offiziellewebseiten","/webseite",32,0
32,1,0,0,0,0,"//setGearset","","//setGearset<hex:02100103>リアルイベント用コマンド。<hex:02100103>アーマリーチェスト内のアイテムをもとに、自動的にバトルジョブのギアセットを生成する。","","",32,0
33,3,2,7,15,0,"/petmirage","","/familiarprojektion, /fampro, /petmirage, /egimirage<hex:02100103>VERWENDUNG: /fampro [Familiarname] [Aussehen]→ Ändert deine Anzeigeeinstellung für das nächste gerufene Familiar. Keine Auswirkungen auf die Anzeige für andere Spieler. Bei PvP unwirksam.<hex:02100103>>>Familiarname:<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Karfunkel<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Garuda-Egi<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Titan-Egi<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Ifrit-Egi<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Eos<hex:0249020103><hex:0248020103><hex:02100103>>>Aussehen:<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Karfunkel<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Smaragd-Karfunkel<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Topas-Karfunkel<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Rubin-Karfunkel<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Ifrit-Egi<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Titan-Egi<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Garuda-Egi<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Selene<hex:0249020103><hex:0248020103><hex:02100103>Bei fehlendem Aussehen erhält das Familiar sein ursprüngliches Aussehen zurück.<hex:02100103>Bei fehlendem Unterkommando wird das Menü „Momentanes Aussehen deiner Familiare“ aufgerufen.<hex:02100103><hex:02100103>>>Beispiel:<hex:02100103>/fampro Garuda-Egi Topas-Karfunkel<hex:02100103>Gibt dem Garuda-Egi das Aussehen eines Topas-Karfunkels.<hex:02100103>/fampro Garuda-Egi<hex:02100103>Gibt dem Garuda-Egi sein ursprüngliches Aussehen zurück.<hex:02100103>/fampro<hex:02100103>Ruft das Menü „Momentanes Aussehen deiner Familiare“ auf.","/familiarprojektion","/fampro",36,0
34,3,2,7,2,0,"/petsize","","/familiargröße, /petsize<hex:02100103>VERWENDUNG: /familiargröße [Familiarname] [Größe]<hex:02100103>→ Ändert deine Anzeigeeinstellung für das nächste gerufene Familiar. Keine Auswirkungen auf die Anzeige für andere Spieler. Bei PvP unwirksam.<hex:02100103>>>Familiarname:<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Demi-Bahamut<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Demi-Phönix<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Sol-Bahamut<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Rubin-Ifrit<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Topas-Titan<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>Smaragd-Garuda<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>alle<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>all<hex:0249020103><hex:0248020103>)<hex:02100103><hex:02100103>>>Größe:<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>groß<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>large<hex:0249020103><hex:0248020103>)<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>mittel<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>medium<hex:0249020103><hex:0248020103>)<hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>klein<hex:0249020103><hex:0248020103> (<hex:024804F201FA03><hex:024904F201FB03>small<hex:0249020103><hex:0248020103>)<hex:02100103>Bei fehlender Größe wird in der Reihenfolge „klein, mittel, groß“ durchgeschaltet. Bei Familiarname „alle“ wird ein Fehler ausgegeben.<hex:02100103><hex:02100103>>>Beispiel:<hex:02100103>/familiargröße Demi-Bahamut mittel<hex:02100103>Zeigt das Familiar Demi-Bahamut in mittlerer Größe an.<hex:02100103>/familiargröße alle klein<hex:02100103>Zeigt alle Familiare in kleiner Größe an.","/familiargröße","",36,0
35,3,0,0,0,0,"/ridepillion","","/mitfahren, /ridepillion<hex:02100103>VERWENDUNG: /mitfahren <Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glied #> [Platznummer]→ Lässt dich auf dem Reittier eines Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glieds aufsitzen.<hex:02100103><hex:02100103>>>Platznummer (1-7)<hex:02100103>Wenn der gewünschte Platz belegt ist, wird automatisch ein freier Platz gewählt. Bei fehlender Platznummer wird der erste Platz versucht.<hex:02100103><hex:02100103>>>Beispiel:<hex:02100103>/aufsitzen <2> 1<hex:02100103>Lässt dich auf dem Reittier von Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glied 2 aufsitzen, und zwar an Platznummer 1.","/mitfahren","",36,0
36,1,0,0,0,0,"/patchnote","","/patchdetails, /patchnote<hex:02100103>→ Öffnet die offizielle Lodestone-Seite mit den Patchdetails in deinem Browser.","/patchdetails","",32,1000
37,1,0,0,0,0,"/portrait","","/portrait<hex:02100103>→ Öffnet das Portrait-Menü.","","",32,0
38,1,0,0,0,0,"/adventurerplate","/myplate","/abenteurerpass, /meinpass, /adventurerplate, /myplate<hex:02100103>→ Öffnet deinen Abenteurerpass.","/abenteurerpass","/meinpass",32,0
