key,0,1,2,3,4,5
140,0,0,0,"Au Ra<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>","","Die Wurzeln der Au Ra liegen auf dem weit im Osten gelegenen 
Kontinent Othard. Typisch sind die panzerharten Schuppen im Gesicht, 
die sich zu vielgestaltigen, ornamentartigen Dornen ausformen. 
Kühn geschwungene Hörner gelten nicht nur als Zeichen von Attraktivität, 
sie beherbergen auch den Gehörsinn und die räumliche Wahrnehmung.
Das ist ein deutlicher Beleg dafür, dass die Au Ra keineswegs mit den
Drachen verwandt sind, wie oft fälschlich angenommen wurde, denn
Drachenhörnern fehlt diese Fähigkeit. Außerdem unterscheiden sich die
Männer mit ihrem kräftigen Körperbau stark von den typischerweise
zierlichen und flexiblen Frauen - ein Charakteristikum, die bei den
Drachen nicht zu beobachten ist."
141,0,0,0,"","",""
142,0,0,0,"Raen","","Hell glänzende Schuppen sind das Merkmal dieses Volksstammes
der Au Ra. Sie tragen die Wesenszüge des „Vaters der Morgendämmerung“
in sich, des Urvaters des Stammes, wie der Schöpfungsmythos
ihn beschreibt: Ruhig und ausdauernd und selbst größten Strapazen
gewachsen. Ihre Heimat liegt im zerklüfteten Grenzland des östlichen
Kontinents, und nur selten verlassen die abenteuerlustigeren unter
ihnen ihre Täler, um ferne Länder zu erforschen. "
143,0,0,0,"","",""
144,0,0,0,"Xaela","","Dunkel schimmernde Schuppen kennzeichnen diese Au Ra. 
In ihnen sind die Eigenschaften der „Mutter der Abenddämmerung“ 
verkörpert, die Urmutter des Stammes im Schöpfungsmythos: 
Kühn und verwegen und außerordentlich geschickt im Kampf. 
Sie leben nomadisch und ziehen seit unzähligen Generationen
im engen Familienverband von Ort zu Ort. "
145,0,0,0,"","",""
146,0,0,0,"","",""
147,0,0,0,"","",""
148,0,0,0,"","",""
149,0,0,0,"","",""
150,0,0,0,"","",""
151,0,0,0,"","",""
152,0,0,0,"Benutzerdefiniert","",""
153,0,0,0,"","",""
154,0,0,0,"Halone","",""
155,0,0,0,"Die Furie","",""
156,0,0,0,"Menphina","",""
157,0,0,0,"Die Liebende","",""
158,0,0,0,"Thaliak","",""
159,0,0,0,"Der Forscher","",""
160,0,0,0,"Nymeia","",""
161,0,0,0,"Die Norne","",""
162,0,0,0,"Llymlaen","",""
163,0,0,0,"Die Lotsin","",""
164,0,0,0,"Oschon","",""
165,0,0,0,"Der Wanderer","",""
166,0,0,0,"Byregot","",""
167,0,0,0,"Der Erbauer","",""
168,0,0,0,"Rhalgr","",""
169,0,0,0,"Der Zerstörer","",""
170,0,0,0,"Azeyma","",""
171,0,0,0,"Die Aufseherin","",""
172,0,0,0,"Nald'thal","",""
173,0,0,0,"Die Kaufleute","",""
174,0,0,0,"Nophica","",""
175,0,0,0,"Die Mutter","",""
176,0,0,0,"Althyk","",""
177,0,0,0,"Der Hüter","",""
178,0,230904,0,"GLADIATOR"," ","Gladiatoren sind Meister der Schwerter - egal, ob es sich dabei um
ein- oder zweischneidige Klingen, Krummsäbel oder Langschwerter
handelt. Im Kolosseum lernen Gladiatoren auf schmerzhafte Weise,
sich unterschiedlichen Situationen anzupassen. Während sie geschickt
Hiebe gegen ihre Gegner führen, schützen sie mit Schilden sich
selbst und ihre Kameraden. Bei Bedarf verzichten sie auf Schilde und
konzentrieren sich ganz auf den Angriff. In jedem Fall kämpfen sie
immer an vorderster Front, wo sie die Aufmerksamkeit der Feinde
auf sich ziehen, um ihre Mitstreiter zu entlasten.

Job, der auf Gladiator folgt: Paladin
Stadtstaat, in dem das Spiel beginnt: Ul'dah"
179,0,0,0,"","",""
180,0,230905,0,"FAUSTKÄMPFER"," ","Faustkämpfer erdulden hartes körperliches Training, um die
traditionellen Selbstverteidigungstechniken zu erlernen.
Sie sind Meister des waffenlosen Kampfes und im Umgang
mit Faustwaffen aus Metall, Leder oder Knochen.
Um möglichst schnell an ihre Gegner heranzukommen,
verzichten viele Faustkämpfer auf schwere Rüstungen
zugunsten der Beweglichkeit.

Job, der auf Faustkämpfer folgt: Mönch
Stadtstaat, in dem das Spiel beginnt: Ul'dah"
181,0,0,0,"","",""
182,0,230906,0,"MARODEUR"," ","Marodeure sind auf den Kampf mit zweihändig geführten Äxten
spezialisiert. Ihre Strategie ist ebenso einfach wie wirkungsvoll:
Mit brutaler Gewalt und hartem Stahl zerschmettern sie ihre Feinde!
Marodeure findet man besonders oft unter Piraten, doch auch als
Söldner und Monsterjäger bringen sie ihre enorme Kampfkraft
zur Geltung. Geübte Marodeure nehmen es leicht mit Horden von
Gegnern auf und erschlagen selbst die größten Monster.

Job, der auf Marodeur folgt: Krieger
Stadtstaat, in dem das Spiel beginnt: Limsa Lominsa"
183,0,0,0,"","",""
184,0,230907,0,"PIKENIER"," ","Pikeniere nutzen die überlegene Reichweite ihrer langen Stangenwaffen,
mit denen sie einen Wirbelsturm aus Schlägen und Stößen entfachen.
Dazu gehören Jagdwaffen wie Speere und Harpunen, aber auch speziell
für die Schlacht gedachte Waffen wie Hellebarden oder der Langspieß
der ruhmreichen mhigischen Gardisten.
Ihr breitgefächtertes Waffenarsenal und flexible Kampftechniken
machen Pikeniere zu äußerst flexiblen und gefährlichen Kämpfern.

Job, der auf Pikenier folgt: Dragoon
Stadtstaat, in dem das Spiel beginnt: Gridania"
185,0,0,0,"","",""
186,0,230908,0,"WALDLÄUFER"," ","Ob mit dem Langbogen der Elezen oder dem Kurzbogen miqo'tischer Jäger - 
die Waldläufer sind Meister des Fernangriffs und verstehen sich darauf, 
Feinde aus der Distanz unter Beschuss zu nehmen. Sie kennen die 
Schwächen der Gegner und bereiten sich strategisch auf einen Kampf vor. 
Für jeden Einsatz wählen sie ihre Waffe sorgfältig aus und erkunden die 
günstigste Position, um einen wahren Pfeilhagel auf ihre Gegner 
niederprasseln zu lassen.

Job, der auf Waldläufer folgt: Barde
Stadtstaat, in dem das Spiel beginnt: Gridania"
187,0,0,0,"","",""
188,0,230909,0,"DRUIDE"," ","Druiden nutzen eine animistische Form der Magie, um die elementaren 
Urkräfte der Natur zu manipulieren und daraus Zauber zu weben. 
Sie kommunizieren mit den Geistern und kanalisieren mit ihren Stäben 
den Äther, der alles umgibt, um ihn in die gewünschten Zauber zu 
transformieren. Druiden verstehen es meisterhaft, ermattete Körper 
zu stärken und die Regeneration zu beschleunigen.

Job, der auf Druide folgt: Weißmagier
Stadtstaat, in dem das Spiel beginnt: Gridania"
189,0,0,0,"","",""
190,0,230910,0,"THAUMATURG"," ","Die arkane Kunst der Thaumaturgie entfaltet eine verheerende Macht
und bringt Unheil und Verderben über ihre Opfer.
Die dafür nötige Kraft ziehen Thaumaturgen aus sich selbst, indem sie
mit Stäben den Äther, der ihre Körper durchströmt, kanalisieren.
Thaumaturgen sind Meister der arkanen Magie, mit der sie
grässlichere Wunden schlagen als das schärfste Schwert.

Job, der auf Thaumaturg folgt: Schwarzmagier
Stadtstaat, in dem das Spiel beginnt: Ul'dah"
191,0,0,0,"","",""
192,0,230929,0,"HERMETIKER"," ","Aus den südlichen Gefilden stammt die mathematische Weltanschauung, 
mit der die Hermetiker die Natur beschreiben und die ihr innewohnenden 
magischen Kräfte manipulieren. Mithilfe rätselhafter Äthergramme, 
komplexe geometrische Muster, welche Hermetiker in ihren Grimoires 
aufzeichnen, können sie mächtige Zaubersprüche sprechen und 
sogenannte Karfunkel herbeirufen. Diese magischen Wesen sind den 
Hermetikern treue Gefährten auf ihrem abenteuerlichen Weg 
durch Eorzea.

Jobs, die auf Hermetiker folgen: Beschwörer und Gelehrter
Stadtstaat, in dem das Spiel beginnt: Limsa Lominsa"
193,0,0,0,"","",""
194,0,0,0,"","",""
195,0,0,0,"","",""
196,0,0,0,"","",""
197,0,0,0,"","",""
198,0,0,0,"","",""
199,0,0,0,"","",""
200,0,0,0,"Vorkonfiguriert","",""
201,0,0,0,"Körpergröße","",""
202,0,0,0,"Hautfarbe","",""
203,0,0,0,"Stimme","",""
204,0,0,0,"Körperbau","",""
205,0,0,0,"","",""
206,0,0,0,"","",""
207,0,0,0,"Körperbau","",""
208,0,0,0,"","",""
209,0,0,0,"Brustumfang","",""
210,0,0,0,"Ohrgröße","",""
211,0,0,0,"Ohrform","",""
212,0,0,0,"","",""
213,0,0,0,"Ohrgröße","",""
214,0,0,0,"Ohrform","",""
215,0,0,0,"Brustumfang","",""
216,0,0,0,"Ohrgröße","",""
217,0,0,0,"Ohrform","",""
218,0,0,0,"","",""
219,0,0,0,"Ohrgröße","",""
220,0,0,0,"Ohrform","",""
221,0,0,0,"Brustumfang","",""
222,0,0,0,"Schwanzlänge","",""
223,0,0,0,"Schwanzform","",""
224,0,0,0,"","",""
225,0,0,0,"Schwanzlänge","",""
226,0,0,0,"Schwanzform","",""
227,0,0,0,"Brustumfang","",""
228,0,0,0,"Körperbau","",""
229,0,0,0,"","",""
230,0,0,0,"","",""
231,0,0,0,"Körperbau","",""
232,0,0,0,"","",""
233,0,0,0,"Brustumfang","",""
234,0,0,0,"Frisur","",""
235,0,0,0,"Haarmerkmale","",""
236,0,0,0,"Haarfarbe","",""
237,0,0,0,"Strähnen","",""
238,0,0,0,"Gesicht","",""
239,0,0,0,"Gesichtsmerkmale","",""
240,0,0,0,"Farbe des Merkmals","",""
241,0,0,0,"Gesichtskontur","",""
242,0,0,0,"Augenbrauen","",""
243,0,0,0,"Augen","",""
244,0,0,0,"Größe der Iris","",""
245,0,0,0,"Augenfarbe","",""
246,0,0,0,"Nase","",""
247,0,0,0,"Mund","",""
248,0,0,0,"Lippenfarbe","",""
249,0,0,0,"Merkmale","",""
