key,0,1,2
1501,True,"","Fülle dein Herz mit Kühnheit gleich Rhalgr, so wird kein Feind dir übermächtig sein."
1502,True,"","Fülle deinen Geist mit Kreativität gleich Byregot, so sei dein Wachstum als Handwerker grenzenlos."
1503,True,"","Fülle deinen Geist mit Scharfsinn gleich Nald'thal, so wird keinerlei günstige Gelegenheit dir mehr entgehen."
1504,True,"","Fülle dein Herz mit Toleranz gleich Nophica, so werden allerlei neue Begegnungen zu keimen beginnen."
1505,False,"",""
1506,False,"",""
2100,True,"Abenteuer","Bleibe treu deinem Glauben und ein neuer Weg wird sich öffnen."
2101,True,"","Ein mysteriöses Ereignis steht bevor, erbitte die Hilfe des Meisterkriminologen."
2102,True,"","Lass deinen Blick schweifen über Szenerie und Geschichte. Bisher Unentdecktes mag dir so ins Auge fallen."
2103,True,"","Posiere mit deinen Kameraden und schaffe weitere unschätzbare Erinnerungen."
2104,True,"","Lass dich leiten von den Strängen des Schicksals, sie werden dich zu Wachstum führen."
2105,True,"","Auf einer einsamen Insel kannst du sie finden, die Ruhe."
2106,True,"","Begib dich auf eine Wallfahrt zu den Orten, die mit den Zwölf in Verbindung gebracht werden."
2200,True,"Beziehungen","Untrennbare Bünde seien jenen gewiss, die stets ihre Dankbarkeit zeigen."
2201,True,"","Unermesslichen Wertes sind deine momentanen Kameraden, lass dein Benehmen dies widerspiegeln."
2202,True,"","Ein Seelenverwandter wartet in fremden Ländern, mache dich umgehend auf den Weg."
2203,True,"","Seien auch Gesten vonnöten, sei unbesorgt. Deine Gedanken und Gefühle werden dein Gegenüber erreichen."
2204,True,"","Ewiges Warten wird keinerlei Veränderung bringen. Suche die Ge<hex:02160103>sell<hex:02160103>schaft von gleichgesinnten Abenteurern."
2205,True,"","Teile ohne Vorbehalt. Deine Tugenden werden mit der Zeit erstrahlen."
2206,True,"","Suche nach Waffenbrüdern, und deine Heldentaten werden immer größere Höhen erreichen."
2300,True,"Vermögen","Auch der kleinste Lohn ist Teil des Weges zum Reichtum, daher vernachlässige nicht deine täglichen Pflichten."
2301,True,"","Ein Umzug in ein neues Heim wird dir Glück bescheren, also handle rasch, ehe die Chance vertan ist!"
2302,True,"","Sammle frische Gaben der Berge und Täler, große Gewinne werden sich so erzielen lassen."
2303,True,"","Günstige Gelegenheiten nähern sich in Gestalt eines treuen Kameraden, lausche seinem Rat."
2304,True,"","Schätze liegen verborgen über den Wolken und tief im Meer, sende unverzüglich Luftschiffe und Tauchboote los."
2305,True,"","Unter Wölfen wir das Glück dir hold sein. Hol dir den verdienten Sieg."
2306,True,"","Du sollst Material anhäufen. Achte gut auf die Gezeiten."
2400,True,"Konflikte","Trage stets reichlich Proviant und Heilmittel mit dir, so wird sich jeder Kampf zu deinen Gunsten entscheiden."
2401,True,"","Scheint der Sieg im Kampf unerreichbar, so erneuere deine Ausrüstung und deine Gegner werden mit Leichtigkeit fallen."
2402,True,"","Zu hoher Stolz auf bestandene Kämpfe führt zu Niederlagen im kommenden Gefecht."
2403,True,"","Deine Stärke kann dir den Sieg bescheren, kämpfe im Einklang mit deinen Gefährten."
2404,True,"","Deine Stärke kann dir den Sieg bescheren, kämpfe im Einklang mit deinen Gefährten."
2405,False,"",""
2406,False,"",""
2500,True,"Schicksal","Fülle deinen Geist mit Überzeugung gleich Althyk, so wird niemand dich beirren können."
2501,True,"","Fülle dein Herz mit Einsicht gleich Thaliak, und du wirst einen Weg durch jegliches Unglück finden."
2502,True,"","Fülle deinen Geist mit Willenskraft gleich Halone, so wird deine Kampfeskraft nie versiegen."
2503,True,"","Fülle deinen Geist mit der Sichtweise Menphinas, so wirst du nie den Überlick verlieren."
2504,True,"","Fülle dein Herz mit Unerschrockenheit gleich Azeyma, so wirst du deine Kameraden stets sicher leiten."
2505,False,"",""
2506,False,"",""
3100,True,"Abenteuer","Lege dein Ziel fest, ehe du aufbrichst."
3101,True,"","Trage Sorge dafür, dass die Wünsche der Freundesvölker erhört werden."
3102,True,"","Wer bereit ist, ausgetretene Pfade zu verlassen, wird mit Glück gesegnet sein."
3103,True,"","Reise stets an der Seite von Freunden, um Gefahren zu meiden, die des Weges lauern."
3104,True,"","Kehre in die erste Stadt zurück, die du besucht hast. Dort wird sich dir Glück offenbaren."
3105,True,"","In dem Land, durch das die alten Kämpen zuhauf ziehen, sollst du dein Können unter Beweis stellen."
3106,True,"","Schmiede deine Waffen in der heißen Esse. Strebe nach Stärke mit ebenso heißem Feuer."
3200,True,"Beziehungen","Pflege den Kontakt zu Gleichgesinnten, so soll dein Weg stets sicher sein."
3201,True,"","Lass alte Freund<hex:02160103>schaften wieder aufleben."
3202,True,"","Übe dich in Geduld: Die Zukunft hält eine Begegnung für dich bereit."
3203,True,"","Deine Hilfs<hex:02160103>bereit<hex:02160103>schaft wird mit einer neuen Freund<hex:02160103>schaft belohnt werden."
3204,True,"","Schätze und festige bestehende Freund<hex:02160103>schaften."
3205,True,"","Für manch einen ist der Weg der Unabhängigkeit mit Wonne gepflastert."
3206,True,"","Schärfe deine Wahrnehmung und verstehe die Gefühle der anderen."
3300,True,"Vermögen","Wartest du zu lange mit dem Verkauf deiner Waren, werden dir Verluste sicher sein."
3301,True,"","Es ist an der Zeit, dein Hab und Gut neu zu ordnen."
3302,True,"","Wer keine Verluste fürchtet, wird große Gewinne erzielen."
3303,True,"","Geize nicht mit deinen Ausgaben und du wirst erhalten, was du begehrst."
3304,True,"","Die Hilfe eines Freundes wird dir von Nutzen sein."
3305,True,"","Aus kleinen Ländereien werden große Reichtümer erwachsen."
3306,True,"","Feierlichkeiten locken wir reichen Belohnungen. Nimm mit Hingabe teil."
3400,True,"Konflikte","Je öfter du verlierst, desto stärker wirst du aus deinen Kämpfen hervorgehen."
3401,True,"","Bleibe achtsam. Das Blatt kann sich bis zum Schluss noch wenden."
3402,True,"","Gib dich keinen Ablenkungen hin. Widme dich voll und ganz deinen Übungen."
3403,True,"","Übe unermüdlich mit deinen Kameraden."
3404,True,"","Übe unermüdlich mit deinen Kameraden."
3405,False,"",""
3406,False,"",""
3500,True,"Schicksal","Mit Llymlaens Ungestüm wirst du den stürmischen Wogen des Schicksals trotzen können."
3501,True,"","Mit Oschons Unbeschwertheit wirst du dich von Fehlschlägen nicht aus der Ruhe bringen lassen."
3502,True,"","Mit Nymeias Weitsicht wirst du dem Schicksal niemals ausgeliefert sein."
3503,True,"","Mit Rhalgrs Unnachgiebigkeit wirst du jede Notlage zu überwinden wissen."
3504,True,"","Mit Byregots Geschick wirst du dir bei beschädigten Aus<hex:02160103>rüstungs<hex:02160103>gegen<hex:02160103>ständen stets zu helfen wissen."
3505,False,"",""
3506,False,"",""
4100,True,"Abenteuer","Sei stets auf alles vorbereitet."
4101,True,"","Untätigkeit fordert ihren Tribut: Achte auf deine Gesundheit, bevor du eine Reise antrittst."
4102,True,"","Nimm dich in Acht vor welsartigen Kreaturen, die sich dir in den Weg stellen könnten."
4103,True,"","Bewahre Ruhe und alles wird reibungslos vonstattengehen."
4104,True,"","Handle bei einem Unglück zum Wohle derer, die dir am nächsten sind."
4105,True,"","Dein nächstes Ziel sollte ein Ort sein, an dem es viele Kaninchen gibt."
4106,True,"","Schweife mit deinem Geist in die Ferne. Befreie dich von alten Gedanken."
4200,True,"Beziehungen","Du wirst in alten Freund<hex:02160103>schaften Gutes finden, doch bleibe stets wachsam."
4201,True,"","Eine dir ent<hex:02160103>gegen<hex:02160103>ge<hex:02160103>brachte Zuneigung wird dich zögern lassen."
4202,True,"","Vertraue deinen Freunden und lasse dich nicht von Gerüchten auf die falsche Fährte locken."
4203,True,"","Lasse bei Aus<hex:02160103>einander<hex:02160103>set<hex:02160103>zungen stets Milde walten."
4204,True,"","Halte im Falle eines Miss<hex:02160103>ver<hex:02160103>ständ<hex:02160103>nisses an deiner Aufrichtigkeit fest."
4205,True,"","Lass dich nicht vom Echo des Weltenlärms täuschen. Dein Glaube sei dein Anker."
4206,True,"","In den Schatten unerforschter Gefilde liegen unbekannte Begegnungen verborgen."
4300,True,"Vermögen","Bewahre einen kühlen Kopf bei der Einschätzung der Marktpreise."
4301,True,"","Wenn das Losglück dich verlässt, bleibe geduldig."
4302,True,"","Du wirst einen Nutzen für deine unverkauften Waren finden."
4303,True,"","Verleihe deinem Gehilfen ein neues Aussehen, um dein Geschäft anzukurbeln."
4304,True,"","Wähle den richtigen Zeitpunkt mit Bedacht und ein guter Fang wird dir gewiss sein."
4305,True,"","Das Lagerhaus wird überquellen. Gewöhne dich daran."
4306,True,"","Mit Unbedachtheit sollst du in der Mode schwelgen."
4400,True,"Konflikte","Zeige dich deinen Mitstreitern gegenüber stets nachsichtig."
4401,True,"","Sei jederzeit bereit zu kämpfen. Angst wird dich ins Verderben stürzen."
4402,True,"","Übe dich in Geduld. Der Weg zum Sieg ist weiter, wenn du überstürzt handelst."
4403,True,"","Bleibe hartnäckig, damit du für deine Erfolge gerecht belohnt wirst."
4404,True,"","Bleibe hartnäckig, damit du für deine Erfolge gerecht belohnt wirst."
4405,False,"",""
4406,False,"",""
4500,True,"Schicksal","Halte dich bereit: Das Unglück wird dich treffen wie der Blitz von Rhalgr."
4501,True,"","Selbst eine Mauer so massiv wie Halones Schild ist nicht unüberwindbar."
4502,True,"","Bereite dich gut vor, ehe du dich Feinden stellst, die kaltblütig sind wie Menphinas Wachhund."
4503,True,"","Selbst Heraus<hex:02160103>forde<hex:02160103>rungen, die so unbezwingbar scheinen wie Llymlaens Wellen, lassen sich meistern, wenn du die Gunst der Stunde nutzt."
4504,True,"","Selbst Fragen so komplex wie Thaliaks Schriftrollen lassen sich beantworten, wenn du dir neues Wissen aneignest."
4505,False,"",""
4506,False,"",""
5100,True,"Abenteuer","Übe dich in Geduld, bis der Himmel sich gelichtet hat."
5101,True,"","Nutze die Gelegenheit, an Festen teilzunehmen, sonst geht aller Trubel an dir vorbei."
5102,True,"","Übe dich in Geduld und warte, bis du am Zug bist."
5103,True,"","Überdenke dein Verhalten, sonst drohst du im Kerker zu enden."
5104,True,"","Hüte dich vor den fallenden Sternen! Sie führen dich ins sichere Verderben."
5105,True,"","In einem Land der Finsternis wird sich dein Glück zum Guten wenden."
5106,True,"","Besinne dich voller Wehmut auf den Anfang vor langer Zeit."
5200,True,"Beziehungen","Wähle deine Worte mit Bedacht, wenn du eine alte Bekanntschaft wiedertriffst."
5201,True,"","Hüte dich vor Dingen, die zu schön wirken, um wahr zu sein."
5202,True,"","Wahre deine Distanz, sonst wirst du in die Tiefe des Sumpfes gezogen."
5203,True,"","Hüte dich vor unglücklichen Worten, die du später bereuen könntest."
5204,True,"","Sei stets ehrlich und aufrichtig, sonst droht das Kartenhaus in sich zusammenzustürzen."
5205,True,"","Im Gespräch liegt der Schlüssel zum gegenseitigen Verständnis. Wer schweigt verharrt in der Dissonanz."
5206,True,"","Eitelkeit ist der Schatten, der dein Ansehen verdunkelt. Erkenne und ehre dein wahres Ich."
5300,True,"Vermögen","Vertraue auf dein Glück. Gier wird dir nur Unglück bringen."
5301,True,"","Willst du ein magisches Portal durchschreiten, so vertraue auf die Karten deiner Freunde."
5302,True,"","Mach dich frei von jeglicher Gier und vergnüge dich auf goldenem Teller."
5303,True,"","Reinige dich, bevor du mit hochwertiger Materia hantierst. Die Gefahr, sie zu zerbrechen, ist hoch."
5304,True,"","Vergiss deine Jagd nach Steinen. Tritt stattdessen früher als üblich den Heimweg an."
5305,True,"","Dein Hab und Gut wird davongetragen. Eile nach Hause."
5306,True,"","Auf dem Markt reifen hohe Gewinne. Streck dich, um sie zu pflücken."
5400,True,"Konflikte","Perfektioniere deinen Schlachtplan, anstatt kopflos ins Verderben zu rennen."
5401,True,"","Lass dich nicht ablenken und behalte stets dein Ziel im Blick."
5402,True,"","Wenn du im Kampf nicht weiterkommst, wird es Zeit, deine Strategie zu überdenken."
5403,True,"","Wenn das Glück dir und deinen Kameraden nicht hold ist, so ermutigt euch gegenseitig."
5404,True,"","Perfektioniere deinen Schlachtplan, anstatt kopflos ins Verderben zu rennen."
5405,False,"",""
5406,False,"",""
5500,True,"Schicksal","Jagst du wie Nymeia einer verbotenen Liebe nach, so läufst du in dein sicheres Verderben."
5501,True,"","Zeigst du zwei Gesichter wie Nald'thal, so wirst du Vertrauen einbüßen."
5502,True,"","Gibst du dich wie Nophica deinem Zorn hin, so werden sich deine Kämpfe in die Länge ziehen."
5503,True,"","Wirst du wie Althyk dem Chaos nicht Herr, so wird sich die Situation nur weiter verschlimmern."
5504,True,"","Gibst du dich wie Azeyma zügellos deinen Kräften hin, so wirst du alles in deiner Umgebung verbrennen."
5505,False,"",""
5506,False,"",""
