key,0,1,2,3,4,5
20,57,1,0,0,False,"Du wurdest aus dem Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ entfernt."
21,57,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802040203><hex:EB0303><hex:03><hex:03> wurden die Meisterprivilegien für „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ gewährt."
22,57,33,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802040203><hex:EB0303><hex:03><hex:03> wurden die Meisterprivilegien für „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ gewährt."
23,57,33,0,0,False,"Du bist nun ein Anführer des Kontaktkreises „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“. "
24,57,1,0,0,False,"Du bist nicht länger ein Anführer des Kontaktkreises „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“. "
25,57,33,0,0,False,"Du hast den Brief abgeschickt."
26,57,1,0,0,False,"Du hast den Brief gelöscht."
27,57,1,0,0,False,"Du hast mit dem Brief <hex:02320EFF05>Item<hex:02E802E803050203> erhalten."
28,57,1,0,0,False,"Du hast mit dem Brief <hex:022206E802FF022E03> Gil erhalten."
29,60,9,0,0,False,"Es befinden sich zu viele Briefe mit Anhängen im Posteingang „Freunde“.<hex:02100103>Nimm Anhänge entgegen, um Platz für neue zu schaffen."
30,60,8,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB04FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902020203><hex:EB0403><hex:03><hex:03> kann momentan nicht handeln."
31,60,8,0,0,False,"Dieser Gegenstand kann nicht an andere weitergegeben werden."
32,57,1,0,0,False,"Du hast <hex:020842E4EB02EB04FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902040203><hex:EB0403><hex:03> einen Handel angeboten."
33,57,1,0,0,False,"Warte auf die Bestätigung von <hex:020842E4EB02EB04FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902040203><hex:EB0403><hex:03> ..."
34,57,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB04FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902020203><hex:EB0403><hex:03><hex:03> möchte mit dir handeln."
35,57,1,0,0,False,"Der Handel hat begonnen."
36,57,1,0,0,False,"Der Handel wurde abgebrochen."
37,57,1,0,0,False,"Die zu handelnden Gegenstände wurden geändert."
38,57,33,0,0,False,"Der Handel wurde abgeschlossen."
39,60,8,0,0,False,"Dein Inventar ist voll. Der Handel konnte nicht abgeschlossen werden."
40,60,8,0,0,False,"Das Inventar von <hex:022B48FF46><hex:020842E4EB02EB04FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902040203><hex:EB0403><hex:03><hex:03> ist voll. Der Handel konnte nicht abgeschlossen werden."
41,60,8,0,0,False,"Nur Gegenstände mit einem Zustand von 100 % können gehandelt werden."
42,60,8,0,0,False,"Du besitzt bereits einen der angebotenen seltenen Gegenstände. Der Handel konnte nicht abgeschlossen werden."
43,60,8,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB04FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902020203><hex:EB0403><hex:03><hex:03> besitzt bereits einen der angebotenen seltenen Gegenstände. Der Handel konnte nicht abgeschlossen werden."
44,57,8,0,0,False,"Der Handel wird abgebrochen, wenn du dich zu weit vom Handelspartner entfernst."
45,60,8,0,0,False,"Das Zeichenlimit wurde überschritten."
46,60,8,0,0,False,"Du kannst keine weiteren Gil aufnehmen und daher nicht handeln."
47,60,8,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB04FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902020203><hex:EB0403><hex:03><hex:03> kann keine weiteren Gil aufnehmen und daher nicht handeln."
48,60,8,0,0,False,"Du konntest keinen Handel anbieten, da der Onlinestatus des anderen Spielers „Beschäftigt“ ist."
49,60,1,0,0,False,"Da <hex:022903EA0203> beschäftigt ist, konntest du diesem Spieler keine Nachricht zuflüstern."
50,60,1,0,0,False,"Die Nachricht an <hex:022903EA0203> konnte nicht gesendet werden."
51,60,8,0,0,False,"Der Charakter konnte nicht gefunden werden."
52,57,33,0,0,False,"Du folgst nun <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>."
53,57,33,0,0,False,"Automatisches Verfolgen abgebrochen."
54,60,8,0,0,False,"Du kannst nicht mit jemandem handeln, auf dessen Schwarzer Liste du stehst."
55,60,8,0,0,False,"Du kannst jemandem, der auf deiner Schwarzen Liste steht, keine Nachrichten zuflüstern."
56,60,8,0,0,False,"Du kannst nicht mit jemandem handeln, der auf deiner Schwarzen Liste steht."
57,60,8,0,0,False,"Du kannst jemanden, der auf deiner Schwarzen Liste steht, nicht in deine Gruppe einladen."
58,60,8,0,0,False,"Du kannst jemanden, der auf deiner Schwarzen Liste steht, nicht in den Kontaktkreis einladen."
59,60,8,0,0,False,"Noch <hex:022003E80203> <hex:020822E4E80202FF0D>freien Platz<hex:FF0E>freie Plätze<hex:03> im Inventar."
60,57,33,1,0,False,"<hex:026003014203><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> ist der Gruppe beigetreten."
61,57,33,1,0,False,"<hex:026003014203>Du bist der Gruppe von <hex:020842E4EB02EB03FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802040203><hex:EB0303><hex:03> beigetreten."
62,57,1,0,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> hat die Einladung in die Gruppe abgelehnt."
63,57,1,0,0,False,"Du hast die Einladung in die Gruppe von <hex:020842E4EB02EB03FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802040203><hex:EB0303><hex:03> abgelehnt."
64,57,1,1,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> wurde zum Gruppenanführer gemacht."
65,57,33,1,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> hat dich zum Gruppenanführer gemacht."
66,57,33,1,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> ist der neue Anführer der Gruppe."
67,57,1,1,0,False,"<hex:026003014803><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> wurde aus der Gruppe entfernt."
68,57,1,1,0,False,"<hex:026003014803>Du bist aus der Gruppe von <hex:020842E4EB02EB03FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802040203><hex:EB0303><hex:03> ausgetreten."
69,57,33,1,0,False,"<hex:026003014803><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> hat die Gruppe verlassen."
70,57,33,1,0,False,"<hex:026003014803>Du bist aus deiner eigenen Gruppe ausgetreten."
71,57,33,1,0,False,"<hex:026003014803><hex:022B48FF46><hex:020842E4EB02EB04FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902020203><hex:EB0403><hex:03><hex:03> <hex:020816E4EB02EB04FF08>wurdest<hex:FF06>wurde<hex:03> zum neuen Gruppenanführer befördert, weil <hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> die Gruppe verlassen hat."
72,57,33,1,0,False,"<hex:026003014803>Deine Gruppe wurde aufgelöst."
73,57,33,1,0,False,"<hex:026003014803>Die Gruppe wurde aufgelöst."
74,57,33,0,0,False,"Du bist dem Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ beigetreten."
75,57,33,1,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> ist dem Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ beigetreten."
76,57,1,0,0,False,"Du hast die Aufnahme in den Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ abgelehnt."
77,57,33,1,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> ist aus dem Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ ausgetreten."
78,57,33,1,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> wurde deiner Freundesliste hinzugefügt."
79,57,1,0,0,False,"Du hast die Freund<hex:02160103>schaftsanfrage von <hex:020842E4EB02EB03FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802040203><hex:EB0303><hex:03> abgelehnt."
80,57,32,0,0,False,"Dein Online-Status wurde aktualisiert."
81,57,32,0,0,False,"Die Suchergebnisse wurden aktualisiert."
82,57,1,0,0,False,"Du hast die Freund<hex:02160103>schaftsanfrage an <hex:020842E4EB02EB03FF1D><hex:02091905FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802050203><hex:EB0303><hex:03> gelöscht."
83,57,1,1,0,False,"<hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03> hat die Freund<hex:02160103>schaftsanfrage an dich gelöscht."
84,57,33,1,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:02081BE4EB02EB03FF0A>hast dich<hex:FF09>hat sich<hex:03> ausgeloggt."
85,57,33,1,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020811E4EB02EB03FF05>bist<hex:FF04>ist<hex:03> wieder in die Gruppe eingetreten."
86,60,8,0,0,False,"Dieser Charakter steht auf deiner Schwarzen Liste. Du kannst ihn daher nicht mit dem Einfügen von Materia beauftragen."
87,60,8,0,0,False,"Dieser Charakter ist kein Handwerker und kann daher keine Materia einfügen."
88,57,33,1,0,False,"Du hast einen bisher unbekannten Ort betreten!"
89,60,8,0,0,False,"Die Charakterliste konnte nicht aktualisiert werden. Versuch es etwas später oder bei einem anderen Datenzentrum."
90,57,1,1,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020811E4EB02EB03FF05>hast<hex:FF04>hat<hex:03> auf die Mitgliedschaft in dem Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ verzichtet."
91,57,33,0,0,False,"Du hast die Einladung von <hex:020842E4EB02EB03FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802040203><hex:EB0303><hex:03> in den Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ zurückgezogen."
92,57,33,1,0,False,"Die Einladung in den Kontaktkreis „<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>“ wurde zurückgezogen."
93,60,8,0,0,False,"Die Brief-Daten werden gerade verarbeitet. Bitte warte einen Moment."
94,72,1,0,0,False,"Derzeit such<hex:02080CE4E80202FF02>t<hex:FF03>en<hex:03> <hex:022003E80203> Gruppe<hex:02080AE4E80202FF01><hex:FF02>n<hex:03> nach Mitspielern (davon <hex:020832E4E80301FF0C>passt keine<hex:FF1F><hex:020814E4E80202FF06>passt<hex:FF07>passen<hex:03> <hex:022003E80303><hex:03> zu den von dir eingestellten Suchkriterien)."
95,57,1,1,0,False,"Du hast alle Gruppeneinladungen zurückgenommen."
96,60,8,0,0,False,"Kosmetiker-exklusive Frisuren und Ge<hex:02160103>sichts<hex:02160103>be<hex:02160103>malungen können nicht angewendet werden. <hex:02100103>Das Aussehen wird auf die Grund<hex:02160103>ein<hex:02160103>stellungen zurückgesetzt."
97,57,1,0,0,False,"Online-Status wurde zu „abwesend“ geändert."
98,57,1,0,0,False,"Online-Status ist nicht mehr „abwesend“."
99,60,8,0,0,False,"Du kannst nicht beitreten, weil der Rekrutierende auf deiner Schwarzen Liste steht."
100,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020815E4EB02EB03FF07>siehst<hex:FF06>sieht<hex:03> <hex:020842E4EB02EB04FF1D><hex:02091905FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902050203><hex:EB0403><hex:03> überrascht an."
101,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020811E4EB02EB03FF05>bist<hex:FF04>ist<hex:03> verärgert über <hex:020842E4EB02EB04FF1D><hex:02091905FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902050203><hex:EB0403><hex:03>."
102,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:02081FE4EB02EB03FF0C>beschimpfst<hex:FF0B>beschimpft<hex:03> <hex:020842E4EB02EB04FF1D><hex:02091905FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902050203><hex:EB0403><hex:03> wütend."
103,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020811E4EB02EB03FF05>bist<hex:FF04>ist<hex:03> verlegen und <hex:02081BE4EB02EB03FF0A>errötest<hex:FF09>errötet<hex:03> vor <hex:020842E4EB02EB04FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902040203><hex:EB0403><hex:03>."
104,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020825E4EB02EB03FF0F>verbeugst dich<hex:FF0E>verbeugt sich<hex:03> hoch<hex:02160103>ach<hex:02160103>tungs<hex:02160103>voll vor <hex:020842E4EB02EB04FF1D><hex:02091904FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902040203><hex:EB0403><hex:03>."
105,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020817E4EB02EB03FF08>feuerst<hex:FF07>feuert<hex:03> <hex:020842E4EB02EB04FF1D><hex:02091905FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902050203><hex:EB0403><hex:03> an."
106,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:02081BE4EB02EB03FF0A>klatschst<hex:FF09>klatscht<hex:03> begeistert Beifall für <hex:020842E4EB02EB04FF1D><hex:02091905FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902050203><hex:EB0403><hex:03>."
107,29,1,0,0,False,"<hex:022B48FF46><hex:020842E4EB02EB03FF1D><hex:02091902FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E908FF13><hex:02320FFF07>ObjStr<hex:03E90802020203><hex:EB0303><hex:03><hex:03> <hex:020815E4EB02EB03FF07>winkst<hex:FF06>winkt<hex:03> <hex:020842E4EB02EB04FF1D><hex:02091905FF03>du<hex:FF07>deiner<hex:FF04>dir<hex:FF05>dich<hex:03><hex:FF1D><hex:020819E909FF13><hex:02320FFF07>ObjStr<hex:03E90902050203><hex:EB0403><hex:03> heran."
