key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
7,"Du rufst deine Marionette Nr. 003G als Begleiter herbei. Eine voll funktionstüchtige Puppe, die für die Bruderschaft der Morgenviper gebaut wurde.","Diese handgefertigten Marionetten sollten eigentlich als Flaggenträger bei Paraden der Bruderschaft der Morgenviper dienen. Sie wurden jedoch schnell wieder außer Dienst gestellt, da aufgrund ihrer kleinen Statur niemand die Flaggen sehen konnte.","Marionetten haben auch Gefühle.<hex:02100103><hex:021A020203>Serendipity<hex:021A020103>","Bruderschafts-Standarte","Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",35,55,1,True,True,False,False,True,3
8,"Du rufst deine Marionette Nr. 003L als Begleiter herbei. Eine voll funktionstüchtige Puppe, die für die Legion der Unsterblichen gebaut wurde.","Diese handgefertigten Marionetten sollten eigentlich als Flaggenträger bei Paraden der Legion der Unsterblichen dienen. Sie wurden jedoch schnell wieder außer Dienst gestellt, da aufgrund ihrer kleinen Statur niemand die Flaggen sehen konnte.","Marionetten haben auch Gefühle.<hex:02100103><hex:021A020203>Serendipity<hex:021A020103>","Legions-Standarte","Verringert die ATT von Gegnern in der Nähe um 40 %.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 6 Sekunden",30,35,1,False,True,True,False,True,4
9,"Du rufst dein Mahlstrom-Küken als Begleiter herbei. Kaum geschlüpft, fließt schon das rote Blut des Mahlstroms in seinen Adern. Bis die See es im Tod umfängt!","Von einem Sturmmariner aufgezogen, der ein verwahrlostes Ei in den Stallungen der Ge<hex:02160103>sell<hex:02160103>schaft fand, die er saubermachen sollte. Dieses niedliche Küken ist ein Symbol des Neuanfangs für den mächtigen Mahlstrom.","Habe ich dir schon erzählt, dass ein prächtiges<hex:02100103>Küken aus Leias Ei geschlüpft ist? Was für eine Freude!<hex:02100103><hex:021A020203>Luquelot<hex:021A020103>","Sturmruf","Macht Gegner in der Nähe be<hex:02160103>we<hex:02160103>gungs<hex:02160103>un<hex:02160103>fäh<hex:02160103>ig.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 5 Sekunden",50,35,3,False,False,True,False,False,4
10,"Du rufst dein Bruderschafts-Küken als Begleiter herbei. Kaum geschlüpft, fließt schon das gelbe Blut der Bruderschaft in seinen Adern.","Von einem Novizen aufgezogen, der ein verwahrlostes Ei in den Stallungen der Ge<hex:02160103>sell<hex:02160103>schaft fand, die er saubermachen sollte. Dieses niedliche Küken ist ein Symbol des Neuanfangs für die Bruderschaft der Morgenviper.","Habe ich dir schon erzählt, dass ein prächtiges<hex:02100103>Küken aus Leias Ei geschlüpft ist? Was für eine Freude!<hex:02100103><hex:021A020203>Luquelot<hex:021A020103>","Waldruf","Entfernt alle Effekte von allen Trabanten in der Nähe.",55,35,3,False,False,False,True,False,6
11,"Du rufst dein Legions-Küken als Begleiter herbei. Kaum geschlüpft, fließt schon das schwarze Blut der Legion in seinen Adern.","Von einem Legionär aufgezogen, der ein verwahrlostes Ei in den Stallungen der Ge<hex:02160103>sell<hex:02160103>schaft fand, die er saubermachen sollte. Dieses niedliche Küken ist ein Symbol des Neuanfangs für die Legion der Unsterblichen.","Habe ich dir schon erzählt, dass ein prächtiges<hex:02100103>Küken aus Leias Ei geschlüpft ist? Was für eine Freude!<hex:02100103><hex:021A020203>Luquelot<hex:021A020103>","Wüstenruf","Verringert die Technikpunkte der Gegner in der Nähe um 50 % des Maximalwerts.",45,45,3,False,False,False,True,False,4
12,"Du rufst deine Morbol-Knolle als Begleiter herbei. Hoffentlich macht dir der Mundgeruch nichts aus.","Es ist unter den Adligen von Ul'dah in Mode, Morbol-Knollen zu Banketten mitzunehmen, um die Anwe- senden mithilfe des fürchterlichen Mundgeruchs der Knolle dazu zu bringen, sich zu übergeben. Mit entleertem Magen können diese dann noch mehr schlemmen.","Weeßte, uff wen wa hier in Jeisterzoll jar nich jut zu<hex:02100103>sprechen sind? Uff die Morbol, dit sind quasi unsere Todfeinde.<hex:02100103><hex:021A020203>Aganbold<hex:021A020103>","Schlechter Atem","Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 20 Sekunden",40,75,1,True,True,True,True,False,1
13,"Du rufst deine kleine Ratte als Begleiter herbei. Lass dich von ihrer Niedlichkeit nicht allzu sehr ablenken.","Erst kürzlich wurde ein besonders kreativer Kaufmann von der Smaragdstraße in Ul'dah in den Kerker geworfen, da er die Schwänze der Ratten, die er in der Perlengasse fing, aufplusterte und die kleinen Plagegeister als „Mini-Baumhörnchen“ an Touristen verkaufte.","Du hast alle Ratten getötet, selbst<hex:02100103>ihren König? Ausgezeichnet!<hex:02100103><hex:021A020203>Fousquenet<hex:021A020103>","Pest","Verringert die ABW von Gegnern in der Nähe um 25 %.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 6 Sekunden",25,45,3,False,False,False,False,False,4
14,"Du rufst deinen Mini-Pilz als Begleiter herbei. Schmeckt gut zu Salaten oder in Eintöpfen.","Wer sich fragt, welche Neben<hex:02160103>wirkungen das Inhalieren von Pilzsporen hat, sollte einen Blick in die Enzyklopädie Eorzea werfen: „Pilzsporen verpesten den Körper und über<hex:02160103>nehmen die Kontrolle über die Seele. So machen sie ihr Opfer zu einem seelenlosen Knecht.“","Ich bin ein Glückspilz! Dank der Großzügigkeit<hex:02100103>des Kaiserreichs kann ich mir endlich das Leben<hex:02100103>leisten, das mir zusteht.<hex:02100103><hex:021A020203>Laurentius<hex:021A020103>","Giftsporen","Führt eine Attacke mit Attacke-Wert 80 auf die Gegner in der Nähe aus und verringert ihre ABW um 13<hex:021D0103>%.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 6 Sekunden",50,25,2,False,True,False,True,False,1
15,"Du rufst deine Stechmücken-Larve als Begleiter herbei. Dieses kleine Insekt nimmt die Blutsbande mit seinem Meister sehr ernst.","Chirurgen der versunken Stadt von Gelmorra setzten einst Stechmücken ein, um bösartige Kör<hex:02160103>per<hex:02160103>flüs<hex:02160103>sig<hex:02160103>kei<hex:02160103>ten aus ihren Patienten zu entfernen. Bis sie bemerkten, dass diese durch die Behandlung noch ganz andere Krankheiten bekamen.","Einige Stechmücken übertragen die gefährliche Kettenseuche,<hex:02100103>und die Bruderschaft der Morgenviper und das Klageregiment<hex:02100103>helfen uns dabei, die Überträger zu identifizieren.<hex:02100103><hex:021A020203>Monranguin<hex:021A020103>","Blutsauger","Erhöht die ATT der ausführenden Trabanten um 60.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 10 Sekunden",35,30,3,False,True,False,False,False,3
16,"Du rufst dein blaues Vögelchen als Begleiter herbei. Es hat den Ruf, Leuten Glück zu bringen, die bereits viel Glück hatten.","Aus dem Nest gefallen, bevor es fliegen konnte. Glücklicherweise in einer leeren Schatztruhe ge-<hex:02100103>landet. Leider noch in der Schatztruhe gewesen, als diese geschlossen wurde. Glücklicherweise wiederentdeckt worden ... von dir.","Ich hab 'nen blauen Kanarienvogel gesehn!<hex:02100103>Jawohl, einen blauen! <hicks><hex:02100103><hex:021A020203>Betrunkener Tor<hex:021A020103>","Zwitschern","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",45,35,4,False,False,False,False,False,1
17,"Du rufst dein Rehkitz als Begleiter herbei. Seine Mutter hatte einen kleinen Jagdunfall ... oder hat sich einfach nur verlaufen.","Die wehrlosen Antilopen müssen jeden Vorteil nutzen, um den hungrigen Mäulern ihrer Jäger zu entgehen. Erstaunlich ist ihre Fähigkeit, schon Minuten nach ihrer Geburt rennen zu können. Leider bewahrte das dieses Exemplar nicht vor der Gefangennahme.","Gästen serviert man die Innereien eines Rehs<hex:02100103>am besten, solange sie noch körperwarm sind.<hex:02100103><hex:021A020203>Aus dem Knigge der Amalj'aa<hex:021A020103>","Rehaugen","Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Monstern.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 5 Sekunden",55,40,4,False,True,False,False,False,3
18,"Du rufst deinen Baby-Imp als Begleiter herbei. Hat Ambitionen, eines Tages über die Sieben Höllen zu herrschen. Fürs Erste musst du jedoch genügen.","Gelehrte glauben, dass Nichts<hex:02160103>gesand<hex:02160103>te drei Wege in unsere Welt nehmen: Ein Loch in den Äther reißen, ein Loch geöffnet bekommen, oder auf ein zufällig auftretendes Loch zu stoßen. Letzteres ist bei Imps am häufigsten der Fall.","Der Junge teilt ganz schön aus!<hex:02100103>Pass auf seine Flächenzauber auf!<hex:02100103><hex:021A020203>Kräftiger Gladiator<hex:021A020103>","Süßes oder Saures","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",75,45,3,False,False,True,False,False,1
19,"Du rufst deinen Mini-Coeurl als Begleiter herbei. Es werden wohl noch einige Sommer vergehen, ehe seine berühmten Schnurrhaare wachsen.","Coeurl sind schon in jungen Jahren sehr kämpferisch. Ein Coeurl wird keiner Konfrontation aus dem Weg gehen und lieber im Kampf sterben als wegzulaufen. Aufgrund dieser Eigenschaft ist ihre Anzahl begrenzt, sie sichert aber auch die Stärke der Überlebenden.","Höchste Konzentration und die Geschmeidigkeit eines<hex:02100103>Coeurl-Jungen sind vonnöten, um den Tanz des Chevaliers<hex:02100103>zu meistern.<hex:02100103><hex:021A020203>Hildibrand<hex:021A020103>","Minischlag","Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.",50,25,4,False,False,True,False,False,1
20,"Du rufst deinen schwarzen Coeurl als Begleiter herbei. Pass auf, denn wenn dir dieser Coeurl über den Weg läuft, bedeutet das sieben Jahre ... Aaahhh!","Auch gewöhnliche Coeurl haben schwarze Tupfer, aber vollkommen schwarze Exemplare sind extrem selten. Ihr glänzendes Fell strahlt Erhabenheit aus und macht sich schick an der Seite jedes modebewussten Abenteurers.","Wenn Pech kommt zu Großwachsenem,<hex:02100103>Materiastein und Materie umsonstverschwendet.<hex:02100103><hex:021A020203>Mutagenix<hex:021A020103>","Weiche Pfoten","Fügt dem nächstgelegenen gegnerischen Arkana-Stein 5 % Schaden zu.",60,40,4,False,False,True,False,False,8
21,"Du rufst deine Hildibrand-Puppe als Begleiter herbei. Der putzige Ermittler beherrscht nicht nur die berühmte Pose des Originals, er bringt sogar seine ganz persönliche Assistentin mit!","Diese liebevoll gearbeitete Marionette ist genauso stilvoll und galant wie ihr großes Vorbild. Hildibrands Vater Godbert höchstselbst hat sie angefertigt, um die Zeit bis zur Rückkehr seines unfreiwillig entflogenen Sohnes zu überbrücken.","Maaamiii!<hex:02100103><hex:021A020203>Kriminologenkampfschrei<hex:021A020103>","Konklusion","Erhöht ATT und ABW von eigenen Trabanten in der Nähe um 40, aber die ausführenden Trabanten werden nach Ende des Effekts weggeschickt.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 20 Sekunden",90,75,4,False,True,True,False,False,3
22,"Du rufst deinen Kiesgolem als Begleiter herbei. Ein ziemlich harter Bursche.","Gegen Ende des Fünften Zeitalters des Lichts waren Golems so verbreitet, dass ganze Schlachten mit diesen leblosen Wesen geführt wurden. Dieser Nachbau ist jedoch nichts weiter als ein Standard-<hex:02100103>modell, das mit Steinplatten versehen wurde.","Golems sind keine normalen Lebewesen. Es bedarf<hex:02100103>komplizierter Magie, sie zum Leben zu erwecken.<hex:02100103><hex:021A020203>Y'shtola<hex:021A020103>","Steinchenhaut","Erhöht die ABW der ausführenden Trabanten um 40.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 10 Sekunden",60,40,2,False,True,True,False,False,3
23,"Du rufst dein Tomberry-Stofftier als Begleiter herbei. Jetzt mit 100 % weniger Groll.","Eigentlich ist dies lediglich ein Spielzeug, das den rätselhaften Überlebenden von Nym nachempfunden ist. Es mehren sich jedoch Berichte von Besitzern, die nachts aufwachen und ihr Tomberry-Stofftier auf ihre Brust gestützt vorfinden, das kleine Holzmesser an ihre Kehle gepresst.","Mach dich auf etwas gefasst, Tomberry. Alka Zolka und<hex:02100103>die neuen Seesoldaten sind gekommen, um dir den Garaus<hex:02100103>zu machen.<hex:02100103><hex:021A020203>Alka Zolka<hex:021A020103>","Jedermanns Groll","Erhöht ATT und ABW von eigenen Trabanten in der Nähe um 40, aber die ausführenden Trabanten werden nach Ende des Effekts weggeschickt.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 20 Sekunden",45,35,4,True,True,False,False,False,3
24,"Du rufst deine Zwergschildkröte als Begleiter herbei. Sie wird dich jedoch nicht in ein Unterwasser-Königreich tragen, wenn du dich auf ihren Rücken setzt.","Aus einem Ei geschlüpft, das an der Salzküste La Nosceas gelegt wurde. Wenn sie Glück hat, wird diese Zwergschildkröte bis zu 200 Sommer erleben ... wenn sie sich bei dem ganzen Gedrehe nicht selbst von einer Klippe katapultiert.","Wie wär's mit Schildkrötensuppe zum Abendessen?!<hex:02100103><hex:021A020203>Solkwyb<hex:021A020103>","Stampferchen","Verringert die ABW von Feinden in der Nähe um 25<hex:021D0103>%.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 6 Sekunden",40,60,3,False,False,False,False,False,4
25,"Du rufst deinen Baby-Raptor als Begleiter herbei. Zu deinem Glück sind seine Fangzähne noch nicht ausgewachsen.","Ein Händler aus Astlfingen brütet Raptor-Eier, die er aus Nestern in der Nähe gestohlen hat, selber aus. Ein Trick, den er sich bei Goblinhändlern abgeschaut hat. Man kann nur hoffen, dass die Raptoren-Mütter nicht so schlau sind, wie dieser Händler zu sein glaubt.","Bei den Göttern ... Dieser Raptor ist ein <hex:021A020203>Meisterwerk<hex:021A020103>!<hex:02100103><hex:021A020203>Nonopesa<hex:021A020103>","Urlebensform","Macht die ausführenden Trabanten unempfindlich für Angriffe von Puppen.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 10 Sekunden",45,25,4,False,True,False,False,False,3
26,"Du rufst deine Baby-Fledermaus als Begleiter herbei. Sie hat noch keinen Blutdurst entwickelt.","Nonoroon von Memeroons Handelsposten ist auf die Idee gekommen, Baby-Fledermäuse zu fangen und zu verkaufen, während er in einigen Höhlen auf der Jagd nach Fledermauseiern war ... die er nicht finden konnte.","Den Höhlenfledermäusen in den Finstereisenminen wird<hex:02100103>nachgesagt, dass ihre Bisse einen Krankheitserreger<hex:02100103>übertragen, der Blutdurst bei seinem Opfer wecken soll.<hex:02100103><hex:021A020203>Almanach der Nachtaktiven<hex:021A020103>","Ultraschall","Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 20 Sekunden",25,40,4,False,True,False,False,False,1
27,"Du rufst deine Mini-Knolle als Begleiter herbei. Manche Fragen, wie warum diese Knolle laufen kann, bleiben besser unbeantwortet.","Um die Frage zu beantworten, warum diese Knolle laufen kann, muss man ihre Evolution über Tausende von Generationen zu<hex:02160103>rück<hex:02160103>ver<hex:02160103>fol<hex:02160103>gen. Vielleicht sehnte sie sich in der ewigen Dunkelheit des dichten Finsterwalds einfach nur nach Sonnenschein.","Blutige Tierkadaver oder dreckige<hex:02100103>Wurzelknollen - wo ist da der Unterschied?<hex:02100103><hex:021A020203>Leih Aliapoh, Waldläuferin<hex:021A020103>","Saat","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",80,40,2,False,True,False,True,False,2
28,"Du rufst dein Staubhäschen als Begleiter herbei. Trotz der frappierenden Ähnlichkeiten sind Spriggans nicht mit Kaninchen verwandt. Allerdings haben sie diese zum Fressen gern.","Niemand weiß, warum Spriggans wertvolle Steine und Minerale horten, aber Gelehrte meinen, dass es umgekehrt die Steine und Minerale sind, die die Spriggans horten. Daher stamme auch die wissen-<hex:02100103>schaftliche Einordnung der Kreaturen als Arkane.","Jetzt weiß ich, was hier so stinkt. Das muss<hex:02100103>der Speichel eines Spriggans sein.<hex:02100103><hex:021A020203>Hedyn<hex:021A020103>","Herumtollen","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",50,30,4,False,True,True,False,False,1
29,"Du rufst deinen mechanischen Dullahan als Begleiter herbei. Vorsicht: Kann spitze Teile enthalten!","Nichts<hex:02160103>gesand<hex:02160103>te Dullahan sind eigentlich gestaltlose Wesen, die erst einen leblosen Wirt (wie eine Rüstung) finden müssen, bevor sie ihre Macht in unserem Reich ausüben können. Glücklicherweise befinden sich in dieser Aufzieh-Variante nur Zahnräder und Gestänge.","Klapper-di-klapp.<hex:02100103><hex:021A020203>Aufzieh-Dullahan<hex:021A020103>","Ruhelose Rüstung","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 180 auf die Gegner in der Nähe.",30,55,2,True,False,True,False,False,2
30,"Du rufst deine Kaulquappe als Begleiter herbei. Ja, sie kann stundenlang ohne Wasser auskommen. Und ja, sie kann fliegen. Frag nicht.","Über viele Generationen hinweg haben sich die Karpfenkröten von Thanalan an das dürre Klima angepasst. Dicke Membranen halten ihre Haut auch außerhalb des Wassers feucht und ein zusätzliches Paar Flossen dient ihnen an Land als Flügel.","Es wird behauptet, dass die zur Gattung der Karpfenkröten<hex:02100103>gehörenden Winter-Nöcken von den alten Allagern durch Magie<hex:02100103>künstlich vergrößert wurden, um sie dann zu essen.<hex:02100103><hex:021A020203>Forscher Nazyl Duzyl<hex:021A020103>","Schleimschicht","Verringert die ATT von Gegnern in der Nähe um 50 %.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 15 Sekunden",50,40,4,False,True,False,False,False,4
31,"Du rufst deinen Schwabbelpuk als Begleiter herbei. Frag lieber nicht, was er gefressen hat, um so schwabbelig zu werden.","Von Geburt an gemästet, um an den sadistischen Steropes verfüttert zu werden. Die Speckschwarten dieses Schwabbelpucks vereiteln jegliche Fluchtversuche.","Immer wieder haben wir Probleme mit Puks: Sie fressen die Insekten,<hex:02100103>die die Orangenblüten bestäuben. Deswegen müssen wir die Blüten oft<hex:02100103>einzeln per Hand bestäuben.<hex:02100103><hex:021A020203>Bhirdraeg<hex:021A020103>","Entschlacken","Fügt Gegnern in der Nähe eine Schwäche gegen Monster zu.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 15 Sekunden",50,30,2,False,True,True,False,False,4
32,"Du rufst dein Büffelkalb als Begleiter herbei. Zartes und saftiges Fleisch. Obwohl natürlich niemand jemals daran denken würde, es zu essen.","Als der Bund der Morgenröte mit den Umzugs-<hex:02100103>vorbereitungen nach Geisterzoll begann, wurde dieses glubschäugige Kalb in einem Wandschrank entdeckt. Minfilia selbst stellte eine Anfrage, aber es ist noch immer unklar, wer dieses Biest aufbewahrte.","Ich hatte ein etwas schmerzhaftes Zusammentreffen mit<hex:02100103>einem Riesenbüffel. Und das nur, weil ich ihm im Schlaf die<hex:02100103>Spitzen seiner Hörner absägen wollte.<hex:02100103><hex:021A020203>Godbert<hex:021A020103>","Rotes Tuch","Erhöht die ATT der ausführenden Trabanten um 40.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 15 Sekunden",35,25,3,False,False,False,True,False,3
33,"Du rufst deine Kaktorfigur als Begleiter herbei. Pass auf, dass du dich nicht aus Versehen draufsetzt!","Hab, der einsamste Zombie der Welt, ist sich sicher, dass diese Kaktorfigur seinem treuen Gefährten Sabotendrich nachempfunden ist. Oder wenn nicht, dann ganz sicher Sabotendrian. Was er nicht weiß, ist, dass sie eigentlich dem oft vergessenen Sabotendski ähneln soll.","Morgens und abends je eine Anwendung Kaktor-Milch<hex:02100103>und Ihre Haut verjüngt sich um 25 Jahre, gnäd'ge Frau!<hex:02100103><hex:021A020203>Guntram von den 77 Karawanen<hex:021A020103>","Amoklauf","Erhöht die GSW der ausführenden Trabanten um 30 %.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 10 Sekunden",30,45,4,False,False,False,False,False,3
34,"Du rufst deine Mini-Krabbe als Begleiter herbei. Der Anblick dieses süßen Meeresbewohners bereitet vielen Abenteurern, die ihre jungen Jahre mit dem Erschlagen seiner Verwandten verbracht haben, ein schlechtes Gewissen.","Wie der Name schon sagt, ist das Gehäuse dieser Mini-Krabbe ziemlich klein. Weniger bekannt ist, dass das Gehäuse nicht wie bei normalen Krabben mit der Zeit wächst, sondern schrumpft, bis außer den Beinen der Krabbe nichts mehr vorhanden ist.","Megalokrabben haben die Angewohnheit, bei Anzeichen<hex:02100103>von Gefahr Zuflucht bei ihren Artgenossen zu suchen.<hex:02100103><hex:021A020203>Swygskyf<hex:021A020103>","Kleine Scheren","Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.",30,35,2,False,True,False,True,False,6
35,"Du rufst deinen Wolfshundwelpen als Begleiter herbei. Offensichtlich ein großer Verehrer von Gaius van Baelsar.","Gezüchtet, um in der garleischen Armee als Kriegs-<hex:02100103>wolf zu dienen. Dieser Welpe wurde jedoch gerettet, bevor sein verspieltes Gemüt ernsthaften Schaden nehmen konnte. Er wird dir bis ans Ende der Welt folgen ... solange du ihm hin und wieder einen Knochen zuwirfst.","Ob ich noch andere gefährliche Tiere besitze?<hex:02100103>Ich doch nicht!<hex:02100103><hex:021A020203>R'kontai<hex:021A020103>","Lykomanie","Erhöht die ATT von eigenen Trabanten in der Nähe um 20, im Fall von Tieren um 40.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Dauer:<hex:0249020103><hex:0248020103> 6 Sekunden",65,30,4,False,False,False,False,False,3
36,"Du rufst dein Wächterauge als Begleiter herbei. Hast du auch manchmal das Gefühl beobachtet zu werden? Häufig liegt das an ihm.","Eine der eigenartigsten Theorien, die Gelehrten des Nichts jüngst verbreiten, besagt, dass Ahriman sich nicht auf herkömmliche Art und Weise reproduzieren, sondern indem sie Tränen vergießen, aus denen dann neue Kreaturen entstehen.","Was guckst du?!<hex:02100103><hex:021A020203>Unbekannt<hex:021A020103>","Augen auf mich","Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.",30,30,3,False,True,True,False,False,1
