key,0,1,2
39,2024,"In der Glasbläser-Basis beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Teilnehmer gesucht!","Das Gemeinschaftsprojekt „Expansion der Basisstrukturen“ hat begonnen. Teilnehmer gesucht!"
40,2046,"Im Norden von Terra Firma beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Teilnehmer gesucht!","Im Norden von Terra Firma hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
41,0,"Fertigstellung von Stationsstruktur im Bodenradius.<hex:02100103>Areal kann zu dem Zeitpunkt nicht betreten werden.",""
42,2047,"Im Westen von Terra Firma beginnt schon bald das Erste einer Reihe von Gemeinschaftsprojekten. Teilnehmer gesucht!","Im Westen von Terra Firma hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
43,2048,"Im Westen von Terra Firma beginnt schon bald das Zweite einer Reihe von Gemeinschaftsprojekten. Teilnehmer gesucht!","Im Westen von Terra Firma hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
44,2049,"Am Losen Anker beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Teilnehmer gesucht!","Am Losen Anker hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
45,0,"Fertigstellung von Stationsstruktur auf der Schattenflotte.<hex:02100103>Areal kann zu dem Zeitpunkt nicht betreten werden.",""
46,2050,"In Terra Firma beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Teilnehmer gesucht!","In Terra Firma hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
47,2051,"In Terra Firma beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Teilnehmer gesucht!","In Terra Firma hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
48,2052,"Im Norden von Terra Firma beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Teilnehmer gesucht!","Im Norden von Terra Firma hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
49,2053,"Im Tiefgrünen Echo beginnt schon bald ein Gemeinschaftsprojekt. Teilnehmer gesucht!","Im Tiefgrünen Echo hat ein Gemeinschaftsprojekt begonnen. Teilnehmer gesucht!"
50,2054,"Im Tiefgrünen Echo beginnt schon bald ein Gemeinschaftsprojekt. Teilnehmer gesucht!","Im Tiefgrünen Echo hat ein Gemeinschaftsprojekt begonnen. Teilnehmer gesucht!"
51,2055,"Im Ruineninneren des Tiefgrünen Echos beginnt schon bald ein Gemeinschaftsprojekt. Teilnehmer gesucht!","Im Ruineninneren des Tiefgrünen Echos hat ein Gemeinschaftsprojekt begonnen. Teilnehmer gesucht!"
52,2056,"Im Ruineninneren des Tiefgrünen Echos beginnt schon bald ein Gemeinschaftsprojekt. Teilnehmer gesucht!","Im Ruineninneren des Tiefgrünen Echos hat ein Gemeinschaftsprojekt begonnen. Teilnehmer gesucht!"
53,0,"Fertigstellung von Stationsstruktur im Ruineninneren.<hex:02100103>Areal kann zu dem Zeitpunkt nicht betreten werden.",""
54,2057,"In Terra Firma beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Teilnehmer gesucht!","In Terra Firma hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Teilnehmer gesucht!"
55,2058,"Auf dem Dach Terra Firmas beginnt schon bald ein Gemeinschaftsprojekt.<hex:02100103>Kann mit dem Aufzug erreicht werden!","Auf dem Dach Terra Firmas hat ein Gemeinschaftsprojekt begonnen.<hex:02100103>Kann mit dem Aufzug erreicht werden!"
56,0,"",""
57,0,"",""
58,0,"",""
59,0,"",""
60,0,"",""
61,0,"",""
62,0,"",""
63,0,"",""
64,0,"",""
65,0,"",""
66,0,"",""
67,0,"",""
68,0,"",""
69,0,"",""
70,0,"",""
71,0,"",""
