key,0,1,2,3,4,5,6
98,14674440,6,12,"Neongelb","Neongelb",False,True
99,11925264,7,18,"Neongrün","Neongrün",False,True
100,3820688,8,20,"Azurblau","Azurblau",False,True
101,16382196,10,1,"Wolkenweiß","Wolkenweiß",False,True
102,1973790,10,2,"Rabenschwarz","Rabenschwarz",False,True
103,16632006,10,3,"Pastellrosa","Pastellrosa",False,True
104,3283225,10,4,"Dunkelrot","Dunkelrot",False,True
105,2629916,10,5,"Dunkelbraun","Dunkelbraun",False,True
106,12242858,10,6,"Pastellgrün","Pastellgrün",False,True
107,1387564,10,7,"Dunkelgrün","Dunkelgrün",False,True
108,9872601,10,8,"Pastellblau","Pastellblau",False,True
109,1187629,10,9,"Dunkelblau","Dunkelblau",False,True
110,12301786,10,10,"Pastellviolett","Pastellviolett",False,True
111,2301990,10,11,"Dunkelviolett","Dunkelviolett",False,True
112,10987431,10,12,"Metallic Silber","Metallic Silber",True,False
113,15590973,10,13,"Metallic Gold","Metallic Gold",True,False
114,11935051,10,14,"Metallic Rot","Metallic Rot",True,False
115,14978095,10,15,"Metallic Orange","Metallic Orange",True,False
116,16046662,10,16,"Metallic Gelb","Metallic Gelb",True,False
117,2271063,10,17,"Metallic Grün","Metallic Grün",True,False
118,6214886,10,18,"Metallic Himmelblau","Metallic Himmelblau",True,False
119,5264089,10,19,"Metallic Blau","Metallic Blau",True,False
120,10708674,10,20,"Metallic Violett","Metallic Violett",True,False
121,6443151,9,10,"Purpurviolett","Purpurviolett",False,True
122,10639723,10,24,"Metallic Pink","Metallic Pink",True,False
123,2031616,10,25,"Metallic Rubinrot","Metallic Rubinrot",True,False
124,1393215,10,26,"Metallic Kobaltgrün","Metallic Kobaltgrün",True,False
125,524831,10,27,"Metallic Dunkelblau","Metallic Dunkelblau",True,False
126,0,0,0,"","",False,False
127,0,0,0,"","",False,False
128,0,0,0,"","",False,False
