key,0,1,2,3,4,5,6
15,1,1,150811,1,"Schließe einen Auftrag durch einen Rechtsklick auf einen NPC mit einem <hex:024804F201F403><hex:024904F201F503>Häkchen<hex:0249020103><hex:0248020103> über dem Kopf ab. Für das Abschließen eines Auftrags erhältst du Routine, Gil und andere Vergütungen.","Schließe einen Auftrag durch einen Rechtsklick auf einen NPC mit einem <hex:024804F201F403><hex:024904F201F503>Häkchen<hex:0249020103><hex:0248020103> über dem Kopf ab. Für das Abschließen eines Auftrags erhältst du Routine, Gil und andere Vergütungen.","Schließe einen Auftrag durch einen Rechtsklick auf einen NPC mit einem <hex:024804F201F403><hex:024904F201F503>Häkchen<hex:0249020103><hex:0248020103> über dem Kopf ab. Für das Abschließen eines Auftrags erhältst du Routine, Gil und andere Vergütungen."
16,1,1,150812,1,"Schließe einen Auftrag ab, indem du mit einem NPC mit einem <hex:024804F201F403><hex:024904F201F503>Häkchen<hex:0249020103><hex:0248020103> über dem Kopf sprichst. Für das Abschließen eines Auftrags erhältst du Routine, Gil und andere Vergütungen.","Schließe einen Auftrag ab, indem du mit einem NPC mit einem <hex:024804F201F403><hex:024904F201F503>Häkchen<hex:0249020103><hex:0248020103> über dem Kopf sprichst. Für das Abschließen eines Auftrags erhältst du Routine, Gil und andere Vergütungen.","Schließe einen Auftrag ab, indem du mit einem NPC mit einem <hex:024804F201F403><hex:024904F201F503>Häkchen<hex:0249020103><hex:0248020103> über dem Kopf sprichst. Für das Abschließen eines Auftrags erhältst du Routine, Gil und andere Vergütungen."
17,0,0,0,0,"","",""
18,0,0,0,0,"","",""
19,0,0,0,0,"","",""
20,1,0,150141,0,"Das <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> gewährt dir einen direkten Zugriff auf die wichtigsten Funktionen des Spiels. Wenn du <hex:024804F201F403><hex:024904F201F503>Charakter<hex:0249020103><hex:0248020103> auswählst, öffnet sich ein Fenster mit den Attributen und der Ausrüstung deines Charakters. Über <hex:024804F201F403><hex:024904F201F503>Archiv<hex:0249020103><hex:0248020103> gelangst du zu einer Liste mit Aufträgen und Freibriefen.","",""
21,1,0,150142,0,"Falls du die zahlreichen Einstellungen des Spiels einschließlich <hex:024804F201F403><hex:024904F201F503>Tastenbelegung<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Layout<hex:0249020103><hex:0248020103> und <hex:024804F201F403><hex:024904F201F503>Konfiguration<hex:0249020103><hex:0248020103> anpassen möchtest, kannst du über das <hex:024804F201F403><hex:024904F201F503>Systemmenü<hex:0249020103><hex:0248020103> auf diese Optionen zugreifen.<hex:02100103>Um Tutorialtexte nochmals zu lesen, wähle im Systemmenü <hex:024804F201F403><hex:024904F201F503>Tutorial-Hilfstexte<hex:0249020103><hex:0248020103> aus.","",""
22,1,0,150143,0,"Dein Spielfortschritt wird automatisch gespeichert, daher gibt es keine Funktionen zum Speichern oder Laden. Um jedoch einem Datenverlust oder einer Beschädigung der Daten vorzubeugen, solltest du jede Spielsitzung mit der Auswahl von <hex:024804F201F403><hex:024904F201F503>Ausloggen<hex:0249020103><hex:0248020103> oder <hex:024804F201F403><hex:024904F201F503>Spiel beenden<hex:0249020103><hex:0248020103> abschließen.","",""
23,0,0,0,0,"","",""
24,0,0,0,0,"","",""
25,1,0,150131,0,"Die <hex:024804F201F403><hex:024904F201F503>Rückführung<hex:0249020103><hex:0248020103> kann verwendet werden, um unmittelbar zu dem Ätheryten zu reisen, den du als <hex:024804F201F403><hex:024904F201F503>Heimatpunkt<hex:0249020103><hex:0248020103> festgelegt hast. Dazu musst du einfach nur <hex:024804F201F403><hex:024904F201F503>Rückführung<hex:0249020103><hex:0248020103> im Hauptmenü unter <hex:024804F201F403><hex:024904F201F503>Karte & Transport<hex:0249020103><hex:0248020103> auswählen. Die Rückführung ist aber nur alle <hex:02100103><hex:024804F201F403><hex:024904F201F503>15 Minuten<hex:0249020103><hex:0248020103> (Erdenzeit) möglich.","",""
26,1,0,150132,0,"Du kannst immer nur einen Heimatpunkt festlegen. Um einen Ätheryten zu deinem neuen Heimatpunkt zu machen, führe einen Rechtsklick auf ihn aus, um das Ätheryten-Menü anzuzeigen.","",""
27,1,0,150131,0,"Die <hex:024804F201F403><hex:024904F201F503>Rückführung<hex:0249020103><hex:0248020103> kann verwendet werden, um unmittelbar zu dem Ätheryten zu reisen, den du als <hex:024804F201F403><hex:024904F201F503>Heimatpunkt<hex:0249020103><hex:0248020103> festgelegt hast. Dazu musst du einfach nur <hex:024804F201F403><hex:024904F201F503>Rückführung<hex:0249020103><hex:0248020103> im Hauptmenü unter <hex:024804F201F403><hex:024904F201F503>Karte & Transport<hex:0249020103><hex:0248020103> auswählen. Die Rückführung ist aber nur alle <hex:024804F201F403><hex:024904F201F503>15 Minuten<hex:0249020103><hex:0248020103> (Erdenzeit) möglich.","",""
28,1,0,150133,0,"Du kannst immer nur einen Heimatpunkt festlegen. Um einen Ätheryten zu deinem neuen Heimatpunkt zu machen, visiere ihn an und wähle ihn aus, um das Ätheryten-Menü anzuzeigen.","",""
29,0,0,0,0,"","",""
30,1,1,150041,0,"Mit der Auswahl von <hex:024804F201F403><hex:024904F201F503>Karte<hex:0249020103><hex:0248020103> unter <hex:024804F201F403><hex:024904F201F503>Karte & Transport <hex:0249020103><hex:0248020103>im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> oder mit der Taste <hex:024804F201F403><hex:024904F201F503>M<hex:0249020103><hex:0248020103> öffnet sich die Karte. Wenn du gerade in der Nähe von Zielobjekten deiner Aufträge bist, werden dort Icons angezeigt.","",""
31,1,1,150042,0,"Wenn du in deiner <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> eine Aufgabe anklickst, siehst du sofort den Ort, an den du dich dafür begeben musst.","",""
32,1,1,150041,0,"Wenn du <hex:024804F201F403><hex:024904F201F503>Karte<hex:0249020103><hex:0248020103> im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> unter <hex:024804F201F403><hex:024904F201F503>Karte & Transport<hex:0249020103><hex:0248020103> auswählst, öffnet sich die Karte. Wenn du gerade in der Nähe von Zielobjekten deiner Aufträge bist, werden dort Icons angezeigt.","",""
33,1,1,150042,0,"Wenn du in deiner <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> eine Aufgabe auswählst, siehst du sofort den Ort, an den du dich dafür begeben musst.","",""
34,0,0,0,0,"","",""
35,1,0,150181,0,"Du kannst Ausrüstung betrachten, anlegen und entfernen, indem du im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> <hex:024804F201F403><hex:024904F201F503>Charakter<hex:0249020103><hex:0248020103> auswählst oder <hex:024804F201F403><hex:024904F201F503>C<hex:0249020103><hex:0248020103> auf der Tastatur drückst.","",""
36,1,0,150182,0,"Um einen Gegenstand auszurüsten, wähle zunächst den gewünschten Slot aus. Dadurch öffnet sich dein <hex:024804F201F403><hex:024904F201F503>Arsenal<hex:0249020103><hex:0248020103>, von wo aus du einen Gegenstand zum Ausrüsten auswählen kannst. Wähle dann <hex:024804F201F403><hex:024904F201F503>Anlegen<hex:0249020103><hex:0248020103> im Untermenü, um den Gegenstand auszurüsten.","",""
37,1,0,150181,0,"Du kannst Ausrüstung betrachten, anlegen und entfernen, indem du im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> <hex:024804F201F403><hex:024904F201F503>Charakter<hex:0249020103><hex:0248020103> auswählst.","",""
38,0,0,0,0,"","",""
39,0,0,0,0,"","",""
40,1,0,150221,0,"Die <hex:024804F201F403><hex:024904F201F503>Mogry-Post<hex:0249020103><hex:0248020103> kannst du nutzen, indem du mit einem der zahlreichen <hex:024804F201F403><hex:024904F201F503>Mogry-Postboten<hex:0249020103><hex:0248020103> sprichst oder in einen <hex:024804F201F403><hex:024904F201F503>Mogry-Briefkasten<hex:0249020103><hex:0248020103> schaust. Beide findest du überall in Eorzea verstreut. Über die Mogry-Post kannst du Nachrichten, Gegenstände und Gil an Personen auf deiner <hex:024804F201F403><hex:024904F201F503>Freundesliste<hex:0249020103><hex:0248020103> senden.","",""
41,1,0,150222,0,"Wenn du auf die Schaltfläche <hex:024804F201F403><hex:024904F201F503>Neu<hex:0249020103><hex:0248020103> oben rechts im Mogry-Post-Fenster klickst, öffnet sich der Dialog <hex:024804F201F403><hex:024904F201F503>Brief verfassen<hex:0249020103><hex:0248020103>. Hier gibst du deine Nachricht ein und den Empfänger an. Zudem kannst du <hex:024804F201F403><hex:024904F201F503>Gil<hex:0249020103><hex:0248020103> oder <hex:024804F201F403><hex:024904F201F503>Gegenstände<hex:0249020103><hex:0248020103> anhängen.","",""
42,1,0,150222,0,"Wenn du die Schaltfläche <hex:024804F201F403><hex:024904F201F503>Neu<hex:0249020103><hex:0248020103> oben rechts im Mogry-Post-Fenster auswählst, öffnet sich der Dialog <hex:024804F201F403><hex:024904F201F503>Brief verfassen<hex:0249020103><hex:0248020103>. Hier gibst du deine Nachricht ein und den Empfänger an. Zudem kannst du <hex:024804F201F403><hex:024904F201F503>Gil<hex:0249020103><hex:0248020103> oder <hex:024804F201F403><hex:024904F201F503>Gegenstände<hex:0249020103><hex:0248020103> anhängen.","",""
43,0,0,0,0,"","",""
44,0,0,0,0,"","",""
45,1,0,150191,0,"Durch das Harmonisieren mit dem Stadt-Ätheryten hast du Zugang zum <hex:024804F201F403><hex:024904F201F503>Ätheryten<hex:02160103>netz<hex:0249020103><hex:0248020103> dieses Stadt<hex:02160103>staates erhalten. Über das Ätheryten<hex:02160103>netz kannst du dich schnell innerhalb einer Stadt bewegen.","",""
46,0,0,0,0,"","",""
47,0,0,0,0,"","",""
48,0,0,0,0,"","",""
49,0,0,0,0,"","",""
50,1,0,150151,0,"Durch das Erlernen von <hex:024804F201F403><hex:024904F201F503>Teleport<hex:0249020103><hex:0248020103> bist du nun in der Lage, unmittelbar zu Ätheryten zu reisen. Das Teleport-Menü erreichst du über <hex:024804F201F403><hex:024904F201F503>Teleport<hex:0249020103><hex:0248020103> in der Sektion <hex:024804F201F403><hex:024904F201F503>Karte & Transport<hex:0249020103><hex:0248020103> im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103>.","",""
51,1,0,150152,0,"Teleport benötigt keine MP zur Ausführung, sondern kostet einen je nach Entfernung des Zielätheryten unter<hex:02160103>schied<hex:02160103>lich hohen <hex:024804F201F403><hex:024904F201F503>Gil-Betrag<hex:0249020103><hex:0248020103>.","",""
52,1,0,150153,0,"Wenn du einen Ätheryten als <hex:024804F201F403><hex:024904F201F503>Favoriten<hex:0249020103><hex:0248020103> speicherst, reduzieren sich die Gil-Kosten, um dorthin zu reisen, um die Hälfte. Du kannst immer nur drei Favoriten speichern.","",""
53,0,0,0,0,"","",""
54,0,0,0,0,"","",""
55,0,0,0,0,"","",""
56,0,0,0,0,"","",""
57,0,0,0,0,"","",""
58,0,0,0,0,"","",""
59,0,0,0,0,"","",""
60,1,1,150031,0,"In der <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> rechts am Bildschirm kannst du auf einen Blick erkennen, welche Aufträge du angenommen hast und was du dafür als Nächstes machen musst. Es können maximal 5 Aufträge gleichzeitig angezeigt werden.","",""
61,1,1,150032,0,"Wenn du auf den Titel klickst, öffnet sich der Auftrag in deinem <hex:024804F201F403><hex:024904F201F503>Archiv<hex:0249020103><hex:0248020103> und du kannst auf einen Blick sehen, welche Ziele und Belohnungen damit verbunden sind.","",""
62,1,1,150032,0,"Wenn du den Titel auswählst, öffnet sich der Auftrag in deinem <hex:024804F201F403><hex:024904F201F503>Archiv<hex:0249020103><hex:0248020103> und du kannst auf einen Blick sehen, welche Ziele und Belohnungen damit verbunden sind.","",""
63,0,0,0,0,"","",""
64,0,0,0,0,"","",""
65,1,1,150051,0,"Schlüsselgegenstände kannst du benutzen, indem du zunächst einen Rechtsklick auf das Ziel und dann einen Rechtsklick auf das passende Icon im Fenster <hex:024804F201F403><hex:024904F201F503>Schlüsselgegenstände<hex:0249020103><hex:0248020103> machst. Wähle dann im Untermenü <hex:024804F201F403><hex:024904F201F503>Benutzen<hex:0249020103><hex:0248020103> aus.","",""
66,1,1,150051,0,"Schlüsselgegenstände kannst du benutzen, indem du das Ziel eines Auftrags anvisierst und dann das passende Icon im Fenster <hex:024804F201F403><hex:024904F201F503>Schlüsselgegenstände<hex:0249020103><hex:0248020103> auswählst. Wähle dann im Untermenü <hex:024804F201F403><hex:024904F201F503>Benutzen<hex:0249020103><hex:0248020103> aus.","",""
67,0,0,0,0,"","",""
68,0,0,0,0,"","",""
69,0,0,0,0,"","",""
70,1,1,150061,0,"Für manche Aufträge musst du mit Objekten interagieren. Das kannst du mit einem Rechtsklick auf ein solches Objekt tun.","",""
71,1,1,150061,0,"Für manche Aufträge musst du mit Objekten interagieren. Dazu näherst du dich einfach einem solchen Objekt und wählst dieses aus.","",""
72,0,0,0,0,"","",""
73,0,0,0,0,"","",""
74,0,0,0,0,"","",""
75,0,0,0,0,"","",""
76,0,0,0,0,"","",""
77,0,0,0,0,"","",""
78,0,0,0,0,"","",""
79,0,0,0,0,"","",""
80,1,1,150381,0,"Wenn Worte nicht ausreichen, kannst du deine Gefühle gegenüber einer Person oder in einer bestimmten Situation mit <hex:024804F201F403><hex:024904F201F503>Emotes<hex:0249020103><hex:0248020103> ausdrücken. Wähle zunächst (sofern nötig) ein Ziel aus und dann <hex:024804F201F403><hex:024904F201F503>Emotes<hex:0249020103><hex:0248020103> in der Sektion <hex:024804F201F403><hex:024904F201F503>Soziales<hex:0249020103><hex:0248020103> im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103>.","",""
81,1,1,150382,1,"Wähle dann das gewünschte Emote aus der Liste aus.<hex:02100103><hex:02100103>In diesem Fall musst du zunächst Rhoswen als Ziel markieren und dann <hex:024804F201F403><hex:024904F201F503>Knien<hex:0249020103><hex:0248020103> auswählen, um das Auftragsziel abzuschließen.","Wähle dann das gewünschte Emote aus der Liste aus.<hex:02100103><hex:02100103>In diesem Fall musst du zunächst Aunillie als Ziel markieren und dann <hex:024804F201F403><hex:024904F201F503>Verbeugen<hex:0249020103><hex:0248020103> auswählen, um das Auftragsziel abzuschließen.","Wähle dann das gewünschte Emote aus der Liste aus.<hex:02100103><hex:02100103>In diesem Fall musst du zunächst Juliana als Ziel markieren und dann <hex:024804F201F403><hex:024904F201F503>Willkommen<hex:0249020103><hex:0248020103> auswählen, um das Auftragsziel abzuschließen."
82,1,1,150383,0,"Du kannst Emotes auch zu deinen <hex:024804F201F403><hex:024904F201F503>Kommandomenüs<hex:0249020103><hex:0248020103> hinzufügen, indem du sie einfach aus dem Emotes-Menü dort hinein ziehst.<hex:02100103><hex:02100103>Zusätzlich zu Emotes kannst du auch <hex:024804F201F403><hex:024904F201F503>Gegenstände<hex:0249020103><hex:0248020103> und <hex:024804F201F403><hex:024904F201F503>Benutzermakros<hex:0249020103><hex:0248020103> in den Kommandomenüs unterbringen.","",""
83,1,1,150382,1,"Wähle dann das gewünschte Emote aus der Liste aus.<hex:02100103><hex:02100103>In diesem Fall musst du zunächst Rhoswen als Ziel markieren und dann <hex:024804F201F403><hex:024904F201F503>Knien<hex:0249020103><hex:0248020103> auswählen, um das Auftragsziel abzuschließen.","Wähle dann das gewünschte Emote aus der Liste aus.<hex:02100103><hex:02100103>In diesem Fall musst du zunächst Aunillie als Ziel markieren und dann <hex:024804F201F403><hex:024904F201F503>Verbeugen<hex:0249020103><hex:0248020103> auswählen, um das Auftragsziel abzuschließen.","Wähle dann das gewünschte Emote aus der Liste aus.<hex:02100103><hex:02100103>In diesem Fall musst du zunächst Juliana als Ziel markieren und dann <hex:024804F201F403><hex:024904F201F503>Willkommen<hex:0249020103><hex:0248020103> auswählen, um das Auftragsziel abzuschließen."
84,0,0,0,0,"","",""
85,0,0,0,0,"","",""
86,0,0,0,0,"","",""
87,0,0,0,0,"","",""
88,0,0,0,0,"","",""
89,0,0,0,0,"","",""
90,1,0,150161,0,"Wenn deine <hex:024804F201F403><hex:024904F201F503>LP<hex:0249020103><hex:0248020103> (Lebenspunkte) auf Null fallen, wirst du <hex:024804F201F403><hex:024904F201F503>kampfunfähig<hex:0249020103><hex:0248020103>. In diesem Zustand bleiben dir nur zwei Optionen: <hex:024804F201F403><hex:024904F201F503>Rückführung<hex:0249020103><hex:0248020103> benutzen, um zu deinem <hex:024804F201F403><hex:024904F201F503>Heimatpunkt<hex:0249020103><hex:0248020103> (bzw. zum Startpunkt, wenn in einer Instanz) zurückzukehren, oder auf einen anderen Spieler warten, der dich z. B. mittels des Druidenzaubers <hex:024804F201F403><hex:024904F201F503>Wiederbeleben<hex:0249020103><hex:0248020103> zurück ins Spiel bringt.","",""
91,1,0,150162,0,"Wenn du kampfunfähig wirst, bist du vor<hex:02160103>über<hex:02160103>gehend <hex:024804F201F403><hex:024904F201F503>geschwächt<hex:0249020103><hex:0248020103> und deine angelegte Ausrüstung wird beschädigt. Wenn der <hex:024804F201F403><hex:024904F201F503>Zustand<hex:0249020103><hex:0248020103> eines Ausrüstungsgegenstands<hex:02100103>auf 0 % fällt, ist er dir nicht mehr von Nutzen, also <hex:024804F201F403><hex:024904F201F503>repariere<hex:0249020103><hex:0248020103> deine Ausrüstung regelmäßig.<hex:02100103>(<hex:024804F201F403><hex:024904F201F503>In bestimmten Inhalten, sowie bei Charakteren, welche die Fertigkeitsstufe 10 noch nicht erreicht haben, wird der Zustand der Ausrüstung nicht gesenkt.<hex:0249020103><hex:0248020103>)","",""
92,0,0,0,0,"","",""
93,0,0,0,0,"","",""
94,0,0,0,0,"","",""
95,0,0,0,0,"","",""
96,0,0,0,0,"","",""
97,0,0,0,0,"","",""
98,0,0,0,0,"","",""
99,0,0,0,0,"","",""
100,0,0,0,0,"","",""
101,0,0,0,0,"","",""
102,0,0,0,0,"","",""
103,0,0,0,0,"","",""
104,0,0,0,0,"","",""
105,1,0,150572,0,"Dungeons unterliegen zahlreichen Regeln, inklusive Zeitlimits und Restriktionen bezüglich Klassen oder Jobs. Man kann den Dungeon jederzeit durch einen <hex:024804F201F403><hex:024904F201F503>Ausgang<hex:0249020103><hex:0248020103> verlassen oder indem man in der <hex:024804F201F403><hex:024904F201F503>Inhaltssuche<hex:0249020103><hex:0248020103> den Befehl <hex:024804F201F403><hex:024904F201F503>Abbrechen<hex:0249020103><hex:0248020103> auswählt. Da die übrigen Mitglieder zurückbleiben, verlässt man dadurch die Gruppe. Ein zusätzlicher Ausgang öffnet sich, wenn man das Bossmonster des Dungeons besiegt.","",""
106,1,0,150573,0,"Sobald man auf das Bossmonster trifft, kann niemand mehr die unmittelbare Umgebung betreten oder verlassen. Stelle daher sicher, dass alle Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glieder in der Nähe und bereit für die finale Schlacht sind.","",""
107,1,0,150574,0,"Wenn du in einem Dungeon kampfunfähig wirst, kannst du dich von einem Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glied <hex:024804F201F403><hex:024904F201F503>wiederbeleben<hex:0249020103><hex:0248020103> lassen oder zum Eingang des Dungeons zurückkehren.","",""
108,0,0,0,0,"","",""
109,0,0,0,0,"","",""
110,1,0,150111,0,"Deine Hauptwaffe bestimmt deine Charakterklasse. Einen Klassenwechsel kannst du vornehmen, indem du einfach eine andere Art von Waffe oder Werkzeug in deiner <hex:024804F201F403><hex:024904F201F503>Haupthand<hex:0249020103><hex:0248020103> ausrüstest.","",""
111,1,0,150112,0,"Vergiss nicht, ein <hex:024804F201F403><hex:024904F201F503>Ausrüstungsset<hex:0249020103><hex:0248020103> anzulegen, wenn du eine neue Charakterklasse erlernst! Das Auswählen eines Ausrüstungssets legt automatisch die Ausrüstung der entsprechenden Klasse an und erlaubt so ein blitzschnelles Wechseln der Charakterklasse.","",""
112,0,0,0,0,"","",""
113,0,0,0,0,"","",""
114,0,0,0,0,"","",""
115,1,0,150101,0,"Du hast die Möglichkeit zum Klassenwechsel freigespielt! Du kannst ab jetzt anderen Gilden beitreten und so zusätzliche Charakterklassen erlernen.","",""
116,1,0,150102,0,"Neben Kampfklassen gibt es in Eorzea auch Handwerker, welche Gegenstände und Ausrüstung herstellen, und Sammler, welche natürliche Ressourcen abbauen und einsammeln. Nimm dir also zunächst gründlich Zeit, in Ruhe deine aktuelle Charakterklasse zu verstehen, damit du später dein Wissen mit anderen Klassen erweitern kannst.","",""
117,0,0,0,0,"","",""
118,0,0,0,0,"","",""
119,0,0,0,0,"","",""
120,1,1,150791,0,"Du bist im Begriff, eine besondere Gefechtszone zu betreten. Diese Gebiete sind für entscheidende Schlachten vorgesehen, in denen besondere Umwelteinflüsse oder mächtige Bossmonster vorkommen. Zonenziele können in der <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> eingesehen werden.","",""
121,1,1,150792,0,"Für die Dauer des Kampfes ist es nicht möglich, die <hex:024804F201F403><hex:024904F201F503>rote Linie<hex:0249020103><hex:0248020103> zu überschreiten, die im Feld angezeigt wird.<hex:02100103><hex:02100103>Du verlässt die Zone automatisch, sobald alle Auftragsziele erreicht wurden.","",""
122,0,0,0,0,"","",""
123,0,0,0,0,"","",""
124,0,0,0,0,"","",""
125,1,0,150801,0,"Bedeutsame Aufträge, die die Geschichte von Eorzea und seinen Bewohnern erzählen, werden als <hex:024804F201F403><hex:024904F201F503>Aufträge des Hauptszenarios<hex:0249020103><hex:0248020103> bezeichnet. Diese Aufgaben sind an dem besonderen <hex:024804F201F403><hex:024904F201F503>Meteor-Symbol<hex:0249020103><hex:0248020103> zu erkennen.","",""
126,1,0,150802,0,"Es gibt Aufträge, die erst durch den Fortschritt in einem anderen Auftrag freigeschaltet werden und die besondere Inhalte oder Spielelemente einführen. Lass dir diese Aufgaben nicht entgehen!","",""
127,0,0,0,0,"","",""
128,0,0,0,0,"","",""
129,0,0,0,0,"","",""
130,1,0,150891,0,"Einige <hex:024804F201F403><hex:024904F201F503>Kommandos<hex:0249020103><hex:0248020103> lassen sich nur durch das Abschließen bestimmter <hex:024804F201F403><hex:024904F201F503>Gildenaufträge<hex:0249020103><hex:0248020103> erlangen. So ist zum Beispiel die Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>keit <hex:024804F201F403><hex:024904F201F503>Reißende Klauen<hex:0249020103><hex:0248020103> des Pikeniers erst verfügbar, wenn man den Gildenauftrag der Pikeniergilde erfüllt, der ab Stufe 15 zugänglich ist.","",""
131,0,0,0,0,"","",""
132,0,0,0,0,"","",""
133,0,0,0,0,"","",""
134,0,0,0,0,"","",""
135,1,0,150201,0,"Bei den Händlern in Eorzea kannst du eine Unmenge von Gegenständen kaufen und verkaufen. Du kannst einen Gegenstand kaufen, indem du ihn im Inventar des Händlers anklickst. Zum <hex:024804F201F403><hex:024904F201F503>Verkaufen<hex:0249020103><hex:0248020103> ziehst du einfach einen Gegenstand aus deinem Inventar in das Inventar des Händlers.","",""
136,1,0,150202,0,"Solltest du es dir nach dem Verkauf eines Gegenstands noch mal anders überlegen, kannst du diesen jederzeit beim Händler <hex:024804F201F403><hex:024904F201F503>zurückkaufen<hex:0249020103><hex:0248020103>. Allerdings nur, solange du das Gebiet noch nicht verlassen und dich nicht aus dem Spiel ausgeloggt hast.","",""
137,1,0,150201,0,"Bei den Händlern in Eorzea kannst du eine Unmenge von Gegenständen kaufen und verkaufen. Du kannst einen Gegenstand kaufen, indem du ihn im Inventar des Händlers auswählst. Zum Verkaufen wählst du einfach einen Gegenstand aus deinem Inventar und dann <hex:024804F201F403><hex:024904F201F503>Verkaufen<hex:0249020103><hex:0248020103> im Untermenü aus.","",""
138,0,0,0,0,"","",""
139,0,0,0,0,"","",""
140,0,0,0,0,"","",""
141,0,0,0,0,"","",""
142,0,0,0,0,"","",""
143,0,0,0,0,"","",""
144,0,0,0,0,"","",""
145,0,0,0,0,"","",""
146,0,0,0,0,"","",""
147,0,0,0,0,"","",""
148,0,0,0,0,"","",""
149,0,0,0,0,"","",""
150,1,0,150931,0,"Mit einem Rechtsklick auf ein Angriffsziel beginnst du die Auto-Attacke. Das Aussehen des <hex:024804F201F403><hex:024904F201F503>Ziel-Cursors<hex:0249020103><hex:0248020103> verändert sich entsprechend.","",""
