key,0,1,2,3,4,5
46,"Auf dem Mond 3 verschiedene Klasse D-Stellarmissionen für Gourmets abschließen.",2,3,31,50,49
47,"Auf dem Mond 4 verschiedene Klasse C-Stellarmissionen für Gourmets abschließen.",2,4,31,100,50
48,"Auf dem Mond 3 verschiedene Klasse B-Stellarmissionen für Gourmets mit Goldwertung abschließen.",2,3,31,200,51
49,"Auf dem Mond 3 verschiedene Klasse D-Stellarmissionen für Gärtner abschließen.",2,3,39,50,55
50,"Auf dem Mond 4 verschiedene Klasse C-Stellarmissionen für Gärtner abschließen.",2,4,39,100,56
51,"Auf dem Mond 3 verschiedene Klasse B-Stellarmissionen für Gärtner mit Goldwertung abschließen.",2,3,39,200,57
52,"Auf dem Mond 3 verschiedene Klasse D-Stellarmissionen für Minenarbeiter abschließen.",2,3,35,50,52
53,"Auf dem Mond 4 verschiedene Klasse C-Stellarmissionen für Minenarbeiter abschließen.",2,4,35,100,53
54,"Auf dem Mond 3 verschiedene Klasse B-Stellarmissionen für Minenarbeiter mit Goldwertung abschließen.",2,3,35,200,54
55,"Auf dem Mond 3 verschiedene Klasse D-Stellarmissionen für Fischer abschließen.",2,3,43,50,58
56,"Auf dem Mond 4 verschiedene Klasse C-Stellarmissionen für Fischer abschließen.",2,4,43,100,59
57,"Auf dem Mond 3 verschiedene Klasse B-Stellarmissionen für Fischer mit Goldwertung abschließen.",2,3,43,200,60
58,"Sich auf dem Mond 5 Mal am Kosmo-Glück versuchen.",2,5,1,300,61
59,"Sich auf dem Mond 30 Mal am Kosmo-Glück versuchen.",2,30,1,600,62
60,"Sich auf dem Mond 100 Mal am Kosmo-Glück versuchen.",2,100,1,900,63
61,"Auf dem Mond 5 verschiedene Notfallmissionen abschließen.",2,5,2,1000,19
62,"Auf dem Mond 15 verschiedene Notfallmissionen abschließen.",2,15,2,2000,20
63,"Auf dem Mond 33 verschiedene Notfallmissionen abschließen.",2,33,2,3000,21
64,"10 Stellarmissionen auf Phaenna abschließen.",2,10,1,500,6
65,"50 Stellarmissionen auf Phaenna abschließen.",2,50,1,800,7
66,"100 Stellarmissionen auf Phaenna abschließen.",2,100,1,1600,8
67,"500 Stellarmissionen auf Phaenna abschließen.",2,500,1,2500,9
68,"10 verschiedene Stellarmissionen auf Phaenna abschließen.",2,10,1,500,10
69,"50 verschiedene Stellarmissionen auf Phaenna abschließen.",2,50,1,1500,11
70,"100 verschiedene Stellarmissionen auf Phaenna abschließen.",2,100,1,4000,12
71,"In 10 verschiedenen Arten von Stellarmissionen auf Phaenna eine Goldwertung erzielen.",2,10,1,500,13
72,"In 50 verschiedenen Arten von Stellarmissionen auf Phaenna eine Goldwertung erzielen.",2,50,1,1500,14
73,"In 100 verschiedenen Arten von Stellarmissionen auf Phaenna eine Goldwertung erzielen.",2,100,1,4000,15
74,"Eine Notfallmission auf Phaenna abschließen.",2,1,47,500,16
75,"10 Notfallmissionen auf Phaenna abschließen.",2,10,47,1000,17
76,"30 Notfallmissionen auf Phaenna abschließen.",2,30,47,3000,18
77,"Als Pilot einen Mecha-Einsatz auf Phaenna abschließen.",2,1,1,1500,22
78,"Als Pilot 5 Mecha-Einsätze auf Phaenna abschließen.",2,5,1,3000,23
79,"Als Pilot 10 Mecha-Einsätze auf Phaenna abschließen.",2,10,1,4500,24
80,"Als Bodenunterstützung 5 Mecha-Einsätze auf Phaenna abschließen.",2,5,1,300,25
81,"Als Bodenunterstützung 20 Mecha-Einsätze auf Phaenna abschließen.",2,20,1,900,26
82,"Als Bodenunterstützung 50 Mecha-Einsätze auf Phaenna abschließen.",2,50,1,2100,27
83,"Auf Phaenna 5 verschiedene Missionen für Zimmerer abschließen.",2,5,3,75,28
84,"Auf Phaenna 10 verschiedene Missionen für Zimmerer abschließen.",2,10,3,150,29
85,"Auf Phaenna 15 verschiedene Missionen für Zimmerer abschließen.",2,15,3,300,30
86,"Auf Phaenna 5 verschiedene Missionen für Grobschmiede abschließen.",2,5,7,75,31
87,"Auf Phaenna 10 verschiedene Missionen für Grobschmiede abschließen.",2,10,7,150,32
88,"Auf Phaenna 15 verschiedene Missionen für Grobschmiede abschließen.",2,15,7,300,33
89,"Auf Phaenna 5 verschiedene Missionen für Plattner abschließen.",2,5,11,75,34
90,"Auf Phaenna 10 verschiedene Missionen für Plattner abschließen.",2,10,11,150,35
91,"Auf Phaenna 15 verschiedene Missionen für Plattner abschließen.",2,15,11,300,36
92,"Auf Phaenna 5 verschiedene Missionen für Goldschmiede abschließen.",2,5,15,75,37
93,"Auf Phaenna 10 verschiedene Missionen für Goldschmiede abschließen.",2,10,15,150,38
94,"Auf Phaenna 15 verschiedene Missionen für Goldschmiede abschließen.",2,15,15,300,39
95,"Auf Phaenna 5 verschiedene Missionen für Gerber abschließen.",2,5,19,75,40
96,"Auf Phaenna 10 verschiedene Missionen für Gerber abschließen.",2,10,19,150,41
97,"Auf Phaenna 15 verschiedene Missionen für Gerber abschließen.",2,15,19,300,42
98,"Auf Phaenna 5 verschiedene Missionen für Weber abschließen.",2,5,23,75,43
99,"Auf Phaenna 10 verschiedene Missionen für Weber abschließen.",2,10,23,150,44
100,"Auf Phaenna 15 verschiedene Missionen für Weber abschließen.",2,15,23,300,45
101,"Auf Phaenna 5 verschiedene Missionen für Alchemisten abschließen.",2,5,27,75,46
102,"Auf Phaenna 10 verschiedene Missionen für Alchemisten abschließen.",2,10,27,150,47
103,"Auf Phaenna 15 verschiedene Missionen für Alchemisten abschließen.",2,15,27,300,48
104,"Auf Phaenna 5 verschiedene Missionen für Gourmets abschließen.",2,5,31,75,49
105,"Auf Phaenna 10 verschiedene Missionen für Gourmets abschließen.",2,10,31,150,50
106,"Auf Phaenna 15 verschiedene Missionen für Gourmets abschließen.",2,15,31,300,51
107,"Auf Phaenna 5 verschiedene Missionen für Gärtner abschließen.",2,5,39,75,55
108,"Auf Phaenna 10 verschiedene Missionen für Gärtner abschließen.",2,10,39,150,56
109,"Auf Phaenna 15 verschiedene Missionen für Gärtner abschließen.",2,15,39,300,57
110,"Auf Phaenna 5 verschiedene Missionen für Minenarbeiter abschließen.",2,5,35,75,52
111,"Auf Phaenna 10 verschiedene Missionen für Minenarbeiter abschließen.",2,10,35,150,53
112,"Auf Phaenna 15 verschiedene Missionen für Minenarbeiter abschließen.",2,15,35,300,54
113,"Auf Phaenna 5 verschiedene Missionen für Fischer abschließen.",2,5,43,75,58
114,"Auf Phaenna 10 verschiedene Missionen für Fischer abschließen.",2,10,43,150,59
115,"Auf Phaenna 15 verschiedene Missionen für Fischer abschließen.",2,15,43,300,60
116,"Sich auf Phaenna 5 Mal am Kosmo-Glück versuchen.",2,5,1,500,61
117,"Sich auf Phaenna 30 Mal am Kosmo-Glück versuchen.",2,30,1,1000,62
118,"Sich auf Phaenna 100 Mal am Kosmo-Glück versuchen.",2,100,1,1500,63
119,"5 verschiedene Notfallmissionen auf Phaenna abschließen.",2,5,47,1000,19
120,"15 verschiedene Notfallmissionen auf Phaenna abschließen.",2,15,47,2000,20
121,"33 verschiedene Notfallmissionen auf Phaenna abschließen.",2,33,47,3000,21
122,"10 Stellarmissionen auf Oizys abschließen.",2,10,1,500,6
123,"50 Stellarmissionen auf Oizys abschließen.",2,50,1,800,7
124,"100 Stellarmissionen auf Oizys abschließen.",2,100,1,1600,8
125,"500 Stellarmissionen auf Oizys abschließen.",2,500,1,2500,9
126,"10 verschiedene Stellarmissionen auf Oizys abschließen.",2,10,1,500,10
127,"50 verschiedene Stellarmissionen auf Oizys abschließen.",2,50,1,1500,11
128,"100 verschiedene Stellarmissionen auf Oizys abschließen.",2,100,1,4000,12
129,"In 10 verschiedenen Arten von Stellarmissionen auf Oizys eine Goldwertung erzielen.",2,10,1,500,13
130,"In 50 verschiedenen Arten von Stellarmissionen auf Oizys eine Goldwertung erzielen.",2,50,1,1500,14
131,"In 100 verschiedenen Arten von Stellarmissionen auf Oizys eine Goldwertung erzielen.",2,100,1,4000,15
132,"Eine Notfallmission auf Oizys abschließen.",2,1,48,500,16
133,"10 Notfallmissionen auf Oizys abschließen.",2,10,48,1000,17
134,"30 Notfallmissionen auf Oizys abschließen.",2,30,48,3000,18
135,"Als Pilot einen Mecha-Einsatz auf Oizys abschließen.",2,1,1,1500,22
136,"Als Pilot 5 Mecha-Einsätze auf Oizys abschließen.",2,5,1,3000,23
137,"Als Pilot 10 Mecha-Einsätze auf Oizys abschließen.",2,10,1,4500,24
138,"Als Bodenunterstützung 5 Mecha-Einsätze auf Oizys abschließen.",2,5,1,300,25
139,"Als Bodenunterstützung 20 Mecha-Einsätze auf Oizys abschließen.",2,20,1,900,26
140,"Als Bodenunterstützung 50 Mecha-Einsätze auf Oizys abschließen.",2,50,1,2100,27
141,"Auf Oizys 5 verschiedene Missionen für Zimmerer abschließen.",2,5,3,75,28
142,"Auf Oizys 10 verschiedene Missionen für Zimmerer abschließen.",2,10,3,150,29
143,"Auf Oizys 15 verschiedene Missionen für Zimmerer abschließen.",2,15,3,300,30
144,"Auf Oizys 5 verschiedene Missionen für Grobschmiede abschließen.",2,5,7,75,31
145,"Auf Oizys 10 verschiedene Missionen für Grobschmiede abschließen.",2,10,7,150,32
146,"Auf Oizys 15 verschiedene Missionen für Grobschmiede abschließen.",2,15,7,300,33
147,"Auf Oizys 5 verschiedene Missionen für Plattner abschließen.",2,5,11,75,34
148,"Auf Oizys 10 verschiedene Missionen für Plattner abschließen.",2,10,11,150,35
149,"Auf Oizys 15 verschiedene Missionen für Plattner abschließen.",2,15,11,300,36
150,"Auf Oizys 5 verschiedene Missionen für Goldschmiede abschließen.",2,5,15,75,37
151,"Auf Oizys 10 verschiedene Missionen für Goldschmiede abschließen.",2,10,15,150,38
152,"Auf Oizys 15 verschiedene Missionen für Goldschmiede abschließen.",2,15,15,300,39
153,"Auf Oizys 5 verschiedene Missionen für Gerber abschließen.",2,5,19,75,40
154,"Auf Oizys 10 verschiedene Missionen für Gerber abschließen.",2,10,19,150,41
155,"Auf Oizys 15 verschiedene Missionen für Gerber abschließen.",2,15,19,300,42
156,"Auf Oizys 5 verschiedene Missionen für Weber abschließen.",2,5,23,75,43
157,"Auf Oizys 10 verschiedene Missionen für Weber abschließen.",2,10,23,150,44
158,"Auf Oizys 15 verschiedene Missionen für Weber abschließen.",2,15,23,300,45
159,"Auf Oizys 5 verschiedene Missionen für Alchemisten abschließen.",2,5,27,75,46
160,"Auf Oizys 10 verschiedene Missionen für Alchemisten abschließen.",2,10,27,150,47
161,"Auf Oizys 15 verschiedene Missionen für Alchemisten abschließen.",2,15,27,300,48
162,"Auf Oizys 5 verschiedene Missionen für Gourmets abschließen.",2,5,31,75,49
163,"Auf Oizys 10 verschiedene Missionen für Gourmets abschließen.",2,10,31,150,50
164,"Auf Oizys 15 verschiedene Missionen für Gourmets abschließen.",2,15,31,300,51
165,"Auf Oizys 5 verschiedene Missionen für Gärtner abschließen.",2,5,39,75,55
166,"Auf Oizys 10 verschiedene Missionen für Gärtner abschließen.",2,10,39,150,56
167,"Auf Oizys 15 verschiedene Missionen für Gärtner abschließen.",2,15,39,300,57
168,"Auf Oizys 5 verschiedene Missionen für Minenarbeiter abschließen.",2,5,35,75,52
169,"Auf Oizys 10 verschiedene Missionen für Minenarbeiter abschließen.",2,10,35,150,53
170,"Auf Oizys 15 verschiedene Missionen für Minenarbeiter abschließen.",2,15,35,300,54
171,"Auf Oizys 5 verschiedene Missionen für Fischer abschließen.",2,5,43,75,58
172,"Auf Oizys 10 verschiedene Missionen für Fischer abschließen.",2,10,43,150,59
173,"Auf Oizys 15 verschiedene Missionen für Fischer abschließen.",2,15,43,300,60
174,"Sich auf Oizys 5 Mal am Kosmo-Glück versuchen.",2,5,1,500,61
175,"Sich auf Oizys 30 Mal am Kosmo-Glück versuchen.",2,30,1,1000,62
176,"Sich auf Oizys 100 Mal am Kosmo-Glück versuchen.",2,100,1,1500,63
177,"5 verschiedene Notfallmissionen auf Oizys abschließen.",2,5,48,1000,19
178,"12 verschiedene Notfallmissionen auf Oizys abschließen.",2,12,48,2000,20
179,"22 verschiedene Notfallmissionen auf Oizys abschließen.",2,22,48,3000,21
180,"Auf Oizys 10 Artefaktsuchen abschließen.",2,10,48,1000,64
181,"Auf Oizys 30 Artefaktsuchen abschließen.",2,30,48,3000,65
182,"Auf Oizys 100 Artefaktsuchen abschließen.",2,100,48,5000,66
