key,0,1,2
34,86921,"Step Two: Complete the Intentional Combo","Order your Cu Sith to perform its <hex:024804F201F403><hex:024904F201F503>Trick<hex:0249020103><hex:0248020103>. Then, <hex:024804F201FA03><hex:024904F201FB03>within seven seconds<hex:0249020103><hex:0248020103>, execute the beastmaster action <hex:024804F201F403><hex:024904F201F503>Mistral Axe<hex:0249020103><hex:0248020103>. This will complete a <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> intentional combo!<hex:02100103><hex:02100103>You may complete intentional combos with any familiar, and may trigger a different action depending upon the skills used."
35,86924,"Instinctual Affinities","The four basic instinctual affinities are as follows: <hex:024804F201FA03><hex:024904F201FB03>Volant<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Rampant<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Durant<hex:0249020103><hex:0248020103>, and <hex:024804F201FA03><hex:024904F201FB03>Eldritch<hex:0249020103><hex:0248020103>. Both beastmaster and familiar skills possess these affinities, and understanding the impact they have on one another is crucial to advanced beastmastery. Instinctual affinities can be confirmed in a weaponskill's help text, or may be intuited from the icon.<hex:02100103><hex:02100103>When instinctual affinities are connected in a certain order, they complete the aforementioned <hex:024804F201FA03><hex:024904F201FB03>intentional combos<hex:0249020103><hex:0248020103>, which in turn have two additional instinctual affinities: <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103>."
36,86922,"Moonstalker","Gaining the effect of <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> requires chaining the following instinctual affinities:<hex:02100103>　・<hex:024804F201FA03><hex:024904F201FB03>Rampant<hex:0249020103><hex:0248020103> → <hex:024804F201FA03><hex:024904F201FB03>Durant<hex:0249020103><hex:0248020103><hex:02100103>　・<hex:024804F201FA03><hex:024904F201FB03>Eldritch<hex:0249020103><hex:0248020103> → <hex:024804F201FA03><hex:024904F201FB03>Volant<hex:0249020103><hex:0248020103><hex:02100103>Your Cu Sith's <hex:024804F201F403><hex:024904F201F503>Trick<hex:0249020103><hex:0248020103> has a <hex:024804F201FA03><hex:024904F201FB03>Rampant<hex:0249020103><hex:0248020103> affinity, so when completed with <hex:024804F201F403><hex:024904F201F503>Mistral Axe<hex:0249020103><hex:0248020103>, it triggers a <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> intentional combo."
37,86923,"Sunstrider","Gaining the effect of <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> requires chaining the following instinctual affinities:<hex:02100103>　・<hex:024804F201FA03><hex:024904F201FB03>Volant<hex:0249020103><hex:0248020103> → <hex:024804F201FA03><hex:024904F201FB03>Rampant<hex:0249020103><hex:0248020103><hex:02100103>　・<hex:024804F201FA03><hex:024904F201FB03>Durant<hex:0249020103><hex:0248020103> → <hex:024804F201FA03><hex:024904F201FB03>Eldritch<hex:0249020103><hex:0248020103><hex:02100103>So long as instinctual affinities are performed in the designated order, it does not matter whether a beastmaster or familiar strikes first. In this case, since your Cu Sith's <hex:024804F201F403><hex:024904F201F503>Trick<hex:0249020103><hex:0248020103> has a <hex:024804F201FA03><hex:024904F201FB03>Rampant<hex:0249020103><hex:0248020103> affinity, preceding it with the beastmaster action <hex:024804F201F403><hex:024904F201F503>Gale Axe<hex:0249020103><hex:0248020103> will complete a <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> intentional combo."
38,86925,"Step One: Accumulate Stacks of Mastered Instinct","To perfect your synchronicity with your familiars, first try to complete an infinitive combo with your Cu Sith.<hex:02100103><hex:02100103>Spending three stacks of <hex:024804F201FA03><hex:024904F201FB03>Mastered Instinct<hex:0249020103><hex:0248020103> when executing <hex:024804F201F403><hex:024904F201F503>Rally<hex:0249020103><hex:0248020103> will instantly grant you 250 TP. You will need this later, so first accumulate three stacks of Mastered Instinct by completing instinctual or intentional combos with beastmaster skills. <hex:024804F201FA03><hex:024904F201FB03>Your Cu Sith must attack first to accumulate stacks of Mastered Instinct.<hex:0249020103><hex:0248020103>"
39,86921,"Step Two: Complete a <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> Intentional Combo","With three stacks of Mastered Instinct on hand, it's time for an intentional combo.<hex:02100103><hex:02100103>Order your Cu Sith to perform its <hex:024804F201F403><hex:024904F201F503>Trick<hex:0249020103><hex:0248020103>, then execute the beastmaster action <hex:024804F201F403><hex:024904F201F503>Mistral Axe<hex:0249020103><hex:0248020103> to complete a <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> intentional combo.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>From this point, you will have seven seconds to complete the infinitive combo.<hex:0249020103><hex:0248020103> Move with haste!"
40,86926,"Step Three: Use Rally to Accumulate 250 TP","Execute <hex:024804F201F403><hex:024904F201F503>Rally<hex:0249020103><hex:0248020103> to spend all three stacks of Mastered Instinct and instantly gain 250 TP. Reaching 250 TP will change your four instinctual skills to those with affinities of <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103>."
41,86927,"Step Four: Complete the Infinitive Combo (Universality)","Since you gained the effect of <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> in step two, you must execute either <hex:024804F201F403><hex:024904F201F503>Brutal Rage<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Risen Fall<hex:0249020103><hex:0248020103>, as both weaponskills have a <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> affinity. <hex:024804F201FA03><hex:024904F201FB03>An applicable action must be executed within seven seconds of completing the previous intentional combo.<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>In other words, chaining the instinctual affinities <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> (or vice versa) will complete a <hex:024804F201FA03><hex:024904F201FB03>Universality<hex:0249020103><hex:0248020103> infinitive combo!"
42,86927,"To Summarize...","1. Accumulate three stacks of <hex:024804F201FA03><hex:024904F201FB03>Mastered Instinct<hex:0249020103><hex:0248020103>.<hex:02100103>2. Complete a <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> intentional combo.<hex:02100103>3. Use <hex:024804F201F403><hex:024904F201F503>Rally<hex:0249020103><hex:0248020103> to gain 250 TP, thereby changing your beastmaster instinctual skills.<hex:02100103>4. Execute an instinctual skill with a <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> affinity.<hex:02100103><hex:02100103>You may complete infinitive combos with any familiar and initiate with either <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> affinities. In other words, illuminating your entire Inner Compass will achieve <hex:024804F201FA03><hex:024904F201FB03>Universality<hex:0249020103><hex:0248020103>."
43,86927,"Mastering Beastmastery","Infinitive combos are considered the pinnacle of cooperation between beastmaster and familiar, as they unleash the potential of both <hex:024804F201FA03><hex:024904F201FB03>Sunstrider<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Moonstalker<hex:0249020103><hex:0248020103> affinities.<hex:02100103><hex:02100103>The infinitive combo <hex:024804F201FA03><hex:024904F201FB03>Universality<hex:0249020103><hex:0248020103> is the most potent attack in a beastmaster's arsenal, so advanced practitioners are encouraged to bring this power to bear when facing challenging foes."
