key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7,54,7,43,1,242007,48645,1,42,"自らの殻を形成する鉱石を求めて這い回る奇妙な魔物。棲息する場所ごとに産出する鉱物の種類も異なるため、殻の色や硬度にも自然と差が生じる。なお、触手には強い毒があるため、絶対に食べてはいけない。","魔法雷属性ダメージ","味方に被物理ダメージ軽減＋毒耐性向上",False,False,False,True,False,False,False,False,False,False,False,100,100,91,100,100
8,55,2,27,1,242008,45187,1,54,"社会生活を営む巨大節足動物。ダイアマイトは成熟した雄を示し、繁殖を担う少数の雌個体を護る役割を担う。なお、粘着性の糸を放つことができるが、これは餌となる獲物を捕らえつつ、保存することにも用いられる。","物理突属性ダメージ＋毒","敵に魔法無属性ダメージ＋ノックバック＋バインド",False,False,False,False,False,True,False,False,True,False,False,100,100,100,100,100
9,56,5,8,2,242009,49695,1,30,"ラノシア沿岸やベロジナ・ハズーバ水系などに棲息する大型の蟹。分厚い甲殻で守られた内部には、ぎっちりと身が詰まっており、美味なる食材として知られている。その甲殻を鍋代わりにした料理も有名だ。","魔法水属性ダメージ","敵に魔法水属性ダメージ＋水属性耐性低下",False,False,False,False,False,False,False,False,False,False,False,97,97,97,97,97
10,57,2,37,1,242010,45187,1,43,"交易を通じて西方のトラル大陸から伝播した大型蜂。大柄で繁殖力も旺盛なため、在来種を駆逐してしまうのではと危惧されている。毒液が仕込まれた針を発射する能力を持つため、駆除には細心の注意が必要。","物理突属性ダメージ＋毒","敵に物理突属性ダメージ＋実行後強制帰還",False,False,False,False,False,True,False,False,False,False,False,97,97,97,97,97
11,58,3,5,2,242011,48646,1,42,"エオルゼア全域に分布する肉食の怪鳥。腐肉を漁るため、神話には不浄なる誘惑者として登場することが多い。戦死者が出ることを期待して軍隊を追尾することがあるため、特に兵士からは忌み嫌われる傾向がある。","魔法風属性ダメージ","敵に魔法風属性ダメージ＋ディスペル",False,False,False,False,False,False,False,False,False,False,False,100,100,91,91,91
12,59,4,36,2,242012,45188,1,30,"第七霊災後に、忽然と姿を現した植物状生物。知性らしきものがあるらしく、個体同士の相互伝達手段を持つようだが、詳細は不明。近年、異なる種の野菜同士が結託して行動を共にする姿もたびたび確認されている。","物理打属性ダメージ","敵に魔法無属性ダメージ＋ヘヴィ",False,False,False,False,False,True,False,False,False,True,False,91,91,100,100,100
13,60,8,6,5,242013,49692,1,54,"夜霧に乗じて姿を現す、強大な死霊。頭部や胴体に顔状の文様を有するなど、同じ死屍綱のハウントと共通点が多い。墓地や戦場といった場所に現れるため、人々の恐怖心を具現化した存在だと考える者もいるようだ。","魔法雷属性ダメージ","味方にＨＰ吸収効果",False,False,False,False,False,False,False,False,False,False,False,100,100,100,100,100
14,61,6,47,2,242014,45187,1,30,"虫を捕らえるために樹木の間を飛び渡る、有翼のトカゲ。気性が荒く、縄張りへの侵入者には自分より大きくても果敢に立ち向かう。グリダニアでは実力の伴わない者への侮蔑表現に、この名が用いられることも。","魔法火属性ダメージ","敵に物理斬属性ダメージ＋ノックバック",False,False,False,False,False,False,False,False,False,False,False,100,88,91,100,100
15,62,5,12,2,242015,48648,1,42,"世界各地に分布する中型の甲殻類。肉には独特の臭みがあるため、食用に用いられることは少ない。時折、幼生時代に身を隠すため用いた物品を成長後も持ち続け、鉄兜などを被ったような外見の個体も見かけられる。","魔法水属性ダメージ","自身にヘイスト",False,False,False,False,False,False,False,False,False,False,False,94,94,94,94,94
16,63,2,27,1,242016,45186,1,33,"南洋諸島の熱帯雨林に棲息する、獰猛な大蟷螂。プレーンフォーク族の集団移住に乗じてラノシアへと進出、在来の野生生物と迂闊な人々を餌食とすることで、急速に個体数を増やし、完全に定着してしまったようだ。","物理斬属性ダメージ","敵に魔法無属性ダメージ＋被物理ダメージ増加",False,False,False,False,False,False,False,False,False,False,False,94,94,94,94,94
17,64,8,40,5,242017,49689,2,3,"屍肉や腐汁、あるいは不浄な廃液に、土地のエーテルが作用して生じる半魔法生命体。その発生は偶発的なケースが多いが、一部の悪趣味な錬金術や魔法の使い手によって意図的に生成されることも確認されている。","魔法無属性ダメージ＋マスターＨＰ吸収","敵に魔法無属性ダメージ＋バインド",False,False,False,False,False,False,False,False,True,False,False,97,1,97,97,97
18,65,7,15,2,242018,45186,2,7,"板金鎧を依代にしたゴーレムの一種。古代の魔道士の傀儡というのが一般的な見方だが、魂の断片が宿った亡霊だとする言説や、異界の魂が宿った妖異とする説も存在。そのいずれも可能性としてはあり得るだろう。","物理斬属性ダメージ","味方に与物理ダメージ上昇",False,False,False,True,False,False,False,False,False,False,False,97,97,97,97,97
19,66,3,16,2,242019,49689,1,31,"洞穴や樹洞といった薄暗い場所に営巣する有翼獣。日中は巣に身を潜め、夜になると外へと飛び立つ。羽虫や果実、血液など種によって主食が異なるが、その糞は古くから燃料や肥料などに利用されてきた。","魔法無属性ダメージ＋マスターＨＰ吸収","敵に魔法無属性ダメージ＋命中率ダウン＋味方の弱体効果解除",False,False,False,False,True,False,False,False,False,False,False,94,94,94,94,94
20,67,4,16,2,242020,49697,1,54,"森林や草原に分布する食虫植物。花弁に擬態し、近づいてきた大型昆虫を葉面の粘液で固定、根を差し込んで体液を吸う。過去には、この種を観葉植物にしようと挑み、その苗床になってしまった愚か者もいるらしい。","魔法風属性ダメージ＋ノックバック＋毒","敵に魔法無属性ダメージ＋被魔法ダメージ上昇",False,False,False,False,False,True,False,False,False,False,False,100,97,97,97,97
21,68,6,5,2,242021,48644,1,33,"発達した二本足で大地を疾走する肉食獣。羽毛を持つが、博物学的にはラプターの近縁種と考えられており、甲鱗綱に分類される。多彩な毒素を体内で生成できるが、そのために食す餌の種類で羽毛の色が変化するという。","魔法氷属性ダメージ","敵に魔法無属性ダメージ＋石化",False,True,False,False,False,False,False,False,False,False,False,97,94,97,97,97
22,69,4,18,2,242022,45187,1,42,"乾燥地帯に棲息する移動性のサボテン。過酷な環境を生き残るため、脅威を感じると針を発射し防衛行動をとる。近年では遊技場のマスコットのモチーフになったことで安易に近づく者が増え、問題になっているようだ。","物理突属性ダメージ","味方に諸刃の剣",False,False,False,False,False,True,False,False,False,False,False,97,94,94,94,94
23,70,7,25,2,242023,48647,1,45,"生命なき泥や石塊に、仮初めの命を与えた魔法生命体。魔道士によって人為的に生成されるケースが多いが、霊災の影響などで環境エーテルが乱れた場合など特定の条件下では、自然発生的に生じることが確認されている。","魔法土属性ダメージ","敵に魔法土属性ダメージ＋土属性耐性低下",False,False,False,True,False,False,False,False,False,False,False,94,94,94,94,94
24,71,3,48,2,242024,45187,1,32,"主に海辺に棲息する大型海鳥。翼を用いて海中を泳ぎ、イワシなどの小型魚を食すが、危機を感じると胃に収めた魚を勢いよく吐き出して攻撃することも。その際、マグロなどの大型魚の幻影をまとわせ威嚇するという。","魔法水属性ダメージ","敵に魔法水属性ダメージ＋スロウ",True,False,False,False,False,False,False,False,False,False,False,97,97,97,97,85
25,72,6,44,2,242025,49692,1,43,"サベネア島原産の巨大陸亀。第六星暦末期に祝祭用に輸入された「ドードーの卵」の中に、アダマンタスのものが混入。その一部が孵化して野生化してしまった。その卵はエオルゼア三大珍味の一角としても知られている。","魔法雷属性ダメージ","味方に被物理ダメージ軽減＋石化耐性向上",False,False,False,False,False,False,False,False,False,False,False,94,97,94,94,94
26,73,1,30,3,242026,45188,1,30,"逞しい四肢と横に長い角を持つ大型の水牛。ティノルカやラノシアの辺境の村々で農耕や食肉用に飼育されているが、逃れて野生化した個体もいる様子。巨体によるふみつけは脅威で、若手冒険者が負傷するケースも多い。","物理打属性ダメージ","敵に魔法無属性ダメージ＋スタン",False,False,False,False,False,False,True,False,False,False,False,88,88,88,88,88
27,74,5,39,2,242027,48644,1,42,"古代都市ニームの人々が、食用にするために魔法によって巨大化させた貝類の末裔。歯ごたえは良いが無味に近く、現代ではほとんど食べられない。これをどうにか活かせないかと、調理師ギルドが挑んでいるという。","魔法氷属性ダメージ","敵に魔法無属性ダメージ＋毒",False,False,False,False,False,True,False,False,False,False,False,91,91,91,91,91
28,75,2,26,2,242028,49694,1,45,"筒状の肉体を有する巨大な環形動物。身体を細かく震動させることで砂を液状化させ、砂上を素早く移動する。成長しても変態を遂げず、ただひたすらに大きく成長していくため、その体長は年齢と同義となる。","魔法土属性ダメージ＋暗闇","敵に魔法土属性ダメージ＋ヘヴィ",False,False,False,False,True,False,False,False,False,True,False,91,91,91,91,91
29,76,7,33,2,242029,49691,1,43,"岩場や鉱山に出没する漆黒の魔物。呪具綱とされる理由は「彼らは石に操られているに過ぎない」とする古典『百石大鑑』の分類による。なお、個体によっては人語を解するほどに高い知性を示す者もいるようだ。","魔法火属性ダメージ","敵に7回攻撃物理打属性ダメージ",False,False,False,True,False,False,False,False,False,False,False,91,91,100,91,91
30,77,1,21,3,242030,45188,1,31,"小山のように巨大な二足獣。頭部に生える苔とは共生関係にあり、カモフラージュとする代わりに保水を欠かさない。空腹時には動くものを片っ端からその大口に放り込むが、くしゃみとともに吐き戻すことも多いようだ。","物理打属性ダメージ","敵に魔法無属性ダメージ＋病気",False,False,False,False,False,False,False,False,False,True,False,85,85,85,85,85
31,78,5,19,2,242031,45188,1,31,"肥大化した身体に短い四肢を備える巨大ヒキガエル。粘着質な舌先を素早く伸ばして、ビートル属などの大型虫を捕らえて丸呑みにする姿は圧巻。極東では「ガマ」と呼ばれる近縁種を、使い魔とする忍者がいるらしい。","魔法氷属性ダメージ","敵に物理打属性ダメージ＋引き寄せ＋命中率ダウン",False,False,False,False,True,False,False,False,False,False,False,88,88,88,88,88
32,79,3,50,2,242032,45187,1,32,"南洋原産の色鮮やかな鳥。花の蜜を吸うために、独特の形状のくちばしを持つに至ったといわれている。光り物を好む性質があり、ときに人語を真似て興味を引いた隙を狙い、商人などから貴重品を奪うこともあるようだ。","物理突属性ダメージ","敵に5回攻撃物理突属性ダメージ",False,False,False,False,False,False,False,False,False,False,False,88,88,88,88,88
33,80,1,14,3,242033,48645,1,350,"類を見ない獰猛さで恐れられる、近東地域原産の四脚肉食獣。自在に動く二本の触角から、電撃を放ち獲物を麻痺させて捕食する。戦闘獣として調教されることもあり、海賊がクァールを使役する姿も目撃されている。","魔法雷属性ダメージ","敵に魔法雷属性ダメージ＋麻痺＋雷属性耐性低下",False,False,True,False,False,False,False,False,False,False,False,94,94,94,94,79
34,81,6,14,2,242034,48644,1,54,"森林地帯に棲息する二本足の肉食トカゲ。鳥ではないが、飛ぶように獲物を狙って疾走する狩猟スタイルから猛禽（ラプター）と称される。その際、番いで狩りを行うことでも知られており、ペアの絆は深いという。","魔法氷属性ダメージ","敵に魔法火属性ダメージ＋火属性耐性低下",False,False,False,False,False,False,False,False,False,False,False,91,91,100,91,91
35,82,6,46,2,242035,49691,1,45,"灼熱の炎息で焼き殺してから獲物を食する、凶暴な大型獣。アマルジャ族の使役獣、あるいはドラゴン族の眷属として知られる。種によって吐息の性質が異なり、炎の代わりに雷を武器とする亜種はビアストと呼ばれる。","魔法火属性ダメージ","味方に被魔法ダメージ軽減＋火属性耐性向上",False,False,False,False,False,False,False,False,False,False,False,88,100,88,88,88
36,83,4,10,2,242036,48647,1,54,"移動性の巨木。普段は樹木に擬態しており動かないが、腹を空かせると動きだし、動植物を捕獲して口に放り込む。人里近くで見られることも多いものの、概ね温厚ゆえ黒衣森では「森の守護者」として親しまれている。","魔法土属性ダメージ＋悪夢","敵に魔法風属性ダメージ＋ノックバック",False,False,False,False,False,True,False,True,False,False,False,94,100,91,91,91
37,84,2,32,1,242037,45186,2,12,"乾燥地帯に分布する巨大アリ。知性はないが、女王を中心に高度に統制された社会生活を営む。彼らが地下に築く巣は、群れの規模が大きいほど長大になり、迷路のように複雑になっていく。安易に入るのは危険だろう。","物理突属性ダメージ","敵にスロウ＋味方に霊極性耐性向上",True,False,False,False,False,False,False,False,False,False,False,88,88,88,88,88
38,85,1,21,3,242038,45186,2,12,"獅子と山羊、ドラゴンの顔を有す異形の魔物。背にはコウモリの如き翼が生え、尾は蠍のそれを思わせるなど、複数の獣の特徴を併せ持つ。合成獣を示す「キメラ」という語の語源は、この魔物のことである。","魔法火属性ダメージ＋対象が氷結状態なら追加ダメージ","敵に魔法氷属性ダメージ＋氷結＋氷属性耐性低下",False,True,False,False,False,False,False,False,False,False,False,79,79,79,100,94
39,86,4,22,2,242039,45188,1,54,"移動性の大型食獣植物。獲物を捕食するために、捕食器官から強烈な臭気を放つことで知られる。臭気の質は種類や生息地、捕食した獲物によって変わるようで、究極の香りを求めて飼育する好事家もいるらしい。","物理突属性ダメージ","敵に魔法無属性ダメージ＋スロウ＋暗闇＋麻痺",True,False,True,False,True,True,False,False,False,False,False,88,88,88,88,88
40,87,8,17,5,242040,49693,1,30,"人死にのあった場所に現れるため、未練を残して死んだ者の魂がこの世を彷徨い続けているとされる浮遊体。禍々しい呪言を発しながら漂う様はまさに悪霊だが、動物のような弾力のある皮膜を有しており、未だ謎が多い。","魔法風属性ダメージ＋死の宣告","敵に魔法無属性ダメージ＋死の宣告＋対象が病気状態なら追加ダメージ",False,False,False,False,False,False,False,False,False,False,True,94,94,94,94,94
41,88,5,16,2,242041,48648,1,54,"河底を住処とする大型両生類。水中に伏して機を窺い、頭頂の発雷器官より雷を発して獲物を痺れさせた後、丸呑みにする。ほかにも粘性の水弾を投げつけて獲物の自由を奪うなど、多彩な攻撃手段を有しているようだ。","魔法水属性ダメージ","敵に魔法無属性ダメージ＋被魔法ダメージ上昇",False,False,False,False,False,False,False,False,False,False,False,85,85,85,85,85
42,89,6,30,2,242042,45187,1,67,"人を丸呑みにするほどの巨体を誇る大蛇。異様なまでに生命力が強いため、その血が錬金薬として有用なのではないかと指摘され、捕獲に挑んで失敗するケースが後を絶たない。血に有効成分が含まれるかどうかは未確認。","物理突属性ダメージ＋毒","敵に魔法無属性ダメージ＋石化",False,True,False,False,False,True,False,False,False,False,False,85,85,85,85,85
43,90,6,13,3,242043,45186,2,75,"古代アラグ文明が、ドラゴン族ベースで創ったキメラ生物。複数の頭を有しており、多種多様なブレスで敵を圧倒する。なお、ドラゴン族と異なり、知性はなく、ときに頭同士が対立し壮絶な同士討ちを演じることも。","物理突属性ダメージ","敵に魔法無属性ダメージ＋病気",False,False,False,False,False,False,False,False,False,True,False,82,82,82,82,82
44,91,2,41,1,242044,49693,2,22,"節くれ立った細長い身体と、6対の翅を持つ肉食性の羽虫。縄張り意識が強く、産卵地の水場を中心として巡回する姿が見られる。しばしば、大型ハエに寄生されていることがあり、腹から幼虫が採れることがあるらしい。","魔法風属性ダメージ","敵に魔法無属性ダメージ＋毒",False,False,False,False,False,True,False,False,False,False,False,85,85,85,85,85
45,92,8,29,5,242045,49694,2,22,"不浄な胞子の苗床となり、腐り果てたグゥーブー。体内に繁殖した菌類によって、死後も操り人形のように動かされ、次の繁殖地へと移動する。この胞子が人にも悪影響を及ぼすのかどうか、学会でも結論が出ていない。","魔法土属性ダメージ","敵に魔法無属性ダメージ＋引き寄せ",False,False,False,False,False,False,False,False,False,False,False,91,97,91,91,91
46,93,3,15,3,242046,49698,2,17,"季節風に乗って「渡り」をすることで知られる巨大鳥。第七霊災直後に目撃例が増えたため、市民の間で不安が拡大した結果、ウルダハでは「ズーを一撃で仕留められる剣」なる怪しい詐欺商品が出回ることとなった。","物理打属性ダメージ＋移動","敵に魔法風属性ダメージ＋風属性耐性低下",False,False,False,False,False,False,False,False,False,False,False,85,85,85,85,97
47,94,7,28,3,242047,49690,2,27,"氷塊に仮初めの命が宿った魔法生命体。自然発生するケースも皆無ではないが、魔道士によって生み出される場合がほとんど。かつて魔大戦において、氷の兵団を率いて戦う魔道士がいた、との記録もあるようだ。","魔法氷属性ダメージ","味方に与魔法ダメージ上昇",False,False,False,True,False,False,False,False,False,False,False,88,88,88,88,88
48,95,5,24,3,242048,49695,2,28,"海棲の大型甲殻類。尾の先端が鋏のような形になっており、これで水棲綱の魔物を捕らえて切断し、その内臓を啜る。とある運河に潜んで、幾多の船を沈め、船の墓場を築いたという伝承も語り継がれているという。","物理突属性ダメージ","敵に魔法水属性ダメージ＋時々対象のＨＰを1桁にする",False,False,False,False,False,False,False,False,False,False,True,82,82,82,82,82
49,96,4,49,3,242049,45187,2,98,"絶滅したと考えられていた人喰い妖花。第七霊災時に露出した古代の地層から種が露出したのか、近年、目撃例が相次いでいる。独特の香りで蜂を誘引して操るともいわれ、冒険者の中には異様に忌み嫌う者もいるらしい。","魔法風属性ダメージ","敵に魔法無属性ダメージ＋死の宣告",False,False,False,False,False,True,False,False,False,False,True,85,85,85,85,85
50,97,1,26,4,242050,48645,2,92,"異常に発達した筋肉を有す肉食獣。第七霊災を境に目撃情報が相次ぐようになったため、蛮神バハムートの落とし子として「ベヒーモス」と名付けられた。近年では遥か古代から存在する生物という見解が主流。","魔法雷属性ダメージ","敵に魔法火属性ダメージ",False,False,False,False,False,False,False,False,False,False,False,76,76,76,76,97
