key,0,1,2
39,2024,"グラスブロワーズ基地にて、共同施工作業の着工を予定しています。<hex:02100103>ご協力いただける方は、ぜひお集まりください！","共同施工作業「基地総合設備拡張工事」実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
40,2046,"テラ・ファーマ基地北にて、共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","テラ・ファーマ基地北にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
41,0,"中央平野にて、コスモライナー施設の完工が近づいています。<hex:02100103>完工予定時刻には、該当地域が立入禁止になりますのでご注意ください。",""
42,2047,"テラ・ファーマ基地西にて、2連続1回目の共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","テラ・ファーマ基地西にて、2連続1回目の共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
43,2048,"テラ・ファーマ基地西にて、2連続2回目の共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","テラ・ファーマ基地西にて、2連続2回目の共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
44,2049,"アンカーマウンテンにて、共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","アンカーマウンテンにて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
45,0,"藍裂の幽陸にて、コスモライナー施設の完工が近づいています。<hex:02100103>完工予定時刻には、該当地域が立入禁止になりますのでご注意ください。",""
46,2050,"テラ・ファーマ基地にて、共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","テラ・ファーマ基地にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
47,2051,"テラ・ファーマ基地にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、基地内の上階の足場へお集まりください！","テラ・ファーマ基地にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
48,2052,"テラ・ファーマ基地北にて、共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","テラ・ファーマ基地北にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
49,2053,"翠核の谷にて、共同施工作業の実施が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","翠核の谷にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
50,2054,"翠核の谷にて、共同施工作業の実施が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","翠核の谷にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
51,2055,"翠核の谷遺跡内部にて、共同施工作業の実施が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","翠核の谷遺跡内部にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
52,2056,"翠核の谷遺跡内部にて、共同施工作業の実施が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","翠核の谷遺跡内部にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
53,0,"翠核の谷遺跡内部にて、コスモライナー施設の完工が近づいています。<hex:02100103>完工予定時刻には、該当地域が立入禁止になりますのでご注意ください。",""
54,2057,"テラ・ファーマ基地にて、共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、開始時刻までにお集まりください！","テラ・ファーマ基地にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、ぜひお集まりください！"
55,2058,"テラ・ファーマ基地屋上部にて、共同施工作業の着工が予定されています。<hex:02100103>ご協力いただける方は、基地内のエレベーターに乗り、お集まりください！","テラ・ファーマ基地屋上部にて、共同施工作業実施中！<hex:02100103>ご協力いただける方は、基地内のエレベーターに乗り、ぜひお集まりください！"
56,0,"",""
57,0,"",""
58,0,"",""
59,0,"",""
60,0,"",""
61,0,"",""
62,0,"",""
63,0,"",""
64,0,"",""
65,0,"",""
66,0,"",""
67,0,"",""
68,0,"",""
69,0,"",""
70,0,"",""
71,0,"",""
