key,0
56,"  1 han<hex:021D0103>: 1 000 points<hex:02100103>  2 han<hex:021D0103>: 2 000 points<hex:02100103>  3 han<hex:021D0103>: 3 900 points<hex:02100103><hex:02100103>  4 han<hex:021D0103>: 8 000 points<hex:02100103>  5 han<hex:021D0103>: 8 000 points<hex:02100103><hex:02100103>  6 han<hex:021D0103>: 12 000 points<hex:02100103>  7 han<hex:021D0103>: 12 000 points<hex:02100103><hex:02100103>  8 han<hex:021D0103>: 16 000 points<hex:02100103>  9 han<hex:021D0103>: 16 000 points<hex:02100103>  10 han<hex:021D0103>: 16 000 points<hex:02100103><hex:02100103>  11 han<hex:021D0103>: 24 000 points<hex:02100103>  12 han<hex:021D0103>: 24 000 points<hex:02100103><hex:02100103>  13 han et plus<hex:021D0103>: 32 000 points"
57,"Dans certaines situations, d'autres calculs peuvent être effectués et des points sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>res attribués."
58,"Comme les yaku sont utilisés pour calculer les points attribués, toute main gagnante doit obligatoirement contenir un yaku.<hex:02100103>Une main constituée de quatre éléments et d'une paire comme expliqué précédemment n'est pas gagnante si elle ne contient pas de yaku."
59,"8. Les yaku de base"
60,"Il existe de nombreux types de yaku, mais nous recommandons d'apprendre ces quelques exemples basiques pour commencer<hex:021D0103>:"
61,"■ Tanyao<hex:02100103>Main formée uniquement de numérales entre 2 et 8. La main ne doit contenir aucun honneur ou numérale 1 ou 9."
62,"■ Tout pon<hex:02100103>Main formée de quatre brelans et d'une paire."
63,"■ Grande suite pure<hex:02100103>Main formée des numérales 1 à 9 de la même famille, présentées en trois éléments<hex:021D0103>: 1-2-3, 4-5-6 et 7-8-9."
64,"■ Triple chi<hex:02100103>Main formée d'une même suite, par exemple 1-2-3, dans chaque famille."
65,"■ Semi pure<hex:02100103>Main formée uniquement de numérales d'une même famille et d'honneurs."
66,"■ Main pure<hex:02100103>Main formée uniquement de numérales d'une même famille."
67,"Rendez-vous sur The Lodestone pour consulter une liste complète de Yaku."
68,"9. Le yaku “riichi”"
69,"Une certaine situation appelée “riichi” permet de former des yaku plus facilement."
70,"Dans l'exemple ci-dessus, il ne manque plus qu'un 3 ou un 6 pour former une main gagnante.<hex:02100103>Lorsqu'un joueur n'a besoin que d'une tuile pour former une main gagnante, il peut annoncer “riichi”."
71,"Lorsque la main le permet, les joueurs ont l'occasion d'annoncer riichi avant d'écarter une tuile. Dans l'exemple, si le joueur reçoit un 3 ou un 6, que ce soit une tuile piochée ou écartée par un autre joueur, la main gagnante est formée.<hex:02100103>Un joueur qui a annoncé riichi ne peut plus ajouter les tuiles qu'il pioche à sa main. Toutes les tuiles piochées sont écartées au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment jusqu'à ce que la tuile permettant de former une main gagnante soit obtenue.<hex:02100103>Une main gagnante formée via riichi constituant un yaku en soi, il n'est pas nécessaire qu'elle comporte d'autres yaku."
72,"■ Particularités du riichi<hex:02100103>  1. La main du joueur devient au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment un yaku, qu'elle comporte d'autres yaku ou non.<hex:02100103>  2. Les autres joueurs savent que le joueur qui a annoncé riichi n'est plus qu'à une tuile de former une main gagnante.<hex:02100103>  3. Le joueur qui a annoncé riichi ne peut plus changer les tuiles de sa main.<hex:02100103>  4. Le joueur qui annonce riichi doit miser 1 000 points, indiqués par un bâtonnet placé au centre de la table. La mise sera remportée par le joueur gagnant la donne."
73,"10. Les tuiles yaku"
74,"Les com<hex:02160103>bi<hex:02160103>nai<hex:02160103>sons d'honneurs offrent une autre façon simple de former des yaku."
75,"Les trois tuiles ci-dessus sont appelées “dragons” et re<hex:02160103>pré<hex:02160103>sen<hex:02160103>tent chacune une couleur. Un brelan d'un des trois dragons ci-dessus constitue un yaku."
76,"Les quatre tuiles ci-dessus sont appelées “vents” et re<hex:02160103>pré<hex:02160103>sen<hex:02160103>tent chacune un point cardinal. Un brelan d'un des quatre vents constitue également un yaku, sous certaines conditions."
77,"■ Conditions liées à la donne<hex:02100103>Une partie de mahjong est constituée de huit donnes. Le premier tour de quatre donnes, durant lequel chaque joueur tient le rôle d'ouvreur une fois, est appelé “Est”. Un brelan de vents d'Est formé durant ce tour constitue un yaku. Le second tour, appelé “Sud”, permet de constituer un yaku grâce à un brelan de vents du Sud."
78,"■ Conditions liées à la place des joueurs<hex:02100103>Chaque joueur se voit assigner un vent (point cardinal) selon sa position par rapport à l'ouvreur. Attention, la disposition des points cardinaux dans le mahjong n'est pas la même que celle utilisée pour les boussoles ou cartes classiques.<hex:02100103><hex:02100103>  Ouvreur<hex:021D0103>: Est<hex:02100103>  Droite de l'ouvreur<hex:021D0103>: Sud<hex:02100103>  Face à l'ouvreur<hex:021D0103>: Ouest<hex:02100103>  Gauche de l'ouvreur<hex:021D0103>: Nord<hex:02100103><hex:02100103>Le vent de chaque joueur change après chaque donne dans le sens inverse des aiguilles d'une montre, dans cet ordre<hex:021D0103>: Est, Sud, Ouest, Nord. Un brelan formé avec le vent correspondant à la place du joueur constitue un yaku.<hex:02100103>Il est possible de consulter son vent à tout moment pendant le jeu."
79,"11. Pon et chi"
80,"Il peut être difficile de former une main gagnante en comptant uniquement sur les tuiles piochées. Cependant, les tuiles écartées par les autres joueurs peuvent être réclamées en annonçant “pon” ou “chi”."
81,"■ Pon<hex:02100103>Lorsqu'un joueur écarte une tuile qui vous permet de former un brelan, vous pouvez annoncer “pon” pour vous approprier ladite tuile."
82,"■ Chi<hex:02100103>Vous pouvez annoncer “chi” pour vous approprier une tuile qui vous permet de former une suite, à condition qu'elle ait été écartée par le joueur jouant juste avant vous."
83,"Bien que pon et chi permettent de former une main gagnante plus rapidement, ces options ne sont pas sans désavantages."
84,"■ Désavantage 1<hex:021D0103>: dévoiler une partie de son jeu<hex:02100103>Lorsque vous annoncez pon ou chi, les trois tuiles formant un brelan ou une suite doivent être dévoilées aux autres joueurs. De plus, ces tuiles ne peuvent plus être utilisées pour former d'autres éléments, ce qui peut vous amener à rater de potentielles occasions de former une meilleure main."
85,"■ Désavantage 2<hex:021D0103>: se priver de riichi<hex:02100103>Une fois pon ou chi utilisés, il n'est plus possible d'annoncer riichi. Puisque le yaku “riichi” n'est plus disponible, vous devez donc trouver un moyen de former un autre yaku. De plus, certains yaku ne peuvent plus être formés lorsque pon et chi ont été utilisés, ce qui réduit encore davantage la possibilité de gagner avec un score élevé."
86,"12. Les bonus “dora”"
87,"Dans chaque main gagnante, certaines tuiles appelées “dora” permettent de recevoir un bonus de points. Bien que les tuiles dora comptent pour des han, elles ne sont pas des yaku. Un yaku reste donc nécessaire pour former une main gagnante et profiter des bonus dora."
88,"■ Dora<hex:02100103>Une tuile dora est sé<hex:02160103>lec<hex:02160103>tion<hex:02160103>née aléatoirement au début de chaque donne. Elle est visible à tout moment par les joueurs."
89,"■ Aka dora<hex:02100103>Chaque famille de numérales contient quatre tuiles “5”. Une de ces quatre tuiles, reconnaissable à une marque rouge, est appelée “aka dora”. Lorsqu'une tuile aka dora est contenue dans une main gagnante, un han est ajouté au score."
90,"■ Ura dora<hex:02100103>Lorsqu'une main gagnante est formée après avoir annoncé riichi, la tuile “ura dora” est révélée. Elle n'est connue d'aucun joueur jusqu'à lors et peut donc être considérée comme un “bonus surprise” en cas de victoire, et un avantage sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>re d'annoncer riichi."
91,"13. Kan"
92,"Chaque tuile étant présente en quatre exemplaires dans le jeu, il est possible de toutes les réunir pour former un carré. C'est ce qu'on appelle un “kan”."
93,"Bien qu'un kan ne compte pas comme yaku, il procure un bonus sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>re en cas de main gagnante, en plus de faire augmenter le nombre de dora.<hex:02100103>Comme pon et chi, annoncer un kan dévoile et bloque les tuiles, vous empêchant de les utiliser pour former d'autres éléments ou les écarter."
94,"14. Apprendre en jouant"
95,"Le mahjong est un jeu complexe, même lorsque toutes ses règles sont connues et assimilées. Cependant, nombre des actions présentées dans ce guide sont effectuées au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment, donc n'hésitez pas à vous faire la main sur la table d'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment de niveau débutant<hex:021D0103>!<hex:02100103>Lorsque vous aurez acquis suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment d'expérience, vous pourrez défier d'autres aventuriers grâce à l'outil de mission.<hex:02100103><hex:02100103>Des ex<hex:02160103>pli<hex:02160103>ca<hex:02160103>tions détaillées sont disponibles dans la section “Guides du jeu” de The Lodestone."
96,"Jouer au mahjong"
97,"Parties contre des PNJ"
98,"Les tables de mahjong installées au Gold Saucer vous offrent la possibilité de jouer contre des PNJ de niveau débutant, intermédiaire ou avancé."
99,"Vous pouvez aussi jouer sur ces tables lorsque vous êtes en attente d'une équipe après enregistrement dans l'outil de mission. En revanche, la partie sera abandonnée lorsque vous trouverez une équipe et choisirez de commencer la mission."
100,"Parties contre des joueurs"
101,"Vous pouvez défier d'autres aventuriers via l'onglet Gold Saucer de l'outil de mission. Quatre options sont à votre disposition.<hex:02100103><hex:02100103>■ Mahjong domien<hex:021D0103>: tous rangs (classé)<hex:02100103>Cette première option est disponible im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment. Vous vous enregistrez en solo et l'outil vous oppose à trois adversaires. Votre classement à l'issue de la partie influence votre cote.<hex:02100103>  1re place<hex:021D0103>: +30 points, 2e<hex:021D0103>: +15 points<hex:02100103>  3e<hex:021D0103>: aucun changement, 4e<hex:021D0103>: -15 points (au-dessus du 1er kyu)<hex:02100103>Plus votre rang est élevé, plus vous perdrez de points en finissant à la quatrième place.<hex:02100103><hex:02100103>■ Mahjong domien<hex:021D0103>: dan seulement (classé)<hex:02100103>Cette option est réservée aux joueurs de rang 1er dan ou supérieur. Vous vous enregistrez en solo et l'outil vous oppose à trois adversaires. Votre classement à l'issue de la partie influence votre cote.<hex:02100103>  1re place<hex:021D0103>: +60 points, 2e<hex:021D0103>: +15 points<hex:02100103>  3e<hex:021D0103>: aucun changement, 4e<hex:021D0103>: -30 points<hex:02100103>Plus votre rang est élevé, plus vous perdrez de points en finissant à la quatrième place.<hex:02100103><hex:02100103>■ Mahjong domien<hex:021D0103>: 4 joueurs (avec kuitan)<hex:02100103>Cette option vous permet d'affronter les joueurs de votre choix. Formez une équipe puis enregistrez-la dans l'outil de mission. Votre cote ne change pas, quel que soit votre classement à l'issue de la partie.<hex:02100103>* Lorsque la règle kuitan est activée, le yaku tanyao est disponible après avoir annoncé pon ou chi.<hex:02100103><hex:02100103>■ Mahjong domien<hex:021D0103>: 4 joueurs (sans kuitan)<hex:02100103>Cette option vous permet d'affronter les joueurs de votre choix. Formez une équipe puis enregistrez-la dans l'outil de mission. Votre cote ne change pas, quel que soit votre classement à l'issue de la partie.<hex:02100103>* Lorsque la règle kuitan est désactivée, le yaku tanyao n'est plus disponible après avoir annoncé pon ou chi."
102,"■ Règles<hex:02100103>- Chaque joueur dispose d'un certain temps pour finir son tour. Si aucune action n'est effectuée avant la fin du temps imparti, une tuile est écartée au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment. (Parties classées seulement)<hex:02100103>- Le temps de chaque partie est limité. Après 80 minutes, la donne en cours est jouée, puis la suivante, et les résultats de la partie sont affichés.<hex:02100103>・Une partie peut durer un maximum de 120 minutes. Une fois ce temps écoulé, la partie est interrompue im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment et aucun résultat n'est pris en compte."
103,"■ Discussion<hex:02100103>- Durant une partie “4 joueurs”, il est possible de discuter avec les autres joueurs.<hex:02100103>- La discussion peut être désactivée en appuyant sur le bouton situé en bas à droite de l'écran de jeu. Une fois la discussion désactivée, vous ne pourrez plus recevoir ou envoyer de messages. Des icones indiquent si les autres joueurs ont activé la discussion ou non."
104,"■ Cote et rang<hex:02100103>- Le résultat des parties “tous rangs” et “dan seulement” influence votre cote et votre rang.<hex:02100103>- La cote initiale est de 1 500 points pour tous les joueurs. Elle augmente avec de bons résultats, et diminue avec de mauvais.<hex:02100103>- Le rang initial de tous les joueurs est “néophyte”. Obtenir de bons résultats permet d'être promu aux rangs supérieurs. Il n'y a pas de rétrogradation dans les rangs initiaux, mais le risque existe en cas de mauvais résultats aux rangs supérieurs.<hex:02100103>- La cote et le rang sont calculés en fonction du rang des adversaires et de la position dans le classement à la fin d'une partie. Le score en fin de partie n'est pas pris en compte.<hex:02100103>-  Vous pouvez consulter votre cote et votre rang dans la rubrique Mahjong du menu Gold Saucer.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>* L'historique des yakuman formés est sauvegardé localement sur l'appareil utilisé. Il n'apparaîtra donc pas si vous jouez sur un autre appareil.<hex:0249020103><hex:0248020103>"
105,"■ Quitter une partie<hex:02100103>- Si un joueur se déconnecte accidentellement pendant une partie, ses tuiles seront écartées au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment à chaque tour, jusqu'à ce qu'il reprenne le contrôle, au tour suivant sa reconnexion.<hex:02100103>- Si un joueur abandonne une partie, ses tuiles sont écartées au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment à chaque tour, jusqu'à la fin de la partie. Il subit alors une pénalité d'abandon.<hex:02100103>- Si un joueur ne fait aucune action pendant un certain temps, il sera au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment exclu de la partie."
106,"L'interface de jeu"
107,"Informations affichées à l'écran"
108,"1. Les 13 tuiles composant votre main. Lorsque la 14e tuile est piochée, elle est affichée à droite de la main, et vous devez choisir quelle tuile écarter."
109,"2. Lorsque vous êtes en position d'annoncer riichi, tsumo, ron, pon, chi ou kan, un message apparaît. Dans le cas de pon, chi et kan, il peut être ignoré.<hex:02100103>Ces messages peuvent être désactivés en appuyant sur le bouton correspondant. Cependant, ils sont activés par défaut au début de chaque donne.<hex:02100103>L'option “main gagnante automatique” permet d'annoncer tsumo et ron au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment. Cette option est désactivée par défaut au début de chaque partie."
110,"3. L'icone en forme d'étoile indique quel joueur est l'ouvreur. Cette information est également visible au centre de la table.<hex:02100103>Le vent des joueurs est indiqué en dessous de leur nom. Cette information est importante pour savoir avec quelles tuiles de vent former un brelan compte pour un yaku. Le rôle d'ouvreur passe de joueur en joueur dans l'ordre suivant<hex:021D0103>: Est, Sud, Ouest puis Nord."
111,"4. Une partie de mahjong domien se joue sur 8 donnes. Les 4 premières sont appelées donnes “Est” et les 4 suivantes “Sud”. Former un brelan de tuiles de vent de la donne en cours compte pour un yaku."
112,"5. Ces bâtonnets indiquent les points remis en jeu après la donne précédente lorsque celle-ci était nulle. Les 1 000 points misés en cas d'annonce de riichi sont également affichés ici. Le joueur gagnant la donne remporte le total de ces points.<hex:02100103>Chaque fois qu'une donne est rejouée, un bonus spécial appelé “honba” est ajouté. Il est également affiché ici. Lorsqu'un joueur forme une main gagnante, il reçoit 300 points sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>res pour chaque honba."
113,"6. La tuile dora de la donne en cours est affichée ici. Si un joueur inclut la tuile dora dans sa main gagnante, un han est ajouté à son score."
114,"7. Ces boutons permettent d'activer ou de désactiver certaines fonctions. Pour plus d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions, référez-vous à la page “Fonctions d'aide” dans la section “Jouer au mahjong”."
115,"Fonctions d'aide"
116,"■ Tuiles à risque<hex:02100103>Lorsqu'une tuile est écartée, il est possible qu'elle soit réclamée par un autre joueur pour améliorer sa main ou même remporter la donne. Ces indicateurs permettent de savoir quelles tuiles risquent d'être réclamées par les adversaires.<hex:02100103>Notez que les tuiles ne comportant pas d'indicateur présentent quand même un risque, même minimum."
117,"Les tuiles les plus risquées sont signalées par ce type d'indicateur."
118,"Ces tuiles présentent elles aussi un certain risque."
119,"■ Aide<hex:02100103>Activez cette fonction pour recevoir des re<hex:02160103>com<hex:02160103>man<hex:02160103>da<hex:02160103>tions sur les tuiles à écarter, quand annoncer pon ou chi, etc. Même si suivre ces re<hex:02160103>com<hex:02160103>man<hex:02160103>da<hex:02160103>tions à la lettre ne garantit en aucun cas la victoire, cela peut augmenter vos chances."
120,""
121,"Ailes rivales"
122,"Informations générales"
123,"Les Ailes rivales sont des batailles du mode JcJ auxquelles 48 personnages peuvent prendre part. Ils sont répartis en deux camps<hex:021D0103>: les Faucons et les Corbeaux, et peuvent embarquer dans de puissantes machines pour combattre et détruire le cœur du camp adverse, défendu par des automates."
124,"<hex:024804F201FA03><hex:024904F201FB03>■ Informations générales<hex:0249020103><hex:0248020103><hex:02100103>Ailes Rivales permet à 24 joueurs répartis dans 6 petites équipes en alliance de s'affronter pendant 15 minutes.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>■ Retour au combat<hex:0249020103><hex:0248020103><hex:02100103>Lorsqu'un participant d'Ailes rivales est vaincu, il peut reprendre le combat au point de départ après un certain laps de temps et bénéficie même de l'effet “Invulnérable” pendant quelques instants.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>■ Montures<hex:0249020103><hex:0248020103><hex:02100103>Les montures peuvent être utilisées sur le champ de bataille et en combat. Cependant, tout dégât reçu à dos de monture inflige au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment l'effet Boitement.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>■ Rapatriement<hex:0249020103><hex:0248020103><hex:02100103>Lorsqu'un participant choisit d'être rapatrié en cours de combat, il retourne au point de départ. Cette action est également disponible en plein combat sans délai, mais l'incantation sera interrompue si un coup est reçu.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>■ KAS<hex:0249020103><hex:0248020103><hex:02100103>Quand un joueur rend un autre joueur inconscient, un “K.O.” lui est attribué, s'il perd conscience, un “Assommé” est attribué, enfin s'il assiste un équipier à mettre un adversaire K.O., un “Soutien” lui est attribué.<hex:02100103>Après la bataille, un tableau récapitulatif vous indiquera votre total de K, A, et S.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>■ Récompense<hex:0249020103><hex:0248020103><hex:02100103>Les personnages participant aux Ailes rivales reçoivent tous des points d'expérience, des points JcJ, des marques de loup et des mémoquartz allagois. Le nombre de victoires permet de débloquer des hauts faits et d'obtenir des montures et pièces d'équipement.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>■ Ajustement des dégâts<hex:0249020103><hex:0248020103><hex:02100103>Dans les Ailes Rivales, les dégâts infligés par chaque job ont été ajustés spécifiquement. Pour plus d'information sur les valeurs de ces ajustements, merci de consulter le guide sur The Lodestone."
125,"Cœurs et tours"
126,"L'alliance qui détruit le cœur présent dans le camp adverse est déclarée victorieuse.<hex:02100103>Si l'objectif n'a pas été atteint dans le temps imparti, l'équipe ayant infligé le plus de dégâts au cœur adverse triomphe.<hex:02100103>En cas d'égalité, le camp ayant anéanti le plus de tours l'emporte.<hex:02100103>Si encore une fois il y a égalité, l'équipe ayant infligé le plus de dégâts aux tours adverses triomphe."
127,"<hex:024804F201FA03><hex:024904F201FB03>■ Cœurs<hex:0249020103><hex:0248020103><hex:02100103>Chaque équipe a pour objectif de détruire le cœur du camp adverse, protégé par un champ de force magitek généré par des tours. Il est nécessaire de détruire ces tours pour pouvoir infliger des dégâts à un cœur."
128,"<hex:024804F201FA03><hex:024904F201FB03>■ Tours<hex:0249020103><hex:0248020103><hex:02100103>Chaque camp dispose de deux tours pour protéger son cœur. Elles sont entourées par une barrière qui restaure périodiquement les PV des alliés alentour et réduit les dégâts qu'ils subissent, ce qui en fait un lieu de repli stratégique idéal. De plus, détruire une tour adverse permet d'augmenter la tension dans son camp."
129,"<hex:024804F201FA03><hex:024904F201FB03>■ Champs magitek<hex:0249020103><hex:0248020103><hex:02100103>Les tours génèrent un champ magitek pour protéger le cœur, dont les effets varient en fonction du nombre de tours restantes.<hex:02100103>Lorsque les deux tours sont encore debout, les attaques portées sur le cœur sont absolument inefficaces et des dégâts périodiques importants sont infligés aux ennemis afin de les dissuader d'approcher. Les joueurs du camp des tours ne subissent évidemment aucun dégât.<hex:02100103>Lorsqu'il ne reste qu'une tour, les effets du champ magitek sont affaiblis, les dégâts périodiques ne sont plus infligés et le cœur peut désormais subir des dégâts.<hex:02100103>Lorsque les deux tours ont été détruites, le champ magitek disparaît, exposant le cœur aux dégâts subits normalement en cas d'attaque."
130,"Machines de guerre"
131,"Il existe trois types de machines de guerre pilotables et dans lesquelles il est possible d'embarquer."
132,"<hex:024804F201FA03><hex:024904F201FB03>■ Croiseur-chasseur<hex:0249020103><hex:0248020103><hex:02100103>Ce modèle permet d'exécuter des attaques efficaces contre les joueurs et les machines de guerre adverses. Il dispose d'une grande mobilité mais est peu endurant."
133,"<hex:024804F201FA03><hex:024904F201FB03>■ Oppresseur<hex:0249020103><hex:0248020103><hex:02100103>Ce modèle est spécialisé dans la destruction des tours et des cœurs. Il est lent et désavantagé en cas de combat contre des joueurs ou des appareils légers."
134,"<hex:024804F201FA03><hex:024904F201FB03>■ Justicier<hex:0249020103><hex:0248020103><hex:02100103>Ce modèle est l'arme ultime, capable d'occasionner d'importants dégâts aux joueurs, aux machines de guerre et aux dispositifs du camp adverse. Il peut retourner la situation, mais n'est pilotable que sous certaines conditions."
