key,0,1,2,3,4,5,6,7,8,9,10,11
22,0,"Pouvoir suprême",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
23,0,"Mélodie vermillon",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
24,0,"Éther de Midgardsormr",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
25,0,"Chute de météore",3,True,"ContentGaugeMax_negative",80,1,2,-1,1,0,0
26,0,"Puissance magique du cristal noir",1,False,"ContentGaugeMax_negative",50,1,3,80,1,2,0
27,0,"Concentration électrique",1,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
28,0,"Épée sacrée",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
29,0,"Grâce de Seiryû",1,True,"ContentGaugeMax_negative",60,1,3,80,1,2,0
30,0,"Résistance de la barrière magique",2,False,"",30,1,3,50,1,1,0
31,0,"Éther accumulé",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
32,0,"Passe d'armes",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
33,0,"Puissance magique de Titania",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
34,0,"Jugement suprême",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
35,0,"Ferveur des anciens",1,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
36,0,"Charge énergétique",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
37,0,"Progression du piratage",1,True,"ContentGaugeMax_negative",60,1,3,80,1,2,0
38,0,"Déluge de Lumière",4,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
39,0,"Charge énergétique",3,True,"ContentGaugeMax_negative",80,1,2,-1,1,0,0
40,0,"Éther de Dalamud",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
41,0,"Transcendance",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
42,0,"Puissance magique de la mère porxie",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
43,0,"Souvenirs de Gaïa",2,False,"",35,1,3,50,1,1,0
44,0,"Résistance de Za Da",3,False,"",-1,1,0,-1,1,0,0
45,0,"Éther accumulé",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
46,0,"Chaos",1,True,"ContentGaugeMax_negative",60,1,3,80,1,2,0
47,0,"Désespoir",1,True,"ContentGaugeMax_negative",60,1,3,80,1,2,0
48,0,"Déploiement de la Lice cardinale",1,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
49,0,"Méfiance des soldats",1,True,"ContentGaugeMax_negative",60,1,3,80,1,2,0
50,0,"Puissance de Zordiarche",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
51,0,"Éther accumulé",4,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
52,0,"",0,False,"",0,0,0,0,0,0,0
53,0,"Emprise de Nidhogg",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
54,1,"",0,True,"",600,1,0,900,1,0,0
55,0,"Puissance magique de Fafner",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
56,0,"Puissance magique du protophénix",1,True,"ContentGaugeMax_negative",50,1,3,80,1,2,0
57,0,"Éther de Venat",1,True,"ContentGaugeMax_negative",60,1,3,80,1,2,0
58,0,"Énergie de l'épée de Gaius",1,True,"ContentGaugeMax_negative",60,1,3,80,1,2,0
59,0,"Éther de Midgardsormr",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
60,0,"Puissance magique de Scarmiglione",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
61,0,"Puissance magique de Lahabrea",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
62,0,"Puissance magique de Nidhogg",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
63,0,"Estomac de Proto-Carbuncle",2,False,"",30,1,3,50,1,1,0
64,0,"Résistance de la couche externe de la barrière magique",2,False,"",30,1,3,70,1,1,0
65,0,"Résistance des troupes",2,False,"",30,1,3,70,1,1,0
66,0,"Puissance magique de Cagnazzo",1,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
67,0,"Résistance de la couche intermédiaire de la barrière magique",2,False,"",30,1,3,70,1,1,0
68,0,"Résistance de la couche interne de la barrière magique",2,False,"",30,1,3,70,1,1,0
69,0,"Puissance magique de Rubicante",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
70,0,"Puissance magique d'Andromalius",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
71,0,"Puissance magique du Primo-Ascien",1,True,"ContentGaugeMax_negative",60,1,3,90,1,2,0
72,0,"Gel de Halone",1,True,"ContentGaugeMax_negative",60,1,3,90,1,2,0
73,0,"Puissance magique de Menphina",1,True,"ContentGaugeMax_negative",60,1,3,90,1,2,0
74,0,"Puissance magique d'Athéna",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
75,0,"Énergie accumulée",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
76,0,"Éther condensé",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
77,0,"Démon à neuf queues",1,True,"ContentGaugeMax_negative",60,1,3,90,1,2,0
78,1,"",0,True,"",60,1,0,180,1,0,0
79,0,"Énergie électrique de Gwyddrud",2,True,"ContentGaugeMax_negative",-1,1,0,-1,1,0,0
80,0,"Résistance d'Otis",2,False,"",30,1,3,70,1,1,0
81,0,"Marque de calamité",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
82,0,"Puissance magique d'Iq Soq Xmajun",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
83,0,"Énergie du sceau magique",3,True,"",100,1,1,-1,1,0,0
84,0,"Énergie de l'épée de Howling Blade",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
85,0,"Sens du groove",1,True,"",-1,1,0,-1,1,0,0
86,0,"Éther de Zelenia",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
87,0,"Peur du trépas",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
88,1,"",0,True,"",-1,1,0,-1,1,0,0
89,0,"Puissance magique de Glasya-Labolas",3,True,"ContentGaugeMax_negative",100,1,2,-1,1,0,0
90,0,"Puissance magique de Krile",1,True,"ContentGaugeMax_positive",-1,1,0,-1,1,0,0
91,0,"Âme d'élagueur",1,True,"",50,1,3,100,1,2,0
92,0,"",0,False,"",0,0,0,0,0,0,0
93,0,"Sphère-Gravité géante",2,False,"",-1,1,0,-1,1,0,0
94,0,"",0,False,"",0,0,0,0,0,0,0
