key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
589842,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"TEST<hex:021D0103>!","0","0"
589843,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ceci est un test.","0","0"
589844,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Tu ne vois pas que je suis occupée<hex:021D0103>? Laisse-moi donc un peu tranquille.","Mais dis donc, ta tête ne me dit rien. Si tu es <hex:020816E905FF09>nouvelle<hex:FF08>nouveau<hex:03> dans le coin, il va falloir que tu ailles t'enregistrer aux Feuilles de carline.","0"
589845,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Va à la guilde des aventuriers, c'est aux Feuilles de carline. Quand tu y seras, adresse-toi à Miounne. C'est la patronne.","Les vigiles sombres ne pardonnent pas aux aventuriers qui désobéissent aux ordres alors qu'ils ont passé les portes de notre belle cité. Dépêche-toi<hex:021D0103>!","0"
589846,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Encore <hex:020824E905FF11>une aventurière<hex:FF0E>un aventurier<hex:03><hex:021D0103>? Notre belle Gridania attire décidément de plus en plus de monde<hex:021D0103>!","Votre aide nous est précieuse, mais avec tous ces inconnus qui traînent dans le coin, on ne se sent pas rassurés.","0"
589847,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Bienvenue à Gridania<hex:021D0103>! Cette cité n'existerait pas si la Sylve et les esprits ne nous avaient pas autorisés à la bâtir. Vivre modestement chaque jour, préserver la nature, voilà notre façon de leur exprimer notre gratitude.","0","0"
589848,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Tu es à Gridania. Cette cité a reçu la bénédiction des esprits et de la Sylve pour s'établir en ces lieux.","<hex:020829E905FF13>Visiteuse arrivée<hex:FF11>Visiteur arrivé<hex:03> de par-delà la forêt, tâche de ne pas importuner mes concitoyens et tout se passera pour le mieux. Nous n'aimons pas les fauteurs de troubles, ici.","0"
589849,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ils sont pas croyables ces Gridaniens. Tu as sûrement remarqué qu'ils préfèrent faire confiance à des esprits dont l'existence est plus que douteuse, plutôt qu'à nous, des aventuriers en chair et en os<hex:021D0103>?","0","0"
589850,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Il paraît que les esprits se montrent lorsqu'ils sont en colère. T'as pas envie de savoir à quoi ils ressemblent, toi<hex:021D0103>? Parce que moi, si...","0","0"
589851,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Aux Feuilles de carline, les aventuriers fatigués de leurs périples peuvent se retrouver et reprendre des forces.","Gridania a besoin de vous pour l'aider à redonner à la forêt l'apparence qu'elle avait avant que le septième fléau ne la frappe.","Il y a bien des Gridaniens qui n'aiment pas beaucoup les étrangers, mais les mentalités évoluent. J'espère que toi et tes amis, vous ne nous décevrez pas..."
589852,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589853,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589854,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589855,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ici, c'est le quartier général de l'ordre des Deux Vipères. Il s'agit de la grande compagnie chargée de la gestion des affaires militaires, de l'économie et de la recherche technologique gridaniennes.","0","0"
589856,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589857,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589858,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Tenez le coup, il faut serrer les dents<hex:021D0103>! C'est dans les moments difficiles que notre volonté est mise à l'épreuve.","Les esprits veillent sur nous. Il faut faire son devoir et avoir foi en Kan-E-Senna.","0"
589859,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589860,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Je suis venu ici passer du temps avec les gamins parce qu'on m'a dit que ça m'aiderait à devenir un bon menuisier. Je vois pas bien comment, mais bon...","0","0"
589861,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589862,0,1,0,0,0,0,757,0,0,1,0,0,0,0,0,0,0,False,False,False,"...","Maman m'a dit de pas parler aux inconnus.","0"
589863,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"Tu sais, les enfants du Verger de faines sont tous ici pour une bonne raison. On a tous une histoire à raconter.","Alors quand les adultes sont absents, c'est moi qui m'occupe de chaperonner les autres. C'est mon devoir en tant qu'aîné.","0"
589864,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589865,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589866,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Vous êtes à la porte du Loup blanc, qui donne sur la partie ouest de la Forêt centrale. L'endroit est infesté de monstres redoutables, aussi l'accès est ac<hex:02160103>tu<hex:02160103>el<hex:02160103>le<hex:02160103>ment interdit.","Rien ne sert de prendre des risques inutilement, même pour les aventuriers. Circulez, maintenant.","0"
589867,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gridania fait partie intégrante de la forêt de Sombrelinceul.","Où que l'on se trouve, on ne doit jamais oublier ce que l'on doit aux esprits et à la Sylve.","0"
589868,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"C'est ici que l'on stocke le grain récolté. Moi vivant, il n'y aura pas un seul écureuil qui s'infiltrera là-dedans<hex:021D0103>!","0","0"
589869,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589870,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hé, toi<hex:021D0103>! Je te conseille de bien écouter Miounne.","Tu entendras peut-être dire qu'elle a un caractère difficile, mais sans elle, les aventuriers pourraient rien faire ici. On lui doit tous beaucoup, moi le premier.","0"
589871,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:02083DE3E90C0DFF1B><hex:020817E3E90C05FF08>Bonsoir<hex:FF08>Bonjour<hex:03><hex:FF1B><hex:020817E3E90C12FF08>Bonjour<hex:FF08>Bonsoir<hex:03><hex:03><hex:021D0103>! Vous êtes au comptoir d'embauche des servants.","Nous sommes malheureusement fermés pour le moment.","0"
589872,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:02083DE3E90C0DFF1B><hex:020817E3E90C05FF08>Bonsoir<hex:FF08>Bonjour<hex:03><hex:FF1B><hex:020817E3E90C12FF08>Bonjour<hex:FF08>Bonsoir<hex:03><hex:03>, <hex:020812E905FF07>l'amie<hex:FF06>l'ami<hex:03><hex:021D0103>! Vous êtes au Bannock. Ici, les vigiles sombres et les flèches divines forment les nouvelles recrues de l'ordre des Deux Vipères.","Vous pouvez observer, mais n'allez surtout pas déranger les soldats qui s'entraînent.","0"
589873,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589874,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Les archers se rassemblent ici. Cette guilde transmet un savoir ancestral hérité des archers élézens et des chasseurs miqo'tes.","Je peux vous inscrire à la guilde si vous le souhaitez. Vous savez où me trouver en cas de besoin.","0"
589875,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589876,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Les Élézens ont développé les techniques d'archerie qui ont rendu célèbre cette cité.","Vous vous rendez compte de l'honneur qui vous est fait, à vous simples aventuriers, d'avoir accès à notre savoir<hex:021D0103>?","0"
589877,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"On apprend aussi des choses en observant l'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment des autrrres... Même si je préfère m'exercer en forêt.","0","0"
589878,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589879,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589880,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Les citoyens de Gridania et les aventuriers peuvent aller et venir librement dans l'amphithéâtre de Mih Khetto.","Fais attention à ne rien esquinter, par respect pour le grand musicien Mih Khetto qui lui a donné son nom, et pour les hommes qui l'ont bâti à la sueur de leur front.","0"
589881,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ici même, il y a cinq ans, un grand érudit aurait appelé les aventuriers d'Éorzéa à se joindre à lui pour combattre l'empire garrrlemaldais.","Je me demande bien ce qu'il est advenu de lui. J'aimerais tant pouvoir le rencontrrrer pour qu'il me raconte son histoire.","0"
589882,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Laissez-moi tranquille... J'ai tout perdu. Mes camarades de scène, ma tendre épouse ainsi que ceux qui m'aimaient. Je suis seul au monde.","0","0"
589883,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Le quartier des illustres combattants de Gridania se trouve juste là, derrière. Mais le public n'y a pas accès. Ça vaut aussi et surtout pour vous, les aventuriers.","Va-t'en sur-le-champ. Ta place n'est pas ici<hex:021D0103>!","0"
589884,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589885,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589886,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Bienvenue à la guilde des maîtres d'hast. Ici, on apprend non seulement le maniement de la lance, mais aussi à développer le courage de ne jamais plier face à l'adversité.","Je peux vous aider si vous désirez rejoindre nos rangs. N'hésitez pas à venir me demander.","0"
589887,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Les aventuriers n'ont pas le droit de rentrer dans le quartier général des vigiles sombres. Vous feriez bien de partir au plus vite si rien ne justifie votre présence en ces lieux.","0","0"
589888,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589889,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Les commerçants gridaniens me donnent l'impression d'avoir les échanges monétaires en horreur.","Pourtant, tout faire pour offrir des produits de la meilleure qualité qui soit afin que les clients se l'arrachent, c'est la plus grande preuve de respect qu'on puisse avoir pour sa marchandise. C'est à ça qu'on reconnaît un véritable commerçant.","0"
589890,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589891,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Il y a un ponton en bas de cette pente d'où partent des bateaux en direction de l'est de la forêt de Sombrelinceul.","Hésite pas à causer au capitaine si tu dois aller aux ruches ou aux Neuf Lierres.","0"
589892,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589893,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Je me demande combien de temps il va encore rester ici, ce satané commerçant uldien.","Il ne parle que de pertes et de profits. Il a un boulier à la place du cerveau ou quoi<hex:021D0103>!?","0"
589894,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ici, c'est le meilleur quartier commerçant de Gridania. Dans sa partie nord, les Échoppes d'ébène, on trouve des médicaments et des produits divers, et dans sa partie sud, les Échoppes de palissandre, des armes et des armures.","0","0"
589895,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Tâche de retenir les gestes de ces tanneurs d'exception qui font la fierté de Gridania. Souviens-toi à quel point ils mettent du cœur à l'ouvrage.","0","0"
589896,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589897,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,False,"Les êtres peuplant la forêt changent avec elle. Rien n'est immuable. Leur existence peut en être bouleversée.","Mais il ne faut pas craindre la Sylve pour autant. Il est du devoir des Gridaniens de veiller sur ces vies en constante évolution.","0"
589898,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Les artisans de la guilde des tanneurs fabriquent toutes sortes d'objets à partir des peaux de certains monstres et créatures.","0","0"
589899,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Je vois que je ne suis pas le seul à être venu acheter les créations de cette guilde. Les souliers en cuir fabriqués ici sont d'une telle perfection qu'on en entend parler jusqu'à Ul'dah.","Les créations des artisans les plus doués sont commercialisées sous la marque de l'Atelier Fen-Yll. Leur prix est à l'égal de leur qualité.","Le magasin est juste à la sortie de l'atelier. Vous devriez aller y faire un tour."
589900,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Désolé, c'est l'heure de ma pause. Repasse plus tard<hex:021D0103>! <hex:02100103>Si seulement chaque jour pouvait être un jour de fête... (soupire)","0","0"
589901,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589902,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hé, toi, là<hex:021D0103>! Ne touche pas à ces pots<hex:021D0103>! On sera dans un fichu pétrin si tu les fais tomber et qu'ils se cassent.","0","0"
589903,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","Mais de jolies fleurs fleurissent quand on les entasse comme ça, tout simplement. C'est quelque chose que j'ai appris en devenant botaniste.","0"
589904,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589905,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Vous êtes au Courtil. Les botanistes de la guilde s'occupent de toutes les cultures que vous voyez.","0","0"
589906,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ceux qui viennent de par-delà la forêt m'étonneront toujours. Ils se comportent comme s'ils savaient déjà tout, alors qu'ils ne sont même pas capables de faire pousser une fleur.","0","0"
589907,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Un peu de calme, je vous prie. Attention à ne pas vous méprendre, je ne vous parle pas du bruit qu'on entend.","Vous vous trouvez dans un lieu sacré, où l'on écoute la voix des esprits. Faites en sorte que le vacarme de votre cœur en émoi ne les perturbe pas.","0"
589908,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589909,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589910,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589911,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"Tu arriveras à ressentir par toi-même l'énergie que tu dégages, si tu arrives à apaiser ton cœur et ton esprit.","Ca te permettra de réveiller et d'améliorer et d'affûter ce talent d'élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te qui sommeille en toi.","0"
589912,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pfff, ce Pfarahr, y me traite comme si j'étais une gamine<hex:021D0103>!","0","0"
589913,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Memama a encore fait le mur. J'lui ai pourtant déjà dit de prévenir ses parents avant d'sortir, mais cette petite m'écoute pas.","0","0"
589914,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589915,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:02083DE3E90C0DFF1B><hex:020817E3E90C05FF08>Bonsoir<hex:FF08>Bonjour<hex:03><hex:FF1B><hex:020817E3E90C12FF08>Bonjour<hex:FF08>Bonsoir<hex:03><hex:03> et bienvenue à l'aérodrome de Gridania.","0","0"
589916,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Je regrette, mais vous devez avoir une au<hex:02160103>to<hex:02160103>ri<hex:02160103>sa<hex:02160103>tion pour monter à bord de l'aéronef.","0","0"
589917,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Bienvenue à l'aérodrome de Gridania. Je peux vous renseigner sur les vols réguliers<hex:021D0103>?","0","0"
589918,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589919,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589920,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589921,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589922,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589923,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589924,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Vous êtes à la guilde des élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>tes. C'est ici que l'on transmet le savoir des esprits de la Sylve.","Je suis là pour aider ceux qui désireraient devenir membre de notre guilde. Vous savez donc à qui vous adresser si l'envie vous en prend.","0"
589925,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589926,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","Aïe aïe aïe...","0"
589927,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Nous, les élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>tes du Temple de la Sérénité, nous assistons les druides, ces mages qui président aux rituels de divination et de guérison.","Notre plus grande joie est de pouvoir servir notre belle cité.","0"
589928,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Le quartier général des flèches divines est juste là, mais n'espère pas y entrer. L'accès est interdit à tous ceux dont la présence n'est pas requise.","0","0"
589929,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589930,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Vous vous demandez ce que je suis venue fairrre à la guilde des archers<hex:021D0103>? J'aime l'idée de pouvoir combattre de loin... à l'abri.","0","0"
589931,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589932,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589933,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Les menuisiers de notre guilde donnent une nouvelle vie au bois. Ils savent en tirer des meubles et des objets de la vie quotidienne, mais peuvent également s'en servir pour fabriquer des armes et des boucliers.","0","0"
589934,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,True,"Il y a un bois pour tout. Celui que nous utilisons pour les armes n'est pas le même que celui pour les meubles.","Je suis devenu un vrai menuisier quand j'ai compris comment utiliser les différentes parties d'un même arbre.","0"
589935,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Comme c'est agréable de s'arrêter de combattre de temps en temps... et de sentir le grain du bois sous ses doigts...","0","0"
589936,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589937,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Oh là là, j'y arriverai jamais<hex:021D0103>! Mais comment est-ce que le professeur fait pour obtenir les courbes qu'il donne à ses créations<hex:021D0103>!?","0","0"
589938,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589939,0,1,0,0,1,0,0,755,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589940,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Tu as remarqué que les vigiles sombres et les flèches divines portent tous un masque<hex:021D0103>? C'est pour que les esprits ne puissent pas les reconnaître. Leur travail leur attire parfois la colère des esprits.","Enfin, de là à dire que c'est efficace... C'est plus un porte-bonheur qu'autre chose.","0"
589941,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589942,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"On a vraiment bien fait de laisser les maîtres d'hast utiliser la salle d'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment de la caserne.","En faisant de cet endroit un lieu de rendez-vous pour des lanciers de premier choix, les combattants échangent de précieux conseils. Ceci bénéficiera très cer<hex:02160103>tai<hex:02160103>ne<hex:02160103>ment aux vigiles sombres.","0"
589943,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Cette année, les recrues sont prometteuses... J'ai hâte de voir ce que ça donnera après un bon en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment<hex:021D0103>!","0","0"
589944,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589945,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589946,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Vous êtes à la Caserne des vigiles sombres, les soldats chargés de faire régner l'ordre à Gridania. La guilde des maîtres d'hast est également établie ici.","Les maîtres d'hast prennent cer<hex:02160103>tai<hex:02160103>ne<hex:02160103>ment leur en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment très à cœur avec les Vigiles juste à côté d'eux.","0"
589947,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"De nombreux commerçants ont fermé boutique après le dernier fléau. La moitié des emplacements qui se sont libérés sont maintenant loués à des commerçants uldiens.","Ceci a certes un peu redonné vie à la ville, mais il y a fréquemment des heurts entre les commerçants. La situation n'est donc pas toute rose.","0"
589948,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Mon frère Hadrefort et moi, on est les res<hex:02160103>pon<hex:02160103>sa<hex:02160103>bles des Échoppes de palissandre. Rishushu, lui, supervise les Échoppes d'ébène. C'est au vieux Parsemontret que nous rendons tous compte, vu qu'il chapeaute la rue commerçante dans sa globalité.","Hadrefort peut bien me dire que ce Rishushu est un type intelligent, moi, il me dégoûte. J'y peux rien, c'est l'effet qu'il me fait, c'est tout.","0"
