31,"La <hex:024804F201F603><hex:024904F201F703>Table des arcanes<hex:0249020103><hex:0248020103> vous permet de vérifier les cartes que vous avez obtenues avec <hex:024804F201F403><hex:024904F201F503>Tirage astral<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Tirage ombral<hex:0249020103><hex:0248020103>. Les actions <hex:024804F201F403><hex:024904F201F503>Atout I<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Atout II<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Atout III<hex:0249020103><hex:0248020103> seront alors remplacées par des Arcanes vous permettant de bénéficier de divers effets."
32,"Table des arcanes et signes astraux"
33,"L'obtention de l'action <hex:024804F201F403><hex:024904F201F503>Arcane mineur<hex:0249020103><hex:0248020103> fait s'afficher un symbole sur la <hex:024804F201F603><hex:024904F201F703>Table des arcanes<hex:0249020103><hex:0248020103>. Désormais, utiliser <hex:024804F201F403><hex:024904F201F503>Tirage astral<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Tirage ombral<hex:0249020103><hex:0248020103> vous permettra de bénéficier respectivement de la carte <hex:024804F201F403><hex:024904F201F503>Roi des couronnes<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Reine des couronnes<hex:0249020103><hex:0248020103>."
34,"Jauge des chakras"
35,"L'action <hex:024804F201F403><hex:024904F201F503>Méditation profonde<hex:0249020103><hex:0248020103> vous permet d'ouvrir un chakra à chaque utilisation. Leur nombre est indiqué dans la <hex:024804F201F603><hex:024904F201F703>Jauge des chakras<hex:0249020103><hex:0248020103>. S'ils sont tous ouverts, il vous sera possible d'utiliser <hex:024804F201F403><hex:024904F201F503>Charge d'acier<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Poing hurlant<hex:0249020103><hex:0248020103> (nv 40)."
36,"Chakras bestiaux et Nadis"
37,"L'obtention du trait <hex:024804F201F403><hex:024904F201F503>Équilibre parfait amélioré<hex:0249020103><hex:0248020103> déverrouille la <hex:024804F201F603><hex:024904F201F703>Jauge de Chakra bestial<hex:0249020103><hex:0248020103> ainsi que le <hex:024804F201F403><hex:024904F201F503>Nadi solaire<hex:0249020103><hex:0248020103> et le <hex:024804F201F403><hex:024904F201F503>Nadi lunaire<hex:0249020103><hex:0248020103>. Il existe trois types de <hex:024804F201F403><hex:024904F201F503>Chakras bestiaux<hex:0249020103><hex:0248020103><hex:021D0103>: <hex:024804F201F403><hex:024904F201F503>Chakra de l'opo-opo<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Chakra du raptor<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Chakra du coeurl<hex:0249020103><hex:0248020103> que vous pouvez ouvrir à l'aide de certaines techniques d'armes.<hex:02100103>Ouvrir trois <hex:024804F201F403><hex:024904F201F503>Chakras bestiaux<hex:0249020103><hex:0248020103> identiques permet d'exécuter <hex:024804F201F403><hex:024904F201F503>Champ-élixir<hex:0249020103><hex:0248020103>.<hex:02100103>Ouvrir trois <hex:024804F201F403><hex:024904F201F503>Chakras bestiaux<hex:0249020103><hex:0248020103> de deux types différents permet d'exécuter <hex:024804F201F403><hex:024904F201F503>Révolution céleste<hex:0249020103><hex:0248020103>.<hex:02100103>Ouvrir trois <hex:024804F201F403><hex:024904F201F503>Chakras bestiaux<hex:0249020103><hex:0248020103> différents permet d'exécuter <hex:024804F201F403><hex:024904F201F503>Départ de flammes<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Champ-élixir<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Départ de flammes<hex:0249020103><hex:0248020103> permettent respectivement d'ouvrir le <hex:024804F201F403><hex:024904F201F503>Nadi lunaire<hex:0249020103><hex:0248020103> et le <hex:024804F201F403><hex:024904F201F503>Nadi solaire<hex:0249020103><hex:0248020103>.<hex:02100103>Le puissant <hex:024804F201F403><hex:024904F201F503>Coup de pied tornade<hex:0249020103><hex:0248020103> peut être exécuté lorsque vous avez ouvert trois <hex:024804F201F403><hex:024904F201F503>Chakras bestiaux<hex:0249020103><hex:0248020103> (peu importe lesquels) et les deux <hex:024804F201F403><hex:024904F201F503>Nadis<hex:0249020103><hex:0248020103>."
38,"Jauge de l'éclair"
39,"L'action <hex:024804F201F403><hex:024904F201F503>Fraternité<hex:0249020103><hex:0248020103> vous octroie ainsi qu'aux équipiers alentour les effets <hex:024804F201F403><hex:024904F201F503>Fraternité combattante<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Fraternité méditative<hex:0249020103><hex:0248020103> et permet de cumuler un total de 10 chakras pendant la durée de l'effet."
40,"Jauge du dragon"
41,"L'obtention de l'action <hex:024804F201F403><hex:024904F201F503>Geirskögul<hex:0249020103><hex:0248020103> vous octroie le pouvoir des dragons, incarné par la <hex:024804F201F603><hex:024904F201F703>Jauge du dragon<hex:0249020103><hex:0248020103>. Elle indique la durée d'effet restante de <hex:024804F201F403><hex:024904F201F503>Sang du dragon<hex:0249020103><hex:0248020103> pendant laquelle vos dégâts sont augmentés."
42,"Jauge du dragon"
43,"L'obtention du trait <hex:024804F201F403><hex:024904F201F503>Maîtrise de la lance IV<hex:0249020103><hex:0248020103> vous octroie la <hex:024804F201F403><hex:024904F201F503>Fougue des dragons anciens<hex:0249020103><hex:0248020103> lorsque vous utilisez <hex:024804F201F403><hex:024904F201F503>Percée Raiden<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Fureur du dragon<hex:0249020103><hex:0248020103>. Cette fougue peut être intensifiée jusqu'au 2e degré, ce qui permet d'exécuter l'action dévastatrice <hex:024804F201F403><hex:024904F201F503>Percée des dragons anciens<hex:0249020103><hex:0248020103>."
44,""
45,"Ceinture Kazematoi"
46,"Lorsque vous utilisez l'action <hex:024804F201F403><hex:024904F201F503>Perce-armure<hex:0249020103><hex:0248020103> dans un combo, vous gagnez des degrés de <hex:024804F201F403><hex:024904F201F503>Kazematoi<hex:0249020103><hex:0248020103>, cumulables jusqu'à 5.<hex:02100103>Ils peuvent être consommés en utilisant <hex:024804F201F403><hex:024904F201F503>Lame éolienne<hex:0249020103><hex:0248020103>, augmentant ainsi les dégâts de cette technique d'arme."
47,"Jauge de Ninki"
48,"La <hex:024804F201F603><hex:024904F201F703>Jauge de Ninki<hex:0249020103><hex:0248020103> indique quelle quantité de cette énergie vous avez accumulée grâce à vos techniques d'arme. Elle vous permet d'utiliser des actions telles que <hex:024804F201F403><hex:024904F201F503>Kuchiyose Ogama<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Bhavacakra<hex:0249020103><hex:0248020103> (nv 68)."
49,"Marque Setsugekka"
50,"La <hex:024804F201F603><hex:024904F201F703>Marque Setsugekka<hex:0249020103><hex:0248020103> indique si les effets <hex:024804F201F403><hex:024904F201F503>Sen<hex:0249020103><hex:0248020103><hex:021D0103>: <hex:024804F201F403><hex:024904F201F503>Setsu<hex:0249020103><hex:0248020103> (haut), <hex:024804F201F403><hex:024904F201F503>Getsu<hex:0249020103><hex:0248020103> (gauche) et <hex:024804F201F403><hex:024904F201F503>Ka<hex:0249020103><hex:0248020103> (droite) vous ont été octroyés en utilisant certaines techniques d'arme. En fonction de leur nombre, <hex:024804F201F403><hex:024904F201F503>Iaijutsu<hex:0249020103><hex:0248020103> est remplacé par <hex:024804F201F403><hex:024904F201F503>Higanbana<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Tenka Goken<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Midare Setsugekka<hex:0249020103><hex:0248020103>."
51,"Jauge de Kenki"
52,"L'obtention du trait <hex:024804F201F403><hex:024904F201F503>Maîtrise de Kenki<hex:0249020103><hex:0248020103> fait apparaître à l'écran la <hex:024804F201F603><hex:024904F201F703>Jauge de Kenki<hex:0249020103><hex:0248020103>, qui se remplit lorsque vous utilisez des techniques d'arme avec succès ou réduisez vos dégâts subis avec <hex:024804F201F403><hex:024904F201F503>Troisième œil<hex:0249020103><hex:0248020103>.<hex:02100103>Elle permet de déclencher des actions de type <hex:024804F201F403><hex:024904F201F503>Hissatsu<hex:0249020103><hex:0248020103>."
53,"Jauge de chant"
54,"L'action <hex:024804F201F403><hex:024904F201F503>Ballade du mage<hex:0249020103><hex:0248020103> fait apparaître une <hex:024804F201F603><hex:024904F201F703>Jauge de chant<hex:0249020103><hex:0248020103> spécifique, qui indique sa durée d'effet restante.<hex:02100103>Si <hex:024804F201F403><hex:024904F201F503>Inspiration poétique<hex:0249020103><hex:0248020103> se déclenche pendant ce temps, les temps de recharge d'<hex:024804F201F403><hex:024904F201F503>Hémorragie<hex:0249020103><hex:0248020103> et de <hex:024804F201F403><hex:024904F201F503>Pluie mortelle<hex:0249020103><hex:0248020103> (nv 45) sont réduits."
55,"<hex:024804F201F403><hex:024904F201F503>“詩心”<hex:0249020103><hex:0248020103>は<hex:024804F201F403><hex:024904F201F503>「ベノムバイト/コースティックバイト」<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>「ウィンドバイト/ストームバイト」<hex:0249020103><hex:0248020103>による継続ダメージの命中時に一定確率で発動します。戦歌を使い、詩心を付与させていくことで吟遊詩人の攻撃力を高めることができます。"
56,"L'action <hex:024804F201F403><hex:024904F201F503>Péan martial<hex:0249020103><hex:0248020103> fait apparaître une <hex:024804F201F603><hex:024904F201F703>Jauge de chant<hex:0249020103><hex:0248020103> spécifique, qui indique sa durée d'effet restante.<hex:02100103>Si <hex:024804F201F403><hex:024904F201F503>Inspiration poétique<hex:0249020103><hex:0248020103> se déclenche pendant ce temps, un effet réduisant le délai des attaques automatiques et les temps de lancement et de recharge des techniques d'arme et des sorts de magie vous est octroyé. Il peut être cumulé jusqu'au quatrième degré."
57,"L'action <hex:024804F201F403><hex:024904F201F503>Menuet du Vagabond<hex:0249020103><hex:0248020103> fait apparaître une <hex:024804F201F603><hex:024904F201F703>Jauge de chant<hex:0249020103><hex:0248020103> spécifique, qui indique sa durée d'effet restante.<hex:02100103>Si <hex:024804F201F403><hex:024904F201F503>Inspiration poétique<hex:0249020103><hex:0248020103> se déclenche pendant ce temps, l'action <hex:024804F201F403><hex:024904F201F503>Ton parfait<hex:0249020103><hex:0248020103> devient disponible. La puissance de cette action dépend du degré d'<hex:024804F201F403><hex:024904F201F503>Inspiration poétique<hex:0249020103><hex:0248020103> (cumulable jusqu'à 3) au moment de son lancement."
58,"Jauge de voix de l'âme"
59,"Votre <hex:024804F201F603><hex:024904F201F703>Jauge de voix de l'âme<hex:0249020103><hex:0248020103> se remplit à chaque fois que l'effet <hex:024804F201F403><hex:024904F201F503>Inspiration poétique<hex:0249020103><hex:0248020103> vous est octroyé. Vous pouvez y puiser afin de lancer l'action <hex:024804F201F403><hex:024904F201F503>Trait alpha<hex:0249020103><hex:0248020103>."
60,"Thermovoltmètre"
61,"La <hex:024804F201F603><hex:024904F201F703>Jauge de chaleur<hex:0249020103><hex:0248020103> du thermovoltmètre se remplit au fur et à mesure que vous utilisez certaines techniques d'arme. Elle vous permet d'utiliser l'action <hex:024804F201F403><hex:024904F201F503>Hypercharge<hex:0249020103><hex:0248020103> qui fait passer votre arme en <hex:024804F201F403><hex:024904F201F503>Surchauffe<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F403><hex:024904F201F503>Surchauffe<hex:0249020103><hex:0248020103> vous permet d'utiliser des actions comme <hex:024804F201F403><hex:024904F201F503>Pyro-explosion<hex:0249020103><hex:0248020103> (nv 35) et <hex:024804F201F403><hex:024904F201F503>Arbalète automatique<hex:0249020103><hex:0248020103> (nv 52)."
62,"Thermovoltmètre"
63,"La <hex:024804F201F603><hex:024904F201F703>Jauge de batterie<hex:0249020103><hex:0248020103> du thermovoltmètre se remplit lorsque vous utilisez certaines techniques d'arme et permet de lancer deux actions<hex:021D0103>: <hex:024804F201F403><hex:024904F201F503>Auto-tourelle Tour<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Automate Reine<hex:0249020103><hex:0248020103> (nv 80). La première crée une tourelle qui tire sur les ennemis, la deuxième crée un puissant automate qui se bat à vos côtés."
64,"Jauge des éléments"
65,"La <hex:024804F201F603><hex:024904F201F703>Jauge des éléments<hex:0249020103><hex:0248020103> vous indique les effets <hex:024804F201F403><hex:024904F201F503>Feu astral<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Glace ombrale<hex:0249020103><hex:0248020103>, octroyés respectivement en lançant des sorts de feu ou de glace. <hex:024804F201F403><hex:024904F201F503>Feu astral<hex:0249020103><hex:0248020103> augmente à la fois les dégâts et le coût en PM des sorts de feu. <hex:024804F201F403><hex:024904F201F503>Glace ombrale<hex:0249020103><hex:0248020103> permet de lancer les sorts de glace sans consommer de PM, mais aussi d'en récupérer lorsque ces derniers touchent leur cible. En outre, ces effets permettent également de lancer les sorts de l'élément opposé sans consommer de PM, mais en échange d'une puissance amoindrie."
66,"Lorsque vous bénéficiez de <hex:024804F201F403><hex:024904F201F503>Feu astral<hex:0249020103><hex:0248020103> ou de <hex:024804F201F403><hex:024904F201F503>Glace ombrale<hex:0249020103><hex:0248020103>, le trait <hex:024804F201F403><hex:024904F201F503>Énochien<hex:0249020103><hex:0248020103> vous octroie l'effet du même nom, indiqué par la jauge en surbrillance, en bas à droite de la <hex:024804F201F603><hex:024904F201F703>Jauge des éléments<hex:0249020103><hex:0248020103>. <hex:024804F201F403><hex:024904F201F503>Énochien<hex:0249020103><hex:0248020103> augmente la puissance des sorts offensifs et prend fin si <hex:024804F201F403><hex:024904F201F503>Feu astral<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Glace ombrale<hex:0249020103><hex:0248020103> se dissipe."
67,"Les actions <hex:024804F201F403><hex:024904F201F503>Gel<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Giga Glace<hex:0249020103><hex:0248020103> font apparaître des crans en bas à gauche de la <hex:024804F201F603><hex:024904F201F703>Jauge des éléments<hex:0249020103><hex:0248020103>, qui indiquent le nombre de degrés restants de l'effet <hex:024804F201F403><hex:024904F201F503>Cœur ombral<hex:0249020103><hex:0248020103>. Un degré est utilisé à chaque fois qu'un sort de feu est lancé, et il permet d'annuler une fois l'augmentation du coût en PM sous <hex:024804F201F403><hex:024904F201F503>Feu astral<hex:0249020103><hex:0248020103>."
68,"Tant qu'<hex:024804F201F403><hex:024904F201F503>Énochien<hex:0249020103><hex:0248020103> est actif, <hex:024804F201F403><hex:024904F201F503>Polyglotte<hex:0249020103><hex:0248020103> est octroyé toutes les 30 secondes. Des crans placés sur le chronomètre en bas à droite de la <hex:024804F201F603><hex:024904F201F703>Jauge des éléments<hex:0249020103><hex:0248020103> permettent de vérifier ces intervalles de temps, et un cristal situé en bas s'allume pour indiquer que <hex:024804F201F403><hex:024904F201F503>Polyglotte<hex:0249020103><hex:0248020103> est disponible. <hex:024804F201F403><hex:024904F201F503>Polyglotte<hex:0249020103><hex:0248020103> permet de lancer de puissants sorts comme <hex:024804F201F403><hex:024904F201F503>Infect<hex:0249020103><hex:0248020103>."
69,"Tant qu'<hex:024804F201F403><hex:024904F201F503>Énochien<hex:0249020103><hex:0248020103> est actif, <hex:024804F201F403><hex:024904F201F503>Polyglotte<hex:0249020103><hex:0248020103> est octroyé toutes les 30 secondes. Des crans placés sur le chronomètre en bas à droite de la <hex:024804F201F603><hex:024904F201F703>Jauge des éléments<hex:0249020103><hex:0248020103> permettent de vérifier ces intervalles de temps, et deux cristaux situés en bas s'allument pour indiquer le nombre d'effets <hex:024804F201F403><hex:024904F201F503>Polyglotte<hex:0249020103><hex:0248020103> accumulés. <hex:024804F201F403><hex:024904F201F503>Polyglotte<hex:0249020103><hex:0248020103> permet de lancer de puissants sorts comme <hex:024804F201F403><hex:024904F201F503>Infect<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Xénoglossie<hex:0249020103><hex:0248020103>."
70,"Jauge de flux d'éther"
71,"La <hex:024804F201F603><hex:024904F201F703>Jauge de flux d'éther<hex:0249020103><hex:0248020103> indique le nombre de degrés restants de l'effet procuré par des actions comme <hex:024804F201F403><hex:024904F201F503>Aspiration d'énergie<hex:0249020103><hex:0248020103>."
72,"Jauge de transe"
73,"La <hex:024804F201F603><hex:024904F201F703>Jauge de transe<hex:0249020103><hex:0248020103> indique le temps restant de votre <hex:024804F201F403><hex:024904F201F503>Infusion d'éther<hex:0249020103><hex:0248020103>.<hex:02100103>Lorsque vous utilisez <hex:024804F201F403><hex:024904F201F503>Infusion d'éther<hex:0249020103><hex:0248020103>, vous obtenez <hex:024804F201F403><hex:024904F201F503>Arcane rubis<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Arcane topaze<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Arcane émeraude<hex:0249020103><hex:0248020103> qui peuvent être utilisés pour lancer respectivement <hex:024804F201F403><hex:024904F201F503>Invocation Ifrit<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Invocation Topaze<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Invocation Émeraude<hex:0249020103><hex:0248020103>."
74,"L'invocation d'un familier vous octroie des degrés de <hex:024804F201F403><hex:024904F201F503>Syntonie<hex:0249020103><hex:0248020103> qui re<hex:02160103>pré<hex:02160103>sen<hex:02160103>tent votre affinité avec un élément. Ils modifient l'effet de votre <hex:024804F201F403><hex:024904F201F503>Éclat des gemmes<hex:0249020103><hex:0248020103> et de votre <hex:024804F201F403><hex:024904F201F503>Resplendissement des gemmes<hex:0249020103><hex:0248020103> (nv 26).<hex:02100103>Leur durée et leur degré sont indiqués sur la <hex:024804F201F603><hex:024904F201F703>Jauge de transe<hex:0249020103><hex:0248020103>."
75,"Avec l'obtention du trait <hex:024804F201F403><hex:024904F201F503>Maîtrise d'Infusion d'éther<hex:0249020103><hex:0248020103>, la <hex:024804F201F603><hex:024904F201F703>Jauge de transe<hex:0249020103><hex:0248020103> indique le temps restant à votre <hex:024804F201F403><hex:024904F201F503>Transe-Bahamut<hex:0249020103><hex:0248020103>.<hex:02100103>D'autre part, lorsque vous utilisez <hex:024804F201F403><hex:024904F201F503>Transe-Bahamut<hex:0249020103><hex:0248020103>, vous obtenez <hex:024804F201F403><hex:024904F201F503>Arcane rubis<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Arcane topaze<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Arcane émeraude<hex:0249020103><hex:0248020103>.<hex:02100103>Enfin, tant que vous êtes dans cette transe, Méga Ruine devient <hex:024804F201F403><hex:024904F201F503>Pulsar astral<hex:0249020103><hex:0248020103> et Fracas élémentaire devient <hex:024804F201F403><hex:024904F201F503>Brasier astral<hex:0249020103><hex:0248020103>."
76,"L'invocation d'un familier vous octroie des degrés de <hex:024804F201F403><hex:024904F201F503>Syntonie<hex:0249020103><hex:0248020103> qui re<hex:02160103>pré<hex:02160103>sen<hex:02160103>tent votre affinité avec un élément. Ils améliorent votre <hex:024804F201F403><hex:024904F201F503>Éclat des gemmes<hex:0249020103><hex:0248020103> et votre <hex:024804F201F403><hex:024904F201F503>Resplendissement des gemmes<hex:0249020103><hex:0248020103> en modifiant leurs effets.<hex:02100103>Leur durée et leur degré sont indiqués sur la <hex:024804F201F603><hex:024904F201F703>Jauge de transe<hex:0249020103><hex:0248020103>."
77,"Profondeur de transe"
78,"Indicateur de pas"
79,"Vous pouvez entamer une danse avec l'action <hex:024804F201F403><hex:024904F201F503>Pas classique<hex:0249020103><hex:0248020103>. Pendant la durée de l'effet, des symboles re<hex:02160103>pré<hex:02160103>sen<hex:02160103>tant une suite d'actions à effectuer ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent sur l'<hex:024804F201F603><hex:024904F201F703>Indicateur de pas<hex:0249020103><hex:0248020103>. La puissance de l'action concluant la danse, <hex:024804F201F403><hex:024904F201F503>Final classique<hex:0249020103><hex:0248020103>, dépend du nombre de pas cor<hex:02160103>rec<hex:02160103>te<hex:02160103>ment enchaînés.<hex:02100103><hex:024804F201F403><hex:024904F201F503>Final classique<hex:0249020103><hex:0248020103> offre des bonus à vous ainsi qu'à votre <hex:024804F201F403><hex:024904F201F503>Partenaire de position rapprochée<hex:0249020103><hex:0248020103>, et la durée de ces effets s'affiche sous l'indicateur."
80,"Éventail onirique"
81,"L'obtention du trait <hex:024804F201F403><hex:024904F201F503>Éventail onirique<hex:0249020103><hex:0248020103> vous accorde une chance d'accumuler des <hex:024804F201F403><hex:024904F201F503>Plumes oniriques<hex:0249020103><hex:0248020103> en exécutant des actions comme <hex:024804F201F403><hex:024904F201F503>Cascade inversée<hex:0249020103><hex:0248020103> ou <hex:024804F201F403><hex:024904F201F503>Moulin à vent ascendant<hex:0249020103><hex:0248020103>. Vous pouvez ensuite vous en servir pour lancer les puissantes actions <hex:024804F201F403><hex:024904F201F503>Danse de l'éventail I<hex:0249020103><hex:0248020103> et <hex:024804F201F403><hex:024904F201F503>Danse de l'éventail II<hex:0249020103><hex:0248020103>."
82,"Indicateur de pas"
