6,86803,"<hex:0248020803><hex:0249020403>■ Des interrogations<hex:021D0103>?<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Si vous pensez ne pas avoir bien compris le fonc<hex:02160103>tion<hex:02160103>ne<hex:02160103>ment du Front sud de Bozja, Sjeros à Gangos et le guide de la résistance sur le front pourront vous renseigner. N'hésitez pas à leur demander des précisions, ils sont là pour ça<hex:021D0103>!"
7,86804,"<hex:0248020803><hex:0249020403>Les donjons, une autre forme d'aventure<hex:021D0103>!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Les donjons sont des lieux remplis de monstres à occire et de mécanismes à déjouer, à explorer en <hex:0248020F03>coopération<hex:0248020103> avec <hex:0248020F03>d'autres joueurs<hex:0248020103> ou des <hex:0248020F03>PNJ alliés<hex:0248020103>. Au fond de chacun se trouve un <hex:0248020F03>boss<hex:0248020103> qu'il vous faudra vaincre pour obtenir des <hex:0248020F03>récompenses<hex:0248020103>.<hex:02100103>Certains donjons devront être accomplis pour progresser dans l'<hex:0248020F03>épopée<hex:0248020103>.<hex:02100103>Les donjons doivent être accomplis en un temps donné. Qui plus est, vous ne pourrez pas changer de classe ou de job en cours de mission.<hex:02100103>Lisez la page suivante pour savoir comment vous lancer dans l'exploration d'un donjon."
8,86805,"<hex:0248020803><hex:0249020403>Explorer un donjon ① Deux façons de se lancer<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Il est possible d'explorer un donjon selon deux modalités différentes<hex:021D0103>: en <hex:0248020F03>solo<hex:0248020103>, avec l'aide de <hex:0248020F03>PNJ alliés<hex:0248020103>, ou avec <hex:0248020F03>d'autres joueurs<hex:0248020103>, trouvés à l'aide de la fonction de <hex:0248020F03>groupement<hex:0248020103>. Bien sûr, il est également possible de s'enregistrer avec son équipe préalablement formée.<hex:02100103>Les donjons peuvent être accomplis de la même façon, quelle que soit la modalité de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pa<hex:02160103>tion."
9,86806,"<hex:0248020803><hex:0249020403>Explorer un donjon ② Avec des PNJ alliés<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Vous pouvez faire appel à des <hex:0248020F03>PNJ alliés<hex:0248020103> pour explorer un donjon en <hex:0248020F03>solo<hex:0248020103>, une fonctionnalité désignée sous le nom de <hex:0248020F03>Renforts<hex:0248020103>.<hex:02100103><hex:02100103>Les donjons compatibles avec le système de renforts sont indiqués par un <hex:0248020F03>icone<hex:0248020103> au niveau de leur entrée."
10,86807,"<hex:0248020803><hex:0249020403>Explorer un donjon ③ Avec des PNJ alliés (suite)<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Cliquez sur l'entrée du donjon, puis choisissez l'<hex:0248020F03>option<hex:0248020103> correspondante pour ouvrir la <hex:0248020F03>fenêtre<hex:0248020103> des renforts.<hex:02100103><hex:02100103>Les <hex:0248020F03>classes/jobs<hex:0248020103> des PNJ seront fixés en fonction de votre propre classe/job, de façon à former <hex:0248020F03>au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment<hex:0248020103> l'équipe la mieux équilibrée possible.<hex:02100103>Passez en revue les in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions fournies, puis pressez le bouton <hex:0248020F03>Participer<hex:0248020103> pour lancer la mission<hex:021D0103>!"
11,86808,"<hex:0248020803><hex:0249020403>Explorer un donjon ④ En formant une équipe de joueurs<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Vous cherchez des <hex:0248020F03>coéquipiers<hex:0248020103> pour explorer un donjon<hex:021D0103>? Dans ce cas, facilitez-vous la tâche avec l'<hex:0248020F03>outil de mission<hex:0248020103><hex:021D0103>!<hex:02100103><hex:02100103>Cliquez sur l'entrée du donjon, puis choisissez l'<hex:0248020F03>option<hex:0248020103> correspondante pour ouvrir la <hex:0248020F03>fenêtre<hex:0248020103> de l'outil de mission.<hex:02100103>Sélectionnez ensuite les <hex:0248020F03>destinations<hex:0248020103> de votre choix et pressez le bouton <hex:0248020F03>Participer<hex:0248020103>. Vous serez alors au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment <hex:0248020F03>groupé(e)<hex:0248020103> avec d'autres joueurs désirant explorer les mêmes lieux."
12,86809,"<hex:0248020803><hex:0249020403>Explorer un donjon ⑤ En formant une équipe de joueurs (suite)<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Un <hex:0248020F03>signal sonore<hex:0248020103> retentira une fois le groupement accompli.<hex:02100103>Pressez alors le bouton <hex:0248020F03>Commencer<hex:0248020103> pour lancer la mission<hex:021D0103>!<hex:02100103><hex:02100103>Lorsque vous faites équipe avec <hex:0248020F03>d'autres joueurs<hex:0248020103>, soyez courtois(e) et <hex:0248020F03>coopérez<hex:0248020103> autant que possible pour assurer la réussite de la mission<hex:021D0103>!"
13,86810,"<hex:0248020803><hex:0249020403>Toujours plus de donjons à explorer<hex:021D0103>!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>À mesure que vous progresserez dans le jeu, vous aurez accès à de plus en plus de donjons.<hex:02100103>Il se peut que certains soient <hex:0248020F03>incompatibles<hex:0248020103> avec le système de renforts, auquel cas vous pourrez toujours les explorer en vous enregistrant via l'<hex:0248020F03>outil de mission<hex:0248020103>.<hex:02100103><hex:02100103>Vous pourrez également revisiter les donjons déjà accomplis, aussi bien avec l'<hex:0248020F03>outil de mission<hex:0248020103> que le système de <hex:0248020F03>renforts<hex:0248020103> (tous deux accessibles à partir de la rubrique <hex:0248020F03>Missions<hex:0248020103> du <hex:0248020F03>menu principal<hex:0248020103>)."
14,86810,"<hex:0248020803><hex:0249020403>Besoin d'aide<hex:021D0103>?<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Dans la fenêtre de l'outil de mission ou des renforts, pressez le <hex:0248020F03>bouton<hex:021D0103>?<hex:0248020103> pour ouvrir l'aide correspondante.<hex:02100103><hex:02100103>L'outil de mission et le système de renforts sont des fonctionnalités incontournables pour progresser dans le jeu. Faites-en bon usage tout au long de votre aventure<hex:021D0103>!"
15,86812,"<hex:0248020803><hex:0249020403>Les donjons à embranchements, une affaire de choix<hex:021D0103>!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Les <hex:0248020F03>donjons à embranchements<hex:0248020103> sont des donjons spéciaux offrant de <hex:0248020F03>multiples chemins<hex:0248020103> à parcourir en compagnie d'un personnage clef.<hex:02100103>En les explorant, vous découvrirez des <hex:0248020F03>fragments d'histoire<hex:0248020103> à col<hex:02160103>lec<hex:02160103>tion<hex:02160103>ner.<hex:02100103><hex:02100103>Vos découvertes seront consignées dans un journal d'exploration.<hex:02100103><hex:02100103>À noter qu'il existe des embranchements cachés au sein de chaque chemin. Trouvez-les tous pour connaître le fin mot de l'histoire<hex:021D0103>!"
16,86812,"<hex:0248020803><hex:0249020403>Des donjons à explorer seul(e) ou en équipe<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>La difficulté des donjons à embranchements <hex:0248020F03>s'adapte au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment<hex:0248020103> au nombre de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants, qui peut aller de un à quatre joueurs.<hex:02100103><hex:02100103>Faites équipe avec vos amis, trouvez des alliés à l'aide du système de groupement... ou lancez-vous en solo si la difficulté ne vous effraie pas."
17,86813,"<hex:0248020803><hex:0249020403>Les actions embranchées<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Utilisables au sein des donjons à embranchements, les <hex:0248020F03>actions embranchées<hex:0248020103> permettent de pallier les faiblesses d'une équipe, aucune structure n'étant imposée pour ce type de missions. Par exemple, un tank ou un DPS pourra jouer le rôle de soigneur à l'aide d'actions comme <hex:0248020F03>Soin embranché<hex:0248020103> ou <hex:0248020F03>Vie embranchée<hex:0248020103>.<hex:02100103><hex:02100103>Vous pouvez choisir jusqu'à deux actions embranchées, et en changer à tout moment durant la mission via la fenêtre des donjons spéciaux."
18,86813,"<hex:0248020803><hex:0249020403>S'enregistrer<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Ouvrez-la soit en parlant au <hex:0248020F03>PNJ<hex:0248020103> ou en utilisant le <hex:0248020F03>point d'accès<hex:0248020103> à l'entrée du donjon, soit en choisissant <hex:0248020F03>Donjons spéciaux<hex:0248020103> dans la rubrique Missions du menu principal.<hex:02100103><hex:02100103>Depuis cette fenêtre, vous pouvez également modifier vos actions embranchées, consulter votre journal d'exploration, ou encore régler certains paramètres de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pa<hex:02160103>tion."
19,86811,"<hex:0248020803><hex:0249020403>Soyez les bienvenus sur votre Félicité insulaire, un petit coin de nature rien qu'à vous, au milieu de l'archipel des Cieldalaes<hex:021D0103>!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Explorez l'île et partez à la recherche de vues imprenables, lancez-vous dans l'agriculture, ou élevez des animaux, il existe de nombreuses façons de profiter de votre bout de paradis selon vos envies."
20,86811,"<hex:0248020803><hex:0249020403>■ Aucune restriction de classe ou de job<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Peu importe votre expérience avec l'artisanat ou la récolte, n'importe qui peut s'adonner aux joies de la Félicité insulaire. Venez comme vous êtes<hex:021D0103>!"
21,86811,"<hex:0248020803><hex:0249020403>■ EXP insulaire et rang de félicité<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Accomplissez certaines tâches pour gagner de l'EXP insulaire. Une fois atteint un certain seuil, vous augmenterez votre rang de félicité d'un niveau. Cela vous permettra également d'accéder à de nouvelles activités sur votre île."
22,86811,"<hex:0248020803><hex:0249020403>■ Objectifs de développement<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Atteignez ces différents buts pour obtenir l'accès à de nouvelles activités sur votre Félicité insulaire. Si vous ne savez pas quoi faire pour développer votre île, ces objectifs sauront vous guider vers la prochaine étape."
23,86814,"<hex:0248020803><hex:0249020403>La Salle des novices est disponible<hex:021D0103>!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Vous pourrez y apprendre, en solo et à votre rythme, les bases du combat pour les différents rôles qui composent une équipe.<hex:02100103><hex:02100103>Pour y accéder, choisissez “Missions” dans le menu principal puis “Salle des novices”, ou adressez-vous directement à un PNJ “chef instructeur”.<hex:02100103><hex:02100103>En réussissant les divers exercices proposés, vous obtiendrez des équipements et des accessoires, alors n'hésitez pas à relever le défi<hex:021D0103>!"
24,86815,"<hex:0248020803><hex:0249020403>De nouveaux exercices sont disponibles à la Salle des novices<hex:021D0103>!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Ils vous apprendront à éviter une multitude d'attaques complexes pour vous préparer à affronter les défis les plus difficiles<hex:021D0103>!<hex:02100103><hex:02100103>Pour y accéder, choisissez “Missions” dans le menu principal puis “Salle des novices”, ou adressez-vous directement à un PNJ “chef instructeur”.<hex:02100103><hex:02100103>En plus d'acquérir des réflexes et des con<hex:02160103>nais<hex:02160103>san<hex:02160103>ces nécessaires aux combats à difficulté élevée, des récompenses sont également à la clef<hex:021D0103>!"
25,86817,"<hex:0248020803><hex:0249020403>L'exploration de l'île de Lunule est lancée<hex:021D0103>!<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>De nombreuses activités vous attendent sur ce petit bout de terre perdu au milieu de l'océan et enveloppé d'une mystérieuse barrière magique. Enchaînez les combats contre la faune hostile, participez à des af<hex:02160103>fron<hex:02160103>te<hex:02160103>ments à grande échelle contre des boss redoutables, ou fouillez simplement chaque recoin de l'île pour percer à jour ses multiples secrets<hex:021D0103>!<hex:02100103><hex:02100103><hex:0248020F03>* Les pages suivantes expliquent les règles propres à cette mission. Veuillez les lire pour ne rien rater de cette pas<hex:02160103>sion<hex:02160103>nan<hex:02160103>te exploration<hex:021D0103>!<hex:0248020103>"
26,86818,"<hex:0248020803><hex:0249020403>■ Conditions de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pa<hex:02160103>tion<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Seuls les <hex:0248020F03>disciples de la guerre et de la magie de niveau 100 ou plus<hex:0248020103> peuvent participer à cette mission. Le <hex:0248020F03>niveau d'objet moyen requis est de 690<hex:0248020103>, et ce dernier est <hex:0248020F03>synchronisé à 700<hex:0248020103> pendant l'exploration.<hex:02100103><hex:02100103>À noter qu'il est possible de changer de job pendant la mission, tant que les conditions sont respectées."
27,86819,"<hex:0248020803><hex:0249020403>■ Niveau de savoir ①<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>La progression sur l'île de Lunule est représentée par le <hex:0248020F03>niveau de savoir<hex:0248020103>. Terminer des quêtes et remporter certains combats vous permettra de gagner des <hex:0248020F03>points de savoir<hex:0248020103>, l'équivalent des points d'expérience dans cette mission."
28,86819,"<hex:0248020803><hex:0249020403>■ Niveau de savoir ②<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>L'écart entre votre niveau de savoir et celui de vos ennemis pouvant avoir une influence importante sur l'issue d'un combat, réfléchissez bien avant de vous attaquer à des monstres dont le niveau est plus élevé que le vôtre<hex:021D0103>!"
29,86820,"<hex:0248020803><hex:0249020403>■ Confrontations critiques<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Pendant l'exploration, vous pourrez rejoindre des <hex:0248020F03>confrontations critiques<hex:0248020103>, des af<hex:02160103>fron<hex:02160103>te<hex:02160103>ments à grande échelle pour 72 joueurs maximum. Le niveau de savoir n'y étant pas pris en compte, vous pourrez y participer librement. Remporter la victoire vous octroiera des récompenses alléchantes et une grande quantité de points de savoir, donc n'hésitez pas à relever le défi<hex:021D0103>!<hex:02100103>D'autre part, notez que l'action Rapatriement est remplacée par <hex:0248020F03>Demi-rapatriement<hex:0248020103> durant l'exploration, ce qui vous permettra de retourner à votre point de départ sans vous soucier d'un long temps de recharge."
30,0,""
31,86816,"<hex:0248020803><hex:0249020403>Bienvenue sur le projet d'exploration cosmique !<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>En tant que nouveau membre d'équipage, votre tâche consiste à <hex:0248020F03>collaborer avec d'autres joueurs du même Monde<hex:0248020103> afin d'explorer les différentes zones que vous allez traverser et d'aider à leur développement.<hex:02100103><hex:02100103>Mettez à con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion vos talents d'artisan ou de récolteur afin de soutenir l'évolution du projet ! Lorsque celui-ci aura progressé jusqu'à une certaine étape, le paysage se transformera avec l'apparition de nouvelles infrastructures."
32,86816,"<hex:0248020803><hex:0249020403>■ Classes éligibles et synchronisation de niveau<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Les différentes missions proposées au sein de l'exploration cosmique ne peuvent être effectuées qu'avec les classes d'artisan et de récolteur.<hex:02100103><hex:02100103>Les missions cosmiques sont également soumises à une <hex:0248020F03>synchronisation de niveau<hex:0248020103>, leur difficulté et le montant des récompenses obtenues variant en fonction du niveau du joueur."
33,86816,"<hex:0248020803><hex:0249020403>■ Règles spéciales lors de l'exploration<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>La régulation du cristal central, présent dans chaque zone explorable, permet aux joueurs de bénéficier du Cosmosprint, qui offre une vitesse de déplacement et une durée d'effet plus importante que le Sprint classique."
34,86816,"<hex:0248020803><hex:0249020403>■ Les fonctions de la tablette cosmique<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Outre les missions cosmiques et les in<hex:02160103>ter<hex:02160103>ven<hex:02160103>tions mécaniques, de nombreuses autres missions et objectifs peuvent être réalisés au cours de l'exploration cosmique.<hex:02100103><hex:02100103>Vous pouvez retrouver des ex<hex:02160103>pli<hex:02160103>ca<hex:02160103>tions sur chaque type de contenu avec le <hex:0248020F03>Guide d'exploration<hex:0248020103> accessible depuis votre <hex:0248020F03>tablette cosmique<hex:0248020103>.<hex:02100103><hex:02100103>Pensez à y jeter un œil si la moindre interrogation vous effleure l'esprit !"
35,86816,"<hex:0248020803><hex:0249020403>■ Accéder aux zones d'exploration<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Afin de faire progresser l'exploration cosmique, il est nécessaire de se trouver dans une zone d'exploration.<hex:02100103>Vous pouvez accéder à Sinus Ardorum en vous adressant au PNJ Drivingway, à Mare Lamentorum, ou vous rendre directement sur la planète la plus récente en intéragissant avec l'éthérite du halot de Bestway.<hex:02100103>Les zones d'exploration sont parfois divisées en plusieurs instances afin de gérer les périodes d'encombrement.<hex:02100103>"
