key,0
1607,"Des yarzons se sont infiltrés<hex:021D0103>! Oubliez le crapaud et concentrez-vous sur l'élimination de ces vermines<hex:021D0103>!"
1608,"Un deuxième groupe approche<hex:021D0103>!<hex:02100103>Préparez-vous<hex:021D0103>!"
1609,"Superbe dé<hex:02160103>mon<hex:02160103>stra<hex:02160103>tion de force et de vitesse<hex:021D0103>!<hex:02100103>Bien joué<hex:021D0103>!"
1610,"Les rochers commencent à céder<hex:021D0103>!<hex:02100103>Restez sur vos gardes<hex:021D0103>!"
1611,"Les rochers vont se briser d'un instant à l'autre et laisser passer les yarzons<hex:021D0103>!"
1612,"Maintenant, tirez sur le levier et ouvrez le portail... quand vous serez prêts à affronter ce qui vous attend de l'autre côté."
1613,"Si vous continuez à ignorer mes in<hex:02160103>struc<hex:02160103>tions, vous allez tous y passer<hex:021D0103>!"
1614,"Maintenant qu'on a éliminé ces deux-là, concentrez vos efforts sur le verrat."
1615,"Quelque chose me dit qu'il y en aura d'autres si on s'occupe pas rapidement de ce crapaud."
1616,"Le premier portail est ouvert<hex:021D0103>! Soignez vos blessures avant d'aller au deuxième."
1617,"Le deuxième portail est ouvert<hex:021D0103>! Encore un et vous atteindrez la tanière du crapaud géant<hex:021D0103>!"
1618,"Le troisième portail est tombé<hex:021D0103>! Le seigneur des lieux attend un peu plus loin<hex:021D0103>!"
1619,"Le portail se déverrouillera quand les monstres des environs seront neutralisés. Éliminez tous les puks<hex:021D0103>!"
1700,"<hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802030203><hex:03> vont essayer de soigner <hex:023310FF09>BNpcName<hex:03E803020203>."
1701,"Utilisez des noyaux d'élémentaire de feu pour mettre le feu aux touffes d'herbe et produire une fumée somnifère."
1702,"Vos ordres sont de capturer la gilkhélone.<hex:02100103>Commencez par affaiblir la pauvre créature."
1703,"Les ravisseurs de la tortue ne se laisseront pas faire et soigneront ses blessures pour vous gêner. Éloignez-la d'eux<hex:021D0103>!"
1704,"Dans son état de faiblesse actuel, la gilkhélone ne pourra pas résister aux effets des herbes. Vite, trouvez des noyaux<hex:021D0103>!"
1705,"Utilisez le noyau pour mettre le feu à la touffe d'herbe qui est devant moi."
1706,"Les herbes sont en feu<hex:021D0103>! Maintenant, faites en sorte d'attirer la gilkhélone vers la fumée<hex:021D0103>!"
1707,"Et c'est ainsi que la brave tortue tombe dans un profond sommeil. Mission accomplie<hex:021D0103>!"
1708,"Ces tritons pourraient se révéler gênants si on ne fait rien. <hex:02100103>Éliminez-les avant que la situation ne dégénère."
1709,"Vous n'avez plus de noyaux<hex:021D0103>? Alors, allez en chercher d'autres<hex:021D0103>! Ça paraît évident, tout de même..."
1710,"Retenez vos coups<hex:021D0103>! Le client a bien précisé qu'il voulait la bête en vie. Si vous la tuez, la mission échouera<hex:021D0103>!"
1711,"Bande de crétins maladroits<hex:021D0103>! Qu'est-ce qu'on va dire au seigneur Adeledji maintenant<hex:021D0103>!?"
1712,"Cette fumée n'aura pas d'effet sur la tortue tant qu'elle sera dans cet état. Il faut l'affaiblir, d'abord<hex:021D0103>!"
1713,"Libérer la fumée maintenant serait inutile. Je vais m'occuper des herbes pendant que vous affaiblissez la tortue."
1714,"Noyaux d'élémentaire de feu"
1715,"Faites taire ces bandits<hex:021D0103>!"
1800,"Attirez les ennemis pour combattre loin des boules de pollen<hex:021D0103>!"
1801,"Éliminez les ennemis en mouvement en faisant attention à la dispersion du pollen empoisonné."
1802,"Attention au pollen empoisonné<hex:021D0103>!<hex:02100103>Affrontez les ennemis hors de la brume toxique<hex:021D0103>!"
1803,"Ne baissez pas votre garde, et continuez comme ça<hex:021D0103>!"
1804,"N'entrez pas dans les zones envahies par le pollen<hex:021D0103>! <hex:02100103>Attirez l'ennemi à vous, plutôt<hex:021D0103>!"
1805,"Sortez du pollen sur-le-champ<hex:021D0103>! Ne vous laissez pas affaiblir<hex:021D0103>!"
1806,"Restez à l'écart des boules de pollen qui tombent, <hex:02100103>ou bien vous allez subir leur poison<hex:021D0103>!"
1807,"Au bout d'un moment, le vent dissipe la brume<hex:021D0103>!"
1808,"La brume, elle revient<hex:021D0103>!"
1809,"La créature a quitté la brume de pollen<hex:021D0103>! <hex:02100103>C'est notre chance<hex:021D0103>! Éliminons-la<hex:021D0103>!"
1810,"Votre ennemi faiblit à chacun de vos coups<hex:021D0103>! <hex:02100103>N'arrêtez pas<hex:021D0103>!"
1811,"Oui<hex:021D0103>! Je crois que vous l'avez, il ne <hex:02100103>tiendra plus très longtemps<hex:021D0103>!"
1900,"Affronter trop d'ennemis à la fois est dangereux. <hex:02100103>Éliminez séparément les unités qui circulent<hex:021D0103>!"
1901,"Attention aux renforts ennemis<hex:021D0103>!"
1902,"Neutralisez les soigneurs en priorité<hex:021D0103>!"
1903,"Camarades Ventrerouge<hex:021D0103>! À moi<hex:021D0103>!"
1904,"À moi, soigneurs<hex:021D0103>!"
1905,"Argh<hex:021D0103>! Où sont mes renforts<hex:021D0103>!?"
1906,"Attention aux éclaireurs, car ils alerteront <hex:02100103>leurs comparses de votre présence."
1907,"Le meneur a appelé des renforts<hex:021D0103>! <hex:02100103>Repérez-les im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment<hex:021D0103>!"
1908,"Attention aux renforts<hex:021D0103>! Neutralisez les soigneurs en priorité<hex:021D0103>!"
1909,"Surveillez bien le trajet des bandits qui circulent et risquent <hex:02100103>de rejoindre le combat<hex:021D0103>! Restez à l'écart pour combattre<hex:021D0103>!"
1910,"Sans élé<hex:02160103>men<hex:02160103>ta<hex:02160103>lis<hex:02160103>te pour les soigner, les <hex:02100103>autres ne devraient pas faire long feu."
1911,"Leur meneur est connu pour sa force. Votre équipier le plus <hex:02100103>solide devra servir de bouclier, pour protéger vos attaquants<hex:021D0103>!"
1912,"Des renforts<hex:021D0103>! Éliminez les soigneurs avant que <hex:02100103>vos efforts ne soient anéantis."
1913,"Encore des renforts<hex:021D0103>! Vous savez ce que vous avez à faire<hex:021D0103>!"
1914,"Apprenez à distinguer les soigneurs des autres brigands<hex:021D0103>!"
1915,"Attention aux soins prodigués<hex:021D0103>! <hex:02100103>Distinguez bien les soigneurs des autres<hex:021D0103>!"
2000,"Utilisez à bon escient les objets fournis pour la mission<hex:021D0103>!"
2001,"L'ennemi dispose de nombreuses attaques<hex:021D0103>! <hex:02100103>Surveillez bien votre état<hex:021D0103>!"
2002,"Éliminez Briaxio l'Illusoire en prenant garde à ses attaques affaiblissantes<hex:021D0103>!"
2003,"Vagues de renforts appelées"
2004,"Attention<hex:021D0103>! Les attaques de ces <hex:02100103>créatures agiront sur votre état<hex:021D0103>!"
2005,"Ne laissez pas les poisons vous envahir<hex:021D0103>! <hex:02100103>Utilisez les temps morts pour vous soigner."
2006,"Vérifiez que chaque équipier connaît son rôle, et progressez <hex:02100103>en éliminant les ennemis qui bloquent la route<hex:021D0103>!"
2007,"Utilisez vite le sort Guérison si des altérations vous touchent<hex:021D0103>!"
2008,"Il vous faut un tank pour encaisser les attaques <hex:02100103>de Briaxio l'Illusoire, et protéger les autres<hex:021D0103>!"
2009,"Les fidèles de Briaxio se ruent à son secours<hex:021D0103>! Envoyez vos<hex:02100103>attaquants pendant que les autres contiennent Briaxio."
2100,"Vainquez les Gobelins et détruisez leurs barricades"
2101,"Combattez en évitant les bombes de Stikflix le grincheux"
2102,"Détruisez les barricades pour atteindre les Gobelins et <hex:02100103>progresser, mais restez attentifs aux bombes lancées."
2103,"Les bombes de Stikflix le grincheux ont un plus <hex:02100103>grand rayon d'effet que les autres."
2104,"N'oubliez pas vos rôles dans le groupe et communiquez <hex:02100103>avec vos équipiers. Ce sont les clefs de la victoire<hex:021D0103>!"
2105,"Abattez les barricades<hex:021D0103>! Si une bombe atterrit <hex:02100103>près de vous, restez un temps à l'écart."
2106,"Attention, il y a une double barricade<hex:021D0103>! <hex:02100103>Mais ça ne change rien, démolissez-les<hex:021D0103>!"
2107,"Bien joué, continuez comme ça<hex:021D0103>! Continuez de <hex:02100103>pénétrer les lignes gobelines jusqu'à leur chef<hex:021D0103>!"
2108,"Il ne reste plus que le chef des Gobelins, Stikflix<hex:021D0103>! Pas de pitié<hex:021D0103>!"
2109,"Stikflix le grincheux n'est pas très im<hex:02160103>pres<hex:02160103>sion<hex:02160103>nant, <hex:02100103>mais ses puissants explosifs sont redoutables<hex:021D0103>!"
2200,"Des confitures moisies vont sortir des bulles putrides si vous ne faites rien. <hex:02100103>Éclatez-les avant qu'il ne soit trop tard<hex:021D0103>!"
2201,"Lorsqu'elles prennent des coups, les bulles acides répandent un dangereux liquide corrosif. <hex:02100103>Évitez de les attaquer<hex:021D0103>!"
2202,"Des confitures moisies<hex:021D0103>! Je vous avais dit <hex:02100103>qu'il fallait éliminer les bulles putrides<hex:021D0103>!"
2203,"Bon, ce n'était pas si difficile, pas vrai<hex:021D0103>? <hex:02100103>Continuez avant que d'autres infections n'ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent<hex:021D0103>!"
2204,"Ce maudit morbol a lâché un vent, ou quoi<hex:021D0103>!? <hex:02100103>Occupez-vous des bulles avant qu'elles ne vous voient<hex:021D0103>!"
2205,"Je reconnais que vous savez y faire. C'était un joli combat<hex:021D0103>! <hex:02100103>Et le tout sans laisser apparaître d'autres infections<hex:021D0103>!"
2206,"Vous cherchez quoi exactement<hex:021D0103>? À nous faire tous tuer<hex:021D0103>? <hex:02100103>Je vous avais dit de ne pas toucher aux bulles acides<hex:021D0103>!"
2207,"Oh non, il en vient d'autres<hex:021D0103>! Rien que l'odeur ferait tourner <hex:02100103>de l'œil n'importe qui<hex:021D0103>! Débarrassez-nous de ça, d'accord<hex:021D0103>?"
2208,"Les bulles putrides, pas les bulles acides, espèce d'imbécile<hex:021D0103>!"
2209,"On y est presque<hex:021D0103>! Renvoyez cette chose maudite <hex:02100103>dans les profondeurs dont elle est venue<hex:021D0103>!"
2210,"Ouvrez l'œil, aventuriers<hex:021D0103>! <hex:02100103>Continuez de neutraliser les bulles putrides<hex:021D0103>!"
2211,"Coriaces, hein<hex:021D0103>? La prochaine fois, écoutez mes <hex:02100103>conseils et commencez par éliminer les bulles<hex:021D0103>!"
2212,"Vous voyez ses branches commencer à trémuler<hex:021D0103>? <hex:02100103>La créature faiblit<hex:021D0103>!"
2213,"Si vous ne vous occupez pas de ces bulles putrides, il en sortira des abo<hex:02160103>mi<hex:02160103>na<hex:02160103>tions. Pour éviter ça, éliminez ces bulles, et vite<hex:021D0103>!"
2300,"Buso tire sa force des flammes bleues. Éteignez les flammes pour le rendre plus sensible à vos attaques."
2301,"Une nouvelle flamme bleue va apparaître là où <hex:023310FF09>BNpcName<hex:02E802020203> se fera tuer. <hex:02100103>Réfléchissez bien au meilleur moment pour l'achever."
2302,"Si vous vous faites toucher par la Marque de la douleur de Buso, éloignez-vous de vos équipiers afin qu'ils ne soient pas pris dans le Dôme ténébreux."
2303,"Ces lugubres flammes bleues sont des traces d'entités mortes <hex:02100103>piégées dans le monde physique, et Buso s'en nourrit<hex:021D0103>!"
2304,"Tuer un chien provoque l'apparition d'une flamme. Si vous <hex:02100103>éliminez les molosses, attention aux con<hex:02160103>sé<hex:02160103>quen<hex:02160103>ces<hex:021D0103>!"
2305,"Buso prépare la Marque de la douleur<hex:021D0103>! <hex:02100103>S'il vous marque, éloignez-vous de vos équipiers<hex:021D0103>!"
2306,"Allez-y, éteignez les flammes bleues<hex:021D0103>! <hex:02100103>C'est le seul moyen d'affaiblir Buso<hex:021D0103>!"
2307,"Malédiction<hex:021D0103>! Une autre flamme bleue<hex:021D0103>! Buso devient plus <hex:02100103>fort à chaque fois qu'il se nourrit de cette lueur maudite<hex:021D0103>! "
2308,"Ce combat n'est pas encore perdu<hex:021D0103>! <hex:02100103>Éteignez toutes les flammes bleues, surtout<hex:021D0103>!"
2309,"Il ne reste presque plus de flammes<hex:021D0103>! Achevez-le<hex:021D0103>!"
2310,"Assez de diableries pour aujourd'hui, finissons-en<hex:021D0103>! <hex:02100103>Éliminez cette horreur une bonne fois pour toutes<hex:021D0103>!"
2311,"Buso cherche à marquer ceux des équipiers <hex:02100103>qui étouffent ses flammes<hex:021D0103>!"
2312,"L'un d'entre vous a été marqué<hex:021D0103>! Pour l'amour <hex:02100103>des Douze, fuyez, et épargnez vos compagnons<hex:021D0103>!"
2313,"Renvoyez-le dans le néant<hex:021D0103>!"
2314,"Éloignez Buso des flammes bleues pour le combattre<hex:021D0103>!"
2400,"Trouver l'habitant du Bivouac"
2401,"Accéder à l'Arrêt de Brayflox"
2402,"Accéder à la Source du marais"
2403,"Atteindre le cœur du Bivouac de Brayflox"
2404,""
2405,"Franchir le hall des cesti"
2406,"Activer les palans"
2407,"Franchir le hall des secutores"
2408,"Vaincre Tangata le bestial"
2500,"Activer les mécanismes des coraux"
2501,"Ouvrir la porte cachée"
2502,"Trouver le capitaine pirate"
2503,"Obtenir la clef de la porte des bourlingueurs"
2504,"Fsshhh<hex:021D0103>! Ssstupides terressstres sssans branchies<hex:021D0103>!"
2505,"Le Déchaîneur des marées va vous noyer dans les abysses<hex:021D0103>!"
2600,"Tremblez devant la puissance de Nos flammes<hex:021D0103>!"
2601,"Succombez aux enfers<hex:021D0103>!"
2602,"Que le feu du jugement purifie vos âmes<hex:021D0103>!"
2603,"Que les flammes de l'enfer vous consument pour l'éternité<hex:021D0103>!"
2604,"Vous faites de dignes adversaires, mortels<hex:021D0103>!"
2605,"Vous résistez à Notre pouvoir<hex:021D0103>!?<hex:021D0103>...<hex:02100103>Serait-ce... la Lumière... qui vous protège<hex:021D0103>?"
2700,"Amas de 6 onz de poudre"
2701,"Déblayer les gravats du puits B4"
2702,"Déblayer les gravats du puits E1"
2703,"Atteindre le puits E2"
2704,"Vils humains<hex:021D0103>! Vous nous avez enfermés<hex:021D0103>! <hex:02100103>Subissez notre vengeance<hex:021D0103>!!"
2705,"Notre tribu entière vous fera payer vos méfaits<hex:021D0103>!! Notre tribu <hex:02100103>entière vous écrasera et vous vous tordrez de douleur<hex:021D0103>!"
2800,"Franchir Les Eaux dormantes"
2801,"Ouvrir la porte cachée"
2802,"Franchir Le Corridor sans fin"
2803,"Franchir Le Dernier repos"
2804,"Pots d'huile d'éclairage"
2900,"Franchir La Serrure"
2901,"Détruire les plants de morbols"
2902,"Franchir le Coffre-fort du Trésorier"
2903,"Détruire les plants de morbols"
2904,"Franchir le grand hall"
2905,"Franchir le mess"
2906,"Couper le champ magitek niveau IV"
2907,""
3000,"Vaincre les ennemis tout en surveillant l'arrivée de renforts"
3001,"<hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802020203><hex:03> qui rôde dans les environs est capable de faire de larges attaques dévastatrices.<hex:02100103>Évitez de vous en approcher<hex:021D0103>!"
3002,"<hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802020203><hex:03> ne peut pas être vaincu ir<hex:02160103>ré<hex:02160103>mé<hex:02160103>dia<hex:02160103>ble<hex:02160103>ment.<hex:02100103>Évitez de l'affronter<hex:021D0103>!"
3003,"<hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802030203><hex:03> ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent de manière im<hex:02160103>pré<hex:02160103>vi<hex:02160103>si<hex:02160103>ble.<hex:02100103>Restez sur vos gardes et évitez de vous en approcher<hex:021D0103>!"
3004,"Abattez <hex:023310FF09>BNpcName<hex:03E802020203><hex:021D0103>!<hex:02100103>Mais restez sur vos gardes<hex:021D0103>!"
3005,"Attention, <hex:023310FF09>BNpcName<hex:02E802020203><hex:021D0103>!<hex:02100103>Évitez-le et poursuivez la mission<hex:021D0103>!"
3006,"Attention<hex:021D0103>! <hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802020203><hex:03> apparaît et disparaît<hex:021D0103>!<hex:02100103>Restez sur vos gardes<hex:021D0103>!"
3007,"Attention<hex:021D0103>! <hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802020203><hex:03> est im<hex:02160103>pré<hex:02160103>vi<hex:02160103>si<hex:02160103>ble<hex:021D0103>!<hex:02100103>Préparez-vous à toute éventualité<hex:021D0103>!"
3008,"<hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802020203><hex:03> possède une barrière magique<hex:021D0103>!<hex:02100103>Rien ne sert de l'attaquer<hex:021D0103>!"
3009,"Les attaques <hex:023310FF09>BNpcName<hex:0AE802020203> portent loin<hex:021D0103>!<hex:02100103>Gardez vos distances<hex:021D0103>!"
3010,"Essayez de prévoir là où vont apparaître <hex:023310FF09>BNpcName<hex:03E802030203><hex:021D0103>!<hex:02100103>Gardez vos distances pour éviter un combat inutile<hex:021D0103>!"
3011,"Continuez comme ça<hex:021D0103>! Vos attaques lui font très mal<hex:021D0103>!"
3012,"Vous y êtes presque<hex:021D0103>! Encore un petit effort et vous allez gagner<hex:021D0103>!"
3013,"Fantastique<hex:021D0103>!<hex:02100103>Je ne pensais pas que vous viendriez à bout de Griffe de l'ombre et de ses sbires aussi facilement<hex:021D0103>!"
3100,"<hex:022B16FF14><hex:023310FF09>BNpcName<hex:03E802020203><hex:03> fera son apparition si vous vainquez tous les monstres qui ne sont pas des bombos."
3101,"Gardez suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment vos distances dans le cas où <hex:023310FF09>BNpcName<hex:03E802020203> donnerait un ordre d'auto-destruction à ses sujets."
3102,"Attention<hex:021D0103>! Si vous vous approchez des bombos rouges, ils vont s'auto-détruire<hex:021D0103>!<hex:02100103>Abattez-les à l'écart des autres ou évitez de vous y frotter<hex:021D0103>!"
3103,"Oyez, oyez, braves gens<hex:021D0103>! La reine des bombos<hex:021D0103>!<hex:02100103>Méfiez-vous-en, elle peut ordonner à ses sujets de s'auto-détruire<hex:021D0103>!"
3104,"Battez-vous tout en vous méfiant des effets dévastateurs de l'auto-destruction<hex:021D0103>!"
3105,"Attention<hex:021D0103>! Si vous vous approchez des bombos verts, ils vont s'auto-détruire<hex:021D0103>!<hex:02100103>Restez sur vos gardes<hex:021D0103>!"
3106,"Les bombos verts semblent faire des rondes<hex:021D0103>!<hex:02100103>Faites attention à leurs mouvements<hex:021D0103>!"
3107,"Les bombos verts ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent les uns après les autres<hex:021D0103>!<hex:02100103>Les abattre n'est pro<hex:02160103>ba<hex:02160103>ble<hex:02160103>ment pas très utile<hex:021D0103>!"
3108,"Endormir les bombos ne les empêchera pas de s'auto-détruire<hex:021D0103>!<hex:02100103>Occupez-vous des guimauves rouges en priorité<hex:021D0103>!"
3109,"Rien ne sert d'abattre les bombos<hex:021D0103>!<hex:02100103>Concentrez-vous sur leur reine<hex:021D0103>!"
3110,"Alerte<hex:021D0103>! Ordre d'auto-destruction en cours<hex:021D0103>!<hex:02100103>Éloignez-vous tous<hex:021D0103>!"
3111,"Vous avez vaincu le bombo baronnet<hex:021D0103>!<hex:02100103>Restez sur vos gardes, il va sûrement réapparaître<hex:021D0103>!"
3112,"La reine des bombos est affaiblie<hex:021D0103>!<hex:02100103>Continuez de l'attaquer de toutes vos forces<hex:021D0103>!"
3113,"Attention<hex:021D0103>! Si la reine des bombos est vaincue, ses sujets s'auto-détruiront tous en même temps<hex:021D0103>!<hex:02100103>Préparez-vous à déguster<hex:021D0103>!"
3114,"Oui, continuez comme ça<hex:021D0103>! Exterminez aussi ces créatures gluantes<hex:021D0103>!"
3115,"Les bombos continuent d'apparaître<hex:021D0103>!<hex:02100103>Attention à leur capacité d'auto-destruction<hex:021D0103>!"
3116,"Ne croyez pas que la reine des bombos va abdiquer si facilement<hex:021D0103>!<hex:02100103>Ne baissez pas votre garde<hex:021D0103>!"
3117,"La reine des bombos a été renversée<hex:021D0103>! Bravo<hex:021D0103>!"
3200,"Abattre les cinq camios en même temps<hex:02100103>pour s'en débarrasser définitivement."
3201,"Il faut abattre les cinq camios ensemble<hex:021D0103>!<hex:02100103>Autrement, elles reviendront<hex:021D0103>!"
3202,"Leur formation de combat a de nouveau changé<hex:021D0103>!<hex:02100103>Restez sur vos gardes<hex:021D0103>!"
3203,"Examinez bien la formation de combat des camios<hex:021D0103>!"
3204,"Elles ont changé leur formation de combat<hex:021D0103>!"
3205,"Attention<hex:021D0103>! Je ne sais pas ce qu'elles préparent<hex:021D0103>! Restez attentifs<hex:021D0103>!"
3206,"Elles ont changé de cible<hex:021D0103>!<hex:02100103>Faites attention que leurs attaques ne touchent pas les plus faibles d'entre vous<hex:021D0103>!"
3207,"On dirait qu'une des camios est protégée magiquement<hex:02100103>par leur formation de combat<hex:021D0103>!"
3208,"J'ai bien l'impression que la camio de tête gagne en force <hex:02100103>Attention à ses attaques<hex:021D0103>!"
3209,"Cette formation en cercle...<hex:021D0103>!?<hex:02100103>Elles se préparent à invoquer un autre être du néant<hex:021D0103>!"
3210,"L'une des camios semble protégée magiquement<hex:021D0103>!<hex:02100103>Serait-ce un effet de leur formation<hex:021D0103>!?"
3211,"Impossible de vaincre les cinq à la fois pour le moment<hex:021D0103>!<hex:02100103>Attendez que celle qui est invulnérable ne soit plus protégée<hex:021D0103>!"
3212,"Vous devez terrassez les cinq en même temps<hex:021D0103>!<hex:02100103>Vainquez les autres avant que celles abattues ne réap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent<hex:021D0103>!"
3213,"Par tous les diables<hex:021D0103>! Elles réap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent<hex:021D0103>!<hex:02100103>Il faut abattre les cinq camios en même temps<hex:021D0103>!"
3214,"Attention à la camio qui devient de plus en plus forte<hex:021D0103>!<hex:02100103>Que l'un d'entre vous encaisse ses attaques à la place des autres<hex:021D0103>!"
3215,"Surveillez bien vers qui elles dirigent leurs attaques<hex:021D0103>!"
3216,"Attention à leur formation de défense<hex:021D0103>!<hex:02100103>Choisissez bien laquelle attaquer<hex:021D0103>!"
