key,0,1,2,3,4,5,6
11,3,3,2,-1,21,"Objets-clefs","Affiche une liste des objets utilisés dans des éléments de jeu spécifiques. Lorsque vous abandonnez une quête, tous les objets-clefs associés sont jetés au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment."
12,17,1,5,0,46,"Équipiers","Affiche une liste de vos équipiers actuels. À partir de cette liste, vous pouvez changer l'ordre des équipiers et, si vous êtes le chef d'équipe, exclure d'autres joueurs ou dissoudre l'équipe."
13,18,10,6,7,62,"Liste d'amis","Affiche une liste des joueurs enregistrés dans votre liste d'amis. À partir de cette liste, vous pouvez leur envoyer des murmures et les inviter à former une équipe."
14,19,12,6,9,64,"Liste noire","Affiche les joueurs présents dans votre liste noire. Les personnages concernés n'ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent plus en jeu, leurs messages sont cachés et ils sont incapables de vous inviter ou d'échanger avec vous."
15,20,1,6,-2,53,"Recherche","Permet de chercher d'autres joueurs à l'aide de variables comme le nom, la classe, le niveau et l'état en ligne."
16,7,4,4,0,43,"Carte","Ouvre la carte de votre emplacement actuel. Vous y trouverez des in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions sur les équipiers, les éthérites, les échoppes, les guildes et la destination des quêtes. Vous pouvez consulter les autres zones, effectuer un zoom avant ou arrière, et passer à la carte de la région ou du monde."
17,9,3,6,0,55,"Emotes","Affiche une liste des emotes disponibles. Vous pouvez les effectuer depuis la liste ou les ajouter à votre barre de raccourcis."
18,10,3,5,2,48,"Signes","Permet de marquer diverses cibles pour que les membres d'une équipe ou d'une alliance les discernent plus facilement."
19,29,6,7,1,72,"Configuration système","Ouvre la fenêtre des paramètres système comme les options vidéo, audio, les fonctionnalités de jeu à la manette, etc."
20,28,9,7,4,75,"Attribution des touches","Permet d'assigner diverses fonctions à des touches de votre clavier selon votre style de jeu."
21,30,8,7,3,74,"Macros","Permet de créer des macros, pour le personnage actuel ou pour tous, afin de lancer des commandes complexes d'un simple bouton. Vous pouvez leur assigner des icones et les placer dans votre barre de raccourcis. Une bibliothèque des commandes texte est également disponible."
22,31,7,7,2,73,"ATH","Permet de modifier l'affichage, l'emplacement et la taille de tous les composants de l'interface utilisateur, et de sauvegarder plusieurs configurations."
23,27,11,7,7,77,"Déconnexion","Permet de se déconnecter et retourner à l'écran titre."
24,26,12,7,8,78,"Quitter le jeu","Permet de se déconnecter et quitter le jeu."
25,32,7,1,1,7,"Arsenal","Affiche l'équipement rangé dans votre arsenal. Tout l'équipement obtenu y est au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment placé et classé par type. De là, vous pouvez vous en équiper, le réparer ou le déplacer vers votre inventaire."
26,0,0,0,0,0,"",""
27,8,4,6,1,56,"Compagnie libre","Ouvre l'interface de votre compagnie libre à partir de laquelle vous pouvez accéder aux in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions de la compagnie, consulter ou laisser des messages, et effectuer diverses actions."
28,11,7,6,4,59,"Linkshells","Affiche une liste de tous les membres de toutes vos linkshells."
29,24,5,3,2,36,"Carnet de pêche","Affiche des in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions sur vos prises précédentes ainsi que l'emplacement des lieux de pêche classés par zone."
30,33,4,7,-1,70,"Tutoriel","Affiche une liste des tutoriels pour les fonctions de jeu disponibles."
31,25,1,2,-3,19,"Recommandations","Affiche une liste des quêtes, missions ou ALÉA accessibles au niveau de votre personnage et ac<hex:02160103>tu<hex:02160103>el<hex:02160103>le<hex:02160103>ment disponibles dans les environs."
32,13,1,7,-4,67,"Services et aide","Permet de consulter des annonces relatives au jeu ou les réponses aux questions les plus fréquemment posées, de signaler des problèmes et de vérifier les messages de l'équipe d'assistance de FINAL FANTASY XIV."
33,46,5,2,1,23,"Outil de mission","Ouvre la fenêtre qui permet de consulter la description et les critères des missions instanciées, comme les donjons ou les opérations de guilde, et de s'enregistrer en vue d'y participer. Une équipe avec d'autres joueurs sera formée par groupement automatique si vous êtes en solo ou en nombre insuffisant de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants."
34,48,5,7,0,71,"Configuration personnage","Ouvre la fenêtre qui permet de changer les paramètres liés au personnage comme le type de maniement, l'interface, les barres/croix de raccourcis ou la fenêtre de log."
35,0,0,4,1,44,"Téléportation","Permet de se téléporter vers une éthérite avec laquelle vous êtes harmonisé<hex:020808E905FF02>e<hex:FF01><hex:03> en échange de gils. Il est possible de se déplacer avec les membres de son équipe."
36,0,0,4,2,45,"Rapatriement","Permet de retourner im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment à votre point de retour actuel. Vous n'aurez pas à payer, mais vous ne pouvez utiliser ce sort qu'une fois toutes les 15 minutes (temps réel). Lors des missions instanciées, permet de retourner au point de départ."
37,0,0,7,6,76,"Licence","Affiche la licence de FINAL FANTASY XIV."
38,0,0,0,0,0,"Carnets","（ヘルプ無し）"
39,0,0,0,0,0,"Réseau social","（ヘルプ無し）"
40,0,0,0,0,0,"Système","（ヘルプ無し）"
41,50,6,3,3,37,"Nomenclature","Affiche la nomenclature du carnet de pêche, où sont notés les détails des poissons que vous avez attrapés. Le contenu change à mesure que vous pêchez plus de poissons."
42,49,10,1,4,10,"Compagnon","Ouvre l'interface de votre compagnon, à partir de laquelle vous pouvez consulter entre autres son état, le temps qu'il lui reste à vos côtés, ou ses actions."
43,0,0,0,0,0,"Missions","（ヘルプ無し）"
44,52,5,6,2,57,"Logement","Ouvre l'interface de logement, à partir de laquelle vous pouvez gérer votre terrain et votre maison."
45,35,0,0,0,0,"Paramètres d'affichage","Permet de régler différentes options d'affichage comme le choix de l'écran principal, la résolution, le taux de rafraîchissement, etc."
46,36,0,0,0,0,"Paramètres de son","Permet de régler différentes options sonores comme le volume, la position d'écoute, la musique à dos de monture, etc."
47,37,0,0,0,0,"Paramètres graphiques","Permet de régler différentes options graphiques comme l'affichage des ombres, la qualité des textures, les opérations physiques, etc."
48,38,0,0,0,0,"Paramètres souris","Permet de régler différentes options liées à la souris comme la sensibilité de la caméra lors des déplacements, le redimensionnement de la fenêtre de jeu, etc."
49,39,0,0,0,0,"Paramètres <hex:0242020203>","Permet d'activer/désactiver la <hex:0242020203> en plus de paramétrer différentes options comme l'attribution des touches, les vibrations, la sensibilité des sticks, etc."
50,51,0,0,0,0,"Autres paramètres","Permet de choisir le format des captures d'écran ainsi que la langue des voix des séquences vidéos."
51,41,0,0,0,0,"Type de maniement","Permet de régler différentes options liées au maniement de la caméra comme la vitesse de rotation, l'inversion des axes ainsi que le mode de ciblage."
52,42,0,0,0,0,"Interface et fenêtres","Permet de régler différentes options liées à l'interface comme la transparence de la carte, l'affichage des infobulles, les in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions de personnage, la liste des équipiers, etc."
53,43,0,0,0,0,"Plaques de nom","Permet de régler différentes options d'affichage liées aux plaques de nom."
54,44,0,0,0,0,"Barres de raccourcis","Permet d'afficher/masquer les barres de raccourcis, de paramétrer le maniement des croix, etc."
55,45,0,0,0,0,"Fenêtre de log","Permet de paramétrer l'apparence de la fenêtre de log comme la taille de la police, l'horodatage des messages, mais aussi d'activer différentes options de filtrage."
56,53,17,1,11,16,"Profil JcJ","Permet d'afficher les résultats de combats contre d'autres joueurs, de consulter des actions spécifiques au JcJ et de les placer dans la barre de raccourcis JcJ."
57,54,2,5,1,47,"Recherche d'équipe","Permet de rechercher des joueurs pour former une équipe en spécifiant certaines conditions comme les rôles ou le type de mission."
58,55,4,5,3,49,"Marques au sol","Permet de placer sur le sol des marques visibles par tous les membres d'équipe ou d'alliance."
59,56,7,5,6,51,"Appel de préparation","Permet de lancer un appel aux équipiers et/ou aux membres de l'alliance afin de s'assurer qu'ils sont prêts à agir."
60,57,8,3,5,39,"Carnet d'objectifs","Permet d'obtenir des récompenses en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des objectifs divers liés à des éléments de jeu. La limite de temps est réinitialisée tous les <hex:020603120303><hex:020944DDFF0A>dimanches<hex:FF07>lundis<hex:FF07>mardis<hex:FF0A>mercredis<hex:FF07>jeudis<hex:FF0A>vendredis<hex:FF08>samedis<hex:03> à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h (temps réel)."
61,58,11,1,5,11,"Montures","Permet de consulter l'encyclopédie des montures obtenues et d'en appeler une."
62,59,12,1,6,12,"Mascottes","Permet de consulter l'encyclopédie des mascottes obtenues et d'en appeler une."
63,60,0,0,0,0,"Accessibilité","Ouvre l'interface d'accessibilité permettant d'activer et de paramétrer la repré<hex:02160103>sen<hex:02160103>ta<hex:02160103>tion visuelle des sons."
64,61,2,3,-1,33,"Carnet d'exploration","Affiche des indices sur divers lieux notoires, et donne la description de ceux que vous avez découverts au cours de vos pérégrinations en Éorzéa."
65,62,18,1,12,17,"Gold Saucer","Affiche différentes in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions relatives au Gold Saucer. Permet entre autres de modifier l'équipement des chocobos de course, de gérer vos jeux de Triple Triade, d'éditer vos barres CdM et de changer les paramètres du mahjong domien."
66,63,5,1,-1,5,"Devises","Permet de voir les différentes devises ac<hex:02160103>tu<hex:02160103>el<hex:02160103>le<hex:02160103>ment en votre possession."
67,64,1,4,-3,40,"Vents éthérés","Permet de voir les vents éthérés avec lesquels vous vous êtes harmonisé<hex:020808E905FF02>e<hex:FF01><hex:03>."
68,65,3,7,-2,69,"Guides du jeu","Affiche la fenêtre qui permet d'accéder aux guides de jeu sur The Lodestone, le site officiel des joueurs de FFXIV."
69,67,7,3,4,38,"Morceaux de l'orchestrion","Affiche les morceaux de musique dont vous avez obtenu les rouleaux et qu'il est possible de jouer avec l'orchestrion."
70,66,12,2,8,30,"Salle des novices","Permet d'apprendre les rudiments du combat avec les différents types de classes de combattant et de mage (tank/soigneur/DPS). L'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment proposé dépend de votre classe ou job actuel et de votre avancement."
71,68,0,0,0,0,"Objets et inventaire","Permet de régler différentes options liées aux objets, à l'inventaire et aux marchands."
72,69,6,2,2,24,"Outil de raid","Ouvre la fenêtre qui permet de s'enregistrer pour participer aux missions à difficulté élevée les plus récentes. Si vous êtes en solo ou en nombre insuffisant de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants, une équipe avec d'autres joueurs ayant sélectionné les mêmes critères sera formée par groupement automatique."
73,70,8,5,7,52,"Compte à rebours","Permet de commencer un compte à rebours, dont la durée peut être choisie, afin de donner le signal du combat aux membres de l'équipe ou de l'alliance."
74,71,11,6,8,63,"Liste de contacts","Affiche la liste des personnages avec lesquels vous avez der<hex:02160103>niè<hex:02160103>re<hex:02160103>ment formé une équipe. Il est possible d'envoyer une requête d'ami à chacun d'entre eux."
75,72,2,4,-2,41,"Vitesse des montures","Affiche la vitesse au sol des montures dans les différentes zones."
76,73,10,2,6,28,"Visionnage de mission","Permet de lire les données enregistrées lors de missions et de paramétrer leur visionnage."
77,74,9,1,3,9,"Sacoche chocobo","Permet de vérifier les objets confiés au compagnon et de les déplacer entre la sacoche chocobo et votre inventaire ou celui des servants. (Inaccessible en cours de mission)"
78,75,6,6,3,58,"Équipe JcJ","Permet d'accéder à diverses fonctions et in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions relatives à l'équipe JcJ."
79,76,6,5,5,50,"Appel d'enregistrement","Permet d'effectuer un appel de préparation et un compte à rebours avant d'enregistrer une mission en vue d'un futur visionnage."
80,77,8,6,5,60,"Linkshells inter-Monde","Permet de créer une linkshell inter-Monde ou de consulter la liste de ses membres. Il est d'ailleurs possible d'inviter ces joueurs à rejoindre une équipe inter-Monde."
81,78,15,1,9,15,"Grimoire de magie bleue","Permet d'afficher la liste des actions de magie bleue que vous avez débloquées, mais aussi d'en ajouter ou d'en retirer à votre set actif."
82,79,9,2,5,27,"Adjuration","Permet d'enrôler des alter ego des personnages de l'histoire pour participer à un donjon."
83,80,0,0,0,0,"Thème visuel","Permet de modifier l'apparence générale de l'interface du jeu."
84,81,3,4,-1,42,"ALÉA","Affiche des in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions sur les ALÉA de certaines régions. Pour les consulter, il faut néanmoins réussir un ALÉA avec le meilleur score possible dans la zone concernée."
85,82,9,6,6,61,"Communautés","Affiche la liste des communautés dont vous faites partie, les in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions qui leur sont relatives, et vous permet d'en créer vous-même."
86,83,2,6,-1,54,"Recherche de communautés","Affiche la liste des communautés qui recrutent ac<hex:02160103>tu<hex:02160103>el<hex:02160103>le<hex:02160103>ment et vous permet de les rejoindre."
87,85,2,2,-2,20,"Objets précieux","Affiche la liste des objets précieux que vous possédez."
88,84,11,2,7,29,"Nouvelle partie +","Permet de rejouer à certaines parties du jeu tout en conservant votre progression actuelle."
89,86,14,1,8,14,"Accessoires de mode","Permet de consulter l'encyclopédie des accessoires de mode obtenus et d'en équiper un."
90,87,2,7,-3,68,"Liens vers le site officiel","Affiche des liens utiles vers différentes pages du site officiel."
91,89,8,2,4,26,"Renforts","Permet d'enrôler des PNJ alliés pour participer à un donjon."
92,88,4,1,-2,3,"Portraits","Permet de créer des portraits associés à chacune de vos tenues."
93,90,3,1,-3,4,"Carte de personnage","Permet de créer une carte personnalisée pour vous présenter."
94,91,7,2,3,25,"Donjons spéciaux","Ouvre la fenêtre qui permet de s'enregistrer pour explorer un donjon spécial, de modifier certains paramètres de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pa<hex:02160103>tion et d'ouvrir le journal d'exploration des donjons à embranchements."
95,92,13,1,7,13,"Accessoires de visage","Permet de consulter la liste des accessoires de visages obtenus, d'en modifier le style et la couleur, et de s'en équiper."
96,93,13,6,10,65,"Liste muette","Affiche les joueurs présents dans votre liste muette. Les messages des personnages concernés sont cachés."
97,94,14,6,11,66,"Filtre de mots","Ouvre la fenêtre du filtre de mots qui permet de cacher les messages contenant des mots déterminés."
98,95,5,5,4,79,"Tableaux stratégiques","Permet de créer et consulter des schémas explicatifs pour aider à l'accomplissement des missions."
99,97,10,7,5,0,"Partage de configuration","Permet de sauvegarder temporairement des paramètres de configuration comme les barres de raccourcis pour les partager avec un autre personnage."
100,0,0,0,0,0,"",""
