key,0,1,2,3,4,5,6,7
15,60,False,0,2089,112159,114,"Simulation : l'ire de Nidhogg","Le ménestrel errant nous a fait le récit de votre combat contre le dragon maléfique Nidhogg devant la sainte Cité. Nous nous sommes donc basés sur sa description pour fabriquer un mannequin aussi terrible et puissant que cet ennemi millénaire des Ishgardais. Nous espérons qu'il vous donnera pleine sa<hex:02160103>tis<hex:02160103>fac<hex:02160103>tion<hex:021D0103>!"
16,60,False,0,2089,112205,115,"Simulation : Sophia (extrême)","La guilde des aventuriers a appris que vous étiez venu<hex:020808E905FF02>e<hex:FF01><hex:03> à bout de l'impitoyable Déesse. Aussi réjouissante cette annonce soit-elle, votre lutte contre la Triade guerrière n'est malheureusement pas encore tout à fait terminée. Pour vous permettre de vous préparer au mieux aux prochains défis à venir, nous vous offrons un mannequin présenté comme indestructible par son créateur. Vous nous en direz des nouvelles<hex:021D0103>!"
17,60,False,0,2089,112206,116,"Simulation : Alexander : le Créateur","Tout semble indiquer que le moment du combat décisif est arrivé dans la lutte contre les Gobelins de la Main indigo pour l'avenir... et même le passé de l'humanité. Nous avons par conséquent préparé un mannequin spécial pour mettre toutes les chances de votre côté."
18,60,False,0,2089,112207,117,"Simulation : Les Yeux du Créateur (sadique)","Le ménestrel errant nous a fait part de vos fantastiques exploits et de votre bravoure dans votre combat contre les ambitions mégalomanes de Quickthinx le Cerveau et de ses sbires. Nous avons donc décidé de marquer ce récit épique en demandant à nos meilleurs artisans de fabriquer un mannequin ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment résistant<hex:021D0103>!"
19,60,False,0,2089,112208,118,"Simulation : Le Souffle du Créateur (sadique)","Le ménestrel errant nous a fait part de vos fantastiques exploits et de votre bravoure dans votre combat contre les ambitions mégalomanes de Quickthinx le Cerveau et de ses sbires. Nous avons donc décidé de marquer ce récit épique en demandant à nos meilleurs artisans de fabriquer un mannequin ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment résistant<hex:021D0103>!"
20,60,False,0,2089,112209,119,"Simulation : Le Cœur du Créateur (sadique)","Le ménestrel errant nous a fait part de vos fantastiques exploits et de votre bravoure dans votre combat contre les ambitions mégalomanes de Quickthinx le Cerveau et de ses sbires. Nous avons donc décidé de marquer ce récit épique en demandant à nos meilleurs artisans de fabriquer un mannequin ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment résistant<hex:021D0103>!"
21,60,False,0,2089,112210,120,"Simulation : L'Âme du Créateur (sadique)","Le ménestrel errant nous a fait part de vos fantastiques exploits et de votre bravoure dans votre combat contre les ambitions mégalomanes de Quickthinx le Cerveau et de ses sbires. Nous avons donc décidé de marquer ce récit épique en demandant à nos meilleurs artisans de fabriquer un mannequin ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment résistant<hex:021D0103>!"
22,60,False,0,2089,112211,121,"Simulation : Zurvan (extrême)","Ayant eu échos de votre victoire contre le terrible Zurvan, signifiant que vous avez réduit à néant la menace posée par la Triade guerrière, la guilde des aventuriers a décidé de créer un mannequin ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment résistant pour vous permettre de continuer à dépasser vos limites. Après tout, ce n'est pas parce que vous avez annihilé le Démon que vous devez vous reposer sur vos lauriers<hex:021D0103>!"
23,70,False,0,2628,112247,200,"Simulation : la Ménagerie royale","En tant que Mhigois, je ne te remercierai jamais assez d'avoir libéré notre patrie du joug de l'infâme Zenos yae Galvus. Tiens, j'ai conçu ce mannequin d'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment sur le modèle du dragon Shinryu rien que pour toi. J'espère qu'il te sera utile pour te préparer aux défis toujours plus corsés qui t'attendent<hex:021D0103>!"
24,70,False,0,2628,112249,201,"Simulation : Émanation (extrême)","Je me demandais qui était <hex:020817E905FF09>la brave<hex:FF09>le brave<hex:03> qui avait accompli l'exploit de terrasser Lakshmi, la déesse des Anantas... J'aurais dû me douter que c'était toi<hex:021D0103>! Si tu ne l'avais pas vaincue, elle aurait pu devenir encore plus puissante... J'ai conçu ce mannequin en envisageant cette terrifiante éventualité... Eh oui, il faut toujours songer au pire<hex:021D0103>!"
25,70,False,0,2628,112248,202,"Simulation : la Crique aux tributs (extrême)","On m'a glissé à l'oreille que tu aurais abattu Susano, une divinité des lointaines contrées orientales<hex:021D0103>? Eh bien... J'ai conçu un mannequin en pensant à  ce qui se passerait si cette bête ressuscitait, plus puissante que jamais... Oui, mon imagination est sans borne."
26,70,False,0,2628,112250,203,"Simulation : Deltastice","Hé, j'ai entendu dire que tes amis et toi aviez entrepris de découvrir ce qui se trame au fond du Bâillement, ce cratère rempli d'eau bizarre... Pour vous aider, j'ai mis au point un mannequin tout beau tout neuf, avec le concours d'un employé des Forges de Garlond, un type vraiment baraqué... Tu m'en diras des nouvelles<hex:021D0103>!"
27,70,False,0,2628,112251,204,"Simulation : Deltastice v1.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<hex:021D0103>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<hex:021D0103>!"
28,70,False,0,2628,112252,205,"Simulation : Deltastice v2.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<hex:021D0103>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<hex:021D0103>!"
29,70,False,0,2628,112253,206,"Simulation : Deltastice v3.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<hex:021D0103>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<hex:021D0103>!"
30,70,False,0,2628,112254,207,"Simulation : Deltastice v4.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<hex:021D0103>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<hex:021D0103>!"
31,70,False,0,2628,112260,208,"Simulation : le domaine de Shinryu","En écoutant le récit de votre combat titanesque contre Zenos et le Primordial Shinryu dans le ciel d'Ala Mhigo, le ménestrel errant a trouvé l'inspiration pour une nouvelle légende. Nous avons donc mis au point un mannequin qui est d'une solidité quasi mythologique<hex:021D0103>! À vous de vous y mesurer<hex:021D0103>!"
32,70,False,0,2628,112277,209,"Simulation : Sigmastice","Alors comme ça, tu es <hex:02081AE905FF0B>retournée<hex:FF0A>retourné<hex:03> au fond du Bâillement pour passer d'autres tests<hex:021D0103>? Tu seras <hex:020816E905FF09>contente<hex:FF08>content<hex:03> de savoir que j'ai encore amélioré mon mannequin, cette fois avec l'aide de la dernière recrue des Forges de Garlond<hex:021D0103>! Je l'ai trouvé arrogant au début, mais j'ai vite compris qu'il savait par<hex:02160103>fai<hex:02160103>te<hex:02160103>ment ce qu'il faisait... Résultat, te voilà avec un nouveau partenaire d'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment de tout premier ordre, alors fais-en bon usage<hex:021D0103>!"
33,70,False,0,2628,112278,210,"Simulation : Sigmastice v1.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <hex:020812E905FF07>sortie<hex:FF06>sorti<hex:03> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<hex:021D0103>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<hex:021D0103>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<hex:021D0103>!"
34,70,False,0,2628,112279,211,"Simulation : Sigmastice v2.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <hex:020812E905FF07>sortie<hex:FF06>sorti<hex:03> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<hex:021D0103>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<hex:021D0103>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<hex:021D0103>!"
35,70,False,0,2628,112280,212,"Simulation : Sigmastice v3.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <hex:020812E905FF07>sortie<hex:FF06>sorti<hex:03> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<hex:021D0103>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<hex:021D0103>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<hex:021D0103>!"
36,70,False,0,2628,112281,213,"Simulation : Sigmastice v4.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <hex:020812E905FF07>sortie<hex:FF06>sorti<hex:03> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<hex:021D0103>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<hex:021D0103>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<hex:021D0103>!"
37,70,False,0,2628,112276,214,"Simulation : la Clairière de Jade (extrême)","La rumeur de vos exploits dans les contrées orientales sont parvenues jusqu'à nous. À la demande par<hex:02160103>ti<hex:02160103>cu<hex:02160103>liè<hex:02160103>re de madame Tataru des Héritiers de la Septième Aube, nous avons mis au point un mannequin tout spé<hex:02160103>cia<hex:02160103>le<hex:02160103>ment pour <hex:02080BE905FF03>la<hex:FF03>le<hex:03> vainqueur de Byakko le Tigre blanc. N'hésitez pas à vous y mesurer<hex:021D0103>!"
38,70,False,0,2628,112293,215,"Simulation : Castrum Fluminis (extrême)","Alors comme ça, tu as terrassé une nouvelle Primordiale à Doma<hex:021D0103>! On m'a parlé de cette Tsukuyomi, et je me suis mis à imaginer comment les choses auraient pu tourner si elle avait été plus puissante que ça. Ça m'a même empêché de dormir, alors j'en ai profité pour mettre au point un nouveau mannequin."
39,70,False,0,2628,112330,216,"Simulation : le Nid des Lamentations (extrême)","Suite à une nouvelle demande de madame Tataru des Héritiers de la Septième Aube, nous avons mis au point un mannequin tout spé<hex:02160103>cia<hex:02160103>le<hex:02160103>ment pour <hex:02080BE905FF03>la<hex:FF03>le<hex:03> vainqueur de Suzaku l'Oiseau vermillon. Il vous attend de pied ferme<hex:021D0103>!"
40,70,False,0,2628,112325,217,"Simulation : Alphastice","L'ingénieur récemment recruté par les Forges de Garlond m'a fait parvenir des plans pour améliorer mon mannequin. Il m'a expliqué qu'il y avait mis tout son savoir-faire pour te permettre de remporter la victoire... Si j'étais toi, j'en profiterais pour m'exercer et mettre toutes les chances de mon côté avant de retourner dans le Bâillement<hex:021D0103>!"
41,70,False,0,2628,112326,218,"Simulation : Alphastice v1.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<hex:021D0103>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<hex:021D0103>!"
42,70,False,0,2628,112327,219,"Simulation : Alphastice v2.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<hex:021D0103>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<hex:021D0103>!"
43,70,False,0,2628,112328,220,"Simulation : Alphastice v3.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<hex:021D0103>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<hex:021D0103>!"
44,70,False,0,2628,112329,221,"Simulation : Alphastice v4.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<hex:021D0103>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<hex:021D0103>!"
45,70,False,0,2628,112341,222,"Simulation : l'Îlot des Amertumes (extrême)","Madame Tataru des Héritiers de la Septième Aube s'est encore une fois manifestée, suite à quoi nous avons mis au point un mannequin tout spé<hex:02160103>cia<hex:02160103>le<hex:02160103>ment pour <hex:02080BE905FF03>la<hex:FF03>le<hex:03> vainqueur de Seiryû le Dragon azur. Nous espérons que vous en tirerez la plus grande des sa<hex:02160103>tis<hex:02160103>fac<hex:02160103>tions<hex:021D0103>!"
46,80,False,0,3101,112370,300,"Simulation : le Râle de l'Agonie","Mes collègues et moi, on s'est dit qu'une personne assez forte pour ramener la nuit dans notre monde ravagé par la Lumière aurait besoin d'un mannequin plus résistant que la moyenne. Alors on s'est retroussé les manches et on en a fabriqué un sur mesure rien que pour toi, <hex:020819E905FF0B>Guerrière<hex:FF09>Guerrier<hex:03> des Ténèbres<hex:021D0103>! Essaie-le, je suis sûr qu'il te plaira<hex:021D0103>!"
47,80,False,0,3101,112369,301,"Simulation : la Couronne de l'Immaculé (extrême)","Ah, Vauthry... Tout le monde savait que notre ancien gouverneur avait le pouvoir de contrôler les purgateurs, mais de là à imaginer qu'il en serait lui-même un... Tiens, on a con<hex:02160103>fec<hex:02160103>tion<hex:02160103>né un mannequin qui devrait te rappeler peu ou prou les sensations que tu as ressenties en lui flanquant une rouste. Ne nous remercie pas<hex:021D0103>!"
48,80,False,0,3101,112368,302,"Simulation : la Valse du Monarque (extrême)","Alors c'est vrai<hex:021D0103>? Titania, le monarque du peuple féerique, était devenu un grand purgateur<hex:021D0103>? C'est fou... Et c'est encore plus fou que tu aies réussi à vaincre un être aussi puissant. Cette histoire m'a inspiré un mannequin d'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment dont tu me diras des nouvelles<hex:021D0103>!"
49,80,False,0,3101,112371,303,"Simulation : L'Éveil d'Éden","Alors comme ça on s'aventure dans Le Grand Vide<hex:021D0103>? C'est une caravane de marchands mords qui m'a mis au parfum. Quand j'ai entendu ça, je me suis dit qu'un mannequin te serait sûrement utile, alors je me suis mis au boulot. J'espère que tu l'apprécieras<hex:021D0103>!"
50,80,False,0,3101,112364,304,"Simulation : L'Éveil d'Éden - Résurrection (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<hex:021D0103>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<hex:021D0103>!"
51,80,False,0,3101,112365,305,"Simulation : L'Éveil d'Éden - Descente (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<hex:021D0103>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<hex:021D0103>!"
52,80,False,0,3101,112366,306,"Simulation : L'Éveil d'Éden - Déluge (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<hex:021D0103>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<hex:021D0103>!"
53,80,False,0,3101,112367,307,"Simulation : L'Éveil d'Éden - Inhumation (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<hex:021D0103>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<hex:021D0103>!"
54,80,False,0,3101,112377,308,"Simulation : le Râle de l'Agonie (extrême)","Tu penses avoir tout vu en matière de mannequins<hex:021D0103>? Détrompe-toi, en voici un qui devrait te donner du fil à retordre<hex:021D0103>! On l'a conçu pour que tu puisses revivre, de façon décuplée, les sensations de ton combat dans les profondeurs de La Tempête, celui-là même qui a bouleversé à jamais le destin de Norvrandt<hex:021D0103>!"
55,80,False,0,3101,112398,309,"Simulation : les Nuées de Brandons (extrême)","C'est vraiment très étrange, mais depuis l'autre soir, vous êtes persuadé<hex:020808E905FF02>e<hex:FF01><hex:03> d'avoir combattu un géant rouge écarlate. Est-ce une mauvaise farce des Pixies<hex:021D0103>? Personne ne le sait... Quoi qu'il en soit, cette vision d'un combat aux proportions épiques s'est ancrée dans votre imagination et bénéficie grandement votre mannequin<hex:021D0103>!"
56,80,False,0,3101,112393,310,"Simulation : Les Accords d'Éden","Les marchands mords ont cafté<hex:021D0103>; paraît-il que tu multiplies les virées dans Le Grand Vide ces derniers temps... Si c'est le cas, il te faut un mannequin un peu plus costaud que les précédents pour t'entraîner. Tiens, essaye un peu celui-là pour voir<hex:021D0103>!"
57,80,False,0,3101,112394,311,"Simulation : Les Accords d'Éden - Fulmination (sadique)","Les murs ont des oreilles, les Mords aussi<hex:021D0103>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<hex:021D0103>!"
58,80,False,0,3101,112395,312,"Simulation : Les Accords d'Éden - Fureur (sadique)","Les murs ont des oreilles, les Mords aussi<hex:021D0103>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<hex:021D0103>!"
59,80,False,0,3101,112396,313,"Simulation : Les Accords d'Éden - Iconoclasme (sadique)","Les murs ont des oreilles, les Mords aussi<hex:021D0103>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<hex:021D0103>!"
60,80,False,0,3101,112397,314,"Simulation : Les Accords d'Éden - Éclat (sadique)","Les murs ont des oreilles, les Mords aussi<hex:021D0103>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<hex:021D0103>!"
61,80,False,0,3101,112405,315,"Simulation : le Trône du Sacrifice (extrême)","Les miracles n'en finissent plus de pleuvoir en Norvrandt, ma parole. Enfin, celui-là on s'en serait bien passé. Ces guerriers lumineux ont fichu un joli foutoir. Je vous conseille de vous entraîner sur nos mannequins, au cas où ils repointeraient le bout de leur nez<hex:021D0103>!"
62,80,False,0,3101,112427,316,"Simulation : Castrum Marinum (extrême)","Un rêve mystérieux s'est emparé de vous, où vous vous retrouviez face à face avec un géant couleur de jade. Qu'est-ce que tout cela peut donc signifier...? Quoi qu'il en soit, cette vision d'un combat aux proportions épiques s'est ancrée dans votre imagination et bénéficie grandement votre mannequin<hex:021D0103>!"
63,80,False,0,3101,112422,317,"Simulation : La Promesse d'Éden","D'après les marchands mords, tu entrerais dans la dernière ligne droite de tes expéditions dans Le Grand Vide... Y a pas grand-chose que je peux faire pour t'aider, à part améliorer mes mannequins pour te donner de quoi t'entraîner con<hex:02160103>ve<hex:02160103>na<hex:02160103>ble<hex:02160103>ment. Je compte sur toi et tes copains pour taper dessus comme si votre vie en dépendait<hex:021D0103>!"
64,80,False,0,3101,112423,318,"Simulation : La Promesse d'Éden - Nuée (sadique)","Pas de marchands mords ce coup-ci, mais une petite rumeur qui court depuis peu... Tes petites escapades dans Le Grand Vide sont terminées<hex:021D0103>? Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions pour cette belle réussite<hex:021D0103>! Mais comme tu le sais, on n'est jamais trop prudent. Eh oui, j'ai préparé de nouveaux mannequins pour que toi et tes amis perdiez pas la main. N'hésitez pas à vous défouler dessus<hex:021D0103>!"
65,80,False,0,3101,112424,319,"Simulation : La Promesse d'Éden - Litanie (sadique)","Pas de marchands mords ce coup-ci, mais une petite rumeur qui court depuis peu... Tes petites escapades dans Le Grand Vide sont terminées<hex:021D0103>? Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions pour cette belle réussite<hex:021D0103>! Mais comme tu le sais, on n'est jamais trop prudent. Eh oui, j'ai préparé de nouveaux mannequins pour que toi et tes amis perdiez pas la main. N'hésitez pas à vous défouler dessus<hex:021D0103>!"
66,80,False,0,3101,112425,320,"Simulation : La Promesse d'Éden - Anamorphose (sadique)","Pas de marchands mords ce coup-ci, mais une petite rumeur qui court depuis peu... Tes petites escapades dans Le Grand Vide sont terminées<hex:021D0103>? Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions pour cette belle réussite<hex:021D0103>! Mais comme tu le sais, on n'est jamais trop prudent. Eh oui, j'ai préparé de nouveaux mannequins pour que toi et tes amis perdiez pas la main. N'hésitez pas à vous défouler dessus<hex:021D0103>!"
