key,0,1,2,3,4,5
24,61,1,10,"C'est mon célèbre “pain baveux”<hex:021D0103>! Il est fourré de fruits de cactus aigre-doux, donc sa mie reste moelleuse même s'il sèche. Parfait pour traverser le désert, oui oui<hex:021D0103>!","",""
25,61,1,10,"Voici mon “jambon de la passion”, fait des meilleurs morceaux de chair de lézard et relevé d'épices mystère<hex:021D0103>! Certains trouvent l'odeur un peu... <hex:021A020203>spéciale<hex:021A020103>, mais il n'y a rien de mieux pour se réchauffer la nuit, non non<hex:021D0103>!","",""
26,61,1,10,"Oh, tu vas adorer mes “brochettes batraciennes”<hex:021D0103>! J'attrape de petites grenouilles cachées sous les rochers et je les fais griller. Craquantes à l'extérieur, gluantes à l'intérieur, parfaites pour l'apéritif, oui oui<hex:021D0103>!","",""
27,61,1,10,"Mon plus grand succès<hex:021D0103>! Des vers blancs badigeonnés de miel onctueux. Une fois que tu auras goûté à mes “larves laiteuses”, tu ne pourras plus t'en passer, non non<hex:021D0103>!","",""
28,57,7,0,"Vous avez trouvé la tablette<hex:021D0103>!","",""
29,61,1,18,"Hmm... À mon avis, voici l'autel que nous cherchons, mais aucune trace du miroir aquatique, l'objet de culte emblématique du peuple de la Nuit. Je suppose qu'ils l'auront emporté avec eux après leur dernière visite...","",""
30,57,7,0,"Vous avez repéré l'individu suspect<hex:021D0103>! Mais il s'est enfui en direction du village...","",""
31,57,7,0,"Le bec-en-sabot regarde droit devant lui. Ce n'est pas l'individu suspect.","",""
32,61,1,15,"Magnifique<hex:021D0103>! J'espère que vous ferez aussi bien lors de la véritable épreuve<hex:021D0103>!","",""
33,57,7,0,"Ce bâtiment haut et étroit est doté de larges fenêtres de forme atypique.","",""
34,57,7,0,"Un bec-en-sabot. Impossible de dire ce qu'il fait ici, mais sa présence irradie.","",""
35,57,7,0,"Une jeune clionide flotte innocemment au pied du bâtiment. Elle est pro<hex:02160103>ba<hex:02160103>ble<hex:02160103>ment inoffensive, en plus d'être très mignonne.","",""
36,61,1,14,"Je te vois essayer de m'ôter ma capuche<hex:021D0103>! Sache que ça ne marchera pas<hex:021D0103>!","",""
37,57,7,0,"Stoïque dans la douleur, le bec-en-sabot ne bouge pas d'un ilm.","",""
38,0,0,0,"","",""
39,61,1,22,"Hé<hex:021D0103>! Merci de ne pas déranger ceux qui travaillent<hex:021D0103>!","",""
40,61,1,20,"Hmm... Difficile à dire d'ici, mais... on dirait que ces réservoirs sont reliés par un tube circulaire au-dessus.","Et si on observe par la fenêtre, on peut même distinguer une cuve dans laquelle les réservoirs déversent leur contenu.","Cet agencement ressemble fort à une station d'épuration<hex:021D0103>!"
41,61,1,20,"Ce grand tuyau plonge derrière le rempart, et je crois bien entendre de l'eau. Peut-être une source<hex:021D0103>?","Au sommet, on dirait qu'une grande roue actionne un piston à l'intérieur...","Je vous parie qu'il y a une hélice à l'intérieur du tube pour permettre de pomper l'eau de la source en contrebas<hex:021D0103>!"
42,61,1,20,"Oh<hex:021D0103>! Je reconnais, ça<hex:021D0103>! C'est un énorme arbre, comme ceux qu'on a dans la Garenne sempervirente<hex:021D0103>!","Comment ça, non<hex:021D0103>? Aaah, maintenant que vous le dites... Non seulement il est bien trop grand, mais la base est plus étroite que le sommet...","Je sais<hex:021D0103>! C'est un réservoir en hauteur qui permet de distribuer de l'eau sous pression en aval<hex:021D0103>! Un château d'eau<hex:021D0103>!"
43,57,7,0,"Ça alors, un ambystoma<hex:021D0103>! Et pétulant, par-dessus le marché<hex:021D0103>!","Ça veut dire que son concept a bien été enregistré, et qu'il est devenu un être vivant à part entière<hex:021D0103>! Vous ressentez le poids de l'Histoire...",""
44,61,1,21,"Nom d'une carotte, je me suis fait avoir<hex:021D0103>! T'es pas n'importe qui, toi<hex:021D0103>!","",""
45,57,7,0,"Vous n'avez pas anesthésié le bon oiseau...","",""
46,61,1,23,"Cette statue représente Thaliak, membre des Douze et protecteur de la cité de Sharlayan. On le vénère également comme dieu du savoir et seigneur des rivières.","Jadis, Sharlayan était régie par une démocratie directe. Les décisions politiques faisaient l'objet d'un vote à l'Assemblée municipale, à laquelle tous les citoyens étaient conviés à participer. C'est ainsi que la divinité protectrice de la cité fut élue à la majorité.","Notons que le raisonnement derrière ce choix ne relevait pas de la foi religieuse à proprement parler, mais plutôt de la conviction politique d'un peuple qui se sentait investi de la mission de devenir les ambassadeurs du savoir."
47,61,1,23,"Dans les récits mythologiques, Thaliak est souvent décrit portant une cruche sacrée de laquelle s'écoule la source du savoir.","Afin de figurer au mieux cet attribut, un circuit a été monté à l'intérieur de la statue<hex:021D0103>: l'eau s'écoule de la cruche dans la mer, puis est aspirée de nouveau par un système de pompe. L'architecte souhaitait ainsi représenter Sharlayan comme une cité où la con<hex:02160103>nais<hex:02160103>san<hex:02160103>ce afflue sans interruption.","Mais à l'époque, l'installation d'un tel système ne s'était pas faite sans complications. La Grande bibliothèque du Noumène conserve d'ailleurs les journaux de travail où les maçons avaient relaté les problèmes rencontrés et les solutions mises en œuvre."
48,61,1,23,"D'après la légende, lorsque le sixième fléau fit s'abattre des raz-de-marée dévastateurs sur Éorzéa, ceux que l'on surnomme les douze Preux se dressèrent face à la crise et secoururent de nombreuses vies.","L'un de ces douze héros, Nyunkrepf, fonda Sharlayan avec les rescapés qu'il avait lui-même tirés des eaux.","Essayez de vous représenter la scène<hex:021D0103>: près de 1 600 ans plus tôt, les premiers habitants de Sharlayan posent le pied sur ce rivage, sans se douter que s'y élèvera un jour la statue que vous avez sous les yeux..."
49,0,0,0,"","",""
50,0,0,0,"","",""
51,57,7,0,"Cet Omicron semble à peine actif. Il se tient debout, immobile, en attente de quelque chose.","",""
52,57,7,0,"Cet Omicron est immobile à côté d'un étrange appareil. Il ne fait rien de particulier.","",""
53,57,7,0,"Cet Omicron discute avec Alphinaud. Impossible de savoir si leur con<hex:02160103>ver<hex:02160103>sa<hex:02160103>tion est plaisante ou non.","",""
54,57,7,0,"Ce n'est pas un Omicron... C'est... un ambystoma<hex:021D0103>! Le plus incroyable c'est qu'il a l'air dans son élément, ici dans le vide de l'espace<hex:021D0103>!","Serait-ce un des spécimens vivant dans le Labyrinthos qui serait monté à bord du Ragnarok<hex:021D0103>? En tout cas, il est sacrément pétulant...",""
55,57,7,0,"Cet Omicron déambule à droite et à gauche. Il bouge de façon erratique et ne semble pas avoir d'objectif précis...","",""
56,57,7,0,"En dépit de traits que certains pourraient qualifier de grossiers, le visage de Hildibrand dégage une forme de raffinement reflétant sa bonne éducation.","Hormis le fait qu'il respire, vous ne constatez chez lui aucun signe d'éveil.",""
57,57,7,0,"Les bras de Hildibrand affichent un galbe im<hex:02160103>pres<hex:02160103>sion<hex:02160103>nant... Bien sûr, ils ne feraient pas de mal à une mouche, car ce sont des bras de gentilhomme.","En l'occurrence, ils sont par<hex:02160103>fai<hex:02160103>te<hex:02160103>ment inertes.",""
58,57,7,0,"Les souliers de Hildibrand sont d'un chic absolu. Les Manderville ont dû les faire fabriquer sur mesure, à un tarif qui frise l'indécence.","",""
59,57,7,0,"Nashu dort lit<hex:02160103>té<hex:02160103>ra<hex:02160103>le<hex:02160103>ment debout, un “talent” qui n'est pas donné à tout le monde...","",""
60,57,7,0,"Parigha remet de l'ordre dans sa pharmacie. Ça ne doit pas être simple avec d'aussi gros doigts...","",""
61,57,7,0,"Vous apercevez une silhouette familière transportée par l'O.V.N.I. Mieux vaut faire comme si vous n'aviez rien vu...","",""
62,57,7,0,"Nashu est trop occupée à pomponner Argos pour chercher l'O.V.N.I. Cœur insouciant vit décidément plus longtemps.","",""
63,57,7,0,"Delion scrute at<hex:02160103>ten<hex:02160103>ti<hex:02160103>ve<hex:02160103>ment l'horizon, bien déterminé à retrouver l'O.V.N.I.","",""
64,61,1,25,"Il semblerait que des pierres précieuses soient utilisées pour les yeux. Manifestement, elles ne sont pas toutes présentes... La tempête les a cer<hex:02160103>tai<hex:02160103>ne<hex:02160103>ment délogées.","",""
65,61,1,19,"Les rondins de bois servant à l'armature sont brisés. Dans ces conditions, impossible de permettre à suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment de personnes de porter le palanquin.","",""
66,61,1,24,"Les plumes de la queue sont en piteux état. Si mes souvenirs sont exacts, elle était bien plus fournie que ça<hex:021D0103>!","",""
67,61,1,24,"Il est juste à côté du four, et l'air circule à peine... C'est pas des conditions pour travailler, ça...","",""
68,61,1,24,"T'as vu comme ses outils ont vécu<hex:021D0103>? Peut-être qu'une petite remise à neuf leur ferait du bien<hex:021D0103>?","",""
69,61,1,24,"Je rêve, il a pas touché à son assiette<hex:021D0103>! Je sais pas ce qu'il y a dedans, mais ce sera plus bon si ça refroidit...","",""
70,57,7,0,"Cette arme est celle que la sentinelle mécanique utilisait lors de l'attaque de Tuliyollal. Elle ressemble à une arme à feu, mais sa forme diffère de celles connues et témoigne d'une civilisation à la technologie avancée.","",""
71,57,7,0,"Le visage de la sentinelle ne présente pas d'yeux ou de bouche, mais il est couvert de dessins lumineux.","",""
72,57,7,0,"De loin, cela paraissait être une armure, mais en examinant de plus près, on remarque qu'il s'agit d'une machine composée de pièces diverses.","Le matériau dont elle est faite diffère des métaux connus. Aucun moteur à céruleum n'est visible, et la source d'énergie de la sentinelle est inconnue.",""
73,61,1,19,"Hé, mais qu'est-ce que tu fais<hex:021D0103>!? C'est pas moi qu'il faut examiner, mais la sentinelle mécanique<hex:021D0103>!","",""
74,57,7,0,"Tout semble fonctionner cor<hex:02160103>rec<hex:02160103>te<hex:02160103>ment pour l'instant, mais les pièces finiront par se dégrader rapidement si rien n'est fait...","",""
75,57,7,0,"Du céruleum s'échappe à intervalle régulier. Tout a l'air en ordre.","",""
76,57,7,0,"Un gros baril rempli de céruleum. Il est si énorme qu'il n'est pas très discret... et sûrement pas très pratique à transporter<hex:021D0103>!","",""
77,57,7,0,"Un soldat de l'Ost rayonnant est étendu sur le sol<hex:021D0103>! Vite, il est peut-être blessé<hex:021D0103>!","",""
78,57,7,0,"Des traces de pas... Ont-elles été laissées par un soldat de l'Ost rayonnant ou par Justice-R<hex:021D0103>?","",""
79,57,7,0,"Une créature magique gît sur le sol. Est-ce le monstre dont parlait Justice-R<hex:021D0103>?","",""
80,61,1,24,"Ça va, y a largement de quoi faire niveau matériaux. C'est sûrement ailleurs que le bât blesse.","",""
81,61,1,26,"La tête de gauche représente les Hoobigo, reconnus pour leur force et leur bravoure, comme l'illustre l'expression féroce sur son visage, ja. La couleur rouge symbolise quant à elle leur volonté indéfectible, celle de se battre jusqu'au bout pour conquérir une terre bénie par le soleil.","",""
82,61,1,26,"La tête de droite représente les Boonewa, dont l'in<hex:02160103>tel<hex:02160103>li<hex:02160103>gence et la sagesse sont illustrées à travers l'expression sereine qu'elle arbore, ja. La couleur bleue symbolise quant à elle leur souhait inaltérable de protéger notre belle forêt coûte que coûte.","",""
83,61,1,26,"Cet étendard est celui que l'on déploie pour fêter la naissance d'un double-tête, ja. Ils sont tissés avec grand soin pour pouvoir résister à l'épreuve du temps, car nous les imprégnons de notre souhait de voir naître un nouvel enfant béni avant qu'ils ne se délitent.","",""
84,61,1,26,"Ce pilier t'intéresse aussi, ja ? Le motif est une repré<hex:02160103>sen<hex:02160103>ta<hex:02160103>tion très abstraite des animaux et végétaux qui vivent dans notre forêt. Du moins, c'est ce que l'on dit.","",""
85,61,1,26,"Oh, cette grande maison a piqué ta curiosité, on dirait ! Elle a été bâtie en vue d'accueillir notre prochain patriarche.","D'ailleurs, celui-ci ne peut être désigné comme tel que s'il a mis au monde un double-tête, ja. Ce fut pendant longtemps la condition sine qua non pour devenir notre chef... Enfin, au vu des récents événements, je suppose que cette tradition est amenée à changer.",""
86,57,7,0,"Bien vu<hex:021D0103>! Cette personne a clairement besoin de votre aide<hex:021D0103>!","",""
87,57,7,0,"Ces visiteurs ne semblent pas en difficulté, ils font juste la planche.","",""
88,57,7,0,"Ces visiteurs ne font que s'amuser sur la plage.","",""
