key,0,1,2,3,4
35,2,29,10,False,"<hex:020971E802FF32>Les ouvrages collectifs, y a que ça de vrai<hex:021D0103>!<hex:FF3A>N°10 : Les ouvrages collectifs, y a que ça de vrai<hex:021D0103>!<hex:03>"
36,2,30,11,True,"<hex:020923E802FF0B>Le Nichoir<hex:FF13>N°11 : Le Nichoir<hex:03>"
37,2,30,12,False,"<hex:020949E802FF1E>Début des travaux au Nichoir<hex:FF26>N°12 : Début des travaux au Nichoir<hex:03>"
38,2,33,13,False,"<hex:020945E802FF1C>Le grand nettoyage continue<hex:FF24>N°13 : Le grand nettoyage continue<hex:03>"
39,2,35,14,False,"<hex:020955E802FF24>Le grand nettoyage touche à sa fin<hex:FF2C>N°14 : Le grand nettoyage touche à sa fin<hex:03>"
40,2,37,15,False,"<hex:020941E802FF1A>Adieu, vieux débris<hex:021D0103>!<hex:FF22>N°15 : Adieu, vieux débris<hex:021D0103>!<hex:03>"
41,2,40,16,False,"<hex:020935E802FF14>Les nids du Nichoir<hex:FF1C>N°16 : Les nids du Nichoir<hex:03>"
42,2,43,17,False,"<hex:020937E802FF15>Brique après brique<hex:FF1D>N°17 : Brique après brique<hex:03>"
43,2,46,18,False,"<hex:020959E802FF26>C'est le der des ders au Nichoir<hex:021D0103>!<hex:FF2E>N°18 : C'est le der des ders au Nichoir<hex:021D0103>!<hex:03>"
44,2,48,19,True,"<hex:020943E802FF1B>Fin des travaux au Nichoir<hex:FF23>N°19 : Fin des travaux au Nichoir<hex:03>"
45,3,11,4,True,"Le Kupo de la fortune"
46,3,11,5,True,"Le Diadème"
47,1,0,0,True,""
48,1,0,0,True,""
49,1,0,0,True,""
50,1,0,0,True,""
51,2,49,1,True,"<hex:020922E802FF0B>Tombeplume<hex:FF12>N°1 : Tombeplume<hex:03>"
52,2,50,2,False,"<hex:020932E802FF13>À vos biceps<hex:021D0103>!<hex:FF1A>N°2 : À vos biceps<hex:021D0103>!<hex:03>"
53,2,52,3,False,"<hex:02092CE802FF10>Sus aux débris<hex:FF17>N°3 : Sus aux débris<hex:03>"
54,2,54,4,False,"<hex:020948E802FF1E>Aplanir pour mieux construire<hex:FF25>N°4 : Aplanir pour mieux construire<hex:03>"
55,2,56,5,False,"<hex:020946E802FF1D>Sous les pavés le nettoyage<hex:FF24>N°5 : Sous les pavés le nettoyage<hex:03>"
56,2,59,6,False,"<hex:020946E802FF1D>Installations et habitations<hex:FF24>N°6 : Installations et habitations<hex:03>"
57,2,62,7,False,"<hex:02093CE802FF18>Des cœurs à l'ouvrage<hex:FF1F>N°7 : Des cœurs à l'ouvrage<hex:03>"
58,2,65,8,False,"<hex:02094CE802FF20>Des artisans pour des logements<hex:FF27>N°8 : Des artisans pour des logements<hex:03>"
59,2,67,9,True,"<hex:02091EE802FF09>L'Abaque<hex:FF10>N°9 : L'Abaque<hex:03>"
60,2,68,10,False,"<hex:02093FE802FF19>On s'attaque à L'Abaque<hex:FF21>N°10 : On s'attaque à L'Abaque<hex:03>"
61,2,70,11,False,"<hex:020933E802FF13>Ouvrage à la noix<hex:FF1B>N°11 : Ouvrage à la noix<hex:03>"
62,2,73,12,False,"<hex:020931E802FF12>Embellir L'Abaque<hex:FF1A>N°12 : Embellir L'Abaque<hex:03>"
63,2,74,13,True,"<hex:02093DE802FF18>Retraite de Givreglacé<hex:FF20>N°13 : Retraite de Givreglacé<hex:03>"
64,2,75,14,False,"<hex:020933E802FF13>Un nouveau symbole<hex:FF1B>N°14 : Un nouveau symbole<hex:03>"
65,2,79,15,True,"<hex:020949E802FF1E>Fin des travaux à Tombeplume<hex:FF26>N°15 : Fin des travaux à Tombeplume<hex:03>"
66,1,0,0,True,""
67,1,0,0,True,""
68,1,0,0,True,""
69,1,0,0,True,""
70,1,0,0,True,""
71,2,80,1,True,"<hex:020942E802FF1B>Le Nouveau Refrain (Ouest)<hex:FF22>N°1 : Le Nouveau Refrain (Ouest)<hex:03>"
72,2,81,2,False,"<hex:020961E802FF2B>Martelez au rythme du Nouveau Refrain<hex:021D0103>!<hex:FF31>N°2: Martelez au rythme du Nouveau Refrain<hex:021D0103>!<hex:03>"
73,2,83,3,False,"<hex:02095AE802FF27>N'oubliez pas de faire le ménage<hex:021D0103>!<hex:FF2E>N°3 : N'oubliez pas de faire le ménage<hex:021D0103>!<hex:03>"
74,2,86,4,False,"<hex:02095AE802FF27>Des maisons où vivre il fait bon<hex:021D0103>!<hex:FF2E>N°4 : Des maisons où vivre il fait bon<hex:021D0103>!<hex:03>"
75,2,89,5,False,"<hex:020960E802FF2A>C'est l'heure de l'ouvrage collectif<hex:021D0103>!<hex:FF31>N°5 : C'est l'heure de l'ouvrage collectif<hex:021D0103>!<hex:03>"
76,2,92,6,False,"<hex:020994E802FF44>Encore un petit effort dans la partie ouest du Nouveau Refrain<hex:021D0103>!<hex:FF4B>N°6 : Encore un petit effort dans la partie ouest du Nouveau Refrain<hex:021D0103>!<hex:03>"
77,2,94,7,True,"<hex:02093EE802FF19>La porte des Industrieux<hex:FF20>N°7 : La porte des Industrieux<hex:03>"
78,2,95,8,False,"<hex:02094AE802FF1F>Frappez à la bonne porte<hex:021D0103>!<hex:FF26>N°8 : Frappez à la bonne porte<hex:021D0103>!<hex:03>"
79,2,97,9,False,"<hex:02093EE802FF19>Le Nouveau Refrain (Est)<hex:FF20>N°9 : Le Nouveau Refrain (Est)<hex:03>"
80,2,98,10,False,"<hex:02094DE802FF20>Dernier déblayage, promis<hex:021D0103>!<hex:FF28>N°10 : Dernier déblayage, promis<hex:021D0103>!<hex:03>"
81,2,100,11,False,"<hex:02093DE802FF18>L'ultime coup de balais<hex:FF20>N°11 : L'ultime coup de balais<hex:03>"
82,2,103,12,True,"<hex:02096BE802FF2F>Des maisons qui poussent comme des champignons<hex:FF37>N°12 : Des maisons qui poussent comme des champignons<hex:03>"
83,2,106,13,False,"<hex:020955E802FF24>Des maisons pour tout le monde<hex:021D0103>!<hex:FF2C>N°13 : Des maisons pour tout le monde<hex:021D0103>!<hex:03>"
84,2,108,14,True,"<hex:020937E802FF15>Les Bains floconneux<hex:FF1D>N°14 : Les Bains floconneux<hex:03>"
85,2,109,15,False,"<hex:020959E802FF26>Tout le monde dans le même bain<hex:021D0103>!<hex:FF2E>N°15 : Tout le monde dans le même bain<hex:021D0103>!<hex:03>"
86,2,111,16,False,"<hex:020937E802FF15>Un projet monumental<hex:FF1D>N°16 : Un projet monumental<hex:03>"
87,2,112,17,True,"<hex:02096DE802FF30>Fin de la recon<hex:02160103>struc<hex:02160103>tion d'Azurée<hex:021D0103>!<hex:FF38>N°17 : Fin de la recon<hex:02160103>struc<hex:02160103>tion d'Azurée<hex:021D0103>!<hex:03>"
88,1,0,0,True,""
89,2,113,1,True,"La Grande Célébration d'Azurée"
90,3,112,6,True,"À propos des festes"
