key,0,1,2,3,4,5,6
13,0,0,0,0,"","",""
14,0,0,0,0,"","",""
15,1,1,150811,1,"Lorsque vous remplissez tous les objectifs d'une quête, vous recevez une <hex:024804F201FA03><hex:024904F201FB03>récompense<hex:0249020103><hex:0248020103>. Celle-ci peut prendre la forme de points d'expérience, de gils, ou encore d'objets.<hex:02100103><hex:02100103>Parlez à Baderon et accomplissez votre première quête<hex:021D0103>!","Lorsque vous remplissez tous les objectifs d'une quête, vous recevez une <hex:024804F201FA03><hex:024904F201FB03>récompense<hex:0249020103><hex:0248020103>. Celle-ci peut prendre la forme de points d'expérience, de gils, ou encore d'objets.<hex:02100103><hex:02100103>Parlez à Miounne et accomplissez votre première quête<hex:021D0103>!","Lorsque vous remplissez tous les objectifs d'une quête, vous recevez une <hex:024804F201FA03><hex:024904F201FB03>récompense<hex:0249020103><hex:0248020103>. Celle-ci peut prendre la forme de points d'expérience, de gils, ou encore d'objets.<hex:02100103><hex:02100103>Parlez à Momodi et accomplissez votre première quête<hex:021D0103>!"
16,1,1,150812,1,"Lorsque vous remplissez tous les objectifs d'une quête, vous recevez une <hex:024804F201FA03><hex:024904F201FB03>récompense<hex:0249020103><hex:0248020103>. Celle-ci peut prendre la forme de points d'expérience, de gils, ou encore d'objets.<hex:02100103><hex:02100103>Parlez à Baderon et accomplissez votre première quête<hex:021D0103>!","Lorsque vous remplissez tous les objectifs d'une quête, vous recevez une <hex:024804F201FA03><hex:024904F201FB03>récompense<hex:0249020103><hex:0248020103>. Celle-ci peut prendre la forme de points d'expérience, de gils, ou encore d'objets.<hex:02100103><hex:02100103>Parlez à Miounne et accomplissez votre première quête<hex:021D0103>!","Lorsque vous remplissez tous les objectifs d'une quête, vous recevez une <hex:024804F201FA03><hex:024904F201FB03>récompense<hex:0249020103><hex:0248020103>. Celle-ci peut prendre la forme de points d'expérience, de gils, ou encore d'objets.<hex:02100103><hex:02100103>Parlez à Momodi et accomplissez votre première quête<hex:021D0103>!"
17,0,0,0,0,"","",""
18,0,0,0,0,"","",""
19,0,0,0,0,"","",""
20,1,0,150141,0,"Le <hex:024804F201FA03><hex:024904F201FB03>menu principal<hex:0249020103><hex:0248020103> permet d'accéder rapidement aux fonctions les plus utilisées dans le jeu. L'option <hex:024804F201FA03><hex:024904F201FB03>Personnage<hex:0249020103><hex:0248020103>, par exemple, permet de voir diverses ca<hex:02160103>rac<hex:02160103>té<hex:02160103>ris<hex:02160103>ti<hex:02160103>ques de votre personnage ainsi que son équipement. L'option <hex:024804F201FA03><hex:024904F201FB03>Journal<hex:0249020103><hex:0248020103>, quant à elle, permet d'obtenir des in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions relatives aux quêtes en cours ou achevées.","",""
21,1,0,150142,0,"Pour accéder aux différentes options de personnalisation, telles que l'attribution des touches, la configuration sonore et graphique, les macros ou encore l'ATH, ouvrez le menu <hex:024804F201FA03><hex:024904F201FB03>Système<hex:0249020103><hex:0248020103>. Si vous voulez revoir les fenêtres d'aide contextuelle, sélectionnez le menu <hex:024804F201FA03><hex:024904F201FB03>Tutoriel<hex:0249020103><hex:0248020103>.","",""
22,1,0,150143,0,"La progression dans le jeu est <hex:024804F201FA03><hex:024904F201FB03>au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment sauvegardée<hex:0249020103><hex:0248020103>. Il est, par conséquent, possible de quitter le jeu à tout moment. Cependant, afin de prévenir tout risque de corruption des données, il est recommandé de terminer une partie en utilisant l'option <hex:024804F201FA03><hex:024904F201FB03>Déconnexion<hex:0249020103><hex:0248020103> ou <hex:024804F201FA03><hex:024904F201FB03>Quitter le jeu<hex:0249020103><hex:0248020103> à partir du menu <hex:024804F201FA03><hex:024904F201FB03>Système<hex:0249020103><hex:0248020103>.","",""
23,0,0,0,0,"","",""
24,0,0,0,0,"","",""
25,1,0,150131,0,"Le sort <hex:024804F201FA03><hex:024904F201FB03>Rapatriement<hex:0249020103><hex:0248020103> vous permet de retourner im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment à l'éthérite que vous avez enregistrée comme <hex:024804F201FA03><hex:024904F201FB03>point de retour<hex:0249020103><hex:0248020103>. Pour l'utiliser, cliquez sur l'icone <hex:024804F201FA03><hex:024904F201FB03>Déplacements<hex:0249020103><hex:0248020103> du menu principal et choisissez l'option “Rapatriement”.","",""
26,1,0,150132,0,"Vous ne pouvez enregistrer qu'une seule éthérite comme <hex:024804F201FA03><hex:024904F201FB03>point de retour<hex:0249020103><hex:0248020103>. Pour ce faire, effectuez un <hex:024804F201FA03><hex:024904F201FB03>clic droit<hex:0249020103><hex:0248020103> sur l'éthérite de votre choix.<hex:02100103>Le sort Rapatriement ne consomme aucun PM, néanmoins un délai de <hex:024804F201FA03><hex:024904F201FB03>15 minutes<hex:0249020103><hex:0248020103> est nécessaire pour pouvoir le lancer de nouveau.","",""
27,1,0,150131,0,"Le sort <hex:024804F201FA03><hex:024904F201FB03>Rapatriement<hex:0249020103><hex:0248020103> vous permet de retourner im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment à l'éthérite que vous avez enregistrée comme <hex:024804F201FA03><hex:024904F201FB03>point de retour<hex:0249020103><hex:0248020103>. Pour l'utiliser, ouvrez le menu principal et sélectionnez l'option “Rapatriement” à partir de la rubrique <hex:024804F201FA03><hex:024904F201FB03>Déplacements<hex:0249020103><hex:0248020103>.","",""
28,1,0,150133,0,"Vous ne pouvez enregistrer qu'une seule éthérite comme <hex:024804F201FA03><hex:024904F201FB03>point de retour<hex:0249020103><hex:0248020103>. Pour ce faire, <hex:024804F201FA03><hex:024904F201FB03>ciblez l'éthérite<hex:0249020103><hex:0248020103> de votre choix et pressez la touche <hex:024804F201FA03><hex:024904F201FB03>Confirmer<hex:0249020103><hex:0248020103>.<hex:02100103>Le sort Rapatriement ne consomme aucun PM, néanmoins un délai de <hex:024804F201FA03><hex:024904F201FB03>15 minutes<hex:0249020103><hex:0248020103> est nécessaire pour pouvoir le lancer de nouveau.","",""
29,0,0,0,0,"","",""
30,1,1,150041,0,"Pour afficher la carte, cliquez sur l'icone <hex:024804F201FA03><hex:024904F201FB03>Déplacements<hex:0249020103><hex:0248020103> du menu principal et sélectionnez l'option “Carte”. Vous pouvez également appuyez sur la touche <hex:024804F201FA03><hex:024904F201FB03>M<hex:0249020103><hex:0248020103> du clavier.<hex:02100103><hex:02100103>Les objectifs de quête situés à proximité de votre personnage sont indiqués par des icones.","",""
31,1,1,150042,0,"Si vous vous êtes égaré(e) ou que vous avez oublié votre destination, vous pouvez visualiser l'endroit où vous devez vous rendre en cliquant sur l'objectif voulu dans la <hex:024804F201FA03><hex:024904F201FB03>liste des objectifs<hex:0249020103><hex:0248020103>.","",""
32,1,1,150041,0,"Pour afficher la carte, ouvrez le menu principal et sélectionnez l'option “Carte” à partir de la rubrique <hex:024804F201FA03><hex:024904F201FB03>Déplacements<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Les objectifs de quête situés à proximité de votre personnage sont indiqués par des icones.","",""
33,1,1,150042,0,"Si vous vous êtes égaré(e) ou que vous avez oublié votre destination, vous pouvez voir l'endroit où vous devez vous rendre en sélectionnant l'objectif voulu dans la <hex:024804F201FA03><hex:024904F201FB03>liste des objectifs<hex:0249020103><hex:0248020103>, puis en pressant la touche <hex:024804F201FA03><hex:024904F201FB03>Confirmer<hex:0249020103><hex:0248020103>.","",""
34,0,0,0,0,"","",""
35,1,0,150181,0,"Pour gérer l'équipement de votre personnage, ouvrez la <hex:024804F201FA03><hex:024904F201FB03>fenêtre de personnage<hex:0249020103><hex:0248020103> à partir du menu principal (ou appuyez sur la touche <hex:024804F201FA03><hex:024904F201FB03>P<hex:0249020103><hex:0248020103> du clavier).","",""
36,1,0,150182,0,"Pour modifier votre équipement, commencez par sélectionner une case d'équipement dans la fenêtre de personnage. Choisissez ensuite l'objet voulu dans l'<hex:024804F201FA03><hex:024904F201FB03>arsenal<hex:0249020103><hex:0248020103> (ou l'<hex:024804F201FA03><hex:024904F201FB03>inventaire<hex:0249020103><hex:0248020103>) et utilisez l'option <hex:024804F201FA03><hex:024904F201FB03>Équiper<hex:0249020103><hex:0248020103> du sous-menu.","",""
37,1,0,150181,0,"Pour gérer l'équipement de votre personnage, ouvrez la <hex:024804F201FA03><hex:024904F201FB03>fenêtre de personnage<hex:0249020103><hex:0248020103> à partir du menu principal.","",""
38,0,0,0,0,"","",""
39,0,0,0,0,"","",""
40,1,0,150221,0,"Le service de <hex:024804F201FA03><hex:024904F201FB03>courrier mog<hex:0249020103><hex:0248020103> vous permet d'échanger des lettres, des objets, ou encore des gils avec les personnes enregistrées dans votre liste d'amis. Pour en profiter, il suffit de vous adresser aux <hex:024804F201FA03><hex:024904F201FB03>Mogs postiers<hex:0249020103><hex:0248020103> ou d'utiliser les <hex:024804F201FA03><hex:024904F201FB03>boîtes à lettres mog<hex:0249020103><hex:0248020103> que vous trouvez sur votre route.","",""
41,1,0,150222,0,"Pour envoyer une lettre, parlez à un Mog postier et cliquez sur le bouton <hex:024804F201FA03><hex:024904F201FB03>Nouvelle<hex:0249020103><hex:0248020103> à partir de la fenêtre <hex:024804F201FA03><hex:024904F201FB03>Courrier mog<hex:0249020103><hex:0248020103>.<hex:02100103>Choisissez un des<hex:02160103>ti<hex:02160103>na<hex:02160103>tai<hex:02160103>re, saisissez un message, puis cliquez sur <hex:024804F201FA03><hex:024904F201FB03>Envoyer<hex:0249020103><hex:0248020103>. Vous pouvez également joindre des gils ou des objets à votre courrier.","",""
42,1,0,150222,0,"Pour envoyer une lettre, parlez à un Mog postier et sélectionnez <hex:024804F201FA03><hex:024904F201FB03>Nouvelle<hex:0249020103><hex:0248020103> à partir de la fenêtre <hex:024804F201FA03><hex:024904F201FB03>Courrier mog<hex:0249020103><hex:0248020103>.<hex:02100103>Choisissez un des<hex:02160103>ti<hex:02160103>na<hex:02160103>tai<hex:02160103>re, saisissez un message, puis confirmez via l'icone <hex:024804F201FA03><hex:024904F201FB03>Envoyer<hex:0249020103><hex:0248020103>. Vous pouvez également joindre des gils ou des objets à votre courrier.","",""
43,0,0,0,0,"","",""
44,0,0,0,0,"","",""
45,1,0,150191,0,"Vous venez de vous harmoniser avec une <hex:024804F201FA03><hex:024904F201FB03>éthérite urbaine<hex:0249020103><hex:0248020103>. Vous pouvez désormais utiliser le <hex:024804F201FA03><hex:024904F201FB03>réseau de transport urbain éthéré<hex:0249020103><hex:0248020103> pour vous déplacer rapidement à travers la Cité.","",""
46,0,0,0,0,"","",""
47,0,0,0,0,"","",""
48,0,0,0,0,"","",""
49,0,0,0,0,"","",""
50,1,0,150151,0,"Vous avez appris le sort <hex:024804F201FA03><hex:024904F201FB03>Téléportation<hex:0249020103><hex:0248020103>. Vous pouvez désormais vous déplacer instantanément vers les éthérites avec lesquelles vous vous êtes harmonisé(e) en utilisant l'option “Téléportation” disponible à partir de la rubrique <hex:024804F201FA03><hex:024904F201FB03>Déplacements<hex:0249020103><hex:0248020103> du menu principal.","",""
51,1,0,150152,0,"Con<hex:02160103>trai<hex:02160103>re<hex:02160103>ment aux autres sorts, la téléportation ne consomme pas de PM. Il faut néanmoins s'acquitter d'une <hex:024804F201FA03><hex:024904F201FB03>somme modique en gils<hex:0249020103><hex:0248020103> auprès des gardiens de l'éthérite pour le maintien et la protection des cristaux. Cette somme varie en fonction de la distance à parcourir et de l'éloignement de l'éthérite.","",""
52,1,0,150153,0,"Enregistrer une éthérite comme <hex:024804F201FA03><hex:024904F201FB03>endroit favori<hex:0249020103><hex:0248020103> permet de réduire le nombre de gils nécessaires pour se téléporter jusqu'à elle.<hex:02100103><hex:02100103>Il est possible d'enregistrer <hex:024804F201FA03><hex:024904F201FB03>jusqu'à trois éthérites<hex:0249020103><hex:0248020103> à la fois.","",""
53,0,0,0,0,"","",""
54,0,0,0,0,"","",""
55,0,0,0,0,"","",""
56,0,0,0,0,"","",""
57,0,0,0,0,"","",""
58,0,0,0,0,"","",""
59,0,0,0,0,"","",""
60,1,1,150031,0,"Lorsque vous acceptez une quête, la <hex:024804F201FA03><hex:024904F201FB03>liste des objectifs<hex:0249020103><hex:0248020103> apparaît à droite de l'écran. Celle-ci vous permet de voir les titres des quêtes (jusqu'à 5) ainsi que les objectifs en cours pour chacune d'entre elles.","",""
61,1,1,150032,0,"En cliquant sur le titre d'une quête, vous pouvez afficher le <hex:024804F201FA03><hex:024904F201FB03>journal<hex:0249020103><hex:0248020103>. Ce dernier vous permet de vous remémorer les grandes lignes de l'histoire, de vérifier les objectifs en cours ainsi que les récompenses.","",""
62,1,1,150032,0,"En pressant la touche <hex:024804F201FA03><hex:024904F201FB03>Confirmer<hex:0249020103><hex:0248020103> après avoir sélectionné le titre d'une quête, vous pouvez afficher le <hex:024804F201FA03><hex:024904F201FB03>journal<hex:0249020103><hex:0248020103>. Ce dernier vous permet de vous remémorer les grandes lignes de l'histoire, de vérifier les objectifs en cours ainsi que les récompenses.","",""
63,0,0,0,0,"","",""
64,0,0,0,0,"","",""
65,1,1,150051,0,"Pour progresser dans cette quête, vous devez utiliser un <hex:024804F201FA03><hex:024904F201FB03>objet-clef<hex:0249020103><hex:0248020103>.<hex:02100103>Pour cela, commencez par faire apparaître la fenêtre d'objets-clefs en faisant un clic droit sur la cible de votre choix. Sélectionnez l'objet désiré à l'aide d'un clic droit et validez l'option <hex:024804F201FA03><hex:024904F201FB03>Utiliser<hex:0249020103><hex:0248020103> du sous-menu.","",""
66,1,1,150051,0,"Pour progresser dans cette quête, vous devez utiliser un <hex:024804F201FA03><hex:024904F201FB03>objet-clef<hex:0249020103><hex:0248020103>.<hex:02100103>Pour ce faire, sélectionnez la cible de votre choix, puis pressez la touche <hex:024804F201FA03><hex:024904F201FB03>Confirmer<hex:0249020103><hex:0248020103> pour faire apparaître la fenêtre d'objets-clefs. Choisissez ensuite l'objet désiré, puis validez l'option <hex:024804F201FA03><hex:024904F201FB03>Utiliser<hex:0249020103><hex:0248020103> du sous-menu.","",""
67,0,0,0,0,"","",""
68,0,0,0,0,"","",""
69,0,0,0,0,"","",""
70,1,1,150061,0,"Certaines quêtes demandent à ce que vous interagissiez avec un ou plusieurs objets afin de progresser. Pour ce faire, effectuez simplement un <hex:024804F201FA03><hex:024904F201FB03>clic droit<hex:0249020103><hex:0248020103> dessus.","",""
71,1,1,150061,0,"Certaines quêtes demandent à ce que vous interagissiez avec un ou plusieurs objets afin de progresser. Pour ce faire, ciblez simplement l'objet en question et pressez la touche <hex:024804F201FA03><hex:024904F201FB03>Confirmer<hex:0249020103><hex:0248020103>.","",""
72,0,0,0,0,"","",""
73,0,0,0,0,"","",""
74,0,0,0,0,"","",""
75,0,0,0,0,"","",""
76,0,0,0,0,"","",""
77,0,0,0,0,"","",""
78,0,0,0,0,"","",""
79,0,0,0,0,"","",""
80,1,1,150381,0,"Les <hex:024804F201FA03><hex:024904F201FB03>emotes<hex:0249020103><hex:0248020103> vous permettent d'exprimer des émotions à l'égard d'une personne ou d'une situation.<hex:02100103><hex:02100103>Pour utiliser cette fonctionnalité, ciblez un joueur (si nécessaire) et sélectionnez l'option “Emotes” disponible à partir de la rubrique <hex:024804F201FA03><hex:024904F201FB03>Communication<hex:0249020103><hex:0248020103> du menu principal.","",""
81,1,1,150382,1,"Ici, vous devez choisir la commande <hex:024804F201FA03><hex:024904F201FB03>S'agenouiller<hex:0249020103><hex:0248020103> après avoir ciblé <hex:024804F201FA03><hex:024904F201FB03>Rhoswen<hex:0249020103><hex:0248020103> pour accomplir l'objectif de quête.","Ici, vous devez choisir la commande <hex:024804F201FA03><hex:024904F201FB03>S'incliner<hex:0249020103><hex:0248020103> après avoir ciblé <hex:024804F201FA03><hex:024904F201FB03>Aunillie<hex:0249020103><hex:0248020103> pour accomplir l'objectif de quête.","Ici, vous devez choisir la commande <hex:024804F201FA03><hex:024904F201FB03>Accueillir<hex:0249020103><hex:0248020103> après avoir ciblé <hex:024804F201FA03><hex:024904F201FB03>Juliana<hex:0249020103><hex:0248020103> pour accomplir l'objectif de quête."
82,1,1,150383,0,"Si vous le désirez, vous pouvez également ajouter des emotes dans la barre de raccourcis. Pour ce faire, effectuez simplement un <hex:024804F201FA03><hex:024904F201FB03>glisser-déposer<hex:0249020103><hex:0248020103> de l'emote désirée à partir de la fenêtre d'emotes vers la barre de raccourcis. Notez qu'il est également possible d'ajouter des objets ou des macros.","",""
83,1,1,150382,1,"Ici, vous devez choisir la commande <hex:024804F201FA03><hex:024904F201FB03>S'agenouiller<hex:0249020103><hex:0248020103> après avoir ciblé <hex:024804F201FA03><hex:024904F201FB03>Rhoswen<hex:0249020103><hex:0248020103> pour accomplir l'objectif de quête.","Ici, vous devez choisir la commande <hex:024804F201FA03><hex:024904F201FB03>S'incliner<hex:0249020103><hex:0248020103> après avoir ciblé <hex:024804F201FA03><hex:024904F201FB03>Aunillie<hex:0249020103><hex:0248020103> pour accomplir l'objectif de quête.","Ici, vous devez choisir la commande <hex:024804F201FA03><hex:024904F201FB03>Accueillir<hex:0249020103><hex:0248020103> après avoir ciblé <hex:024804F201FA03><hex:024904F201FB03>Juliana<hex:0249020103><hex:0248020103> pour accomplir l'objectif de quête."
84,0,0,0,0,"","",""
85,0,0,0,0,"","",""
86,0,0,0,0,"","",""
87,0,0,0,0,"","",""
88,0,0,0,0,"","",""
89,0,0,0,0,"","",""
90,1,0,150161,0,"Lorsque votre barre de <hex:024804F201FA03><hex:024904F201FB03>points de vie<hex:0249020103><hex:0248020103> (PV) arrive à zéro, votre personnage tombe <hex:024804F201FA03><hex:024904F201FB03>inconscient<hex:0249020103><hex:0248020103>. Dès lors, deux choix s'offrent à vous<hex:021D0103>: soit vous choisissez de retourner à l'éthérite que vous avez enregistrée comme <hex:024804F201FA03><hex:024904F201FB03>point de retour<hex:0249020103><hex:0248020103> (ou <hex:024804F201FA03><hex:024904F201FB03>point de départ<hex:0249020103><hex:0248020103> dans les instances), soit vous attendez qu'un joueur vous ranime à l'aide du sort <hex:024804F201FA03><hex:024904F201FB03>Vie<hex:0249020103><hex:0248020103>, par exemple.","",""
91,1,0,150162,0,"En plus de vous affaiblir momentanément, tomber inconscient <hex:024804F201FA03><hex:024904F201FB03>affecte la condition<hex:0249020103><hex:0248020103> de vos équipements. Lorsqu'une pièce d'équipement atteint 0 %, elle perd ses capacités.<hex:02100103><hex:02100103>N.B.<hex:021D0103>: l'usure des équipements suite à un K.O. ne survient pas jusqu'au niveau 9 ou dans certaines instances.","",""
92,0,0,0,0,"","",""
93,0,0,0,0,"","",""
94,0,0,0,0,"","",""
95,0,0,0,0,"","",""
96,0,0,0,0,"","",""
97,0,0,0,0,"","",""
98,0,0,0,0,"","",""
99,0,0,0,0,"","",""
100,0,0,0,0,"","",""
101,0,0,0,0,"","",""
102,0,0,0,0,"","",""
103,0,0,0,0,"","",""
104,0,0,0,0,"","",""
105,1,0,150572,0,"Vous pouvez sortir d'un donjon à tout moment en sélectionnant l'option <hex:024804F201FA03><hex:024904F201FB03>Quitter<hex:0249020103><hex:0248020103> de l'outil de mission ou en utilisant le <hex:024804F201FA03><hex:024904F201FB03>portail d'éthérite<hex:0249020103><hex:0248020103> à l'entrée. Il est à noter toutefois que vos équipiers seront contraints de continuer sans vous.<hex:02100103><hex:02100103>Pensez à les prévenir avant de partir.","",""
106,1,0,150573,0,"Lorsque vous rencontrez un boss et commencez à l'attaquer, un message vous indiquant le temps restant avant la fermeture de la zone de combat s'affiche à l'écran.<hex:02100103>Passé ce délai, <hex:024804F201FA03><hex:024904F201FB03>plus personne ne peut rejoindre ou quitter cette zone<hex:0249020103><hex:0248020103>.<hex:02100103>Assurez-vous que tous les équipiers sont là avant d'engager la lutte.","",""
107,1,0,150574,0,"Si vous tombez inconscient(e) en cours de route, vous pouvez soit choisir de retourner à l'entrée du donjon, soit attendre qu'un équipier vous ressuscite.","",""
108,0,0,0,0,"","",""
109,0,0,0,0,"","",""
110,1,0,150111,0,"Le changement de classe s'effectue simplement en remplaçant l'équipement (arme ou outil) tenu dans la <hex:024804F201FA03><hex:024904F201FB03>main directrice<hex:0249020103><hex:0248020103> de votre personnage.","",""
111,1,0,150112,0,"Après avoir changé de classe, pensez à <hex:024804F201FA03><hex:024904F201FB03>enregistrer votre tenue<hex:0249020103><hex:0248020103><hex:021D0103>!<hex:02100103><hex:02100103>Changer de tenue vous permettra de changer de classe sans avoir à reconfigurer chacune des cases d'équipement.","",""
112,0,0,0,0,"","",""
113,0,0,0,0,"","",""
114,0,0,0,0,"","",""
115,1,0,150101,0,"Vous avez désormais la possibilité de <hex:024804F201FA03><hex:024904F201FB03>changer de classe<hex:0249020103><hex:0248020103><hex:021D0103>!<hex:02100103><hex:02100103>Accomplissez les quêtes proposées par les diverses guildes afin d'accéder à de nouvelles classes.","",""
116,1,0,150102,0,"En dehors des classes de combattants, il existe aussi des spé<hex:02160103>cia<hex:02160103>listes de la création d'objets, les <hex:024804F201FA03><hex:024904F201FB03>disciples de la main<hex:0249020103><hex:0248020103>, mais également des spé<hex:02160103>cia<hex:02160103>listes de la collecte et de la récolte, les <hex:024804F201FA03><hex:024904F201FB03>disciples de la terre<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Maîtriser plusieurs classes est la marque des plus grands aventuriers.","",""
117,0,0,0,0,"","",""
118,0,0,0,0,"","",""
119,0,0,0,0,"","",""
120,1,1,150791,0,"Vous allez entrer dans une <hex:024804F201FA03><hex:024904F201FB03>instance de combat<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Ces instances spéciales sont réservées aux combats importants, comme les af<hex:02160103>fron<hex:02160103>te<hex:02160103>ments contre les boss, ou les événements qui ont une influence sur le déroulement de l'histoire.","",""
121,1,1,150792,0,"La zone de combat est délimitée par une ligne rouge qui vous empêche de sortir de l'instance.<hex:02100103><hex:02100103>Vous la quittez au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment une fois que tous les objectifs sont remplis.","",""
122,0,0,0,0,"","",""
123,0,0,0,0,"","",""
124,0,0,0,0,"","",""
125,1,0,150801,0,"Les quêtes importantes, qui permettent de faire avancer la trame principale du jeu, se distinguent par leur <hex:024804F201FA03><hex:024904F201FB03>icone en forme de météore<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Accomplissez-les pour découvrir les mystères qui entourent Éorzéa.","",""
126,1,0,150802,0,"Cet icone marqué d'un + indique une quête permettant d'accéder à une nouvelle mission instanciée ou fonction. Vous avez donc tout intérêt à l'accomplir pour pouvoir bénéficier de cet élément du jeu.","",""
127,0,0,0,0,"","",""
128,0,0,0,0,"","",""
129,0,0,0,0,"","",""
130,1,0,150891,0,"Certaines actions ne peuvent être apprises qu'en ac<hex:02160103>com<hex:02160103>plis<hex:02160103>sant des <hex:024804F201FA03><hex:024904F201FB03>quêtes de classe<hex:0249020103><hex:0248020103> spécifiques.<hex:02100103><hex:02100103>Par exemple, la technique d'arme de maître d'hast <hex:024804F201FA03><hex:024904F201FB03>Griffe perçante<hex:0249020103><hex:0248020103> s'obtient en effectuant la quête de classe de maître d'hast de niveau 15.","",""
131,0,0,0,0,"","",""
132,0,0,0,0,"","",""
133,0,0,0,0,"","",""
134,0,0,0,0,"","",""
135,1,0,150201,0,"Les échoppes vous permettent d'acheter et de vendre des objets. Pour acheter un objet, cliquez sur son nom dans la liste. Pour vendre quelque chose, glissez l'objet dont vous souhaitez vous séparer à partir de votre inventaire vers la fenêtre de l'échoppe, ou faites un clic droit dessus puis sélectionnez l'option <hex:024804F201FA03><hex:024904F201FB03>Vendre<hex:0249020103><hex:0248020103>.","",""
136,1,0,150202,0,"Si jamais vous vendez un objet par erreur, vous pouvez le récupérer en sélectionnant l'onglet <hex:024804F201FA03><hex:024904F201FB03>Racheter<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Attention<hex:021D0103>! Si vous vous déconnectez ou que vous quittez la zone dans laquelle l'échoppe se trouve, <hex:024804F201FA03><hex:024904F201FB03>vous ne pourrez plus le racheter<hex:0249020103><hex:0248020103>.","",""
