key,0,1,2,3,4
48,"Choco-aspiration","Génère un champ de force autour du chocobo, absorbant 15 points d'énergie par seconde aux adversaires à l'intérieur.",70048,16,15
49,"Choco-aspiration II","Génère un champ de force autour du chocobo, absorbant 25 points d'énergie par seconde aux adversaires à l'intérieur.",70049,16,25
50,"Choco-aspiration III","Génère un champ de force autour du chocobo, absorbant 35 points d'énergie par seconde aux adversaires à l'intérieur.",70050,16,35
51,"Change-objet","Remplace l'objet possédé par un autre.",70051,17,0
52,"Choco-mime","Procure un effet similaire à celui de la prochaine aptitude ou du prochain objet qu'utilise l'adversaire placé devant.<hex:02100103>Durée d'effet<hex:021D0103>: 7 secondes",70052,18,7
53,"Choco-mime II","Procure un effet similaire à celui de la prochaine aptitude ou du prochain objet qu'utilise l'adversaire placé devant.<hex:02100103>Durée d'effet<hex:021D0103>: 11 secondes",70053,18,11
54,"Choco-mime III","Procure un effet similaire à celui de la prochaine aptitude ou du prochain objet qu'utilise l'adversaire placé devant.<hex:02100103>Durée d'effet<hex:021D0103>: 15 secondes",70054,18,15
55,"Champ de plumes","Protège contre les effets des champs de force créés par les autres chocobos.<hex:02100103>Durée d'effet<hex:021D0103>: 10 secondes",70055,19,10
56,"Champ de plumes II","Protège contre les effets des champs de force créés par les autres chocobos.<hex:02100103>Durée d'effet<hex:021D0103>: 20 secondes",70056,19,20
57,"Champ de plumes III","Protège contre les effets des champs de force créés par les autres chocobos.<hex:02100103>Durée d'effet<hex:021D0103>: 30 secondes",70057,19,30
58,"Super sprint","Annule les effets de la météo et du terrain et permet de sprinter jusqu'à ce que l'énergie tombe à 0.",70058,20,0
59,"Choco-revie","Restaure une fois 60 points d'énergie après qu'ils sont tombés à 0.",70059,21,60
60,"Choco-revie II","Restaure une fois 130 points d'énergie après qu'ils sont tombés à 0.",70060,21,130
61,"Choco-revie III","Restaure une fois 200 points d'énergie après qu'ils sont tombés à 0.",70061,21,200
62,"Résistance aux altérations","Réduit à 80% la durée d'effet des altérations d'état reçues.",70062,22,80
63,"Résistance aux altérations II","Réduit à 65% la durée d'effet des altérations d'état reçues.",70063,22,65
64,"Résistance aux altérations III","Réduit à 50% la durée d'effet des altérations d'état reçues.",70064,22,50
65,"Repos décélérateur","Restaure l'énergie du chocobo par tranche de 0,8% lorsqu'il ralentit.",70065,23,8
66,"Repos décélérateur II","Restaure l'énergie du chocobo par tranche de 1% lorsqu'il ralentit.",70066,23,10
67,"Repos décélérateur III","Restaure l'énergie du chocobo par tranche de 1,2% lorsqu'il ralentit.",70067,23,12
68,"","",0,0,0
69,"","",0,0,0
70,"","",0,0,0
