key,0,1,2,3
27,"Encore un petit effort au prochain ouvrage collectif pour terminer la troisième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
28,"Troisième phase de recon<hex:02160103>struc<hex:02160103>tion de l'estrade de Sainte Roelle terminée<hex:021D0103>! Il n'en reste plus qu'une, et elle attend vos dons avec impatience<hex:021D0103>!",1032493,3,10
29,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
30,"Ça y est, l'estrade de Sainte Roelle est terminée<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! À présent, au tour du Nichoir<hex:021D0103>! Nous comptons plus que jamais sur vos dons<hex:021D0103>!",1032493,8,10
31,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
32,"La première phase de recon<hex:02160103>struc<hex:02160103>tion du Nichoir est terminée, bien joué<hex:021D0103>! Maintenant, à vos dons pour préparer la suivante<hex:021D0103>!",1032493,3,10
33,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
34,"Deuxième phase de recon<hex:02160103>struc<hex:02160103>tion du Nichoir terminée, c'est du bon boulot<hex:021D0103>! On attend vos dons pour préparer la troisième<hex:021D0103>!",1032493,3,10
35,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
36,"Troisième phase de recon<hex:02160103>struc<hex:02160103>tion du Nichoir terminée<hex:021D0103>! En avant toute pour la quatrième<hex:021D0103>! À vos dons<hex:021D0103>!",1032493,3,10
37,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
38,"Encore un petit effort au prochain ouvrage collectif pour terminer la quatrième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
39,"Quatrième phase de recon<hex:02160103>struc<hex:02160103>tion du Nichoir terminée<hex:021D0103>! On approche du but, mais on a toujours besoin d'un maximum de dons<hex:021D0103>!",1032493,3,10
40,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
41,"Encore un petit effort au prochain ouvrage collectif pour terminer la cinquième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
42,"Cinquième phase de recon<hex:02160103>struc<hex:02160103>tion du Nichoir terminée<hex:021D0103>! Le bout du tunnel n'est pas loin, et vos dons sont plus que jamais in<hex:02160103>dis<hex:02160103>pen<hex:02160103>sa<hex:02160103>bles<hex:021D0103>!",1032493,3,10
43,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
44,"Encore un petit effort au prochain ouvrage collectif pour terminer la sixième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
45,"Sixième phase de recon<hex:02160103>struc<hex:02160103>tion du Nichoir terminée<hex:021D0103>! C'est la dernière ligne droite, et elle attend vos dons avec impatience<hex:021D0103>!",1032493,3,10
46,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
47,"Encore un petit effort au prochain ouvrage collectif pour terminer la septième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
48,"Ça y est, Le Nichoir est terminé<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! La sainte Cité vous sera redevable à jamais<hex:021D0103>!",1032493,8,10
49,"",0,0,0
50,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
51,"La première phase de recon<hex:02160103>struc<hex:02160103>tion de Tombeplume est terminée, bien joué<hex:021D0103>! Maintenant, à vos dons pour préparer la suivante<hex:021D0103>!",1032493,3,10
52,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
53,"Deuxième phase de recon<hex:02160103>struc<hex:02160103>tion de Tombeplume terminée, c'est du bon boulot<hex:021D0103>! On attend vos dons pour préparer la troisième<hex:021D0103>!",1032493,3,10
54,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
55,"Troisième phase de recon<hex:02160103>struc<hex:02160103>tion de Tombeplume terminée<hex:021D0103>! En avant toute pour la quatrième<hex:021D0103>! À vos dons<hex:021D0103>!",1032493,3,10
56,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
57,"Encore un petit effort au prochain ouvrage collectif pour terminer la quatrième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
58,"Quatrième phase de recon<hex:02160103>struc<hex:02160103>tion de Tombeplume terminée<hex:021D0103>! On approche du but, mais on a toujours besoin d'un maximum de dons<hex:021D0103>!",1032493,3,10
59,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
60,"Encore un petit effort au prochain ouvrage collectif pour terminer la cinquième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
61,"Cinquième phase de recon<hex:02160103>struc<hex:02160103>tion de Tombeplume terminée<hex:021D0103>! Le bout du tunnel n'est pas loin, et vos dons sont plus que jamais in<hex:02160103>dis<hex:02160103>pen<hex:02160103>sa<hex:02160103>bles<hex:021D0103>!",1032493,3,10
62,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
63,"Encore un petit effort au prochain ouvrage collectif pour terminer la sixième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
64,"Sixième phase de recon<hex:02160103>struc<hex:02160103>tion de Tombeplume terminée<hex:021D0103>! C'est la dernière ligne droite, et elle attend vos dons avec impatience<hex:021D0103>!",1032493,3,10
65,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
66,"Encore un petit effort au prochain ouvrage collectif pour terminer la septième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
67,"Ça y est, Tombeplume est terminé<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! À présent, au tour de L'Abaque<hex:021D0103>! Nous comptons plus que jamais sur vos dons<hex:021D0103>!",1032493,8,10
68,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
69,"La première phase de recon<hex:02160103>struc<hex:02160103>tion de L'Abaque est terminée, bien joué<hex:021D0103>! Maintenant, à vos dons pour préparer la suivante<hex:021D0103>!",1032493,3,10
70,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
71,"Encore un petit effort au prochain ouvrage collectif pour terminer la deuxième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
72,"Deuxième phase de recon<hex:02160103>struc<hex:02160103>tion de L'Abaque terminée, c'est du bon boulot<hex:021D0103>! On attend vos dons pour préparer la troisième<hex:021D0103>!",1032493,3,10
73,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
74,"Ça y est, L'Abaque est terminé<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! À présent, au tour de la Retraite de Givreglacé<hex:021D0103>! Nous comptons plus que jamais sur vos dons<hex:021D0103>!",1032493,8,10
75,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
76,"La première phase de recon<hex:02160103>struc<hex:02160103>tion de la Retraite de Givreglacé est terminée, bien joué<hex:021D0103>! Maintenant, à vos dons pour préparer la suivante<hex:021D0103>!",1032493,3,10
77,"Deuxième phase de recon<hex:02160103>struc<hex:02160103>tion de la Retraite de Givreglacé terminée, c'est du bon boulot<hex:021D0103>! On attend vos dons pour préparer la troisième<hex:021D0103>!",1032493,3,10
78,"Encore un petit effort au prochain ouvrage collectif pour terminer la dernière phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
79,"Ça y est, la Retraite de Givreglacé est terminée<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! La sainte Cité vous sera redevable à jamais<hex:021D0103>!",1032493,8,10
80,"",0,0,0
81,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
82,"La première phase de recon<hex:02160103>struc<hex:02160103>tion de la partie ouest du Nouveau Refrain est terminée, bien joué<hex:021D0103>! Maintenant, à vos dons pour préparer la suivante<hex:021D0103>!",1032493,3,10
83,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
84,"Encore un petit effort au prochain ouvrage collectif pour terminer la deuxième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
85,"Deuxième phase de recon<hex:02160103>struc<hex:02160103>tion de la partie ouest du Nouveau Refrain terminée, c'est du bon boulot<hex:021D0103>! On attend vos dons pour préparer la troisième<hex:021D0103>!",1032493,3,10
86,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
87,"Encore un petit effort au prochain ouvrage collectif pour terminer la troisième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
88,"Troisième phase de recon<hex:02160103>struc<hex:02160103>tion de la partie ouest du Nouveau Refrain terminée<hex:021D0103>! En avant toute pour la quatrième<hex:021D0103>! À vos dons<hex:021D0103>!",1032493,3,10
89,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
90,"Encore un petit effort au prochain ouvrage collectif pour terminer la quatrième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
91,"Quatrième phase de recon<hex:02160103>struc<hex:02160103>tion de la partie ouest du Nouveau Refrain terminée<hex:021D0103>! On approche du but, mais on a toujours besoin d'un maximum de dons<hex:021D0103>!",1032493,3,10
92,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
93,"Encore un petit effort au prochain ouvrage collectif pour terminer la cinquième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
94,"Ça y est, la partie ouest du Nouveau Refrain est terminée<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! À présent, au tour de la porte des Industrieux<hex:021D0103>! Nous comptons plus que jamais sur vos dons<hex:021D0103>!",1032493,8,10
95,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
96,"Encore un petit effort au prochain ouvrage collectif pour terminer la dernière phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
97,"Ça y est, la porte des Industrieux est terminée<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! À présent, au tour de la partie est du Nouveau Refrain<hex:021D0103>! Nous comptons plus que jamais sur vos dons<hex:021D0103>!",1032493,3,10
98,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
99,"La première phase de recon<hex:02160103>struc<hex:02160103>tion de la partie est du Nouveau Refrain est terminée, bien joué<hex:021D0103>! Maintenant, à vos dons pour préparer la suivante<hex:021D0103>!",1032493,3,10
100,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
101,"Encore un petit effort au prochain ouvrage collectif pour terminer la deuxième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
102,"Deuxième phase de recon<hex:02160103>struc<hex:02160103>tion de la partie est du Nouveau Refrain terminée, c'est du bon boulot<hex:021D0103>! On attend vos dons pour préparer la troisième<hex:021D0103>!",1032493,3,10
103,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
104,"Encore un petit effort au prochain ouvrage collectif pour terminer la troisième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
105,"Troisième phase de recon<hex:02160103>struc<hex:02160103>tion de la partie est du Nouveau Refrain terminée<hex:021D0103>! En avant toute pour la quatrième<hex:021D0103>! À vos dons<hex:021D0103>!",1032493,3,10
106,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
107,"Encore un petit effort au prochain ouvrage collectif pour terminer la quatrième phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
108,"Ça y est, la partie est du Nouveau Refrain est terminée<hex:021D0103>! Bravo à tous, c'était du vrai travail de pro<hex:021D0103>! À présent, au tour des Bains floconneux<hex:021D0103>! Nous comptons plus que jamais sur vos dons<hex:021D0103>!",1032493,3,10
109,"Le niveau de ressources requis vient d'être atteint. Veuillez consulter l'horaire du prochain ouvrage collectif sur le panneau d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions.",0,0,10
110,"Encore un petit effort au prochain ouvrage collectif pour terminer la dernière phase<hex:021D0103>! Et vérifiez bien l'horaire sur le panneau<hex:021D0103>!",1032493,3,10
111,"Et voilà, Les Bains floconneux sont terminés<hex:021D0103>! On doit encore ériger un mémorial, et on aura enfin fini<hex:021D0103>! Enflez pas trop des chevilles et pensez à jeter un œil au panneau<hex:021D0103>!",1032493,8,10
112,"Je déclare la recon<hex:02160103>struc<hex:02160103>tion d'Azurée terminée<hex:021D0103>! Comme quoi à plusieurs, on peut soulever des montagnes<hex:021D0103>! Un tonnerre d'ap<hex:02160103>plau<hex:02160103>dis<hex:02160103>se<hex:02160103>ments pour tous ceux et celles qui ont contribué, s'il vous plaît<hex:021D0103>!",1032493,8,10
113,"",0,0,0
114,"",0,0,0
115,"",0,0,0
116,"",0,0,0
117,"",0,0,0
118,"",0,0,0
119,"",0,0,0
120,"",0,0,0
121,"",0,0,0
122,"",0,0,0
123,"",0,0,0
124,"",0,0,0
125,"",0,0,0
