key,0,1,2,3,4,5,6,7,8,9
84,124,65,0,527,0,528,529,0,1030,"Eulmore 1"
85,125,66,0,530,0,531,532,0,1031,"Eulmore 2"
86,126,67,0,533,0,534,535,0,1032,"Vieille Sharlayan 1"
87,127,68,0,536,0,537,538,0,1033,"Vieille Sharlayan 2"
88,128,69,0,539,0,540,541,0,1034,"Radz-at-Han 1"
89,129,70,0,542,0,543,544,0,1035,"Radz-at-Han 2"
90,113,54,54,0,0,0,0,496,2317,"Quêtes des Pelupelu"
91,130,71,0,575,0,576,577,578,2505,"Futures Rewritten"
92,131,72,72,0,0,0,0,579,2318,"Quêtes des Mamool Ja"
93,132,0,0,0,0,580,0,0,2354,"Palais des morts 1"
94,133,0,0,0,0,581,0,0,2355,"Palais des morts 2"
95,134,0,0,0,0,582,0,0,2356,"Pilier des Cieux 1"
96,135,0,0,0,0,583,0,0,2357,"Pilier des Cieux 2"
97,136,73,0,584,0,585,586,0,2406,"Île de Lunule 1"
98,137,74,0,587,0,0,588,589,2343,"Exploration cosmique 1"
99,138,75,0,622,621,623,624,625,3955,"Monster Hunter Wilds 1"
100,139,76,0,626,0,627,628,629,3956,"Monster Hunter Wilds 2"
101,140,77,77,0,0,0,0,630,2319,"Quêtes des Yok Huy"
102,141,0,0,0,0,631,0,0,2400,"Sanctuaire des pèlerins 1"
103,142,0,0,0,0,632,0,0,2401,"Sanctuaire des pèlerins 2"
104,143,78,0,633,0,0,634,635,2344,"Exploration cosmique 2"
105,144,79,79,0,0,636,637,638,2342,"Félicité insulaire 3"
106,52,0,0,158,0,152,154,156,4000,"Companion 1"
107,53,0,0,159,0,153,155,157,4001,"Companion 2"
108,145,80,0,669,0,0,670,0,2345,"Exploration cosmique 3"
109,3,0,0,0,671,672,0,0,2405,"Donjon à embranchements : Contes du Camelot"
110,146,81,0,0,0,0,673,0,16,"Style épuré 1"
111,147,82,0,0,0,0,674,0,17,"Style épuré 2"
112,148,83,0,0,0,0,675,0,18,"Style épuré 3"
113,149,84,0,0,0,0,676,0,19,"Style épuré 4"
114,150,85,0,0,0,0,677,0,20,"Style épuré 5"
115,151,86,0,0,0,0,678,0,21,"Style épuré 6"
116,152,87,0,0,0,0,679,0,22,"Style épuré 7"
117,153,88,0,0,0,0,680,0,23,"Style épuré 8"
118,154,89,89,683,0,0,0,711,2264,"Championnat céleste de l'Arcadion : Black Cat"
119,155,90,0,684,0,694,701,712,2265,"Championnat céleste de l'Arcadion : Honey B. Lovely"
120,156,91,0,685,0,695,702,713,2266,"Championnat céleste de l'Arcadion : Brute Bomber"
121,157,92,0,686,681,0,703,714,2267,"Championnat céleste de l'Arcadion : Wicked Thunder"
122,158,93,0,687,0,696,704,715,2268,"Championnat céleste de l'Arcadion : Dancing Green"
123,159,94,0,688,0,697,705,716,2269,"Championnat céleste de l'Arcadion : Sugar Riot"
124,160,95,0,689,682,0,706,717,2270,"Championnat céleste de l'Arcadion : Howling Blade"
125,161,96,0,690,0,698,707,718,2271,"Championnat céleste de l'Arcadion : Vamp Fatale"
126,162,97,0,691,0,699,708,719,2272,"Championnat céleste de l'Arcadion : Deep Blue"
127,163,98,0,692,0,700,709,720,2273,"Championnat céleste de l'Arcadion : Red Hot"
128,164,99,0,693,0,0,710,721,2274,"Championnat céleste de l'Arcadion : The Tyrant"
129,165,100,0,722,0,723,724,725,3957,"DRAGON QUEST X"
130,166,101,0,758,0,0,771,778,3958,"Frappe fatale"
131,0,0,0,0,0,0,0,0,0,""
132,168,102,0,760,0,766,773,0,2408,"Île de Lunule 2"
133,169,103,0,761,0,767,774,0,2275,"Échos de Vana'diel 1"
134,170,103,0,761,0,767,774,0,2276,"Échos de Vana'diel 2"
135,171,103,0,761,0,767,774,0,2277,"Échos de Vana'diel 3"
136,172,103,0,761,0,767,774,0,2278,"Échos de Vana'diel 4"
137,173,103,0,761,0,767,774,0,2279,"Échos de Vana'diel 5"
138,174,103,0,762,0,768,775,0,2280,"Échos de Vana'diel 6"
139,175,103,0,762,0,768,775,0,2281,"Échos de Vana'diel 7"
140,176,103,0,762,0,768,775,0,2282,"Échos de Vana'diel 8"
141,177,103,0,762,0,768,775,0,2283,"Échos de Vana'diel 9"
142,178,103,0,763,0,769,776,0,2284,"Échos de Vana'diel 10"
143,179,103,0,763,0,769,776,0,2285,"Échos de Vana'diel 11"
144,180,103,0,763,0,769,776,0,2286,"Échos de Vana'diel 12"
145,181,103,0,763,0,769,776,0,2287,"Échos de Vana'diel 13"
146,182,104,104,764,757,770,777,780,2346,"Exploration cosmique 4"
147,0,0,0,0,0,0,0,0,0,""
148,0,0,0,0,0,0,0,0,0,""
149,0,0,0,0,0,0,0,0,0,""
150,0,0,0,0,0,0,0,0,0,""
151,0,0,0,0,0,0,0,0,0,""
152,0,0,0,0,0,0,0,0,0,""
153,0,0,0,0,0,0,0,0,0,""
154,0,0,0,0,0,0,0,0,0,""
155,0,0,0,0,0,0,0,0,0,""
156,0,0,0,0,0,0,0,0,0,""
157,0,0,0,0,0,0,0,0,0,""
158,0,0,0,0,0,0,0,0,0,""
159,0,0,0,0,0,0,0,0,0,""
160,0,0,0,0,0,0,0,0,0,""
