key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
37,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je vais t'arracher les yeux<hex:021D0103>!",0
38,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je vais te fairrre danser !",0
39,0,False,False,False,2,0,0,0,5,False,False,1,25,"Tu veux une audience avec le rrroi ?",0
40,0,False,False,False,2,0,0,0,3,False,False,1,25,"Agenouille-toi devant ton souverrrain !",0
41,0,False,False,False,2,0,0,0,3,False,False,1,25,"Je veux t'entendrrre chanter !",0
42,0,False,False,False,2,0,0,0,3,False,False,1,25,"Approche un peu...",0
43,0,False,False,False,2,0,0,0,5,False,False,1,25,"Pourrrquoi me défies-tu ?",0
44,0,False,False,False,2,0,0,0,5,False,False,1,25,"Oh<hex:021D0103>! Quelle imperrrtinence<hex:021D0103>!",0
45,0,False,False,False,2,0,0,0,3,False,False,1,25,"Danse pour ton rrroi !",0
46,0,False,False,False,2,0,0,0,3,False,False,1,25,"C'est ça que tu cherches !?",0
47,0,False,False,False,2,0,0,0,3,False,False,1,25,"Alorrrs<hex:021D0103>! Tu fatigues<hex:021D0103>?",0
48,0,False,False,False,2,0,0,0,5,False,False,1,25,"Alors, ça... Hic<hex:021D0103>! ça complote dans mon dos<hex:021D0103>!?",0
49,0,False,False,False,2,0,0,0,5,False,False,1,25,"J... J'me vengerai<hex:021D0103>! F-foi de Spenser<hex:021D0103>! Hic<hex:021D0103>!",0
50,0,False,False,False,2,0,0,0,5,False,False,1,25,"Mouah ha ha ! Au suivant !",0
51,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je voulais juste boire mon hydromel tran<hex:02160103>quil<hex:02160103>le<hex:02160103>ment...",0
52,0,False,False,False,2,0,0,0,3,False,False,1,25,"Quand on m'cherche, hic<hex:021D0103>! on m'trouve<hex:021D0103>!",0
53,0,False,False,False,2,0,0,0,3,False,False,1,25,"Sale fiente de goobbue<hex:021D0103>!",0
54,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je suis prêt !",0
55,0,False,False,False,2,0,0,0,5,False,False,1,25,"À l'attaque<hex:021D0103>!",0
56,0,False,False,False,2,0,0,0,5,False,False,1,25,"Vous allez souffrir !",0
57,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je n'ai pas dit mon dernier mot<hex:021D0103>!",0
58,0,False,False,False,3,0,0,0,5,False,False,1,25,"Les vigiles sombres cherchent des volontaires !",0
59,0,False,False,False,3,0,0,0,5,False,False,1,25,"Vous repartirez pas en un seul morceau<hex:021D0103>!",0
60,0,False,False,False,3,0,0,0,5,False,False,1,25,"Montre-moi de quoi tu es capable<hex:021D0103>!",0
61,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ça suffit ! Beau travail, aujourd'hui.",0
62,0,False,False,False,3,0,0,0,5,False,False,1,25,"Par tous les dieux<hex:021D0103>! Ils sont trop nombreux !",0
63,0,False,False,False,3,0,0,0,5,False,False,1,25,"Fichus braconniers, vous allez payer pour vos crimes<hex:021D0103>!",0
64,0,False,False,False,3,0,0,0,5,False,False,1,25,"La Cité en serait-elle réduite à envoyer des aventuriers faire son sale boulot ?",0
65,0,False,False,False,3,0,0,0,5,False,False,1,25,"Soyez maudits ! La forêt n'est pas à vous !",0
66,0,False,False,False,3,0,0,0,5,False,False,1,25,"Hé<hex:021D0103>! On s'approche pas des affaires des Gobelins !",0
67,0,False,False,False,3,0,0,0,3,False,False,1,25,"Nos petits sacs sont remplis<hex:021D0103>!",0
68,0,False,False,False,3,0,0,0,3,False,False,1,25,"Bien remplis<hex:021D0103>!",0
69,0,False,False,False,3,0,0,0,3,False,False,1,25,"Remplis d'explosifs !",0
70,0,False,False,False,3,0,0,0,5,False,False,1,25,"Non ! Pas toucher au joli château gobelin<hex:021D0103>!",0
71,0,False,False,False,3,0,0,0,5,False,False,1,25,"Demi-tour, les aventuriers ! Ou sinon... boum !",0
72,0,False,False,False,3,0,0,0,3,False,False,1,25,"Boum ! Boum ! Et reboum<hex:021D0103>!",0
73,0,False,False,False,3,0,0,0,3,False,False,1,25,"Boum boum ! On va vous envoyer une boulette<hex:021D0103>!",0
74,0,False,False,False,3,0,0,0,3,False,False,1,25,"Boum ! Boum ! Six fulms sous terre !",0
75,0,False,False,False,3,0,0,0,5,False,False,1,25,"Oh non<hex:021D0103>! Notre joli château gobelin tombe<hex:021D0103>!",0
76,0,False,False,False,3,0,0,0,5,False,False,1,25,"Non<hex:021D0103>! Encore un château gobelin par terre<hex:021D0103>!",0
77,0,False,False,False,3,0,0,0,5,False,False,1,25,"Vilains aventuriers veulent casser nos châteaux<hex:021D0103>!",0
78,0,False,False,False,3,0,0,0,5,False,False,1,25,"Frères Gobelins ! Plus d'explosions ! Plus d'étincelles<hex:021D0103>!",0
79,0,False,False,False,3,0,0,0,5,False,False,1,25,"Oh ! J'ai mal ! Et si on faisait affaire ? Non ?",0
80,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ça va péter en mille morceaux, boum<hex:021D0103>!",0
81,0,False,False,False,3,0,0,0,3,False,False,1,25,"Boum ! J'aime quand ça fait boum !",0
82,0,False,False,False,3,0,0,0,3,False,False,1,25,"C'est l'heure de sauter ! Boum boum !",0
83,0,False,False,False,3,0,0,0,5,False,False,1,25,"Amies créatures ! Venez, par ici !",0
84,0,False,False,False,3,0,0,0,5,False,False,1,25,"La fureur m'emplit...",0
85,0,False,False,False,3,0,0,0,5,False,False,1,25,"La lassitude aussi...",0
86,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je ne souffrirai plus jamais ainsi !",0
87,0,False,False,False,3,0,0,0,3,False,False,1,25,"Votre Majesté !",0
88,0,False,False,False,2,0,0,0,3,False,False,1,25,"J'vais t'exploser la face<hex:021D0103>!",0
89,0,False,False,False,2,0,0,0,3,False,False,1,25,"Ha ha ha<hex:021D0103>! Prends ça dans tes dents<hex:021D0103>!",0
90,0,False,False,False,2,0,0,0,3,False,False,1,25,"Merci<hex:021D0103>! Merci mille fois<hex:021D0103>!",0
91,0,False,False,False,3,0,0,0,5,False,False,1,25,"Merci infiniment !",0
92,0,False,False,False,3,0,0,0,5,False,False,1,25,"Au secours<hex:021D0103>!",0
93,0,False,False,False,3,0,0,0,5,False,False,1,25,"L'Ordre n'a pas besoin de chiffes molles !",0
94,0,False,False,False,3,0,0,0,3,False,False,1,25,"Oh, bon sang<hex:021D0103>! Le voilà<hex:021D0103>!!",0
95,0,False,False,False,3,0,0,0,5,False,False,1,25,"Il est temps d'inspecter les récoltes...",0
96,0,False,False,False,3,0,0,0,5,False,False,1,25,"Les coccinelles ! Elles s'en prennent aux abeilles !",0
97,0,False,False,False,2,0,0,0,5,False,False,1,25,"À l'aide ! Ces pauvres abeilles n'ont aucune chance !",0
98,0,False,False,False,3,0,0,0,5,False,False,1,25,"Les récoltes seront bonnes, cette année. Je le sens ! Merci beaucoup !",0
99,0,False,False,False,3,0,0,0,5,False,False,1,25,"Et une autre récolte de perdue...",0
100,0,False,False,False,3,0,0,0,5,False,False,1,25,"0",0
101,0,False,False,False,3,0,0,0,5,False,False,1,25,"0",0
102,0,False,False,False,3,0,0,0,5,False,False,1,25,"0",0
103,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
104,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
105,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
106,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
107,0,False,False,False,3,0,0,0,5,False,False,1,25,"Au secours<hex:021D0103>! Laissez-moi<hex:021D0103>!",0
108,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je vous dois un grand merci,<hex:02100103>vous m'avez sauvé la vie.",0
109,0,False,False,False,3,0,0,0,5,False,False,1,25,"Hmm... Je sens une drôle de présence...",0
110,0,False,False,False,3,0,0,0,5,False,False,1,25,"Tiens<hex:021D0103>! Mange ça, charogne<hex:021D0103>!",0
111,0,False,False,False,3,0,0,0,5,False,False,1,25,"Tu commences sé<hex:02160103>rieu<hex:02160103>se<hex:02160103>ment à m'énerver<hex:021D0103>!",0
112,0,False,False,False,3,0,0,0,5,False,False,1,25,"Fous-moi la paix<hex:021D0103>!",0
113,0,False,False,False,3,0,0,0,5,False,False,1,25,"Retourne jouer dans ton bac à sable<hex:021D0103>!",0
114,0,False,False,False,3,0,0,0,5,False,False,1,25,"Misérable vermine<hex:021D0103>!",0
115,0,False,False,False,2,0,0,0,3,False,False,1,25,"On nous cherchait<hex:021D0103>?",0
116,0,False,False,False,2,0,0,0,3,False,False,1,25,"On nous a suivis<hex:021D0103>?",0
117,0,False,False,False,2,0,0,0,3,False,False,1,25,"J'me sens louuurde<hex:021D0103>! Fais quelque chose<hex:021D0103>!",0
118,0,False,False,False,2,0,0,0,3,False,False,1,25,"Zut, c'est pas le moment<hex:021D0103>!",0
119,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ils sont trop rapides<hex:021D0103>! Je ne pourrai pas les semer<hex:021D0103>!",0
120,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je pense qu'on les a semés.",0
121,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ul'dah vous doit une fière chandelle.",0
122,0,False,False,False,2,0,0,0,3,False,False,1,25,"Grwooooooooh...",0
123,0,False,False,False,2,0,0,0,3,False,False,1,25,"Grwoooh...",0
124,0,False,False,False,3,0,0,0,5,False,False,1,25,"Des moutons ! Ils sont si nombreux !",0
125,0,False,False,False,3,0,0,0,5,False,False,1,25,"Tuez ces bêtes enragées avant qu'elles n'atteignent la porte !",0
126,0,False,False,False,3,0,0,0,5,False,False,1,25,"Rien à signaler pour le moment.",0
127,0,False,False,False,3,0,0,0,5,False,False,1,25,"Si les Amalj'aa sont déjà là, c'est ici qu'ils vont nous tendre une embuscade.",0
128,0,False,False,False,3,0,0,0,5,False,False,1,25,"Petite Ala Mhigo est proche, mais pas suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment. On se remue !",0
129,0,False,False,False,3,0,0,0,10,False,False,1,25,"On nous a repérés !",0
130,0,False,False,False,2,0,0,0,5,False,False,1,25,"Comment as-tu trouvé cet endroit<hex:021D0103>?",0
131,0,False,False,False,2,0,0,0,4,False,False,1,25,"Comment oses-tu<hex:021D0103>! Mes hommes de main<hex:021D0103>!",0
132,0,False,False,False,2,0,0,0,4,False,False,1,25,"Viens, que j'te tranche la gorge<hex:021D0103>!",0
133,0,False,False,False,2,0,0,0,4,False,False,1,25,"En temps normal, j'suis plus fort que ça<hex:021D0103>!",0
134,0,False,False,False,2,0,0,0,6,False,False,1,25,"J'viens de me rappeler que j'avais un rendez-vous<hex:021D0103>!",0
135,0,False,False,False,2,0,0,0,4,False,False,1,25,"T'en veux encore ? J'avais affûté ma lame pour l'occasion.",0
136,0,False,False,False,2,0,0,0,2,False,False,1,25,"Dévorez-les vivants !",0
137,0,False,False,False,2,0,0,0,4,False,False,1,25,"Et... et si on négociait un coup<hex:021D0103>?",0
138,0,False,False,False,2,0,0,0,6,False,False,1,25,"Ouh, l'patron va pas aimer ça du tout...",0
139,0,False,False,False,2,0,0,0,4,False,False,1,25,"Personne ne passe<hex:021D0103>!",0
140,0,False,False,False,2,0,0,0,4,False,False,1,25,"À mort !",0
141,0,False,False,False,2,0,0,0,4,False,False,1,25,"Prenez les femmes vivantes !",0
142,0,False,False,False,2,0,0,0,4,False,False,1,25,"Tu vas rejoindre les abysses !",0
143,0,False,False,False,2,0,0,0,5,False,False,1,25,"Pshhh... Gentils aventuriers ! Les Gobelins ont besoin d'aide, vite !",0
144,0,False,False,False,2,0,0,0,4,False,False,1,25,"Douleur tout autour... du sang et de la bile !",0
145,0,False,False,False,2,0,0,0,4,False,False,1,25,"À l'aide ! À l'aide !",0
146,0,False,False,False,2,0,0,0,4,False,False,1,25,"Les aventuriers doivent aider le Gobelin<hex:021D0103>!",0
147,0,False,False,False,2,0,0,0,6,False,False,1,25,"Pshhh... Les aventuriers ont sauvé le Gobelin avec courage<hex:021D0103>!",0
148,0,False,False,False,2,0,0,0,6,False,False,1,25,"Merci infiniment ! Merci infiniment !",0
149,0,False,False,False,2,0,0,0,6,False,False,1,25,"Gentils aventuriers, ils acceptent les cadeaux du Gobelin !",0
150,0,False,False,False,3,0,0,0,6,False,False,1,25,"Plus vite ! Plus vite vite !",0
151,0,False,False,False,3,0,0,0,3,False,False,1,25,"Pshhh... Brayflox s'occupe de faire boum boum !",0
152,0,False,False,False,3,0,0,0,4,False,False,1,25,"Pshhh... Les Gobelins sont de grands guerriers !",0
153,0,False,False,False,2,0,0,0,4,False,False,1,25,"Ouf<hex:021D0103>! Brayflox va beaucoup mieux !",0
154,0,False,False,False,2,0,0,0,6,False,False,1,25,"Les poings de Brayflox sont surpuissants !",0
155,0,False,False,False,2,0,0,0,3,False,False,1,25,"Boum boum<hex:021D0103>! Brayflox va envoyer une grosse bombe<hex:021D0103>!",0
156,0,False,False,False,3,0,0,0,2,False,False,1,25,"Pourquoi pas boum<hex:021D0103>!?",0
157,0,False,False,False,2,0,0,0,5,False,False,1,25,"Hop-là ! Brayflox a un cadeau pour les gentils aventuriers !",0
158,0,False,False,False,2,0,0,0,8,False,False,1,25,"La victoire pour Brayflox !",0
159,0,False,False,False,2,0,0,0,6,False,False,1,25,"Pshhh... Brayflox est là pour aider les gentils aventuriers !",0
160,0,False,False,False,2,0,0,0,6,False,False,1,25,"Pshhh... Le méchant dragon a compris que les Gobelins sont plus forts !",0
161,0,False,False,False,2,0,0,0,6,False,False,1,25,"Pshhh... Brayflox est l'héroïne d'une nouvelle légende !",0
162,0,False,False,False,2,0,0,0,10,False,False,1,25,"Ô grande Brayflox !",0
163,0,False,False,False,2,0,0,0,10,False,False,1,25,"Ô puissante Brayflox !",0
164,0,False,False,False,2,0,0,0,30,False,False,1,25,"Pshhh... Brayflox est flattée... mais Brayflox n'a rien fait...",0
165,0,False,False,False,3,0,0,0,5,False,False,1,25,"À l'aide ! Je vous en supplie ! Des chacals sont à mes trousses !",0
166,0,False,False,False,3,0,0,0,5,False,False,1,25,"Arrière !",0
167,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je vous jure, j'ai très mauvais goût<hex:021D0103>!",0
168,0,False,False,False,3,0,0,0,5,False,False,1,25,"C'était une blague ! Je ne voulais faire de mal à personne !",0
169,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je suis... en vie ! Bénis soient les Douze !",0
170,0,False,False,False,2,0,0,0,3,False,False,1,25,"Par les Douze, quelle est cette chose !?",0
171,0,False,False,False,2,0,0,0,3,False,False,1,25,"C'est bourré de pugils<hex:021D0103>! Seul un fou viendrait pêcher ici !",0
172,0,False,False,False,3,0,0,0,5,False,False,1,25,"Vous entendez ?",0
173,0,False,False,False,3,0,0,0,5,False,False,1,25,"Il me faut à boire...",0
174,0,False,False,False,2,0,0,0,5,False,False,1,25,"Pour l'Amirale !",0
175,0,False,False,False,3,0,0,0,5,False,False,1,25,"Secouez-vous, soldats !",0
176,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ce ne sont que des chacals, bon sang !",0
177,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je dois vraiment tout faire moi-même, ici...",0
178,0,False,False,False,2,0,0,0,5,False,False,1,25,"Tu n'en as pas eu assez !?",0
179,0,False,False,False,2,0,0,0,5,False,False,1,25,"Serre les dents ! T'es un soldat, maintenant !",0
180,0,False,False,False,3,0,0,0,5,False,False,1,25,"Quelque chose ne tourne pas rond... je le sens...",0
181,0,False,False,False,3,0,0,0,5,False,False,1,25,"Une autre victoire pour l'Amirale !",0
182,0,False,False,False,3,0,0,0,5,False,False,1,25,"Une honte ! Tous autant que vous êtes !",0
183,0,False,False,False,3,0,0,0,5,False,False,1,25,"J'imagine qu'il est temps de faire ma ronde.",0
184,0,False,False,False,3,0,0,0,5,False,False,1,25,"J'ai un mauvais pres<hex:02160103>sen<hex:02160103>ti<hex:02160103>ment.",0
185,0,False,False,False,3,0,0,0,5,False,False,1,25,"Bon sang ! Pas encore !?",0
186,0,False,False,False,3,0,0,0,5,False,False,1,25,"Si je vois une autre chauve-souris cavernicole, je vais craquer.",0
187,0,False,False,False,3,0,0,0,5,False,False,1,25,"T'approche pas de mon stock, espèce de rat volant !",0
188,0,False,False,False,3,0,0,0,5,False,False,1,25,"Mes dodos ! Sauvez mes pauvres dodos !",0
189,0,False,False,False,2,0,0,0,5,False,False,1,25,"Il faut arrêter ces chauves-souris<hex:021D0103>! Leur morsure rend fou !",0
190,0,False,False,False,3,0,0,0,3,False,False,1,25,"Aujourd'hui, c'est le grand jour ! La fille du meunier sera enfin mienne !",0
191,0,False,False,False,3,0,0,0,3,False,False,1,25,"Il en met du temps...",0
192,0,False,False,False,3,0,0,0,3,False,False,1,25,"Nombreux sont ceux qui ont voulu cueillir cette douce fleur, mais elle ne se laisse pas séduire si facilement.",0
193,0,False,False,False,3,0,0,0,3,False,False,1,25,"Mais aujourd'hui, je la demande en mariage<hex:021D0103>! Et un jour elle sera mienne, oh oui, elle sera mienne<hex:021D0103>!",0
194,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ah, Madame. Me pardonnerez-vous mon retard ?",0
195,0,False,False,False,3,0,0,0,1,False,False,1,25,"J'avais si peur ici, toute seule... Vous en avez mis du temps<hex:021D0103>!",0
196,0,False,False,False,3,0,0,0,2,False,False,1,25,"Pourquoi désiriez-vous que nous nous retrouvions aussi loin de la ville ?",0
197,0,False,False,False,3,0,0,0,2,False,False,1,25,"Ah, oui, je vais vous expliquer, mon amour...",0
198,0,False,False,False,3,0,0,0,1,False,False,1,25,"Oui<hex:021D0103>?",0
199,0,False,False,False,3,0,0,0,2,False,False,1,25,"Vous si belle<hex:021D0103>! Est-ce que vous voudriez bien m'é-m'é-m'é... Ah<hex:021D0103>!",0
200,0,False,False,False,3,0,0,0,1,False,False,1,25,"Qu'est-ce que c'est que ça !?",0
201,0,False,False,False,3,0,0,0,3,False,False,1,25,"Un m-m-monstre ! À l'aide !",0
202,0,False,False,False,3,0,0,0,3,False,False,1,25,"Vous aider<hex:021D0103>!? M-m-mais je ne<hex:021D0103>!",0
203,0,False,False,False,2,0,0,0,5,False,False,1,25,"Faites quelque chose ! N'importe quoi !",0
204,0,False,False,False,2,0,0,0,5,False,False,1,25,"C'est de votre faute si nous sommes ici, après tout !",0
205,0,False,False,False,3,0,0,0,2,False,False,1,25,"Je rentre chez moi.",0
206,0,False,False,False,3,0,0,0,2,False,False,1,25,"A-attendez !",0
207,0,False,False,False,3,0,0,0,2,False,False,1,25,"Pas la peine de me recontacter, espèce de pleutre !",0
208,0,False,False,False,3,0,0,0,2,False,False,1,25,"M-mais, je n'ai même pas eu le temps de vous...",0
209,0,False,False,False,3,0,0,0,3,False,False,1,25,"Peuh<hex:021D0103>!",0
210,0,False,False,False,3,0,0,0,3,False,False,1,25,"Elle a peut-être une sœur...",0
211,0,False,False,False,3,0,0,0,3,False,False,1,25,"Vous avez entendu ?",0
212,0,False,False,False,3,0,0,0,3,False,False,1,25,"Hahaha ! Et voilà, c'est à moi !",0
213,0,False,False,False,3,0,0,0,3,False,False,1,25,"Des flibustiers ! Ne les laissez pas s'approcher !",0
214,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je fais quoi, à votre avis, là ?",0
215,0,False,False,False,3,0,0,0,3,False,False,1,25,"Attrapez-les ! Tout ce que vous tuerez sera à vous !",0
216,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ça recommence !",0
217,0,False,False,False,2,0,0,0,5,False,False,1,25,"Calmez-vous avant que je vous fasse taire !",0
218,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je vous demande de vous arrêter !",0
219,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je vais te montrer ce qu'on fait des clandestins, par ici.",0
220,0,False,False,False,2,0,0,0,5,False,False,1,25,"Allez, bouge de là<hex:021D0103>!",0
221,0,False,False,False,2,0,0,0,5,False,False,1,25,"J'ai payé la traversée, promis. Vous avez une preuve du contraire<hex:021D0103>?",0
222,0,False,False,False,2,0,0,0,5,False,False,1,25,"J'suis pas un clandestin !",0
223,0,False,False,False,3,0,0,0,5,False,False,1,25,"Tu l'auras cherché !",0
224,0,False,False,False,3,0,0,0,5,False,False,1,25,"J'ai besoin d'un coup de main.",0
225,0,False,False,False,3,0,0,0,5,False,False,1,25,"Alors, on cherche la bagarre ?",0
226,0,False,False,False,3,0,0,0,5,False,False,1,25,"On est calmé ?",0
227,0,False,False,False,3,0,0,0,5,False,False,1,25,"Que le puissant serpent vous emporte dans les abysses !",0
228,0,False,False,False,3,0,0,0,5,False,False,1,25,"Alors, on est prêt à parler ?",0
229,0,False,False,False,3,0,0,0,5,False,False,1,25,"J'ai rien à dire aux personnes de votre espèce.",0
230,0,False,False,False,3,0,0,0,5,False,False,1,25,"Alors, au trou ! Saisissez les fers !",0
231,0,False,False,False,3,0,0,0,5,False,False,1,25,"Tout mais pas ça ! J'vous dirai tout ce que vous voulez savoir !",0
232,0,False,False,False,3,0,0,0,5,False,False,1,25,"Malédiction<hex:021D0103>!",0
233,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ciao, les abeilles !",0
234,0,False,False,False,3,0,0,0,5,False,False,1,25,"On se retrouvera, sale voleur<hex:021D0103>!",0
235,0,False,False,False,3,0,0,0,5,False,False,1,25,"C'est pas pour rien qu'on m'appelle Ahctstymm le clandestin !",0
236,0,False,False,False,2,0,0,0,3,False,False,1,25,"T'as osé boire mon ale<hex:021D0103>!?",0
237,0,False,False,False,2,0,0,0,3,False,False,1,25,"Dégage ! J'bois c'que j'veux.",0
238,0,False,False,False,2,0,0,0,3,False,False,1,25,"J'vais t'refaire une bouche, qu'tu boives toute l'ale que tu voudras !",0
239,0,False,False,False,2,0,0,0,3,False,False,1,25,"J'vais t'refaire le portrait !",0
240,0,False,False,False,2,0,0,0,5,False,False,1,25,"Pas touche, les abeilles !",0
241,0,False,False,False,3,0,0,0,3,False,False,1,25,"Tuez-les jusqu'au dernier<hex:021D0103>!",0
242,0,False,False,False,3,0,0,0,3,False,False,1,25,"Maudit orobon !",0
243,0,False,False,False,3,0,0,0,3,False,False,1,25,"Coblyns droit devant !",0
244,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ne laissez pas ces fourmis dévorer un autre enfant !",0
245,0,False,False,False,3,0,0,0,3,False,False,1,25,"Il faut acheminer le minerai !",0
246,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ces maudits bouquetins détruisent le désert !",0
247,0,False,False,False,3,0,0,0,3,False,False,1,25,"Les hommes-lézards marchent vers l'ouest ! Nous devons les intercepter !",0
248,0,False,False,False,3,0,0,0,3,False,False,1,25,"Des unités amalj'aa ! Tous à vos postes<hex:021D0103>!",0
249,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ces maudits imps préparent un sale coup !",0
250,0,False,False,False,3,0,0,0,3,False,False,1,25,"Les Amalj'aa sont tout près ! Interceptez-les !",0
251,0,False,False,False,3,0,0,0,3,False,False,1,25,"Que font ces créatures de Sombrelinceul ici !?",0
252,0,False,False,False,3,0,0,0,3,False,False,1,25,"J'avais dit à ces maudits Mhigois de recouvrir les trous qui leur servent de latrines !",0
253,0,False,False,False,3,0,0,0,3,False,False,1,25,"On raconte que les morts se réveillent chaque nuit pour emporter les âmes des vivants.",0
254,0,False,False,False,3,0,0,0,3,False,False,1,25,"L-les âmes des v-v-vivants ?",0
255,0,False,False,False,3,0,0,0,3,False,False,1,25,"On dirait que tu crois ces sornettes !",0
