key,0,1,2
40,2046,"Un ouvrage collectif va bientôt avoir lieu au nord de la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours au nord de la station Terra Firma ! À vos outils !"
41,0,"Le réseau de cosmo-navettes du plateau central est bientôt terminé. La zone deviendra inaccessible à l'heure prévisionnelle d'achèvement.",""
42,2047,"Un premier ouvrage collectif va bientôt avoir lieu à l'ouest de la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un premier ouvrage collectif est en cours à l'ouest de la station Terra Firma ! À vos outils !"
43,2048,"Un second ouvrage collectif va bientôt avoir lieu à l'ouest de la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un second ouvrage collectif est en cours à l'ouest de la station Terra Firma ! À vos outils !"
44,2049,"Un ouvrage collectif va bientôt avoir lieu à L'Ancre. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à L'Ancre ! À vos outils !"
45,0,"Le réseau de cosmo-navettes du Bâtiment ombré est bientôt terminé. La zone deviendra inaccessible à l'heure prévisionnelle d'achèvement.",""
46,2050,"Un ouvrage collectif va bientôt avoir lieu à la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à la station Terra Firma ! À vos outils !"
47,2051,"Un ouvrage collectif va bientôt avoir lieu à la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à la station Terra Firma ! À vos outils !"
48,2052,"Un ouvrage collectif va bientôt avoir lieu au nord de la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours au nord de la station Terra Firma<hex:021D0103>! À vos outils<hex:021D0103>!"
49,2053,"Un ouvrage collectif va bientôt avoir lieu aux Échos d'Émeraude. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours aux Échos d'Émeraude<hex:021D0103>! À vos outils<hex:021D0103>!"
50,2054,"Un ouvrage collectif va bientôt avoir lieu aux Échos d'Émeraude. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours aux Échos d'Émeraude ! À vos outils !"
51,2055,"Un ouvrage collectif va bientôt avoir lieu aux Échos d'Émeraude. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours aux Échos d'Émeraude ! À vos outils !"
52,2056,"Un ouvrage collectif va bientôt avoir lieu aux Échos d'Émeraude. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours aux Échos d'Émeraude ! À vos outils !"
53,0,"Le réseau de cosmo-navettes des Échos d'Émeraude est bientôt terminé. La zone deviendra inaccessible à l'heure prévisionnelle d'achèvement.",""
54,2057,"Un ouvrage collectif va bientôt avoir lieu à la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à la station Terra Firma ! À vos outils !"
55,2058,"Un ouvrage collectif va bientôt avoir lieu sur le toit de la station Terra Firma. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours sur le toit de la station Terra Firma ! À vos outils !"
56,2085,"Un ouvrage collectif va bientôt avoir lieu au nord-ouest de la station du Havre forestier. Nous requérons l'aide du personnel disponible<hex:021D0103>!","Un ouvrage collectif est en cours au nord-ouest de la station du Havre forestier ! À vos outils !"
57,0,"Le réseau de cosmo-navettes du Foyer primaire est bientôt terminé. La zone deviendra inaccessible à l'heure prévisionnelle d'achèvement.",""
58,2086,"Un premier ouvrage collectif va bientôt avoir lieu au sud-ouest de la station du Havre forestier. Nous requérons l'aide du personnel disponible<hex:021D0103>!","Un premier ouvrage collectif est en cours au sud-ouest de la station du Havre forestier ! À vos outils !"
59,2087,"Un deuxième ouvrage collectif va bientôt avoir lieu au sud-ouest de la station du Havre forestier. Nous requérons l'aide du personnel disponible<hex:021D0103>!","Un deuxième ouvrage collectif est en cours au sud-ouest de la station du Havre forestier ! À vos outils !"
60,2088,"Un ouvrage collectif va bientôt avoir lieu au Répertoire racine. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours au Répertoire racine ! À vos outils !"
61,2089,"Un ouvrage collectif va bientôt avoir lieu à la station du Havre forestier.<hex:02100103>Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à la station du Havre forestier<hex:021D0103>! À vos outils<hex:021D0103>!"
62,2090,"Un ouvrage collectif va bientôt avoir lieu aux Bibliothèques sylvestres.<hex:02100103>Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours aux Bibliothèques sylvestres<hex:021D0103>! À vos outils<hex:021D0103>!"
63,2091,"Un ouvrage collectif va bientôt avoir lieu aux Bibliothèques sylvestres.<hex:02100103>Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours aux Bibliothèques sylvestres<hex:021D0103>! À vos outils<hex:021D0103>!"
64,0,"Le réseau de cosmo-navettes des Bibliothèques sylvestres est bientôt terminé. La zone deviendra inaccessible à l'heure d'achèvement prévue.",""
65,2092,"Un ouvrage collectif va bientôt avoir lieu à la station du Havre forestier.<hex:02100103>Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à la station du Havre forestier<hex:021D0103>! À vos outils<hex:021D0103>!"
66,2093,"Un ouvrage collectif va bientôt avoir lieu à Pileus Pergola. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à Pileus Pergola ! À vos outils !"
67,2094,"Un ouvrage collectif va bientôt avoir lieu à la Parcelle verdoyante. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours à la Parcelle verdoyante ! À vos outils !"
68,0,"Le réseau de cosmo-navettes de la Parcelle verdoyante est bientôt terminé. La zone sera inaccessible à l'heure prévisionnelle d'achèvement.",""
69,2095,"Un ouvrage collectif va bientôt avoir lieu au nord-est de la station du Havre forestier. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours au nord-est de la station du Havre forestier ! À vos outils !"
70,2096,"Un ouvrage collectif va bientôt avoir lieu au nord-est de L'Entrelacement. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours au nord-est de L'Entrelacement ! À vos outils !"
71,2097,"Un ouvrage collectif va bientôt avoir lieu dans l'Écosystème central. Nous requérons l'aide d'autant de volontaires que possible<hex:021D0103>!","Un ouvrage collectif est en cours dans l'Écosystème central ! À vos outils !"
