key,0,1,2,3,4,5,6,7,8,9
54,"Pêcheur des sables",5483,False,18,19,35,0,0,19,0
55,"Pêcheur des nuages",5484,False,18,19,45,0,0,19,0
56,"Furtivité améliorée",0,False,0,0,0,0,30,0,0
57,"Furtivité améliorée II",0,False,0,0,0,0,40,0,0
58,"Furtivité améliorée III",0,False,0,0,0,0,50,0,0
59,"Œil du goéland",5479,False,18,19,15,0,15,19,0
60,"Œil du goéland II",0,False,0,0,0,0,35,0,0
61,"Œil du goéland III",0,False,0,0,0,0,50,0,0
62,"Pêche au vif améliorée",5482,False,18,19,40,0,0,19,0
63,"Flux d'éther amélioré",0,False,0,0,0,0,0,0,0
64,"Intelligence améliorée",0,False,0,0,0,0,0,0,0
65,"Intelligence améliorée II",0,False,0,0,0,0,0,0,0
66,"Efficacité des actions augmentée",5185,False,26,68,20,0,10,68,0
67,"Flux d'éther amélioré II",0,False,0,0,0,0,0,0,0
68,"Intelligence améliorée III",0,False,0,0,0,0,0,0,0
69,"Efficacité des actions augmentée II",5186,False,26,68,40,0,30,68,0
70,"Flux d'éther amélioré III",0,False,0,0,0,0,0,0,0
71,"Force améliorée",9004,False,0,0,2,0,5,0,0
72,"PV améliorés",9001,False,0,0,3,0,10,0,0
73,"Précision améliorée",9010,False,0,0,5,0,5,0,0
74,"Critique amélioré",9012,False,0,0,6,0,15,0,0
75,"Force améliorée",9004,False,0,0,8,0,5,0,0
76,"PV améliorés",9001,False,0,0,9,0,10,0,0
77,"Force améliorée",9004,False,0,0,2,0,5,0,0
78,"PV améliorés",9001,False,0,0,3,0,5,0,0
79,"Précision améliorée",9010,False,0,0,5,0,5,0,0
80,"Critique amélioré",9012,False,0,0,6,0,15,0,0
81,"Force améliorée",9004,False,0,0,8,0,10,0,0
82,"Vitesse améliorée",9013,False,0,0,9,0,-10,0,0
83,"Esprit amélioré",9008,False,0,0,2,0,10,0,0
84,"PV améliorés",9001,False,0,0,3,0,5,0,0
85,"Précision améliorée",9010,False,0,0,5,0,5,0,0
86,"Critique amélioré",9012,False,0,0,6,0,15,0,0
87,"Esprit amélioré",9008,False,0,0,8,0,15,0,0
88,"PV améliorés",9001,False,0,0,9,0,5,0,0
89,"Dextérité améliorée",0,False,0,0,0,0,0,0,0
90,"Sur ses pattes",5401,False,29,93,14,0,10,93,0
91,"Dextérité améliorée II",0,False,0,0,0,0,0,0,0
92,"Dextérité améliorée III",0,False,0,0,0,0,0,0,0
93,"Vive allure",5403,False,29,93,20,0,10,93,0
94,"Grâce de Nymeia",5436,False,16,17,42,0,0,17,0
95,"Amoureux des pierres V",5437,False,16,17,53,67617,0,17,0
96,"Furtivité améliorée IV",0,False,0,0,0,0,54,0,0
97,"Furtivité améliorée V",0,False,0,0,0,0,57,0,0
98,"Furtivité améliorée VI",0,False,0,0,0,0,60,0,0
99,"Grâce de Nymeia",5461,False,17,18,42,0,0,18,0
100,"Amoureux des arbres V",5462,False,17,18,53,67585,0,18,0
101,"Furtivité améliorée IV",0,False,0,0,0,0,54,0,0
102,"Furtivité améliorée V",0,False,0,0,0,0,57,0,0
103,"Furtivité améliorée VI",0,False,0,0,0,0,60,0,0
104,"Œil du goéland IV",0,False,0,0,0,0,55,0,0
105,"Œil du goéland V",0,False,0,0,0,0,60,0,0
106,"Pêcheur des cieux",5488,False,18,19,53,67622,0,19,0
107,"Furtivité améliorée IV",0,False,0,0,0,0,54,0,0
108,"Furtivité améliorée V",0,False,0,0,0,0,57,0,0
109,"Furtivité améliorée VI",0,False,0,0,0,0,60,0,0
110,"Pêcheur des enfers",5489,False,18,19,55,67623,0,19,0
111,"Pêcheur de l'éther",5490,False,18,19,58,67624,0,19,0
112,"Vitalité améliorée",0,False,0,0,0,0,0,0,0
113,"Vitalité améliorée II",0,False,0,0,0,0,0,0,0
114,"Vitalité améliorée III",0,False,0,0,0,0,0,0,0
115,"Dextérité améliorée",0,False,0,0,0,0,0,0,0
116,"Dextérité améliorée II",0,False,0,0,0,0,0,0,0
117,"Dégâts des actions augmentés",6002,False,31,96,20,0,10,96,0
118,"Dextérité améliorée III",0,False,0,0,0,0,0,0,0
119,"Dégâts des actions augmentés II",6003,False,31,96,40,0,20,96,0
120,"Esprit amélioré",0,False,0,0,0,0,0,0,0
121,"Esprit amélioré II",0,False,0,0,0,0,0,0,0
122,"Efficacité des actions augmentée",6102,False,33,99,20,0,10,99,0
123,"Esprit amélioré III",0,False,0,0,0,0,0,0,0
124,"Bienfaisance améliorée",6105,False,33,99,36,0,15,99,0
125,"Efficacité des actions augmentée II",6103,False,33,99,40,0,30,99,0
126,"Furtivité améliorée VII",0,False,0,0,0,0,64,0,0
127,"Furtivité améliorée VIII",0,False,0,0,0,0,67,0,0
128,"Furtivité améliorée IX",0,False,0,0,0,0,70,0,0
129,"Furtivité améliorée VII",0,False,0,0,0,0,64,0,0
130,"Furtivité améliorée VIII",0,False,0,0,0,0,67,0,0
131,"Furtivité améliorée IX",0,False,0,0,0,0,70,0,0
132,"Furtivité améliorée VII",0,False,0,0,0,0,64,0,0
133,"Furtivité améliorée VIII",0,False,0,0,0,0,67,0,0
134,"Furtivité améliorée IX",0,False,0,0,0,0,70,0,0
135,"Pêcheur des lacs salés",5499,False,18,19,68,0,0,19,0
136,"Œil du goéland VI",0,False,0,0,0,0,65,0,0
137,"Œil du goéland VII",0,False,0,0,0,0,70,0,0
138,"Examen des matériaux",6976,False,8,9,63,67978,2,9,0
139,"Examen des matériaux",6976,False,9,10,63,68152,2,10,0
140,"Examen des matériaux",6976,False,10,11,63,68131,2,11,0
141,"Examen des matériaux",6976,False,11,12,63,68136,2,12,0
142,"Examen des matériaux",6976,False,12,13,63,68146,2,13,0
143,"Examen des matériaux",6976,False,13,14,63,67968,2,14,0
144,"Examen des matériaux",6976,False,14,15,63,67973,2,15,0
145,"Examen des matériaux",6976,False,15,16,63,68141,2,16,0
146,"Coup de génie",0,False,0,0,0,0,0,0,0
147,"Coup de génie",0,False,0,0,0,0,0,0,0
148,"Coup de génie",0,False,0,0,0,0,0,0,0
149,"Coup de génie",0,False,0,0,0,0,0,0,0
150,"Coup de génie",0,False,0,0,0,0,0,0,0
151,"Coup de génie",0,False,0,0,0,0,0,0,0
152,"Coup de génie",0,False,0,0,0,0,0,0,0
153,"Coup de génie",0,False,0,0,0,0,0,0,0
154,"Sondage automatique",5497,False,18,19,61,68458,0,19,0
155,"Amoureux des poissons",0,False,0,0,0,0,0,0,0
156,"Couverture améliorée",5209,False,0,0,0,0,-20,0,0
157,"Cri de guerre amélioré",5259,False,21,22,66,0,0,22,0
158,"Sang noir",6059,False,32,98,62,0,0,98,0
159,"Sang noir II",6060,False,32,98,66,0,0,98,0
160,"Méditation profonde",5234,False,20,21,38,0,80,21,0
161,"Maîtrise de Coup d'épaule",5235,False,0,0,0,0,2,0,0
162,"Maîtrise de la lance",5284,False,0,0,0,0,0,0,0
163,"Vie du dragon",5289,False,22,23,70,68450,0,23,0
164,"Lame suintante",0,False,0,0,0,0,0,0,0
165,"Shûkihô",5411,False,30,92,62,0,6,92,0
166,"Shukuchi amélioré",5412,False,30,92,64,0,0,92,0
167,"Rapine améliorée",0,False,0,0,0,0,0,0,0
168,"Maîtrise des Morsures",5309,False,23,24,64,0,0,24,0
169,"Flèche empyréenne améliorée",5310,False,23,24,68,0,0,24,0
170,"Maîtrise des Tirs",0,False,0,0,0,0,0,0,0
171,"Maîtrise de Foudre",5357,False,25,26,45,66612,0,26,0
172,"Maîtrise de Foudre II",5358,False,25,26,64,0,0,26,0
173,"Cœur ombral amélioré",5359,False,0,0,0,0,-34,0,0
174,"Énochien amélioré",5360,False,25,26,70,68128,5,26,0
175,"Maîtrise des infections",5376,False,0,0,0,0,0,0,0
176,"Extra Ruine améliorée",5377,False,0,0,0,0,0,0,0
177,"Maîtrise des infections II",5378,False,0,0,0,0,0,0,0
178,"Transe-Bahamut améliorée",5380,False,27,28,70,68165,0,28,0
179,"Maîtrise de Terre",5333,False,6,53,18,0,0,53,0
180,"Maîtrise de Vent",5334,False,6,53,46,0,0,53,0
181,"Maîtrise de Terre II",5336,False,24,25,54,67257,0,25,0
182,"Maîtrise de Terre III",5337,False,24,25,64,0,0,25,0
183,"Secret des Lys II",5338,False,0,0,0,0,20,0,0
184,"Maîtrise de Loi de l'ébullition II",5392,False,28,29,64,0,0,29,0
185,"Flux d'éther accéléré",0,False,0,0,0,0,100,0,0
186,"Maîtrise de Conjonction supérieure",6109,False,33,99,46,0,0,99,0
187,"Maîtrise de Malfaisance",6110,False,33,99,54,67558,0,99,0
188,"Maîtrise de Malfaisance II",6111,False,33,99,64,0,0,99,0
189,"Vitesse de la lumière accélérée",6101,False,33,99,68,0,-300,99,0
190,"Labeur automatique du montagnard",0,False,0,0,0,0,60,0,0
191,"Labeur automatique du pionnier",0,False,0,0,0,0,60,0,0
192,"Auto-récupération de PR augmentée",5444,False,16,17,70,68094,1,17,0
193,"Auto-récupération de PR augmentée",5469,False,17,18,70,68160,1,18,0
194,"Auto-récupération de PR augmentée",5498,False,18,19,70,68435,1,19,0
195,"À-coup amélioré",6201,False,35,112,62,0,0,112,0
196,"Secret des Lys",5335,False,24,25,52,67256,0,25,0
197,"Intelligence améliorée",0,False,0,0,0,0,0,0,0
198,"Intelligence améliorée II",0,False,0,0,0,0,0,0,0
199,"Intelligence améliorée III",0,False,0,0,0,0,0,0,0
200,"Efficacité des actions augmentée",5185,False,35,112,20,0,10,112,0
201,"Efficacité des actions augmentée II",5186,False,35,112,40,0,30,112,0
202,"Force améliorée",0,False,0,0,0,0,0,0,0
203,"Force améliorée II",0,False,0,0,0,0,0,0,0
204,"Force améliorée III",0,False,0,0,0,0,0,0,0
205,"Lame suintante II",0,False,0,0,0,0,0,0,0
206,"À-coup amélioré II",0,False,0,0,0,0,0,0,0
207,"Maîtrise de la magie divine",5210,False,19,20,64,0,-50,20,0
208,"Maîtrise de Kenki II",6151,False,34,111,62,0,5,111,0
209,"Maîtrise du serment",5211,False,19,20,35,66592,0,20,0
210,"Esprit amélioré",0,False,0,0,0,0,0,0,0
211,"Esprit amélioré II",0,False,0,0,0,0,0,0,0
212,"Esprit amélioré III",0,False,0,0,0,0,0,0,0
213,"Galvanisation améliorée",5379,False,0,0,0,0,-600,0,0
214,"Maîtrise de Loi de l'ébullition",5394,False,28,29,54,67209,0,29,0
215,"Maîtrise de Kenki",6152,False,34,111,52,0,0,111,0
216,"Chaîne de sorts",6203,False,35,112,1,0,0,112,0
217,"Maîtrise de Ruine",5395,False,26,69,30,65997,0,69,0
218,"Maîtrise de Berserk",5260,False,21,22,70,68440,0,22,0
219,"Apprentissage",6251,False,36,129,1,0,0,129,0
220,"Efficacité des actions augmentée",5185,False,36,129,10,0,10,129,0
221,"Efficacité des actions augmentée II",5186,False,36,129,20,0,20,129,0
222,"Efficacité des actions augmentée III",5187,False,36,129,30,0,30,129,0
223,"Efficacité des actions augmentée IV",5188,False,36,129,40,0,40,129,0
224,"Efficacité des actions augmentée V",5189,False,36,129,50,0,50,129,0
225,"Furtivité améliorée X",0,False,0,0,0,0,74,0,0
226,"Furtivité améliorée XI",0,False,0,0,0,0,77,0,0
227,"Furtivité améliorée XII",0,False,0,0,0,0,80,0,0
228,"Furtivité améliorée X",0,False,0,0,0,0,74,0,0
229,"Furtivité améliorée XI",0,False,0,0,0,0,77,0,0
230,"Furtivité améliorée XII",0,False,0,0,0,0,80,0,0
231,"Furtivité améliorée X",0,False,0,0,0,0,74,0,0
232,"Furtivité améliorée XI",0,False,0,0,0,0,77,0,0
233,"Furtivité améliorée XII",0,False,0,0,0,0,80,0,0
234,"Œil du goéland VIII",0,False,0,0,0,0,75,0,0
235,"Œil du goéland IX",0,False,0,0,0,0,80,0,0
236,"Auto-récupération de PR augmentée II",5449,False,16,17,80,0,2,17,0
237,"Auto-récupération de PR augmentée II",5474,False,17,18,80,0,2,18,0
238,"Auto-récupération de PR augmentée II",5496,False,18,19,80,0,2,19,0
239,"Auto-récupération de PR augmentée III",5441,False,16,17,83,0,3,17,0
240,"Auto-récupération de PR augmentée III",5466,False,17,18,83,0,3,18,0
241,"Auto-récupération de PR augmentée III",5486,False,18,19,83,0,3,19,0
242,"Raison solide améliorée",5442,False,16,17,90,0,50,17,0
243,"Sagesse du fermier améliorée",5467,False,17,18,90,0,50,18,0
244,"Féru de pêche",5485,False,18,19,15,0,0,19,0
245,"Méditation profonde II",5238,False,20,21,74,0,100,21,0
246,"Chevalerie",5212,False,19,20,58,0,0,20,0
247,"Maîtrise de la lance",5284,False,22,23,76,0,0,23,0
248,"",0,False,0,0,0,0,0,0,0
249,"Jauge de la bête",5261,False,21,22,35,66586,0,22,0
250,"Kassatsu amélioré",5414,False,30,92,76,0,0,92,0
251,"Dégâts des actions augmentés",6351,False,38,150,50,0,10,150,0
252,"Éventail onirique",6352,False,38,150,30,0,0,150,0
253,"Dégâts des actions augmentés II",6353,False,38,150,60,0,20,150,0
254,"En avant amélioré",6354,False,38,150,68,0,2,150,0
255,"Fascination",6355,False,38,150,76,0,0,150,0
256,"En avant amélioré II",6356,False,38,150,78,0,3,150,0
257,"Chargement de cartouches",6301,False,37,149,30,0,0,149,0
258,"Impact brutal amélioré",6302,False,37,149,52,0,0,149,0
259,"Maîtrise de Zone de danger",6303,False,37,149,80,0,0,149,0
260,"Maîtrise de Rage de Halone",5213,False,19,20,60,67573,0,20,0
261,"Évidence améliorée",5214,False,19,20,72,0,0,20,0
262,"Schiltron amélioré",5215,False,19,20,74,0,0,20,0
263,"Requiescat amélioré",5216,False,19,20,80,0,0,20,0
264,"Serment de l'épée",5217,False,19,20,76,0,0,20,0
265,"Maîtrise de Bête intérieure",5262,False,21,22,54,66124,0,22,0
266,"Maîtrise de Cyclone de fer",5263,False,21,22,60,66137,0,22,0
267,"Chaos naissant",5264,False,21,22,72,0,0,22,0
268,"Maîtrise de la Jauge de la bête",5265,False,21,22,74,0,0,22,0
269,"Frisson de la bataille amélioré",5258,False,21,22,78,0,0,22,0
270,"",0,False,0,0,0,0,0,0,0
271,"Maîtrise de Ténèbres intérieures",6062,False,32,98,74,0,0,98,0
272,"Coupe plongeante améliorée",6063,False,0,0,0,0,2,0,0
273,"Énigme du vent",0,False,0,0,0,0,0,0,0
274,"Poings de feu améliorés",5237,False,0,0,0,0,0,0,0
275,"Maîtrise de Saut",5286,False,22,23,74,0,0,23,0
276,"Maîtrise de Sang du dragon",5287,False,0,0,0,0,0,0,0
277,"Iaijutsu amélioré",6153,False,34,111,74,0,0,111,0
278,"Fûgetsu/Fûka améliorés",6154,False,34,111,78,0,0,111,0
279,"Shukuchi amélioré II",5415,False,30,92,74,0,2,92,0
280,"Shûkihô II",5416,False,30,92,78,0,0,92,0
281,"",0,False,0,0,0,0,0,0,0
282,"Maîtrise de Tir droit",5311,False,23,24,70,68430,0,24,0
283,"Salve fulgurante améliorée",5304,False,5,50,25,0,0,50,0
284,"Maîtrise des Morsures II",5312,False,23,24,76,0,0,24,0
285,"Maîtrise de Tir à l'arc puissant",5306,False,23,24,76,0,0,24,0
286,"Péan martial amélioré",5314,False,23,24,78,0,0,24,0
287,"Voix de l'âme",5315,False,23,24,80,0,0,24,0
288,"Maîtrise de Tir scindé",6010,False,31,96,54,67243,0,96,0
289,"Maîtrise de Tir de balle",6011,False,31,96,60,67248,0,96,0
290,"Maîtrise de Tir net",6012,False,31,96,64,0,0,96,0
291,"Maîtrise de Tir déchaîné",6016,False,31,96,76,0,0,96,0
292,"Actions à charges améliorées",6013,False,31,96,74,0,3,96,0
293,"Flambée améliorée",6014,False,31,96,78,0,0,96,0
294,"Promotion",6015,False,31,96,80,0,0,96,0
295,"Cœur ombral",5656,False,25,26,58,0,0,26,0
296,"Maîtrise des polarités",5362,False,7,55,1,0,0,55,0
297,"Polyglotte amélioré",5363,False,25,26,80,0,0,26,0
298,"Transe-Bahamut améliorée II",5676,False,0,0,0,0,0,0,0
299,"Frappe Egi améliorée",5677,False,0,0,0,0,0,0,0
300,"Tri-désastre amélioré",5678,False,0,0,0,0,0,0,0
301,"Fléau amélioré",5679,False,0,0,0,0,0,0,0
302,"Transe-Phénix améliorée",5680,False,0,0,0,0,0,0,0
303,"Maîtrise d'Éparpillement",6207,False,35,112,66,0,0,112,0
304,"Déplacement amélioré",6204,False,35,112,72,0,0,112,0
305,"Manafication améliorée",6205,False,0,0,0,0,-100,0,0
306,"Maîtrise de la magie rouge",6206,False,35,112,74,0,-100,112,0
307,"Maîtrise de Vent II",5339,False,24,25,72,0,0,25,0
308,"Maîtrise de Terre IV",5340,False,24,25,72,0,0,25,0
309,"Offrande de réconfort améliorée",5341,False,24,25,74,0,0,25,0
310,"Asile amélioré",5342,False,24,25,78,0,0,25,0
311,"Maîtrise des infections II",5701,False,28,29,72,0,0,29,0
312,"Maîtrise de Loi de l'ébullition III",5702,False,28,29,72,0,0,29,0
313,"Dogme de survie amélioré",5703,False,28,29,78,0,0,29,0
314,"Maîtrise de Conjonction supérieure II",6112,False,33,99,72,0,0,99,0
315,"Maîtrise de Malfaisance III",6113,False,33,99,72,0,0,99,0
316,"Dignité essentielle améliorée",6114,False,33,99,78,0,2,99,0
317,"Maîtrise du protecteur",5190,False,1,38,1,0,-20,38,0
318,"Maîtrise du protecteur",5190,False,3,44,1,0,-20,44,0
319,"Maîtrise du protecteur",5190,False,32,98,1,0,-20,98,0
320,"Maîtrise du protecteur",5190,False,37,149,1,0,-20,149,0
321,"Dynamisation améliorée",5364,False,0,0,0,0,-300,0,0
322,"Énochien amélioré II",5365,False,25,26,78,0,10,26,0
323,"",0,False,0,0,0,0,0,0,0
324,"Maîtrise des infections",5376,False,28,29,26,0,0,29,0
325,"Auto Science des minéraux",5427,False,16,17,60,0,0,17,0
326,"Auto Science des végétaux",5452,False,17,18,60,0,0,18,0
327,"Auto Science des océans",5476,False,18,19,70,68458,0,19,0
328,"Auto Discrétion",5428,False,16,17,27,0,0,17,0
329,"Auto Discrétion",5453,False,17,18,27,0,0,18,0
330,"Auto Discrétion",5477,False,18,19,27,0,0,19,0
331,"Bénédiction des Douze améliorée III",5440,False,16,17,71,0,0,17,0
332,"Bénédiction des Douze améliorée III",5465,False,17,18,71,0,0,18,0
333,"Maîtrise d'Extraction abondante",5429,False,16,17,68,68093,0,17,0
334,"Maîtrise de Déterrage",0,False,0,0,0,0,0,0,0
335,"Maîtrise d'Évaluation impulsive",0,False,0,0,0,0,0,0,0
336,"Maîtrise de Récolte abondante",5454,False,17,18,68,68159,0,18,0
337,"Maîtrise de Main verte",0,False,0,0,0,0,0,0,0
338,"Maîtrise d'Évaluation impulsive",0,False,0,0,0,0,0,0,0
339,"Maîtrise de Travail de base",6979,False,8,9,31,0,0,9,0
340,"Maîtrise de Travail de base",6980,False,9,10,31,0,0,10,0
341,"Maîtrise de Travail de base",6981,False,10,11,31,0,0,11,0
342,"Maîtrise de Travail de base",6982,False,11,12,31,0,0,12,0
343,"Maîtrise de Travail de base",6983,False,12,13,31,0,0,13,0
344,"Maîtrise de Travail de base",6984,False,13,14,31,0,0,14,0
345,"Maîtrise de Travail de base",6985,False,14,15,31,0,0,15,0
346,"Maîtrise de Travail de base",6986,False,15,16,31,0,0,16,0
347,"Maîtrise de Travail rapide",6978,False,8,9,63,0,0,9,0
348,"Maîtrise de Travail rapide",6978,False,9,10,63,0,0,10,0
349,"Maîtrise de Travail rapide",6978,False,10,11,63,0,0,11,0
350,"Maîtrise de Travail rapide",6978,False,11,12,63,0,0,12,0
351,"Maîtrise de Travail rapide",6978,False,12,13,63,0,0,13,0
352,"Maîtrise de Travail rapide",6978,False,13,14,63,0,0,14,0
353,"Maîtrise de Travail rapide",6978,False,14,15,63,0,0,15,0
354,"Maîtrise de Travail rapide",6978,False,15,16,63,0,0,16,0
355,"Fracas élémentaire amélioré",5681,False,0,0,0,0,0,0,0
356,"Synthèse d'essai",6987,False,8,9,15,0,0,9,1
357,"Synthèse d'essai",6987,False,9,10,15,0,0,10,1
358,"Synthèse d'essai",6987,False,10,11,15,0,0,11,1
359,"Synthèse d'essai",6987,False,11,12,15,0,0,12,1
360,"Synthèse d'essai",6987,False,12,13,15,0,0,13,1
361,"Synthèse d'essai",6987,False,13,14,15,0,0,14,1
362,"Synthèse d'essai",6987,False,14,15,15,0,0,15,1
363,"Synthèse d'essai",6987,False,15,16,15,0,0,16,1
364,"Vitesse de l'éclair",5239,False,2,41,1,0,0,41,0
365,"Vitesse de l'éclair améliorée",5230,False,2,41,20,0,0,41,0
366,"Vitesse de l'éclair améliorée II",5231,False,20,21,40,0,0,21,0
367,"Vitesse de l'éclair améliorée III",5240,False,20,21,76,0,0,21,0
368,"Efficacité des actions augmentée",5185,False,40,181,20,0,10,181,0
369,"Efficacité des actions augmentée II",5186,False,40,181,40,0,30,181,0
370,"Bile de vipère",6451,False,40,181,45,0,0,181,0
371,"Serment des sages",6452,False,40,181,54,0,0,181,0
372,"Serment des sages II",6453,False,40,181,64,0,0,181,0
373,"Croc de vipère",6454,False,40,181,66,0,0,181,0
374,"Maîtrise de la magie offensive",6455,False,40,181,72,0,0,181,0
375,"Kerachole amélioré",6456,False,40,181,78,0,0,181,0
376,"Maîtrise de la magie offensive II",6457,False,40,181,82,0,0,181,0
377,"Magie curative améliorée",6826,False,40,181,85,0,0,181,0
378,"Zoe amélioré",6458,False,40,181,88,0,-300,181,0
379,"Jauge des âmes",6401,False,39,180,50,0,0,180,0
380,"Actions améliorées",6801,False,39,180,60,0,0,180,0
381,"Avatar amélioré",6403,False,39,180,70,0,0,180,0
382,"Portail infernal amélioré",6404,False,39,180,74,0,0,180,0
383,"Tranchage animique et Faux animique améliorés",6405,False,39,180,78,0,2,180,0
384,"Jauge du linceul",6406,False,39,180,80,69614,0,180,0
385,"Blason arcanique amélioré",6407,False,39,180,84,0,0,180,0
386,"Âme du néant",6408,False,39,180,86,0,0,180,0
387,"Cercle arcanique amélioré",6409,False,39,180,88,0,0,180,0
388,"Calme intérieur",6988,False,8,9,11,0,0,9,0
389,"Calme intérieur",6988,False,9,10,11,0,0,10,0
390,"Calme intérieur",6988,False,10,11,11,0,0,11,0
391,"Calme intérieur",6988,False,11,12,11,0,0,12,0
392,"Calme intérieur",6988,False,12,13,11,0,0,13,0
393,"Calme intérieur",6988,False,13,14,11,0,0,14,0
394,"Calme intérieur",6988,False,14,15,11,0,0,15,0
395,"Calme intérieur",6988,False,15,16,11,0,0,16,0
396,"Maîtrise de Travail prudent",6989,False,8,9,82,0,0,9,0
397,"Maîtrise de Travail prudent",6989,False,9,10,82,0,0,10,0
398,"Maîtrise de Travail prudent",6989,False,10,11,82,0,0,11,0
399,"Maîtrise de Travail prudent",6989,False,11,12,82,0,0,12,0
400,"Maîtrise de Travail prudent",6989,False,12,13,82,0,0,13,0
401,"Maîtrise de Travail prudent",6989,False,13,14,82,0,0,14,0
402,"Maîtrise de Travail prudent",6989,False,14,15,82,0,0,15,0
403,"Maîtrise de Travail prudent",6989,False,15,16,82,0,0,16,0
404,"Maîtrise de Travail préparatoire",6990,False,8,9,86,0,0,9,0
405,"Maîtrise de Travail préparatoire",6991,False,9,10,86,0,0,10,0
406,"Maîtrise de Travail préparatoire",6992,False,10,11,86,0,0,11,0
407,"Maîtrise de Travail préparatoire",6993,False,11,12,86,0,0,12,0
408,"Maîtrise de Travail préparatoire",6994,False,12,13,86,0,0,13,0
409,"Maîtrise de Travail préparatoire",6995,False,13,14,86,0,0,14,0
410,"Maîtrise de Travail préparatoire",6996,False,14,15,86,0,0,15,0
411,"Maîtrise de Travail préparatoire",6997,False,15,16,86,0,0,16,0
412,"Maîtrise de Schiltron",5218,False,19,20,82,0,0,20,0
413,"Intervention améliorée",5219,False,19,20,82,0,0,20,0
414,"Maîtrise de la magie divine II",5220,False,19,20,84,0,0,20,0
415,"Maîtrise d'Esprits intérieurs",5221,False,19,20,86,0,0,20,0
416,"Voile divin amélioré",5222,False,19,20,88,0,0,20,0
417,"Débarrassage amélioré",5266,False,21,22,76,0,0,22,0
