key,0,1,2
24,86914,"Si vous retrouvez votre forme d'origine...","Une fois le temps imparti écoulé, ou si vous quittez la zone actuelle, vous perdrez l'effet <hex:024804F201FA03><hex:024904F201FB03>Transformation<hex:0249020103><hex:0248020103> et ne pourrez plus accomplir votre objectif.<hex:02100103>En retournant à votre point de départ, vous pouvez soit prolonger la durée de l'effet, soit demander à vous transformer de nouveau si nécessaire."
25,86915,"Déguisez-vous pour accomplir votre objectif<hex:021D0103>!","Certaines quêtes nécessitent de changer de tenue pour accomplir votre objectif. <hex:02100103>Une fois votre nouveau costume enfilé, vous bénéficiez de l'effet <hex:024804F201FA03><hex:024904F201FB03>Déguisement<hex:0249020103><hex:0248020103> pendant un temps imparti."
26,86916,"Si vous perdez votre déguisement...","Une fois le temps imparti écoulé, ou si vous quittez la zone actuelle, vous perdrez l'effet <hex:024804F201FA03><hex:024904F201FB03>Déguisement<hex:0249020103><hex:0248020103> et ne pourrez plus accomplir votre objectif.<hex:02100103>En retournant à votre point de départ, vous pouvez soit prolonger la durée de l'effet, soit demander à vous changer de nouveau si nécessaire."
27,86917,"Escortez un personnage jusqu'à l'endroit indiqué<hex:021D0103>!","Lors de certaines quêtes, vous êtes amené<hex:020808E905FF02>e<hex:FF01><hex:03> à escorter d'autres personnages.<hex:02100103>Pour atteindre votre objectif, vous devez faire en sorte de ne pas trop vous éloigner, tout en vous défendant contre les attaques ennemies.<hex:02100103>Lorsqu'un personnage qui vous accompagne vous perd de vue ou qu'il encaisse une attaque, il arrête de se déplacer.<hex:02100103>Essayez donc de vous débarrasser au plus vite des ennemis afin de pouvoir emmener votre cible jusqu'à bon port."
28,86918,"Si vous n'êtes plus accompagné<hex:020808E905FF02>e<hex:FF01><hex:03>...","Votre mission se soldera par un échec si les PV du personnage que vous escortez tombent à 0, si vous vous retrouvez trop éloigné<hex:020808E905FF02>e<hex:FF01><hex:03>, ou encore si vous quittez la zone.<hex:02100103>Le cas échéant, vous pouvez retourner au point de départ et réessayer."
29,86919,"Cumuler 100 PT","Voici comment réaliser un exemple de combo instinctif avec votre cu sith.<hex:02100103><hex:02100103>Tout d'abord, vous et votre cu sith devez cumuler chacun au moins 100 PT. Le dresseur cumule des PT en réalisant des combos de techniques d'arme (hors combos instinctifs). Les bêtes cumulent des PT en effectuant des attaques automatiques."
30,86920,"Enchaîner les techniques instinctives","Une fois que vous et votre cu sith disposez chacun d'au moins 100 PT, utilisez <hex:024804F201FA03><hex:024904F201FB03>Assaut<hex:0249020103><hex:0248020103> de votre cu sith.<hex:02100103>Utilisez ensuite <hex:024804F201FA03><hex:024904F201FB03>Hache avalanche<hex:0249020103><hex:0248020103> dans un délai de 7 secondes.<hex:02100103><hex:02100103>Cela aura pour conséquence de déclencher <hex:024804F201FA03><hex:024904F201FB03>Combo instinctif I - Féroce<hex:0249020103><hex:0248020103>."
31,86920,"À retenir","Un combo instinctif est un enchaînement réalisé con<hex:02160103>join<hex:02160103>te<hex:02160103>ment par le dresseur et sa bête.<hex:02100103><hex:02100103>L'un et l'autre dépensent leurs PT pour effectuer des techniques instinctives, ce qui déclenche le combo et inflige des dégâts sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>res à l'ennemi.<hex:02100103><hex:02100103>Ceci est valable peu importe la technique utilisée en premier (celle du dresseur ou celle de la bête), du moment que la suivante est utilisée dans un délai de 7 secondes."
32,86920,"Réinitialiser l'inimitié d'un mannequin","Pour réinitialiser l'inimitié d'un mannequin d'en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment, ciblez-le, ouvrez le sous-menu de l'élément d'ATH “Cible” et choisissez “Réinitialiser l'inimitié du mannequin”."
33,86919,"Cumuler 100 PT","Voici comment réaliser un exemple de combo instinctif II avec votre cu sith.<hex:02100103><hex:02100103>Comme pour un combo instinctif I, vous et votre cu sith devez d'abord cumuler chacun au moins 100 PT."
34,86921,"Réaliser un assaut létal","Une fois que vous et votre cu sith disposez chacun d'au moins 100 PT, utilisez <hex:024804F201FA03><hex:024904F201FB03>Assaut<hex:0249020103><hex:0248020103> de votre cu sith.<hex:02100103>Utilisez ensuite <hex:024804F201FA03><hex:024904F201FB03>Hache mistral<hex:0249020103><hex:0248020103> dans un délai de 7 secondes.<hex:02100103><hex:02100103>Cela aura pour conséquence de déclencher <hex:024804F201FA03><hex:024904F201FB03>Combo instinctif II - Assaut létal<hex:0249020103><hex:0248020103>."
35,86924,"Connaître les types","Les techniques instinctives des dresseurs ainsi que des bêtes possèdent chacune un type parmi les quatre suivants<hex:021D0103>: aérien, féroce, robuste, arcanique.<hex:02100103><hex:02100103>Les types jouent un rôle central dans la réalisation des combos instinctifs avancés, et il est donc important de les connaître.<hex:02100103><hex:02100103>Le type d'une technique instinctive peut être deviné à la couleur de son icone, ou vérifié dans sa description."
36,86922,"Jouer avec les types","Il existe deux formes de combo instinctif II<hex:021D0103>: <hex:024804F201FA03><hex:024904F201FB03>Assaut létal<hex:0249020103><hex:0248020103> et <hex:024804F201FA03><hex:024904F201FB03>Assaut vital<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Pour réaliser <hex:024804F201FA03><hex:024904F201FB03>Assaut létal<hex:0249020103><hex:0248020103>, enchaînez les techniques instinctives dans l'un des ordres de types suivants<hex:021D0103>:<hex:02100103>Féroce → Robuste<hex:02100103>Arcanique → Aérien<hex:02100103><hex:02100103>Par exemple, <hex:024804F201FA03><hex:024904F201FB03>Assaut<hex:0249020103><hex:0248020103> de votre cu sith (féroce), suivi de <hex:024804F201FA03><hex:024904F201FB03>Hache mistral<hex:0249020103><hex:0248020103> (robuste)."
37,86923,"Jouer avec les types (suite)","Pour réaliser <hex:024804F201FA03><hex:024904F201FB03>Assaut vital<hex:0249020103><hex:0248020103>, enchaînez les techniques instinctives dans l'un des ordres de types suivants<hex:021D0103>:<hex:02100103>Aérien → Féroce<hex:02100103>Robuste → Arcanique<hex:02100103><hex:02100103>Ceci est valable peu importe la technique utilisée en premier (celle du dresseur ou celle de la bête), du moment que l'ordre de types est respecté.<hex:02100103><hex:02100103>Par exemple, vous pouvez utiliser <hex:024804F201FA03><hex:024904F201FB03>Hache rafale<hex:0249020103><hex:0248020103> (aérien), suivie d'<hex:024804F201FA03><hex:024904F201FB03>Assaut<hex:0249020103><hex:0248020103> de votre cu sith (féroce)."
38,86925,"Cumuler des degrés d'Instinct maître","Voici comment réaliser un exemple de combo instinctif III avec votre cu sith.<hex:02100103><hex:02100103>La première étape est de cumuler 3 degrés d'<hex:024804F201FA03><hex:024904F201FB03>Instinct maître<hex:0249020103><hex:0248020103>.<hex:02100103>L'<hex:024804F201FA03><hex:024904F201FB03>Instinct maître<hex:0249020103><hex:0248020103> augmente le potentiel de <hex:024804F201FA03><hex:024904F201FB03>Poussée d'énergie<hex:0249020103><hex:0248020103>. Avec 3 degrés, l'utilisation de cette action amènera vos PT à 250.<hex:02100103><hex:02100103>Pour cumuler des degrés d'<hex:024804F201FA03><hex:024904F201FB03>Instinct maître<hex:0249020103><hex:0248020103>, enchaînez les techniques instinctives en respectant l'ordre suivant<hex:021D0103>:<hex:02100103>technique du cu sith → technique du dresseur.<hex:02100103>Vous pourrez réaliser au passage des combos instinctifs I et II."
39,86921,"Réaliser un assaut létal","Une fois que vous aurez cumulé 3 degrés d'<hex:024804F201FA03><hex:024904F201FB03>Instinct maître<hex:0249020103><hex:0248020103>, vous pourrez passer à la seconde étape<hex:021D0103>: réaliser un assaut létal.<hex:02100103><hex:02100103>Utilisez <hex:024804F201FA03><hex:024904F201FB03>Assaut<hex:0249020103><hex:0248020103> de votre cu sith, suivi de <hex:024804F201FA03><hex:024904F201FB03>Hache mistral<hex:0249020103><hex:0248020103> pour déclencher <hex:024804F201FA03><hex:024904F201FB03>Combo instinctif II - Assaut létal<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>À partir de là, vous aurez 7 secondes pour accomplir toutes les étapes restantes."
40,86926,"Utiliser Poussée d'énergie","Avec 3 degrés d'<hex:024804F201FA03><hex:024904F201FB03>Instinct maître<hex:0249020103><hex:0248020103>, utilisez <hex:024804F201FA03><hex:024904F201FB03>Poussée d'énergie<hex:0249020103><hex:0248020103> pour amener vos PT à 250.<hex:02100103><hex:02100103>Lorsque les PT du dresseur sont à 250, ses quatre techniques instinctives sont remplacées par des techniques de type vital ou létal."
41,86927,"Terminer le combo","La dernière étape consiste à utiliser une technique instinctive de type contraire à l'assaut létal précédemment réalisé.<hex:02100103><hex:02100103>Utilisez une de vos nouvelles actions de type vital, <hex:024804F201FA03><hex:024904F201FB03>Rage brutale<hex:0249020103><hex:0248020103> ou <hex:024804F201FA03><hex:024904F201FB03>Montée-descente<hex:0249020103><hex:0248020103>, pour déclencher <hex:024804F201FA03><hex:024904F201FB03>Combo instinctif III - Marche de l'univers<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Souvenez-vous que cette dernière étape devra être accomplie dans un délai de 7 secondes à partir du déclenchement de l'assaut létal."
42,86927,"Pour résumer","1. Cumulez trois degrés d'<hex:024804F201FA03><hex:024904F201FB03>Instinct maître<hex:0249020103><hex:0248020103>.<hex:02100103>2. Réalisez un combo instinctif II.<hex:02100103>3. Utilisez <hex:024804F201FA03><hex:024904F201FB03>Poussée d'énergie<hex:0249020103><hex:0248020103> pour amener vos PT à 250, et avoir accès aux techniques vitales et létales.<hex:02100103>4. Utilisez une technique instinctive de type contraire au combo instinctif II.<hex:02100103><hex:02100103>Prêtez attention aux icones pour vous faciliter la tâche."
43,86927,"À retenir","Les combos instinctifs III sont les enchaînements les plus avancés qui soient, car ils exigent de jongler habilement entre les types vital et létal.<hex:02100103><hex:02100103>Le jeu en vaut la chandelle, <hex:024804F201FA03><hex:024904F201FB03>Marche de l'univers<hex:0249020103><hex:0248020103> étant la technique de dresseur qui inflige le plus de dégâts sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>res. Essayez donc de l'utiliser contre les ennemis les plus coriaces."
