key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1063,"Nitowikwe",6,90,255,70775,0,2,False,0,0,True,True,True,True,True,True,True,True
1064,"Expert - tome 12",1,100,255,0,0,87,True,14,0,True,True,True,True,True,True,True,True
1065,"Quêtes yok huy",5,90,255,70866,5,4,False,0,0,True,True,True,True,True,True,True,True
1066,"[翻訳不要] 検索対象外カテゴリ",0,255,255,0,0,0,False,0,0,True,True,True,True,True,True,True,True
1067,"Tiisol Ja",6,90,255,70996,0,1,False,0,0,True,True,True,True,True,True,True,True
1068,"",0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False
2000,"Coerthas",10,255,50,0,0,12,False,0,0,True,True,True,True,True,True,True,True
2001,"Dravania",10,255,50,0,0,11,False,0,0,True,True,True,True,True,True,True,True
2002,"Abalathia",10,255,50,0,0,10,False,0,0,True,True,True,True,True,True,True,True
2003,"Gyr Abania",10,255,60,0,0,9,False,0,0,True,True,True,True,True,True,True,True
2004,"Othard",10,255,60,0,0,8,False,0,0,True,True,True,True,True,True,True,True
2005,"Norvrandt",10,255,70,0,0,7,False,0,0,True,True,True,True,True,True,True,True
2006,"Azurée",11,255,1,74,0,3,False,0,0,True,True,True,True,True,True,True,True
2007,"Outils de Cielacier",11,255,80,69384,0,2,False,0,0,True,True,True,True,True,True,True,True
2008,"50-70",9,255,50,67631,0,4,False,0,0,True,True,True,True,True,True,True,True
2009,"71-80",9,255,70,67631,0,3,False,0,0,True,True,True,True,True,True,True,True
2010,"Mers du N./Ilsabard",10,255,80,0,0,6,False,0,0,True,True,True,True,True,True,True,True
2011,"Espace intersidéral",10,255,80,69932,0,5,False,0,0,True,True,True,True,True,True,True,True
2012,"Ancien monde",10,255,80,69956,0,4,False,0,0,True,True,True,True,True,True,True,True
2013,"81-90",9,255,80,67631,0,2,False,0,0,True,True,True,True,True,True,True,True
2014,"Outils des merveilles",11,255,90,70266,0,1,False,0,0,True,True,True,True,True,True,True,True
2015,"Yok Tural",10,255,90,0,0,3,False,0,0,True,True,True,True,True,True,True,True
2016,"Xak Tural",10,255,90,0,0,2,False,0,0,True,True,True,True,True,True,True,True
2017,"Alexandrie",10,255,90,70462,0,1,False,0,0,True,True,True,True,True,True,True,True
2018,"91-100",9,255,90,67631,0,1,False,0,0,True,True,True,True,True,True,True,True
2019,"",0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False
