key,0,1,2,3,4,5
142,0,0,0,"Raen","","Cette ethnie aoranne se distingue par ses écailles
blanches aux reflets clairs. Ayant hérité des carac-
téristiques d'un ancêtre légendaire commun appelé
le ""Père de l'Aube"", les Raen préfèrent vivre dans
le calme et se montrent très patients. Bien que
leurs terres se situent originellement dans les
profondes vallées de lointaines contrées orientales,
nombreux sont ceux qui ont récemment choisi de
traverser les mers en quête d'aventure en Éorzéa."
143,0,0,0,"","",""
144,0,0,0,"Xaela","","Ces Ao Ra ont la particularité d'avoir des écailles
noires aux reflets sombres. Ayant hérité du carac-
tère de l'ancêtre légendaire de leur espèce qu'est
la ""Mère du Crépuscule"", les Xaela montrent un
grand intérêt pour les faits d'armes et sont de
nature belliqueuse. Nomades, ils se déplacent
en petits groupes, généralement centrés sur des
liens familiaux. Ce mode de vie a conduit certains
d'entre eux en Éorzéa."
145,0,0,0,"","",""
146,0,0,0,"","",""
147,0,0,0,"","",""
148,0,0,0,"","",""
149,0,0,0,"","",""
150,0,0,0,"","",""
151,0,0,0,"","",""
152,0,0,0,"Personnalisée","",""
153,0,0,0,"","",""
154,0,0,0,"Halone","",""
155,0,0,0,"La Conquérante","",""
156,0,0,0,"Menphina","",""
157,0,0,0,"La Bien-aimante","",""
158,0,0,0,"Thaliak","",""
159,0,0,0,"L'Érudit","",""
160,0,0,0,"Nymeia","",""
161,0,0,0,"La Fileuse","",""
162,0,0,0,"Llymlaen","",""
163,0,0,0,"La Navigatrice","",""
164,0,0,0,"Oschon","",""
165,0,0,0,"Le Vagabond","",""
166,0,0,0,"Byregot","",""
167,0,0,0,"L'Artisan","",""
168,0,0,0,"Rhalgr","",""
169,0,0,0,"Le Destructeur","",""
170,0,0,0,"Azeyma","",""
171,0,0,0,"La Gardienne","",""
172,0,0,0,"Nald'thal","",""
173,0,0,0,"Les Marchands","",""
174,0,0,0,"Nophica","",""
175,0,0,0,"La Mère","",""
176,0,0,0,"Althyk","",""
177,0,0,0,"Le Contemplateur","",""
178,0,230904,0,"Gladiateur"," ","De la dague à l'épée en passant par le sabre, les gladiateurs 
maîtrisent une grande variété d'armes blanches. Leur style,
défensif et principalement inspiré de techniques utilisées
lors de ""combats-spectacles"", consiste à dévier habilement
de leur bouclier les attaques avant de pourfendre leurs
adversaires d'un coup précis et puissant. Dans les batailles
en groupe, leur rôle est de créer une brèche dans les lignes
ennemies tout en servant de rempart à leurs alliés.

Job correspondant : paladin
Cité de départ : Ul'dah"
179,0,0,0,"","",""
180,0,230905,0,"Pugiliste"," ","Ces combattants se servent de techniques d'attaque ancestrales. 
Déjà redoutables à mains nues grâce à leur entraînement
rigoureux, ils voient leur puissance de destruction décuplée
lorsqu'ils s'équipent d'armes de corps à corps. Leur préférence
pour les armures légères peut laisser à penser qu'ils sont
sans défense, mais ils profitent de cette aisance de
mouvement et de leur vitesse pour surprendre leurs
adversaires et placer des contres assassins.

Job correspondant : moine
Cité de départ : Ul'dah"
181,0,0,0,"","",""
182,0,230906,0,"Maraudeur"," ","Les maraudeurs sont souvent assimilés à des brigands, car
leur arme de prédilection, la grande hache, est aussi celle
des pirates. Il est vrai que leur façon d'assener furieusement
les coups ne fait que renforcer cette image, mais leur
principale force est certainement leur faculté à garder leur
sang-froid même au cœur de la mêlée. Nombre d'entre eux se
sont distingués au cours de l'Histoire, que ce soit lors de guerres 
entre cités ou pour avoir vaincu des créatures redoutables.

Job correspondant : guerrier
Cité de départ : Limsa Lominsa"
183,0,0,0,"","",""
184,0,230907,0,"Maître d'hast"," ","La lance est restée l'arme de prédilection des soldats de
longues années durant, notamment sous l'influence des
redoutables troupes de piquiers d'Ala Mhigo. Depuis, les
maîtres d'hast ont etoffé leur arsenal et leurs techniques.
Si le maniement de ces armes demande une habileté que
confère seul un long entraînement, les combattants
les plus expérimentés sont capables d'asséner des
coups dévastateurs à une vitesse prodigieuse.

Job correspondant : chevalier dragon
Cité de départ : Gridania"
185,0,0,0,"","",""
186,0,230908,0,"Archer"," ","Ces spécialistes du combat à distance sont capables d'adapter
leurs techniques de tir en fonction des arcs qu'ils utilisent.
Les plus communs en Éorzéa sont l'arc long des soldats élézens
et l'arc court des chasseurs miqo'tes. La compréhension
des spécificités des armes et la faculté de se positionner
correctement sont deux qualités primordiales pour devenir
un bon archer. Les pratiquants les plus expérimentés peuvent
faire pleuvoir des salves de flèches sur leurs ennemis.

Job correspondant : barde
Cité de départ : Gridania"
187,0,0,0,"","",""
188,0,230909,0,"Élémentaliste"," ","Grâce à leur parfaite connaissance de la nature, les
élémentalistes sont capables de tirer l'éther présent
dans leur environnement et de le convertir en une
puissante énergie qu'ils utilisent pour alimenter
leur magie. Les pratiquants de cette discipline étant
particulièrement versés dans les sorts de guérison
et de renfort, ils sont généralement très sollicités
par les groupes d'aventuriers qui partent en mission.

Job correspondant : mage blanc
Cité de départ : Gridania"
189,0,0,0,"","",""
190,0,230910,0,"Occultiste"," ","Par une étude poussée de leur moi profond, les occultistes
deviennent capables de ressentir l'éther présent dans leur
corps et de le contrôler à leur guise. Afin d'extraire et
convertir cette énergie, ils utilisent des armes spécialement
conçues dans ce but. Il s'agit généralement de sceptres et
de bâtons sertis d'une pierre naturelle imprégnée de
pouvoirs magiques. Les sorts qu'ils lancent sont si puissants
qu'ils peuvent facilement renverser l'issue d'un combat.

Job correspondant : mage noir
Cité de départ : Ul'dah"
191,0,0,0,"","",""
192,0,230929,0,"Arcaniste"," ","Les adeptes de cette discipline utilisent une forme de magie
dérivée de l'arithmétique, une science qui est apparue et
s'est développée dans les îles méridionales. Ils tirent leur
pouvoir de pentacles qu'ils consignent consciencieusement
dans leurs grimoires. Ces diagrammes mystiques canalisent
l'éther de leurs corps, leur permettant ainsi de lancer une
multitude de sorts. Ils sont également capables d'invoquer
pour les servir un familier appelé Carbuncle.

Jobs correspondants : invocateur, érudit (soigneur)
Cité de départ : Limsa Lominsa"
193,0,0,0,"","",""
194,0,0,0,"","",""
195,0,0,0,"","",""
196,0,0,0,"","",""
197,0,0,0,"","",""
198,0,0,0,"","",""
199,0,0,0,"","",""
200,0,0,0,"Préréglés","",""
201,0,0,0,"Taille","",""
202,0,0,0,"Couleur de peau","",""
203,0,0,0,"Voix","",""
204,0,0,0,"Musculature","",""
205,0,0,0,"","",""
206,0,0,0,"","",""
207,0,0,0,"Musculature","",""
208,0,0,0,"","",""
209,0,0,0,"Tour de poitrine","",""
210,0,0,0,"Taille des oreilles","",""
211,0,0,0,"Forme des oreilles","",""
212,0,0,0,"","",""
213,0,0,0,"Taille des oreilles","",""
214,0,0,0,"Forme des oreilles","",""
215,0,0,0,"Tour de poitrine","",""
216,0,0,0,"Taille des oreilles","",""
217,0,0,0,"Forme des oreilles","",""
218,0,0,0,"","",""
219,0,0,0,"Taille des oreilles","",""
220,0,0,0,"Forme des oreilles","",""
221,0,0,0,"Tour de poitrine","",""
222,0,0,0,"Taille de la queue","",""
223,0,0,0,"Forme de la queue","",""
224,0,0,0,"","",""
225,0,0,0,"Taille de la queue","",""
226,0,0,0,"Forme de la queue","",""
227,0,0,0,"Tour de poitrine","",""
228,0,0,0,"Musculature","",""
229,0,0,0,"","",""
230,0,0,0,"","",""
231,0,0,0,"Musculature","",""
232,0,0,0,"","",""
233,0,0,0,"Tour de poitrine","",""
234,0,0,0,"Coupe de cheveux","",""
235,0,0,0,"Caractéristiques des cheveux","",""
236,0,0,0,"Couleur des cheveux","",""
237,0,0,0,"Reflets","",""
238,0,0,0,"Visage","",""
239,0,0,0,"Caractéristiques du visage","",""
240,0,0,0,"Couleur des ca<hex:02160103>rac<hex:02160103>té<hex:02160103>ris<hex:02160103>ti<hex:02160103>ques du visage","",""
241,0,0,0,"Mâchoire","",""
242,0,0,0,"Sourcils","",""
243,0,0,0,"Forme des yeux","",""
244,0,0,0,"Iris","",""
245,0,0,0,"Couleur des yeux","",""
246,0,0,0,"Nez","",""
247,0,0,0,"Bouche","",""
248,0,0,0,"Couleur des lèvres","",""
249,0,0,0,"Maquillage","",""
250,0,0,0,"Couleur du maquillage","",""
251,0,0,0,"Confirmer","",""
252,0,0,0,"Visage","",""
253,0,0,0,"Taille de la queue","",""
254,0,0,0,"Forme de la queue","",""
255,0,0,0,"","",""
256,0,0,0,"Taille de la queue","",""
257,0,0,0,"Forme de la queue","",""
258,0,0,0,"Tour de poitrine","",""
259,0,0,0,"","",""
260,0,0,0,"","",""
261,0,0,0,"","",""
262,0,0,0,"","",""
263,0,0,0,"","",""
264,0,0,0,"","",""
265,0,0,0,"Petite","",""
266,0,0,0,"Petite","",""
267,0,0,0,"Moyenne","",""
268,0,0,0,"Grande","",""
269,0,0,0,"Grande","",""
270,0,0,0,"Environ <hex:022003E80203>,<hex:022003E80303> cm","",""
271,0,0,0,"","",""
272,0,0,0,"","",""
273,0,0,0,"","",""
274,0,0,0,"","",""
275,0,0,0,"Type 1","",""
276,0,0,0,"Type 2","",""
277,0,0,0,"Type 3","",""
278,0,0,0,"Type 4","",""
279,0,0,0,"Type 5","",""
280,0,0,0,"Type 6","",""
281,0,0,0,"Type 7","",""
282,0,0,0,"Type 8","",""
283,0,0,0,"Type 9","",""
284,0,0,0,"Type 10","",""
