key,0,1,2,3,4,5,6
34,537,2,7,68089,152,73834,"Un Hyur de la Confédération, fier pirate de la Mer de Rubis"
35,361,2,11,68702,91,73835,"Un Hyur héroïque, toujours entouré de quatre animaux sacrés"
36,360,2,8,68610,91,73836,"Un Hyur très turbulent, qui joue le rôle d'un ambassadeur plénipotentiaire"
37,478,2,9,68717,132,73837,"Un puissant Garlemaldais ayant vaincu de nombreux Asciens"
38,479,2,12,68725,132,73838,"Une Ao Ra très érudite ayant un statut de Preux"
39,480,2,98,68089,132,73839,"Un Hyur fier de ses aptitudes en combat, qui porte le rouge à merveille"
40,481,2,99,68089,132,73840,"Un Hyur équipé d'un katana, qui porte le rouge à merveille"
41,362,3,0,69190,91,73841,"Une Miqo'te très instruite, se déclarant sorcière"
42,364,3,1,69190,91,73842,"Un Élézen laconique capable de lire dans les étoiles"
43,363,3,2,69190,91,73843,"Un pistosabreur hyur qui ne manque pas de courage"
44,365,3,3,69190,91,73844,"Une Hyure aux prunelles azurées et au destin dramatique"
45,473,3,5,69552,132,73845,"Un Hyur à la tête de pirates en tant que capitaine remplaçant"
46,474,3,7,69487,132,73846,"Un Hyur connu comme dresseur d'exception"
47,475,3,8,69620,132,73847,"Une Lalafelle orgueilleuse venant d'une famille de dresseurs renommée"
48,476,3,6,69568,132,73848,"Un Garlemaldais dévoué, général de l'Empire"
49,477,3,99,69190,132,73849,"Un Hyur qui porte le noir à merveille"
50,464,4,0,70000,132,73850,"Un Élézen membre du Conseil de Sharlayan"
51,469,4,1,70000,132,73851,"Une Élézenne d'une grande bonté, dirigeant le Comité"
52,470,4,2,70000,132,73852,"Un Garlemaldais qui cherche à reconstruire sa patrie"
53,471,4,3,70000,132,73853,"Un Viéra parcourant le monde à la recherche d'objets précis"
54,509,4,7,70269,142,73854,"Un Hyur amateur d'antiquités orientales"
55,510,4,8,70199,142,73855,"Une Miqo'te portant en elle l'âme d'un ancien mage"
56,538,4,4,70286,152,73856,"Un pantin de taille adulte, animé par un dragon à la recherche de sa sœur"
57,539,4,9,70336,152,73857,"Le double presque parfait d'un gentilhomme détective, très doué pour les mathématiques"
58,472,4,99,70000,132,73858,"Un Hyur à qui l'aube va à merveille"
59,570,5,0,70495,164,73859,"Une Hrothgar qui est devenue Aurarque de la Force après avoir découvert la cité d'or"
60,571,5,1,70495,164,73860,"Un Miqo'te toujours prêt à aider sa sœur adorée et qui est devenu Aurarque de la Raison"
61,572,5,99,70495,164,73861,"Un Hyur qui porte le doré à merveille"
62,573,5,2,70495,164,73862,"Une Lalafelle à l'âme d'artiste qui a renoué avec ses origines"
63,574,4,6,70328,164,73863,"Un Hyur qui poursuit son voyage pour honorer les Douze"
64,575,4,5,70286,164,73864,"Une semi-créature du néant armée d'une faux"
65,576,3,4,69190,164,73865,"Un Hrothgar qui affectionne sa forêt ombragée et une certaine sorcière"
66,577,2,13,68725,164,73866,"Un Garlemaldais métis, héros de l'ombre"
67,578,2,14,68725,164,73867,"Une Garlemaldaise métisse, sœur de héros"
68,579,2,15,68725,164,73868,"Un Garlemaldais, directeur de la Compagnie des Majestueux"
69,582,5,3,70976,176,73869,"鮮烈なる猫魂でセコンドも務めた、変革の立役者"
70,583,5,6,70976,176,73870,"文武両道ハイブリッド闘士の、次世代魔女"
71,584,5,7,70976,176,73871,"ダンスフロアを緑に染める、パーティー野郎"
72,585,5,4,70976,176,73872,"劇毒の愛を振りまく、みんなのアイドル"
73,586,5,9,70976,176,73873,"比類なき斬撃を繰り出す、孤高の善玉闘士"
74,587,5,5,70976,176,73874,"懲りない反則王にして、不死身の悪役闘士"
75,588,5,8,70976,176,73875,"リングをアトリエにする、芸術家闘士"
76,589,5,11,70976,176,73876,"水を纏う饒舌で狡猾な、温度差兄弟の兄"
77,590,5,12,70976,176,73877,"炎を纏う寡黙で愚鈍な、温度差兄弟の弟"
78,591,5,10,70976,176,73878,"血も滴る恐るべき、魔性の処刑人"
79,592,5,13,70976,176,73879,"至天の座に君臨した、すべてを制する圧政者"
80,593,5,14,70976,176,73880,"闘技ショーを盛り上げる、言葉巧みな実況者"
81,594,2,10,68721,176,73881,"民衆派として革新の信念を貫く、ガレアンの男性"
82,595,1,8,67740,176,73882,"空賊を率い、好敵手を追う勝気なヒューランの女性"
83,596,0,6,0,176,73883,"茶房を営む、しっかり者のエレゼンの女性"
84,597,0,7,0,176,73884,"酒場のマスターを務める、快活なヒューランの男性"
85,598,0,8,0,176,73885,"ラウンジを切り盛りする、大らかなララフェルの女性"
