key,0,1,2,3,4,5,6,7,8,9,10
16,9,0,0,-1,2007596,0,8,"Rassembler des cristaux de glace surchargés","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Rendez-vous sur le secteur indiqué pour récolter des cristaux surchargés.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
17,9,0,0,-1,2007598,0,8,"Rassembler des cristaux de vent surchargés","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Rendez-vous sur le secteur indiqué pour récolter des cristaux surchargés.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
18,9,0,0,-1,2007593,0,8,"Rassembler des cristaux de foudre surchargés","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Rendez-vous sur le secteur indiqué pour récolter des cristaux surchargés.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
19,9,0,0,-1,2007594,1,10,"Rassembler des cristaux de feu surchargés","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Rendez-vous sur le secteur suivant pour rassembler davantage de ressources.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
20,9,0,0,-1,2007597,1,10,"Rassembler des cristaux d'eau surchargés","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Rendez-vous sur le secteur suivant pour rassembler davantage de ressources.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
21,9,0,0,-1,2007595,1,10,"Rassembler des cristaux de terre surchargés","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Rendez-vous sur le secteur suivant pour rassembler davantage de ressources.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
22,9,0,0,-1,2007596,1,10,"Rassembler des cristaux de glace surchargés","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Rendez-vous sur le secteur suivant pour rassembler davantage de ressources.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
23,9,0,0,-1,2007598,1,10,"Rassembler des cristaux de vent surchargés","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Rendez-vous sur le secteur suivant pour rassembler davantage de ressources.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
24,9,0,0,-1,2007593,1,10,"Rassembler des cristaux de foudre surchargés","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Rendez-vous sur le secteur suivant pour rassembler davantage de ressources.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
25,2,0,0,-1,0,0,0,"Apporter les ressources au pilote des Haillenarte, sur La Bonté","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Veuillez apporter les ressources récoltées à notre pilote qui se trouve sur La Bonté.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion<hex:021D0103>! Vous pouvez venir recevoir votre récompense à bord de La Bonté."
26,4,0,5,-1,0,0,0,"Attirer des coquargents grâce à un piège olfactif puis les vaincre pour obtenir leurs glandes","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'échan<hex:02160103>til<hex:02160103>lons pour étudier les espèces vivant dans l'archipel. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leurs glandes.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
27,4,0,5,-1,0,0,0,"Attirer des nix du firmament grâce à un piège olfactif puis les vaincre pour obtenir leurs glandes","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'échan<hex:02160103>til<hex:02160103>lons pour étudier les espèces vivant dans l'archipel. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leurs glandes.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
28,4,0,5,-1,0,0,0,"Attirer des guêpes de mer rubis grâce à un piège olfactif puis les vaincre pour obtenir leurs glandes","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'échan<hex:02160103>til<hex:02160103>lons pour étudier les espèces vivant dans l'archipel. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leurs glandes.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
29,4,0,5,-1,0,0,0,"Attirer des gastornis arc-en-ciel grâce à un piège olfactif puis les vaincre pour obtenir leurs glandes","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'échan<hex:02160103>til<hex:02160103>lons pour étudier les espèces vivant dans l'archipel. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leurs glandes.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
30,4,0,5,-1,0,0,0,"Attirer des lunantishees grâce à un piège olfactif puis les vaincre pour obtenir leurs glandes","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'échan<hex:02160103>til<hex:02160103>lons pour étudier les espèces vivant dans l'archipel. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leurs glandes.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
31,4,0,5,-1,0,0,0,"Attirer des guêpes fouisseuses grâce à un piège olfactif puis les vaincre pour obtenir leurs glandes","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'échan<hex:02160103>til<hex:02160103>lons pour étudier les espèces vivant dans l'archipel. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leurs glandes.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
32,4,0,3,-1,0,0,0,"Attirer des diplocaulus grâce à un piège olfactif puis les vaincre pour obtenir leur squelette","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Nous avons besoin de plus d'échan<hex:02160103>til<hex:02160103>lons pour nos recherches. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leur squelette.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
33,4,0,3,-1,0,0,0,"Attirer des proceratosaurus grâce à un piège olfactif puis les vaincre pour obtenir leur squelette","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Nous avons besoin de plus d'échan<hex:02160103>til<hex:02160103>lons pour nos recherches. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leur squelette.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
34,4,0,3,-1,0,0,0,"Attirer des cœlophysis grâce à un piège olfactif puis les vaincre pour obtenir leur squelette","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Nous avons besoin de plus d'échan<hex:02160103>til<hex:02160103>lons pour nos recherches. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leur squelette.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
35,4,0,3,-1,0,0,0,"Attirer des zeuglodons grâce à un piège olfactif puis les vaincre pour obtenir leur squelette","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Nous avons besoin de plus d'échan<hex:02160103>til<hex:02160103>lons pour nos recherches. Veuillez attirer les cibles grâce à un piège olfactif puis les abattre pour prélever leur squelette.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
36,2,0,0,-1,0,0,0,"Apporter les échan<hex:02160103>til<hex:02160103>lons au pilote des Haillenarte,<hex:02100103>sur La Bonté","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Veuillez apporter les échan<hex:02160103>til<hex:02160103>lons récoltés à notre pilote qui se trouve sur La Bonté.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion<hex:021D0103>! Vous pouvez venir recevoir votre récompense à bord de La Bonté."
37,1,8,0,-1,0,0,0,"Abattre des coquargents","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'un œuf pour étudier les espèces primitives de l'archipel. Veuillez explorer les environs en attendant que des souris mire-œufs se montrent.",""
38,1,5,0,-1,0,0,0,"Abattre des hakulaqs tachetés","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'un œuf pour étudier les espèces primitives de l'archipel. Veuillez explorer les environs en attendant que des souris mire-œufs se montrent.",""
39,1,6,0,-1,0,0,0,"Abattre des chenilles des nuages","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'un œuf pour étudier les espèces primitives de l'archipel. Veuillez explorer les environs en attendant que des souris mire-œufs se montrent.",""
40,1,6,0,-1,0,0,0,"Abattre des tigres à dents de sabre","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'un œuf pour étudier les espèces primitives de l'archipel. Veuillez explorer les environs en attendant que des souris mire-œufs se montrent.",""
41,1,8,0,-1,0,0,0,"Abattre des sankchinnis intemporels","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'un œuf pour étudier les espèces primitives de l'archipel. Veuillez explorer les environs en attendant que des souris mire-œufs se montrent.",""
42,1,8,0,-1,0,0,0,"Abattre des ptérozards solaires","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'un œuf pour étudier les espèces primitives de l'archipel. Veuillez explorer les environs en attendant que des souris mire-œufs se montrent.",""
43,1,6,0,-1,0,0,0,"Abattre des guêpes fouisseuses","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin d'un œuf pour étudier les espèces primitives de l'archipel. Veuillez explorer les environs en attendant que des souris mire-œufs se montrent.",""
44,7,8,0,-1,0,0,0,"Abattre des souris mire-œufs","Ici le centre de commande de la maison Haillenarte. Présence des souris mire-œufs confirmée par nos éclaireurs.","Rendez-vous dans le secteur où les rongeurs ont été aperçus puis éliminez-les.",""
45,7,8,0,-1,0,0,0,"Abattre des souris mire-œufs","Ici le centre de commande de la maison Haillenarte. Présence des souris mire-œufs confirmée par nos éclaireurs.","Rendez-vous dans le secteur où les rongeurs ont été aperçus puis éliminez-les.",""
46,7,8,0,-1,0,0,0,"Abattre des souris mire-œufs","Ici le centre de commande de la maison Haillenarte. Présence des souris mire-œufs confirmée par nos éclaireurs.","Rendez-vous dans le secteur où les rongeurs ont été aperçus puis éliminez-les.",""
47,5,0,0,-1,2007782,15,2992,"Apporter l'œuf primitif à l'endroit indiqué","Ici le centre de commande de la maison Haillenarte. Une fois les rongeurs éliminés, localisez l'œuf primitif.","Lorsque vous aurez ramassé l'œuf primitif, il vous suffira de nous le livrer à l'endroit indiqué.",""
48,1,0,5,-1,0,0,0,"Éliminer des piège-nuages et obtenir leur pollen","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous avons besoin de matériaux pour préparer des pièges olfactifs. Localisez des piège-nuages puis abattez-les pour obtenir leur pollen.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
49,1,0,3,-1,0,0,0,"Éliminer des vers diluviens et obtenir leur foie","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Nous avons besoin d'autres matériaux pour préparer des pièges olfactifs. Localisez des vers diluviens puis abattez-les pour obtenir leur foie.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
50,2,0,0,-1,0,0,0,"Apporter les échan<hex:02160103>til<hex:02160103>lons au pilote des Haillenarte,<hex:02100103>sur La Bonté","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Veuillez apporter les échan<hex:02160103>til<hex:02160103>lons récoltés à notre pilote qui se trouve sur La Bonté.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion<hex:021D0103>! Vous pouvez venir recevoir votre récompense à bord de La Bonté."
51,3,0,0,-1,1,0,0,"Recevoir les potions de la part du pilote des Haillenarte, sur La Bonté","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous voulons ex<hex:02160103>pé<hex:02160103>ri<hex:02160103>men<hex:02160103>ter un nouveau produit affaiblissant sur les monstres de l'archipel.","Commencez par vous rendre à bord de La Bonté pour recevoir les potions de la part de notre pilote."
52,1,10,0,0,0,0,0,"Affaiblir des coquargents avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Affaiblissez des coquargents grâce à une potion anémiante puis abattez-les.","Nous laissons la méthode d'utilisation à votre discrétion. Assurez-vous cependant de constater l'effet du produit.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
53,1,8,0,0,0,0,0,"Affaiblir des chenilles des nuages avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Affaiblissez des chenilles des nuages grâce à une potion anémiante puis abattez-les.","Nous laissons la méthode d'utilisation à votre discrétion. Assurez-vous cependant de constater l'effet du produit.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
54,1,8,0,0,0,0,0,"Affaiblir des tigres à dents de sabre avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Affaiblissez des tigres à dents de sabre grâce à une potion anémiante puis abattez-les.","Nous laissons la méthode d'utilisation à votre discrétion. Assurez-vous cependant de constater l'effet du produit.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
55,1,10,0,0,0,0,0,"Affaiblir des sankchinnis intemporels avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Affaiblissez des sankchinnis intemporels grâce à une potion anémiante puis abattez-les.","Nous laissons la méthode d'utilisation à votre discrétion. Assurez-vous cependant de constater l'effet du produit.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
56,1,10,0,0,0,0,0,"Affaiblir des ptérozards solaires avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Affaiblissez des ptérozards solaires grâce à une potion anémiante puis abattez-les.","Nous laissons la méthode d'utilisation à votre discrétion. Assurez-vous cependant de constater l'effet du produit.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
57,1,4,0,0,0,0,0,"Affaiblir des endymions du Diadème avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Le produit doit être testé sur d'autres cibles pour que son efficacité soit confirmée. Affaiblissez des endymions du Diadème grâce à une potion anémiante puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
58,1,6,0,0,0,0,0,"Affaiblir des hakulaqs tachetés avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Le produit doit être testé sur d'autres cibles pour que son efficacité soit confirmée. Affaiblissez des hakulaqs tachetés grâce à une potion anémiante puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
59,1,4,0,0,0,0,0,"Affaiblir des pélicans couronnés avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Le produit doit être testé sur d'autres cibles pour que son efficacité soit confirmée. Affaiblissez des pélicans couronnés grâce à une potion anémiante puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
60,1,4,0,0,0,0,0,"Affaiblir des diplocaulus avec une potion anémiante puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Le produit doit être testé sur d'autres cibles pour que son efficacité soit confirmée. Affaiblissez des diplocaulus grâce à une potion anémiante puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
61,4,8,0,-1,0,0,0,"Attirer des mouches cornues avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous voulons que vous éliminiez les créatures qui mettent en danger nos équipes d'exploration. Activez le piège olfactif à l'endroit indiqué pour attirer des mouches cornues puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
62,4,8,0,-1,0,0,0,"Attirer des gigantopithèques avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous voulons que vous éliminiez les créatures qui mettent en danger nos équipes d'exploration. Activez le piège olfactif à l'endroit indiqué pour attirer des gigantopithèques puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
63,4,6,0,-1,0,0,0,"Attirer des tigres à dents de sabre avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous voulons que vous éliminiez les créatures qui mettent en danger nos équipes d'exploration. Activez le piège olfactif à l'endroit indiqué pour attirer des tigres à dents de sabre puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
64,4,6,0,-1,0,0,0,"Attirer des lions des nuages avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Position de votre aéronef confirmée sur nos radars. Bienvenue dans l'archipel du Diadème<hex:021D0103>!","Nous voulons que vous éliminiez les créatures qui mettent en danger nos équipes d'exploration. Activez le piège olfactif à l'endroit indiqué pour attirer des lions des nuages puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
65,4,5,0,-1,0,0,0,"Attirer des licornes du Diadème avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Nous voulons que vous éliminiez les créatures qui mettent en danger nos équipes d'exploration. Activez le piège olfactif à l'endroit indiqué pour attirer des licornes du Diadème puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
66,4,6,0,-1,0,0,0,"Attirer des marids du Diadème avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Première partie de la mission d'exploration terminée.","Nous voulons que vous éliminiez les créatures qui mettent en danger nos équipes d'exploration. Activez le piège olfactif à l'endroit indiqué pour attirer des marids du Diadème puis abattez-les.","Toute autre découverte sur l'archipel pouvant se révéler utile, nous vous invitons également à explorer les environs durant votre mission pour obtenir une meilleure évaluation."
67,7,1,0,-1,0,0,0,"Abattre des toramas couronnés","Ici le centre de commande de la maison Haillenarte. On nous signale l'arrivée de monstres redoutables dans votre secteur.","Nous ne pouvons les laisser mettre la mission en péril. Changez de cible et éliminez-les im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment.",""
68,7,1,0,-1,0,0,0,"Abattre des kerkes","Ici le centre de commande de la maison Haillenarte. On nous signale l'arrivée de monstres redoutables dans votre secteur.","Nous ne pouvons les laisser mettre la mission en péril. Changez de cible et éliminez-les im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment.",""
69,7,1,0,-1,0,0,0,"Abattre des pégases du Diadème","Ici le centre de commande de la maison Haillenarte. On nous signale l'arrivée de monstres redoutables dans votre secteur.","Nous ne pouvons les laisser mettre la mission en péril. Changez de cible et éliminez-les im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment.",""
70,7,1,0,-1,0,0,0,"Abattre des bilokos géants","Ici le centre de commande de la maison Haillenarte. On nous signale l'arrivée de monstres redoutables dans votre secteur.","Nous ne pouvons les laisser mettre la mission en péril. Changez de cible et éliminez-les im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment.",""
71,8,3,0,-1,0,0,0,"Attirer des endymions du Diadème avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Vos prochaines cibles seront les dernières. Activez le piège olfactif à l'endroit indiqué pour attirer des endymions du Diadème puis abattez-les.","Attention, ces créatures sont par<hex:02160103>ti<hex:02160103>cu<hex:02160103>liè<hex:02160103>rement féroces. Leur élimination est prioritaire sur toute autre activité d'exploration."
72,8,3,0,-1,0,0,0,"Attirer des proceratosaurus avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Vos prochaines cibles seront les dernières. Activez le piège olfactif à l'endroit indiqué pour attirer des proceratosaurus puis abattez-les.","Attention, ces créatures sont par<hex:02160103>ti<hex:02160103>cu<hex:02160103>liè<hex:02160103>rement féroces. Leur élimination est prioritaire sur toute autre activité d'exploration."
73,8,3,0,-1,0,0,0,"Attirer des sanuwas d'Occident avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Vos prochaines cibles seront les dernières. Activez le piège olfactif à l'endroit indiqué pour attirer des sanuwas d'Occident puis abattez-les.","Attention, ces créatures sont par<hex:02160103>ti<hex:02160103>cu<hex:02160103>liè<hex:02160103>rement féroces. Leur élimination est prioritaire sur toute autre activité d'exploration."
74,8,3,0,-1,0,0,0,"Attirer des pélicans couronnés avec un piège olfactif puis les vaincre","Ici le centre de commande de la maison Haillenarte. Seconde partie de la mission d'exploration terminée.","Vos prochaines cibles seront les dernières. Activez le piège olfactif à l'endroit indiqué pour attirer des pélicans couronnés puis abattez-les.","Attention, ces créatures sont par<hex:02160103>ti<hex:02160103>cu<hex:02160103>liè<hex:02160103>rement féroces. Leur élimination est prioritaire sur toute autre activité d'exploration."
