key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000028,"rose d'Azeyma",0,"roses d'Azeyma",0,0,1,1,0,False,"Rose d'Azeyma",25919,1,1,1,65562,3,0,0
2000029,"pièce métallique",0,"pièces métalliques",0,0,1,1,0,False,"Pièce métallique",21007,1,1,1,65568,3,0,0
2000030,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000031,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000032,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000033,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000034,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000035,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000036,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000037,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000038,"bonbon de feu",0,"bonbons de feu",0,0,1,0,0,False,"Bonbon de feu",22624,1,1,1,66704,3,0,0
2000039,"bonbon de vent",0,"bonbons de vent",0,0,1,0,0,False,"Bonbon de vent",22625,1,1,1,66704,3,0,0
2000040,"bonbon de terre",0,"bonbons de terre",0,0,1,0,0,False,"Bonbon de terre",22626,1,1,1,66704,3,0,0
2000041,"pouce de bombo",0,"pouces de bombo",0,0,1,0,0,False,"Pouce de bombo",30351,1,5,1,66705,3,0,0
2000042,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,False,"Citrouille lanterne",24153,1,1,1,66706,5,0,0
2000043,"pouce de bombo",0,"pouces de bombo",0,0,1,0,0,False,"Pouce de bombo",30351,1,1,1,66706,3,0,0
2000044,"artifice de farce",0,"artifices de farce",0,1,1,0,0,False,"Artifice de farce",22647,1,1,1,66706,3,0,0
2000045,"bonbon de feu",0,"bonbons de feu",0,0,1,0,0,False,"Bonbon de feu",22624,1,1,1,66700,3,0,0
2000046,"bonbon de vent",0,"bonbons de vent",0,0,1,0,0,False,"Bonbon de vent",22625,1,1,1,66700,3,0,0
2000047,"bonbon de terre",0,"bonbons de terre",0,0,1,0,0,False,"Bonbon de terre",22626,1,1,1,66700,3,0,0
2000048,"pouce de bombo",0,"pouces de bombo",0,0,1,0,0,False,"Pouce de bombo",30351,1,5,1,66701,3,0,0
2000049,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,False,"Citrouille lanterne",24153,1,1,1,66702,5,0,0
2000050,"pouce de bombo",0,"pouces de bombo",0,0,1,0,0,False,"Pouce de bombo",30351,1,1,1,66702,3,0,0
2000051,"artifice de farce",0,"artifices de farce",0,1,1,0,0,False,"Artifice de farce",22646,1,1,1,66702,3,0,0
2000052,"bonbon de feu",0,"bonbons de feu",0,0,1,0,0,False,"Bonbon de feu",22624,1,1,1,66708,3,0,0
2000053,"bonbon de vent",0,"bonbons de vent",0,0,1,0,0,False,"Bonbon de vent",22625,1,1,1,66708,3,0,0
2000054,"bonbon de terre",0,"bonbons de terre",0,0,1,0,0,False,"Bonbon de terre",22626,1,1,1,66708,3,0,0
2000055,"pouce de bombo",0,"pouces de bombo",0,0,1,0,0,False,"Pouce de bombo",30351,1,5,1,66709,3,0,0
2000056,"citrouille lanterne",0,"citrouilles lanternes",0,0,1,1,0,False,"Citrouille lanterne",24153,1,1,1,66710,5,0,0
2000057,"pouce de bombo",0,"pouces de bombo",0,0,1,0,0,False,"Pouce de bombo",30351,1,1,1,66710,3,0,0
2000058,"artifice de farce",0,"artifices de farce",0,1,1,0,0,False,"Artifice de farce",22645,1,1,1,66710,3,0,0
2000059,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000060,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000061,"fiole de solution ambrée",0,"fioles de solutions ambrées",0,0,1,1,0,False,"Solution ambrée",20661,1,3,1,65663,3,0,0
2000062,"paire de gonades de chigoe",0,"paires de gonades de chigoe",0,0,1,1,0,False,"Gonades de chigoe",22623,1,8,1,65664,3,0,0
2000063,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000064,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000065,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000066,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000067,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000068,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000069,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000070,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000071,"œuf d'anolis",0,"œufs d'anolis",0,1,1,0,0,False,"Œuf d'anolis",25251,1,4,1,65661,3,0,0
2000072,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000073,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000074,"tarte à l'anguille maison",0,"tartes à l'anguille maison",0,0,1,1,0,False,"Tarte à l'anguille maison",24305,1,1,1,65621,3,0,0
2000075,"sac de fèves",0,"sacs de fèves",0,0,1,0,0,False,"Sac de fèves",22623,1,6,1,65639,3,0,0
2000076,"lettre parfumée",0,"lettres parfumées",0,0,1,1,0,False,"Lettre parfumée",26151,1,1,1,65635,3,0,0
2000077,"jeune feuille de microtyugh",0,"jeunes feuilles de microtyugh",0,0,1,1,0,False,"Jeune feuille de microtyugh",25201,1,4,1,65634,0,0,0
2000078,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000079,"lettre cachetée",0,"lettres cachetées",0,0,1,1,0,False,"Lettre cachetée",25918,0,1,1,65560,0,0,0
2000080,"sac de rations",0,"sacs de rations",0,0,1,0,0,False,"Sac de rations",22623,0,1,1,65570,0,0,0
2000081,"pointe en os",0,"pointes en os",0,0,1,1,0,False,"Pointe en os",22303,0,1,1,65574,0,0,0
2000082,"pot d'huile de cire d'abeille",0,"pots d'huile de cire d'abeille",0,0,1,0,0,False,"Huile de cire d'abeille",22636,0,1,1,65574,0,0,0
2000083,"rouleau de corde robuste",0,"rouleaux de corde robuste",0,0,1,0,0,False,"Corde robuste",26103,0,1,1,65574,0,0,0
2000084,"baie de rosier d'Azeyma",0,"baies de rosier d'Azeyma",0,0,1,1,0,False,"Baie de rosier d'Azeyma",25302,1,6,1,65577,0,0,0
2000085,"botte de légumes de Gysahl frais",0,"bottes de légumes de Gysahl frais",0,0,1,1,0,False,"Légume de Gysahl frais",25218,1,1,1,66698,3,0,0
2000086,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000087,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000088,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000089,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000090,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000091,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000092,"graine de roselette",0,"graines de roselette",0,0,1,1,0,False,"Graine de roselette",22623,1,6,1,65692,3,0,0
2000093,"toile d'acarus fraîche",0,"toiles d'acarus fraîches",0,0,1,1,0,False,"Toile d'acarus fraîche",21664,1,6,1,65693,3,0,0
2000094,"bouteille de liqueur de frelon",0,"bouteilles de liqueur de frelon",0,0,1,1,0,False,"Liqueur de frelon",24403,1,1,1,65694,3,0,0
2000095,"petite flammèche",0,"petites flammèches",0,0,1,1,0,False,"Petite flammèche",30352,1,1,1,65695,3,0,0
2000096,"œuf de Leia",0,"œufs de Leia",0,1,1,0,0,False,"Œuf de Leia",25252,1,1,1,65697,3,0,0
2000097,"lettre de Keitha",0,"lettres de Keitha",0,0,1,1,0,False,"Lettre de Keitha",25918,1,1,1,0,3,0,0
2000098,"pot d'huile chitineuse écarlate",0,"pots d'huile chitineuse écarlate",0,0,1,0,0,False,"Huile chitineuse écarlate",20641,1,6,1,65567,0,0,0
2000099,"sac de carcasses de frelons",0,"sacs de carcasses de frelons",0,0,1,0,0,False,"Carcasses de frelons",22623,1,4,1,65694,3,0,0
2000100,"ale éventée",0,"ales éventées",0,1,1,1,0,False,"Ale éventée",20643,1,3,1,65696,3,0,0
2000101,"fiole d'huile de rose d'Azeyma",0,"fioles d'huile de rose d'Azeyma",0,0,1,1,0,False,"Huile de rose d'Azeyma",20663,1,2,1,65556,3,0,0
2000102,"pierre du courage",0,"pierres du courage",0,0,1,1,0,False,"Pierre du courage",21451,1,1,1,65571,0,0,0
2000103,"flacon d'huile brune",0,"flacons d'huile brune",0,0,1,0,0,False,"Huile brune",22636,1,1,1,0,3,0,0
2000104,"octant rouillé",0,"octants rouillés",0,1,1,0,0,False,"Octant rouillé",21002,1,1,1,65644,3,0,0
2000105,"octant rouillé",0,"octants rouillés",0,1,1,0,0,False,"Octant rouillé",21002,1,1,1,65645,3,0,0
2000106,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000107,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000108,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000109,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000110,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000111,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000112,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000113,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000114,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000115,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000116,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000117,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000118,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000119,"tarte à l'anguille maison",0,"tartes à l'anguille maison",0,0,1,1,0,False,"Tarte à l'anguille maison",24305,1,1,1,65659,3,0,0
2000120,"tarte à l'anguille maison",0,"tartes à l'anguille maison",0,0,1,1,0,False,"Tarte à l'anguille maison",24305,1,1,1,65660,3,0,0
2000121,"flasque d'eau claire",0,"flasques d'eau claire",0,0,1,1,0,False,"Eau claire",22614,1,1,1,65628,3,0,0
2000122,"pierre du courage",0,"pierres du courage",0,0,1,1,0,False,"Pierre du courage",21451,1,1,1,65679,0,0,0
2000123,"cellule magitek",0,"cellules magitek",0,0,1,1,0,False,"Cellule magitek",22625,1,99,1,0,0,0,0
2000124,"sac d'œufs de chigoes charognards",0,"sacs d'œufs de chigoes charognards",0,0,1,0,0,False,"Sac d'œufs de chigoes charognards",22623,0,99,1,0,0,0,0
2000125,"effet personnel du mort-vivant",0,"effets personnels du mort-vivant",0,1,1,0,0,False,"Effet personnel du mort-vivant",22623,0,99,1,0,0,0,0
2000126,"abeille charnue",0,"abeilles charnues",0,1,1,1,0,False,"Abeille charnue",27002,0,99,1,0,0,0,0
2000127,"feuille gluante",0,"feuilles gluantes",0,0,1,1,0,False,"Feuille gluante",25201,0,99,1,0,0,0,0
2000128,"peau d'animal",0,"peaux d'animaux",0,0,1,1,0,False,"Peau d'animal",21002,0,99,1,0,0,0,0
2000129,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000130,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000131,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000132,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000133,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000134,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000135,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000136,"enveloppe vierge",0,"enveloppes vierges",0,1,1,1,0,False,"Enveloppe vierge",25918,1,1,1,65685,3,0,0
2000137,"affiche de Franz le gladiateur",0,"affiches de Franz le gladiateur",0,1,1,1,0,False,"Affiche de Franz le gladiateur",25906,1,3,1,65689,3,1,1
2000138,"peau de musaraigne agressive",0,"peaux de musaraigne agressive",0,0,1,1,0,False,"Peau de musaraigne agressive",21809,1,5,1,65699,3,0,0
2000139,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000140,"pile de sacs de jute tièdes",0,"piles de sacs de jute tièdes",0,0,1,1,0,False,"Sacs de jute tièdes",22628,1,1,1,65709,3,0,0
2000141,"carnet de mesures",0,"carnets de mesures",0,0,1,0,0,False,"Carnet de mesures",26151,1,1,1,65711,3,0,0
2000142,"céphalothorax de yarzon",0,"céphalothorax de yarzon",0,0,1,0,0,False,"Céphalothorax de yarzon",22252,1,4,1,65733,0,0,0
2000143,"agaricus luxaeterna",0,"agaricus luxaeterna",0,1,1,0,0,False,"Agaricus luxaeterna",25402,1,1,1,65731,3,0,0
2000144,"amas de pucerons des bois",0,"amas de pucerons des bois",0,1,1,0,0,False,"Pucerons des bois",27003,1,1,1,65707,3,0,0
2000145,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000146,"caisse d'outils d'arpentage",0,"caisses d'outils d'arpentage",0,0,1,1,0,False,"Caisse d'outils d'arpentage",21002,1,2,1,65711,3,0,0
2000147,"corde à treize nœuds",0,"cordes à treize nœuds",0,0,1,1,0,False,"Corde à treize nœuds",26103,1,1,1,65711,3,0,0
2000148,"caisse de la F.C.A.O.",0,"caisses de la F.C.A.O.",0,0,1,1,0,False,"Caisse de la F.C.A.O.",21003,1,3,1,65758,3,0,0
2000149,"bouteille d'eau de cactus",0,"bouteilles d'eau de cactus",0,0,1,1,0,False,"Eau de cactus",20642,1,4,1,65759,3,0,0
2000150,"colis de Fafafono",0,"colis de Fafafono",0,0,1,0,0,False,"Colis de Fafafono",21003,1,3,1,65761,3,0,0
2000151,"sac de spores de fungi empoisonnées",0,"sacs de spores de fungi empoisonnées",0,0,1,0,0,False,"Spores de fungi empoisonnées",25403,0,99,1,0,0,0,0
2000152,"sarment rigide de microtyugh",0,"sarments rigides de microtyugh",0,0,1,0,0,False,"Sarment rigide de microtyugh",26103,0,99,1,0,0,0,0
2000153,"aimant naturel",0,"aimants naturels",0,1,1,0,0,False,"Aimant naturel",21209,1,3,1,65764,3,0,0
2000154,"appât en cuivre",0,"appâts en cuivre",0,1,1,0,0,False,"Appât en cuivre",27055,1,2,1,65765,3,0,0
2000155,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000156,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000157,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000158,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000159,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000160,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000161,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000162,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000163,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000164,"pot d'huile chitineuse de coblyn",0,"pots d'huile chitineuse de coblyn",0,0,1,0,0,False,"Huile chitineuse de coblyn",20663,1,4,1,65763,3,0,0
2000165,"lettre pour Momodi",0,"lettres pour Momodi",0,0,1,1,0,False,"Lettre pour Momodi",25918,1,1,1,65766,3,0,0
2000166,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000167,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000168,"mandibule de fourmi ouvrière",0,"mandibules de fourmi ouvrière",0,0,1,1,0,False,"Mandibule de fourmi ouvrière",22205,1,5,1,65841,3,0,0
2000169,"fragment d'os de bec-marteau",0,"fragments d'os de bec-marteau",0,0,1,0,0,False,"Fragment d'os de bec-marteau",22202,1,1,1,0,3,0,0
2000170,"morceau de minerai d'argent souillé",0,"morceaux de minerai d'argent souillés",0,0,1,0,0,False,"Minerai d'argent souillé",21211,1,1,1,0,3,0,0
2000171,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000172,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000173,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000174,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000175,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000176,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000177,"fragment d'os de bec-marteau",0,"fragments d'os de bec-marteau",0,0,1,0,0,False,"Fragment d'os de bec-marteau",22202,1,8,1,65862,3,0,0
2000178,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000179,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000180,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000181,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000182,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000183,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000184,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000185,"vieille canne à pêche",0,"vieilles cannes à pêche",0,0,1,1,0,False,"Vieille canne à pêche",38201,1,1,1,65921,3,0,0
2000186,"lettre d'ordres de Roseline",0,"lettres d'ordres de Roseline",0,0,1,1,0,False,"Ordres de Roseline",26151,1,1,1,65916,3,0,0
2000187,"lettre d'ordres de Roseline",0,"lettres d'ordres de Roseline",0,0,1,1,0,False,"Ordres de Roseline",26151,1,1,1,65916,3,0,0
2000188,"lettre d'ordres de Roseline",0,"lettres d'ordres de Roseline",0,0,1,1,0,False,"Ordres de Roseline",26151,1,1,1,65916,3,0,0
2000189,"cruche d'eau",0,"cruches d'eau",0,0,1,1,0,False,"Cruche d'eau",25055,1,1,1,0,3,0,0
2000190,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000191,"musette en cuir",0,"musettes en cuir",0,0,1,1,0,False,"Musette en cuir",25919,1,1,1,65915,3,0,0
2000192,"bouquet de lys de Nymeia",0,"bouquets de lys de Nymeia",0,0,1,0,0,False,"Lys de Nymeia",22627,1,3,1,65919,3,0,0
2000193,"prune millénaire",0,"prunes millénaires",0,0,1,1,0,False,"Prune millénaire",25308,0,99,1,0,0,0,0
2000194,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000195,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000196,"remède d'Alewyn",0,"remèdes d'Alewyn",0,0,1,0,0,False,"Remède d'Alewyn",20661,1,1,1,65930,3,0,0
2000197,"poterie ancienne",0,"poteries anciennes",0,0,1,1,0,False,"Poterie ancienne",25055,1,1,1,65931,3,0,0
2000198,"pièce de petite monnaie",0,"pièces de petite monnaie",0,0,1,1,0,False,"Pièce de petite monnaie",25919,1,5,1,65932,3,0,0
2000199,"reçu du potager royal",0,"reçus du potager royal",0,0,1,0,0,False,"Reçu du potager royal",25906,1,1,1,65839,3,0,0
2000200,"tranche de viande d'antilope salée",0,"tranches de viande d'antilope salée",0,0,1,1,0,False,"Viande d'antilope salée",24353,1,1,1,0,3,0,0
2000201,"bon de commande pour diadème",0,"bons de commande pour diadème",0,0,1,0,0,False,"Bon de commande pour diadème",26151,1,1,1,65701,3,0,0
2000202,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000203,"caisse de haricots secs",0,"caisses de haricots secs",0,0,1,1,0,False,"Caisse de haricots secs",21003,1,1,1,0,3,0,0
2000204,"petite radicelle",0,"petites radicelles",0,0,1,1,0,False,"Petite radicelle",32412,1,1,1,0,3,0,0
2000205,"petite radicelle",0,"petites radicelles",0,0,1,1,0,False,"Petite radicelle",32412,1,1,1,0,3,0,0
2000206,"boîte à outils de chasse",0,"boîtes à outils de chasse",0,0,1,1,0,False,"Outils de chasse",21002,1,3,1,0,3,0,0
2000207,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000208,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000209,"tas d'entrailles d'antilope biche",0,"tas d'entrailles d'antilope biche",0,0,1,0,0,False,"Entrailles d'antilope biche",29002,1,4,1,0,3,0,0
2000210,"jeune feuille d'otyugh",0,"jeunes feuilles d'otyugh",0,0,1,1,0,False,"Jeune feuille d'otyugh",25201,1,4,1,0,3,0,0
2000211,"morceau de viande de musaraigne fraîche",0,"morceaux de viande de musaraigne fraîche",0,0,1,0,0,False,"Viande de musaraigne fraîche",25155,1,2,1,65840,3,0,0
2000212,"morceau de minerai d'argent souillé",0,"morceaux de minerai d'argent souillés",0,0,1,0,0,False,"Minerai d'argent souillé",21215,1,1,1,65843,3,0,0
2000213,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000214,"morceau de chair blanche d'orobon",0,"morceaux de chair blanche d'orobon",0,0,1,0,0,False,"Chair blanche d'orobon",29002,1,4,1,65858,3,0,0
2000215,"bouteille de sang de conscient",0,"bouteilles de sang de conscient",0,0,1,1,0,False,"Sang de conscient",22601,1,4,1,0,3,0,0
2000216,"caisse d'Amajina",0,"caisses d'Amajina",0,0,1,1,0,False,"Caisse d'Amajina",21002,1,3,1,65844,3,0,0
2000217,"lettre de H'naanza",0,"lettres de H'naanza",0,0,1,1,0,False,"Lettre de H'naanza",25918,1,1,1,65942,3,0,0
2000218,"casse-croûte de Wafufu",0,"casse-croûtes de Wafufu",0,0,1,0,0,False,"Casse-croûte de Wafufu",22641,1,4,1,65945,3,0,0
2000219,"noyau d'élémentaire de foudre",0,"noyaux d'élémentaire de foudre",0,0,1,0,0,False,"Noyau d'élémentaire de foudre",21265,1,3,1,65946,3,0,0
2000220,"croc de chacal en bon état",0,"crocs de chacal en bon état",0,0,1,0,0,False,"Croc de chacal en bon état",22303,1,4,1,65947,3,0,0
2000221,"morceau de viande de dodo avariée",0,"morceaux de viande de dodo avariée",0,0,1,0,0,False,"Morceau de viande de dodo avariée",24353,1,1,1,65952,3,0,0
2000222,"voilure du Victoire",0,"voilures du Victoire",0,0,1,1,0,False,"Voilure du Victoire",21602,1,1,1,65951,3,0,0
2000223,"barre à roue du Victoire",0,"barres à roue du Victoire",0,0,1,1,0,False,"Barre à roue du Victoire",21003,1,1,1,65951,3,0,0
2000224,"cordage du Victoire",0,"cordages du Victoire",0,0,1,0,0,False,"Cordage du Victoire",20910,1,1,1,65951,3,0,0
2000225,"clochette noscéenne",0,"clochettes noscéennes",0,0,1,1,0,False,"Clochette noscéenne",25022,1,1,1,65953,3,0,0
2000226,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000227,"",0,"",0,0,0,0,0,False,"",0,0,0,0,0,0,0,0
2000228,"tesson de poterie maculé",0,"tessons de poterie maculés",0,0,1,0,0,False,"Tesson de poterie",25054,1,5,1,0,3,0,0
2000229,"épée mystique",0,"épées mystiques",0,1,1,1,0,False,"Épée mystique",30426,1,1,1,65981,3,0,0
2000230,"sac d'appâts nauséabonds",0,"sacs d'appâts nauséabonds",0,0,1,0,0,False,"Appât nauséabond",21005,1,2,1,65583,3,0,0
2000231,"sifflet en os",0,"sifflets en os",0,0,1,0,0,False,"Sifflet en os",25919,1,3,1,0,3,0,0
2000232,"bouteille d'hydromel de Pleinefleur",0,"bouteilles d'hydromel de Pleinefleur",0,0,1,1,0,False,"Hydromel de Pleinefleur",25057,1,1,1,65974,3,0,0
2000233,"doigt de ballon",0,"doigts de ballon",0,0,1,0,0,False,"Doigt de ballon",25911,1,6,1,65974,3,0,0
2000234,"bon de commande froissé",0,"bons de commande froissés",0,0,1,0,0,False,"Bon de commande froissé",26153,1,4,1,65860,3,0,0
2000235,"décoction grisâtre",0,"décoctions grisâtre",0,0,1,1,0,False,"Décoction grisâtre",24403,1,1,1,65591,3,0,0
2000236,"défense de sanglier ensanglantée",0,"défenses de sanglier ensanglantées",0,0,1,1,0,False,"Défense de sanglier ensanglantée",22301,1,10,1,65592,3,0,0
2000237,"caisse de marchandises",0,"caisses de marchandises",0,0,1,1,0,False,"Caisse de marchandises",21003,1,2,1,65923,3,0,0
2000238,"citrouille royale",0,"citrouilles royales",0,0,1,1,0,False,"Citrouille royale",25210,1,1,1,65839,3,0,0
2000239,"biscuit fantaisie au gingembre",0,"biscuits fantaisie au gingembre",0,0,1,0,0,False,"Biscuit fantaisie au gingembre",24051,1,4,1,65856,3,0,0
2000240,"lettre de Luquelot",0,"lettres de Luquelot",0,0,1,1,0,False,"Lettre de Luquelot",25918,1,1,1,65982,3,0,0
