key,0,1,2,3,4,5,6,7,8,9,10,11
131166,5036036,395,591750,0,0,1,1,0,0,False,"","Entrer dans la salle de réception<hex:021D0103>?"
131167,5036025,155,0,0,0,1,1,0,0,False,"","Sortir de la salle de réception<hex:021D0103>?"
131168,5038695,152,0,0,0,1,1,0,0,False,"","Sortir de la chapelle d'ivoire<hex:021D0103>?"
131169,5049372,137,590097,0,0,1,1,0,0,False,"Aller à bord du navire au large","Aller à bord du navire au large<hex:021D0103>?"
131170,4165755,137,590098,0,0,1,1,0,0,False,"Retourner à Costa del Sol","Retourner à Costa del Sol<hex:021D0103>?"
131171,5341046,129,0,0,0,1,1,0,0,False,"","Sortir de la guilde des surineurs<hex:021D0103>?"
131172,5341051,129,591865,0,0,27,1,0,0,False,"Entrer dans la guilde des surineurs","Entrer dans la guilde des surineurs<hex:021D0103>?"
131173,5341521,137,0,0,0,1,1,0,0,False,"","Sortir de l'entrepôt<hex:021D0103>?"
131174,5341524,137,591889,591888,0,28,1,0,0,False,"Entrer dans l'entrepôt","Entrer dans l'entrepôt<hex:021D0103>?"
131175,5404445,147,0,0,0,1,1,0,0,False,"","Sortir du sous-sol éorzéen<hex:021D0103>?"
131176,5038252,392,0,0,0,1,8,0,0,False,"","Entrer dans la chapelle d'ivoire<hex:021D0103>?"
131177,5448900,388,591975,0,0,1,1,0,0,False,"","Aller au square des chocobos<hex:021D0103>?"
131178,5448873,144,591981,0,0,1,1,0,0,False,"","Retourner au hall d'accueil<hex:021D0103>?"
131179,5649379,144,0,591990,0,29,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: gratuit"
131180,5649379,144,0,591990,0,29,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: gratuit"
131181,5649379,144,0,591990,0,29,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: gratuit"
131182,4103399,128,0,0,592264,30,1,0,0,False,"Aller à Limsa Lominsa","Embarquer pour Limsa Lominsa<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 120 gils"
131183,4103339,130,0,0,0,1,1,0,0,False,"Aller à Ul'dah","Embarquer pour Ul'dah<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: gratuit"
131184,4103382,132,0,0,592264,30,1,0,0,False,"Aller à Gridania","Embarquer pour Gridania<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 120 gils"
131185,5827477,418,592249,0,0,1,1,0,0,False,"","Aller à l'Arc des Valeureux<hex:021D0103>?"
131186,5835896,155,592250,0,0,1,1,0,0,False,"","Aller aux Portes du Jugement<hex:021D0103>?"
131187,5822019,439,592251,0,0,1,1,0,0,False,"Aller à la carrière de Lesteplume","Aller à la carrière de Lesteplume<hex:021D0103>?"
131188,5835987,401,0,0,0,1,1,0,0,False,"Aller au camp de Cime-des-nuages","Embarquer pour le camp de Cime-des-nuages<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: gratuit"
131189,5836049,401,592253,0,0,1,1,0,0,False,"","Aller à La Fenêtre bleue<hex:021D0103>?"
131190,5836085,402,592254,0,0,1,1,0,0,False,"Aller à Azys Lla","Aller à Azys Lla<hex:021D0103>?"
131191,5821242,427,592255,0,0,1,1,0,0,False,"","Entrer dans le scolasticat Saint-Endalim<hex:021D0103>?"
131192,5822004,433,592256,0,0,1,1,0,0,False,"","Entrer dans le manoir des Fortemps<hex:021D0103>?"
131193,5827748,419,0,0,0,1,1,0,0,False,"","Sortir du scolasticat Saint-Endalim<hex:021D0103>?"
131194,5827491,418,0,0,0,1,1,0,0,False,"","Sortir du siège du capitaine général<hex:021D0103>?"
131195,5827750,419,0,0,0,1,1,0,0,False,"","Sortir du manoir des Fortemps<hex:021D0103>?"
131196,5827495,418,0,0,0,1,1,0,0,False,"","Quitter la carrière de Lesteplume<hex:021D0103>?"
131197,5835975,419,592257,0,0,1,1,0,0,False,"","Aller à Ishgard<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: gratuit"
131198,5835975,419,0,0,0,1,1,0,0,False,"","Aller à Ishgard<hex:021D0103>?"
131199,5836077,400,592259,0,0,1,1,0,0,False,"","Aller à L'Écume des cieux de Dravania<hex:021D0103>?"
131200,5836076,398,0,0,0,1,1,0,0,False,"","Aller dans l'Avant-pays dravanien<hex:021D0103>?"
131201,5851087,463,0,0,0,1,1,0,0,False,"","Entrer dans la caverne de Matoya<hex:021D0103>?"
131202,5822097,399,0,0,0,1,1,0,0,False,"","Sortir de la caverne de Matoya<hex:021D0103>?"
131203,5835975,419,0,0,0,1,1,0,0,False,"","Aller à Ishgard<hex:021D0103>?"
131204,5878288,429,0,0,0,5,9,0,0,False,"",""
131205,5878405,418,0,0,0,1,1,0,0,False,"","Voulez-vous sortir<hex:021D0103>?"
131206,5857271,398,0,0,0,1,1,0,0,False,"","Voulez-vous sortir de la salle des offrandes<hex:021D0103>?"
131207,5890154,402,0,0,0,1,1,0,0,False,"","Aller au quadrant alpha<hex:021D0103>?"
131208,5890159,402,0,0,0,1,1,0,0,False,"","Aller au quadrant bêta<hex:021D0103>?"
131209,5890166,402,0,0,0,1,1,0,0,False,"","Aller au quadrant bêta<hex:021D0103>?"
131210,5890180,402,0,0,0,1,1,0,0,False,"","Aller au quadrant gamma<hex:021D0103>?"
131211,5890183,402,0,0,0,1,1,0,0,False,"","Aller au quadrant gamma<hex:021D0103>?"
131212,5890184,402,0,0,0,1,1,0,0,False,"","Aller au quadrant delta<hex:021D0103>?"
131213,5867863,402,0,0,0,1,1,0,0,False,"","Quitter le cœur d'Azys Lla<hex:021D0103>?"
131214,5959290,399,0,0,0,1,1,0,0,False,"","Quitter l'Articulation<hex:021D0103>?"
131215,5959290,399,0,0,0,1,1,0,0,False,"","Quitter Le Nœud gordien<hex:021D0103>?"
131216,6034535,504,592868,0,0,31,1,0,0,False,"Parler","Entrer dans la salle des développeurs<hex:021D0103>?"
131217,6034570,130,0,0,0,1,1,0,0,False,"Sortir","Sortir de la salle des développeurs<hex:021D0103>?"
131218,6045307,399,0,0,0,1,1,0,0,False,"","Prendre un raccourci vers l'Arrière-pays dravanien<hex:021D0103>?"
131219,6215554,132,0,0,0,1,1,0,0,False,"","Sortir de la caserne <hex:020815E1E93501FF0D>du Maelstrom<hex:FF01><hex:03><hex:020825E1E93601FF1D>de l'ordre des Deux Vipères<hex:FF01><hex:03><hex:020816E1E93701FF0E>des Immortels<hex:FF01><hex:03><hex:021D0103>?"
131220,6235159,399,0,593136,0,32,1,0,0,False,"","Se téléporter auprès du guide-accompagnateur<hex:021D0103>?"
131221,6236358,399,0,0,0,1,1,0,0,False,"","Quitter l'Articulation<hex:021D0103>?"
131222,6236358,399,0,0,0,1,1,0,0,False,"","Quitter Le Nœud midin<hex:021D0103>?"
131223,6256320,567,0,0,0,1,1,0,0,False,"","Aller au Paddock<hex:021D0103>?"
131224,6256553,401,0,0,0,1,1,0,0,False,"","Retourner à Ventfroid<hex:021D0103>?"
131225,6256675,568,0,0,0,1,1,0,0,False,"","Entrer dans la cabine de Leofard<hex:021D0103>?"
131226,6256329,567,0,0,0,1,1,0,0,False,"","Sortir de la cabine de Leofard<hex:021D0103>?"
131227,6256327,567,0,0,0,1,1,0,0,False,"","Accéder à l'île du Paddock<hex:021D0103>?"
131228,6256326,567,0,0,0,1,1,0,0,False,"","Accéder à l'embarcadère<hex:021D0103>?"
131229,5835975,419,0,0,590453,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 150 gils"
131230,5835975,419,0,0,590454,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 150 gils"
131231,5835975,419,0,0,590455,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 150 gils"
131232,4103339,130,0,0,592480,33,1,0,0,False,"Aller à Ul'dah","Embarquer pour Ul'dah<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 150 gils"
131233,4103382,132,0,0,592480,33,1,0,0,False,"Aller à Gridania","Embarquer pour Gridania<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 150 gils"
131234,4103399,128,0,0,592480,33,1,0,0,False,"Aller à Limsa Lominsa","Embarquer pour Limsa Lominsa<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 150 gils"
131235,5827477,418,0,0,0,1,1,0,0,False,"","Aller à Ishgard<hex:021D0103>?"
131236,6385473,153,0,0,0,1,1,0,0,False,"","Sortir du Palais des morts<hex:021D0103>?"
131237,5835975,419,0,0,592480,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 150 gils"
131238,5649379,144,0,0,592264,34,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: gratuit"
131239,6485807,399,0,0,0,1,1,0,0,False,"","Quitter L'Encéphale<hex:021D0103>?"
131240,6483471,611,593427,593426,0,35,1,0,0,False,"Parler","Se rendre à la clinique pédiatrique<hex:021D0103>?"
131241,6483427,131,0,0,0,1,1,0,0,False,"","Quitter la clinique pédiatrique<hex:021D0103>?"
131242,6485807,399,0,0,0,1,1,0,0,False,"","Quitter la chambre du générateur principal<hex:021D0103>?"
131243,6515006,128,0,0,0,1,1,0,0,False,"","Sortir de la caserne <hex:020815E1E93501FF0D>du Maelstrom<hex:FF01><hex:03><hex:020825E1E93601FF1D>de l'ordre des Deux Vipères<hex:FF01><hex:03><hex:020816E1E93701FF0E>des Immortels<hex:FF01><hex:03><hex:021D0103>?"
131244,6515008,130,0,0,0,1,1,0,0,False,"","Sortir de la caserne <hex:020815E1E93501FF0D>du Maelstrom<hex:FF01><hex:03><hex:020825E1E93601FF1D>de l'ordre des Deux Vipères<hex:FF01><hex:03><hex:020816E1E93701FF0E>des Immortels<hex:FF01><hex:03><hex:021D0103>?"
131245,6654103,629,0,0,0,5,10,0,0,False,"",""
131246,6654162,628,0,0,0,1,1,0,0,False,"","Voulez-vous sortir<hex:021D0103>?"
131247,6728838,156,0,0,0,1,1,0,0,False,"","Sortir de la salle de contrôle d'Oméga<hex:021D0103>?"
131248,6663537,641,593638,0,0,1,1,0,0,False,"",""
131249,6654210,628,593640,593639,0,36,1,0,0,False,"",""
131250,6873899,152,593642,0,0,1,1,0,0,False,"","Aller à la tour d'Amarissaix<hex:021D0103>?"
131251,6873933,612,593643,0,0,1,1,0,0,False,"","Aller à Castrum Oriens<hex:021D0103>?"
131252,6873901,129,0,0,593644,37,1,0,0,False,"","Embarquer pour Limsa Lominsa<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 300 gils"
131253,6874066,628,0,0,593645,37,1,0,0,False,"","Embarquer pour Kugane<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 300 gils"
131254,6873937,612,593646,0,0,1,1,0,0,False,"","Aller du côté de Virdjala<hex:021D0103>?"
131255,6873936,612,593647,0,0,1,1,0,0,False,"","Aller du côté des chutes de la Pique<hex:021D0103>?"
131256,6873958,621,593648,0,0,1,1,0,0,False,"","Entrer dans le Faubourg mhigois<hex:021D0103>?"
131257,6873957,621,593649,0,0,1,1,0,0,False,"","Entrer dans les canaux souterrains<hex:021D0103>?"
131258,6873954,621,593650,0,0,1,1,0,0,False,"","Entrer dans le Faubourg mhigois<hex:021D0103>?"
131259,6873952,621,593651,0,0,1,1,0,0,False,"","Sortir du Faubourg mhigois<hex:021D0103>?"
131260,6874048,628,0,0,0,1,1,0,0,False,"","Sortir de la salle d'accueil du Bazar de Rubis<hex:021D0103>?"
131261,6874031,639,593652,0,0,1,1,0,0,False,"Entrer dans la salle d'accueil du Bazar de Rubis","Entrer dans la salle d'accueil du Bazar de Rubis<hex:021D0103>?"
131262,6874050,628,0,0,0,1,1,0,0,False,"","Aller à l'aérodrome de Kugane<hex:021D0103>?"
131263,6874054,628,0,0,0,1,1,0,0,False,"","Quitter l'aérodrome de Kugane<hex:021D0103>?"
131264,6874512,681,593655,0,0,1,1,0,0,False,"Entrer dans le Cercle des Intrépides","Entrer dans le Cercle des Intrépides<hex:021D0103>?"
131265,6874127,614,593656,0,0,1,1,0,0,False,"","Entrer dans le Cercle des Intrépides<hex:021D0103>?"
131266,6874125,614,593657,0,0,1,1,0,0,False,"","Sortir du Cercle des Intrépides<hex:021D0103>?"
131267,6877425,682,593661,0,0,1,1,0,0,False,"","Entrer dans le quartier enclavé de Doma<hex:021D0103>?"
131268,6877422,614,593660,0,0,1,1,0,0,False,"","Aller au Bassin rutilant<hex:021D0103>?"
131269,6874086,622,593658,0,0,1,1,0,0,False,"","Descendre à la base du Trône de l'Aube<hex:021D0103>?"
131270,6874087,622,593659,593665,0,38,1,0,0,False,"","Monter au sommet du Trône de l'Aube<hex:021D0103>?"
131271,6889710,620,593662,0,0,1,1,0,0,False,"","Entrer dans Specula Imperatoris<hex:021D0103>?"
131272,6889712,620,593663,0,0,1,1,0,0,False,"","Sortir de Specula Imperatoris<hex:021D0103>?"
131273,6890265,612,0,0,0,1,1,0,0,False,"","Sortir du grand autel de Djanan Qhat<hex:021D0103>?"
131274,6873901,129,0,0,0,1,1,0,0,False,"","Aller à Limsa Lominsa<hex:021D0103>?"
131275,6938717,612,0,593703,0,39,1,0,0,False,"","Aller auprès du gaillard couvert de cicatrices<hex:021D0103>?"
131276,6988578,621,0,0,0,1,1,0,0,False,"","Quitter la Ménagerie royale<hex:021D0103>?"
131277,6889710,620,0,0,0,1,1,0,0,False,"","Aller de l'autre côté de la porte<hex:021D0103>?"
131278,6889712,620,0,0,0,1,1,0,0,False,"","Aller de l'autre côté de la porte<hex:021D0103>?"
131279,6999027,612,0,0,0,1,1,0,0,False,"","Quitter la fissure interdimensionnelle<hex:021D0103>?"
131280,7073364,140,0,0,0,1,1,0,0,False,"","Sortir de la geôle de Mordion<hex:021D0103>?"
131281,7078657,735,594538,0,0,1,1,0,0,False,"","Aller dans la salle de répétition du Prima Vista<hex:021D0103>?"
131282,7082407,628,0,0,0,1,1,0,0,False,"","Aller à Kugane<hex:021D0103>?"
131283,7080658,736,0,0,0,1,1,0,0,False,"","Aller sur le pont du Prima Vista<hex:021D0103>?"
131284,7080809,735,0,0,0,1,1,0,0,False,"","Aller dans la salle de répétition du Prima Vista<hex:021D0103>?"
131285,7083135,621,0,0,0,1,1,0,0,False,"","Sortir du palais royal d'Ala Mhigo<hex:021D0103>?"
131286,7102724,621,0,0,0,1,1,0,0,False,"","Sortir du laboratoire impérial d'étude sur les Résonnants<hex:021D0103>?"
131287,7151251,740,594578,0,0,1,1,0,0,False,"","Accéder à la Ménagerie royale<hex:021D0103>?"
131288,7103377,621,0,0,0,1,1,0,0,False,"","Quitter la Ménagerie royale<hex:021D0103>?"
131289,7083135,621,594628,0,0,1,1,0,0,False,"","Sortir du palais royal d'Ala Mhigo<hex:021D0103>?"
131290,7156750,613,594638,0,594639,40,1,0,0,False,"","Aller à Sakazuki<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 30 gils"
131291,7156756,613,594640,0,594641,40,1,0,0,False,"","Aller à Onokoro<hex:021D0103>?<hex:02100103>Coût<hex:021D0103>: 30 gils"
131292,7164043,739,593661,0,0,1,1,0,0,False,"","Entrer dans le quartier enclavé de Doma<hex:021D0103>?"
131293,7182462,759,594559,0,0,1,1,0,0,False,"","Entrer dans le quartier enclavé de Doma<hex:021D0103>?"
131294,7226681,759,0,0,0,1,1,0,0,False,"","Sortir du Kienkan<hex:021D0103>?"
131295,7239198,764,594756,0,0,1,1,0,0,False,"Aller au sanctuaire Reisen","Aller au sanctuaire Reisen<hex:021D0103>?"
131296,7343563,614,0,0,0,1,1,0,0,False,"","Retourner à Yanxia<hex:021D0103>?"
