key,0,1,2,3,4,5,6,7,8
43,"Moggle Mog XII",0,"Moggle Mog XII",0,0,1,0,1,"Ce Mog de taille pour le moins honorable serait l'incarnation du légendaire monarque qui a autrefois guidé son peuple du ciel vers le monde des humains, et aurait été invoqué en Éorzéa par un groupe de ces créatures poilues qui s'appellent eux-mêmes les Vassaux du Roi. Bien qu'il soit décrit comme “bon”, sa magnanimité ne semble être dirigée que vers ses fidèles sujets."
44,"Raya-O-Senna & A-Ruhn-Senna",0,"Raya-O-Senna & A-Ruhn-Senna",0,0,1,0,1,"“Si j'avais su, j'aurais demandé une escorte. À nous seuls, on ne va jamais venir à bout de ces monstres<hex:021D0103>! Ils sont trop nombreux<hex:021D0103>!”<hex:02100103>“Mais, ma sœur, nous ne pouvons pas renoncer<hex:021D0103>!”"
45,"Godbert",0,"Godbert",0,0,1,0,1,"“Je suis Godbert, l'orfèvre le plus balèze d'Éorzéa, et un parfait gentilhomme. Je récoltais tran<hex:02160103>quil<hex:02160103>le<hex:02160103>ment des matériaux dans le coin avant que vous ne vous fassiez remarquer. Comment connaissez-vous la danse ultra-secrète de ma famille, les Manderville<hex:021D0103>? La seule personne qui aurait pu vous l'apprendre est... Non, ce n'est pas possible...<hex:021D0103>!”"
46,"Thancred",0,"Thancred",0,0,1,0,1,"“Quand je vois une jolie femme, les mots affluent en moi comme une vague déferlante, ils inondent mon être d'une chaleur sensuelle indicible...”"
47,"Nero",0,"Nero",0,0,1,0,1,"“Lorsque tu as finalement déserté l'Empire, j'ai su que le destin me souriait enfin, Garlond... Mais il a fallu qu'en disparaissant, tu deviennes une légende aux yeux des gens<hex:021D0103>! Au lieu de maudire ton nom pour ta trahison, ils gardent une bonne image de toi<hex:021D0103>! Et aujourd'hui <hex:021A020203>encore<hex:021A020103>, tu restes le jeune génie de magitek<hex:021D0103>!”"
48,"Papalymo & Yda",0,"Papalymo & Yda",0,0,1,0,1,"“Je suis Papalymo, et le moulin à paroles, c'est...”<hex:02100103>“Moi, c'est Yda<hex:021D0103>! Enchantée<hex:021D0103>!”"
49,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"“Je savais que nos routes finiraient par se recroiser, mais j'ignorais que nos destins seraient si étroitement liés. Nous aurons cer<hex:02160103>tai<hex:02160103>ne<hex:02160103>ment l'occasion de reparler de ça plus en détail pro<hex:02160103>chai<hex:02160103>ne<hex:02160103>ment. Pour l'instant, tu dois en finir avec cette affaire.”"
50,"Urianger",0,"Urianger",0,1,1,0,1,"“L'Histoire est une chose assez fascinante, n'est-ce pas<hex:021D0103>? La gloire d'une nation apporte la souffrance d'une autre. Et celui qui pour certains est un grand héros s'avère être un ignoble monstre pour d'autres. Loin de moi l'idée d'évoquer des lieux communs, mais chaque histoire est comme une médaille, elle a deux côtés.”"
51,"Ultima Arma",0,"Ultima Arma",0,1,1,1,1,"Cette relique de la 3e ère astrale est une prouesse de la technologie allagoise<hex:021D0103>; la même qui permit à l'empire d'Allag d'établir son règne aux quatre coins d'Hydaelyn. Suite à la (re)découverte du mastodonte mécanique sous le sol d'Ala Mhigo, la 14e légion de Garlemald l'a restaurée puis reconfigurée pour contrer la menace des Primordiaux."
52,"Odin",0,"Odin",0,1,1,0,1,"Tout de noir vêtu, le Chevalier des ombres arpente des chemins oubliés sous la canopée de la forêt de Sombrelinceul. Nul ne sait quand ou par qui fut invoqué ce Primordial ancestral. Errant à travers la Sylve sur son puissant destrier, Sleipnir, Odin serait uniquement gouverné par le désir d'affronter de dignes adversaires, ou encore d'assouvir sa soif de vengeance, selon certaines rumeurs."
53,"Ramuh",0,"Ramuh",0,0,1,0,1,"Incarnation de la foudre, vénéré par les Sylphes. Bien que la légende le dépeigne comme un vieux sage au savoir illimité, Ramuh est en réalité un inquisiteur impitoyable qui n'hésite pas à frapper de sa foudre vengeresse les intrus qui souillent la forêt ou menacent ses enfants."
54,"Léviathan",0,"Léviathan",0,0,1,0,1,"Seigneur des eaux vénéré par les Sahuagins de l'océan Indigo. Tapi dans les abysses insondables, Léviathan dévore tout ce qui se trouve sur son passage. Jadis, les habitants des villages côtiers pensaient que les raz-de-marée qui ravagaient leurs habitations étaient en fait la manifestation de la colère du grand serpent de mer. Des siècles durant, ils ont cherché à l'apaiser à l'aide de sacrifices humains... en vain."
55,"Shiva",0,"Shiva",0,0,1,1,1,"L'Enchiridion, le livre sacré de la religion ishgardaise, considère Shiva comme la première hérétique de l'histoire. Coupable d'apostasie aux yeux du Saint-Siège, ses partisans lui vouent quant à eux un culte passionné, voyant en elle une sainte qui a tenté de rapprocher les hommes et les dragons. Son sacrifice n'aura toutefois pas eu l'effet escompté..."
56,"Minfilia",0,"Minfilia",0,0,1,1,1,"“Nous sommes un groupe nommé les Héritiers de la Septième Aube. Notre but est la protection d'Éorzéa et nos membres viennent de tous les horizons. Les Primordiaux sont notre plus grand souci ac<hex:02160103>tu<hex:02160103>el<hex:02160103>le<hex:02160103>ment. Les tribus barbares continuent malheureusement de les vénérer.”"
57,"Lahabrea",0,"Lahabrea",0,0,1,0,1,"“En plus de l'Écho, tu as le pouvoir d'interférer dans le monde de l'éther et de matérialiser des cristaux de Lumière. Oui, ton cas est vraiment fascinant... Mais le marteau des Ténèbres peut briser le bouclier de la Lumière.”"
58,"Cid",0,"Cid",0,0,1,0,1,"“Je suis rassuré de voir que tu n'as rien, mon ami<hex:020808E905FF02>e<hex:FF01><hex:03>. Mais par les Douze, avoir envoyé cet appareil magitek s'écraser dans le générateur<hex:021D0103>! Tu es soit un génie, soit <hex:020816E905FF09>la femme<hex:FF08>l'homme<hex:03> <hex:02080BE905FF03>la<hex:FF03>le<hex:03> plus chanceu<hex:02080AE905FF03>se<hex:FF02>x<hex:03> que j'aie jamais connu<hex:020808E905FF02>e<hex:FF01><hex:03><hex:021D0103>! Quoi qu'il en soit, tu as réussi à désactiver le champ de force, c'est ce qui compte.”"
59,"Alphinaud & Alisaie",0,"Alphinaud & Alisaie",0,1,1,0,1,"“Il y a une autre façon de guérir les maux dont souffre le monde, et je la trouverai<hex:021D0103>!”<hex:02100103>“Même si nos méthodes sont différentes, nous poursuivons, toi et moi, le même but. Gageons que nos chemins se rencontreront à nouveau.”"
60,"Louisoix",0,"Louisoix",0,0,1,0,1,"“Vous êtes la lumière qui a guidé et rallié les hommes et les femmes de ce pays. Là où les gens se rassemblent, la vie naît. Et tant qu'il y a de la vie, il y a de l'espoir. Il ne m'en faut pas plus.”"
61,"Bahamut",0,"Bahamut",0,0,1,0,1,"Emprisonné des millénaires durant dans la petite lune Dalamud, le Primordial ancestral a retrouvé sa liberté lorsque sa cage se disloqua au cours de sa chute pendant la bataille de Carteneau. Immédiatement, cet être impitoyable se mit à semer la destruction aux quatre coins d'Éorzéa, marquant ainsi le début de la 7e ère ombrale."
62,"Hildibrand & Nashu Mhakaracca",0,"Hildibrand & Nashu Mhakaracca",0,0,1,0,1,"“Je suis le célèbre, l'unique, le vrai Hildibraaaand<hex:021D0103>!!”<hex:02100103>“Et sa fidèle assistante Nashu, c'est moi<hex:021D0103>!”"
63,"Nanamo",0,"Nanamo",0,0,1,1,1,"“Notre véritable trésor, c'est vous, citoyens d'Ul'dah<hex:021D0103>! Votre savoir, votre courage, votre générosité et votre sourire sont ce que nous avons de plus précieux. Chers compatriotes<hex:021D0103>! Rejoignez-nous et aidez-nous à mener Éorzéa à la prospérité<hex:021D0103>!”"
64,"Gaius",0,"Gaius",0,0,1,0,1,"“Un dirigeant incompétent ne peut mener son peuple qu'à la vénération d'idoles corrompues, un chemin qui conduit à l'affaiblissement et à la mort. En conséquence, ce sont les puissants qui doivent diriger les civilisations. Cette vérité est la clef du salut de cette terre où règne le mensonge.”"
65,"Merlwyb",0,"Merlwyb",0,0,1,1,1,"“La victoire est comme la mer, elle sourit à ceux qui savent mener leurs hommes et faire face à l'adversité quoi qu'il arrive. Écoute-moi, ô fier peuple de marins<hex:021D0103>! Vois notre glorieux pavillon écarlate flotter au vent<hex:021D0103>!”"
66,"Kan-E-Senna",0,"Kan-E-Senna",0,0,1,1,1,"“Parfois souples comme un saule, parfois forts comme un chêne, il nous faudra tenir. Car le jour où un vent destructeur soufflera dans notre forêt est proche. Nous autres, Gridaniens, sommes un peuple pacifique, mais nous ne tremblons pas face à l'agresseur.”"
67,"Raubahn",0,"Raubahn",0,0,1,0,1,"“Hahaha<hex:021D0103>! J'aime les champs de bataille. On y apprend souvent de nos ennemis, et nos amis ne sont pas toujours ceux que l'on croit<hex:021D0103>! Ensemble, nous vaincrons<hex:021D0103>! Pour Sa Grâce Nanamo Ul Namo<hex:021D0103>! Pour la gloire d'Ul'dah<hex:021D0103>!”"
68,"Guerrier de la Lumière",0,"Guerrier de la Lumière",0,0,1,0,1,"“La lumière ne faiblira jamais<hex:021D0103>!”"
69,"Firion",0,"Firion",0,0,1,0,1,"“Je rêve de roses... D'un monde rempli de roses sauvages.”"
70,"chevalier Oignon",0,"chevaliers Oignon",0,0,1,0,0,"“Être petit a ses avantages.”"
71,"Cécil Harvey",0,"Cécil Harvey",0,0,1,0,1,"“Nous vous l'avons déjà expliqué, c'est aussi notre combat.”"
72,"Bartz",0,"Bartz",0,0,1,0,1,"“J'ai promis à mon père avant qu'il ne meure que je voyagerais à travers le monde. Et puis... On dirait que le vent m'appelle.”"
73,"Terra",0,"Terra",0,0,1,1,1,"“Ne vous inquiétez pas. Je suis certaine que la paix régnera bientôt<hex:021D0103>!”"
74,"Cloud",0,"Cloud",0,0,1,0,1,"“Je ne peux plus rester enfermé dans cette illusion... Je vais vivre ma vie sans faire semblant.”"
75,"Squall",0,"Squall",0,0,1,0,1,"“Personne ne parlera de moi au passé<hex:021D0103>!!!”"
76,"Djidane",0,"Djidane",0,0,1,0,1,"“Il faut une raison pour sauver les gens<hex:021D0103>?”"
77,"Tidus",0,"Tidus",0,0,1,0,1,"“Yuna est là-bas, alors on y va et on la récupère<hex:021D0103>! Point final<hex:021D0103>!”"
78,"Shantotto",0,"Shantotto",0,0,1,1,1,"“Oh<hex:021D0103>! Voilà que vous me faites perdre mon calme, je suis blême<hex:021D0103>!”"
79,"Vaan",0,"Vaan",0,0,1,0,1,"“Qui a parlé de force<hex:021D0103>? Tu vas réussir. Tu as de bons amis.”"
80,"Lightning",0,"Lightning",0,0,1,1,1,"“Le problème n'est pas de savoir si on <hex:021A020203>peut<hex:021A020103>. Il y a des choses qu'on <hex:021A020203>doit<hex:021A020103> faire, c'est tout.”"
81,"gaélichat",0,"gaélichats",0,0,1,0,0,"Une créature mystérieuse dotée d'un corps de félin et d'ailes de chauve-souris. Certains savants avancent qu'elle appartiendrait au règne animal, tandis que d'autres affirment qu'il s'agit d'un démon appartenant au onzième rang de la Hiérarchie du néant. La seule chose qui soit certaine, c'est qu'elle possède une in<hex:02160103>tel<hex:02160103>li<hex:02160103>gence fine et vive, qui lui permet d'agir rapidement."
82,"Vanu Vanu",0,"Vanu Vanu",0,0,1,0,0,"Les Vanu Vanu sont une tribu d'hommes-hiboux qui vit sur les îles flottantes de L'Écume des cieux d'Abalathia. Complètement isolés du reste du monde jusqu'à l'apparition des premiers aéronefs, ils ont récemment pris conscience des menaces qui pèsent sur leur territoire, et ont renforcé leur vigilance à l'égard des visiteurs de la surface."
83,"Gnathe",0,"Gnathes",0,0,1,0,0,"Les Gnathes sont une tribu d'hommes-insectes qui vit dans les confins méridionaux de l'Avant-pays dravanien. Chasseurs avant tout, ils ont appris à protéger leur territoire des dragons en faisant brûler des substances résineuses, comme le benjoin. Au centre de leur société se trouve une sorte de roi appelé “l'Éveillé”, un catalyseur qui unit les volontés de ses sujets sans avoir recours à la parole."
84,"Yugiri",0,"Yugiri",0,0,1,1,1,"“Nous autres Domiens désirons plus que tout nous venger de l'Empire<hex:021D0103>; et la première étape consiste à réduire leur influence en Éorzéa pour éviter que la tragédie qui a frappé notre pays ne se reproduise.”"
85,"gros chocobo",0,"gros chocobos",0,0,1,0,0,"Un chocobo dont l'appétit insatiable et l'absence totale de volonté ont abouti à un corps qui s'apparente plus à celui d'un béhémoth qu'à celui d'un oiseau. D'après certaines légendes du folklore gobelin, ce volatile surdimensionné serait vénéré comme un dieu dans le monde d'en bas. (Il est à noter, cependant, qu'aucun élément permettant de vérifier la pertinence de ce mythe n'a pu être trouvé.)"
86,"griffon",0,"griffons",0,0,1,0,0,"Une créature ailée majestueuse qui habite dans les étendues sauvages des montagnes d'Abalathia. Dotée d'une acuité visuelle ex<hex:02160103>cep<hex:02160103>tion<hex:02160103>nelle, ce grand volatile traque ses proies depuis les hauteurs et se jette sur elles tel un projectile pour les lacérer à l'aide de ses puissantes serres. Symbole de courage et de férocité, le griffon orne le blason de la nation déchue d'Ala Mhigo."
87,"Tioman",0,"Tioman",0,0,1,0,1,"Un dragon puissant et effroyable vivant au sommet de Sohm Al. Fidèle servante de Nidhogg, sa puissance de destruction égale presque celle de son maître. Les Ishgardais la surnomment “Le dragon noir” en raison de ses écailles, prétendument plus sombres qu'une nuit sans étoiles."
