key,0,1,2
2201,True,"","Prenez soin de vos amis, ils sont ce que vous avez de plus précieux."
2202,True,"","N'ayez pas peur d'échanger avec des aventuriers de contrées lointaines."
2203,True,"","Exprimez-vous aussi avec des gestes pour être <hex:020816E905FF09>comprise<hex:FF08>compris<hex:03>."
2204,True,"","N'attendez pas qu'on vienne vous chercher pour former votre groupe."
2205,True,"","Partagez sans retenue. Vos vertus seront récompensées."
2206,True,"","Vous vous ferez un ami sur le champ de bataille. Combattez dans l'arène, et visez toujours plus haut."
2300,True,"Fortune<hex:021D0103>:","De petites économies naîtra un grand profit."
2301,True,"","Si vous en avez envie, c'est le moment idéal pour déménager."
2302,True,"","Partez récolter et la nature vous récompensera."
2303,True,"","Vous vous enrichirez par l'intermédiaire d'un ami."
2304,True,"","Sous les mers ou dans les cieux, lancez une expédition d'exploration."
2305,True,"","Festoyez dans l'arène pour couvrir de gloire votre nom."
2306,True,"","La précision sera la clef pour accumuler les ressources."
2400,True,"Combats<hex:021D0103>:","Préparez de quoi manger et vous soigner pour gagner."
2401,True,"","Si vous gagnez dans la douleur, pensez à mieux vous préparer."
2402,True,"","Si vous vous reposez sur vos lauriers, la victoire pourrait vous échapper."
2403,True,"","Sans coordination, la puissance n'est rien."
2404,True,"","Sans coordination, la puissance n'est rien."
2405,False,"",""
2406,False,"",""
2500,True,"Destinée<hex:021D0103>:","Croyez en vos convictions tel Althyk pour ne jamais hésiter."
2501,True,"","Soyez <hex:020816E905FF09>érudite<hex:FF08>érudit<hex:03> tel Thaliak pour surmonter les épreuves."
2502,True,"","Persévérez telle Halone pour ne pas plier le genou."
2503,True,"","Soyez <hex:02081EE905FF0D>observatrice<hex:FF0C>observateur<hex:03> telle Menphina pour appréhender la situation."
2504,True,"","Enhardissez-vous telle Azeyma pour mener vos compagnons."
2505,False,"",""
2506,False,"",""
3100,True,"Aventures<hex:021D0103>:","Décidez de votre destination avant de vous mettre en route."
3101,True,"","Faites en sorte d'exaucer les vœux des tribus alliées."
3102,True,"","Sortez des sentiers battus pour trouver votre bonheur."
3103,True,"","Préférez les voyages entre amis pour éviter les ennuis."
3104,True,"","Retournez dans votre première cité pour trouver la prospérité."
3105,True,"","Prouvez votre valeur au rendez-vous des redoutables combattants."
3106,True,"","Raffinez vos armes et convoitez davantage de puissance."
3200,True,"Relations<hex:021D0103>:","Pensez à donner des nouvelles à ceux qui comptent pour vous."
3201,True,"","Il vous sera bénéfique de raviver une relation oubliée."
3202,True,"","D'un retard naîtra une rencontre, sachez garder patience."
3203,True,"","Votre générosité sera récompensée par une amitié."
3204,True,"","Chérissez plus que jamais ceux qui vous entourent."
3205,True,"","Parfois, la solitude a du bon. Tout dépend de votre état d'esprit."
3206,True,"","De bonnes lunettes vous permettront de lire le cœur des autres."
3300,True,"Fortune<hex:021D0103>:","Plus vous attendrez pour vendre, plus vous serez <hex:020816E905FF09>perdante<hex:FF08>perdant<hex:03>."
3301,True,"","C'est le moment ou jamais de faire un peu de rangement."
3302,True,"","N'ayez pas peur d'échouer pour rencontrer le succès."
3303,True,"","Vous gaspillerez mais obtiendrez ce que vous désirez."
3304,True,"","L'in<hex:02160103>ter<hex:02160103>ven<hex:02160103>tion d'un camarade vous sera bénéfique."
3305,True,"","Visitez une terre étroite pour trouver la fortune."
3306,True,"","Votre assiduité aux événements saisonniers sera récompensée."
3400,True,"Combats<hex:021D0103>:","Plus vous perdrez, plus <hex:020810E905FF06>forte<hex:FF05>fort<hex:03> vous deviendrez."
3401,True,"","Attendez que tout soit terminé avant de vous relâcher."
3402,True,"","Gardez votre con<hex:02160103>cen<hex:02160103>tra<hex:02160103>tion pour mieux vous entraîner."
3403,True,"","Entraînez-vous sans relâche avec vos camarades."
3404,True,"","Entraînez-vous sans relâche avec vos camarades."
3405,False,"",""
3406,False,"",""
3500,True,"Destinée<hex:021D0103>:","Faites face telle Llymlaen pour surmonter les épreuves."
3501,True,"","Soyez <hex:02081CE905FF0C>insouciante<hex:FF0B>insouciant<hex:03> tel Oschon pour faire fi des échecs."
3502,True,"","Prenez de la hauteur telle Nymeia pour éviter d'être <hex:020818E905FF0A>malmenée<hex:FF09>malmené<hex:03>."
3503,True,"","Soyez inflexible tel Rhalgr pour relever les défis."
3504,True,"","Soyez habile tel Byregot pour réparer ce qui est brisé."
3505,False,"",""
3506,False,"",""
4100,True,"Aventures<hex:021D0103>:","Ne voyagez que si vous êtes suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment <hex:02081AE905FF0B>préparée<hex:FF0A>préparé<hex:03>."
4101,True,"","Prenez soin de vous avant d'entreprendre un long voyage."
4102,True,"","Attendez-vous à voir un homme-poisson se dresser sur votre route."
4103,True,"","Soyez vous-même et tout se passera sans encombre."
4104,True,"","Dans le malheur, agissez pour le bien de ceux qui vous entourent."
4105,True,"","Allez là où se regroupent les lapins."
4106,True,"","Changez-vous les idées en laissant votre esprit voguer à l'infini."
4200,True,"Relations<hex:021D0103>:","Vous trouverez du bon dans une ancienne relation, mais restez <hex:020818E905FF0A>méfiante<hex:FF09>méfiant<hex:03>."
4201,True,"","Une affection dont vous serez l'objet vous fera hésiter."
4202,True,"","Ne prêtez pas attention aux rumeurs et faites confiance à vos amis."
4203,True,"","En cas de désaccord, n'oubliez pas d'avoir de l'empathie."
4204,True,"","En cas d'incompréhension, restez sincère jusqu'au bout."
4205,True,"","Vous vous épuiserez à regarder dans toutes les directions. Prenez une décision, et tenez-vous-y."
4206,True,"","Dépassez les barrières physiques pour faire de nouvelles rencontres."
4300,True,"Fortune<hex:021D0103>:","Gardez la tête froide pour évaluer le marché avec justesse."
4301,True,"","Vous serez <hex:02081CE905FF0C>malheureuse<hex:FF0B>malheureux<hex:03> à la loterie, restez <hex:020816E905FF09>patiente<hex:FF08>patient<hex:03>."
4302,True,"","Vous trouverez une utilité aux invendus que vous avez sur les bras."
4303,True,"","Donnez une nouvelle allure à votre servant pour relancer vos affaires."
4304,True,"","Choisissez mé<hex:02160103>ti<hex:02160103>cu<hex:02160103>leu<hex:02160103>se<hex:02160103>ment votre moment pour faire bonne pêche."
4305,True,"","Agissez pour que vos réserves arrêtent de déborder."
4306,True,"","Votre goût pour le chic vous mènera à la faillite."
4400,True,"Combats<hex:021D0103>:","Soyez <hex:02081CE905FF0C>généreuse<hex:FF0B>généreux<hex:03> envers vos compagnons d'armes."
4401,True,"","Soyez <hex:02081AE905FF0B>préparée<hex:FF0A>préparé<hex:03> car la crainte vous mènera à l'échec."
4402,True,"","Gardez patience, la victoire prendra le temps qu'il faudra."
4403,True,"","Persévérez pour être justement <hex:020820E905FF0E>récompensée<hex:FF0D>récompensé<hex:03> de vos succès."
4404,True,"","Persévérez pour être justement <hex:020820E905FF0E>récompensée<hex:FF0D>récompensé<hex:03> de vos succès."
4405,False,"",""
4406,False,"",""
4500,True,"Destinée<hex:021D0103>:","Le malheur vous frappera telle la foudre de Rhalgr, soyez <hex:020812E905FF07>prête<hex:FF06>prêt<hex:03>."
4501,True,"","Même un mur aussi monumental que le bouclier de Halone n'est pas infranchissable."
4502,True,"","Préparez-vous avant d'affronter un ennemi aussi féroce que le chien de garde de Menphina."
4503,True,"","Saisissez l'opportunité pour surmonter une épreuve aussi colossale que les vagues de Llymlaen."
4504,True,"","Vous apprendrez d'une épreuve aussi complexe qu'un parchemin de Thaliak."
4505,False,"",""
4506,False,"",""
5100,True,"Aventures<hex:021D0103>:","Armez-vous de patience pour bénéficier d'un ciel clément."
5101,True,"","Si vous relâchez votre attention, vous raterez l'occasion de fêter la saison."
5102,True,"","Ne perdez pas patience lorsque vous devrez attendre votre tour."
5103,True,"","Révisez votre conduite sous peine de finir <hex:02081EE905FF0D>emprisonnée<hex:FF0C>emprisonné<hex:03>."
5104,True,"","Méfiez-vous des étoiles filantes ou vous irez à votre perte."
5105,True,"","Croyez en votre fortune tandis que vous foulez une terre sombre."
5106,True,"","Repensez à vos débuts et au chemin parcouru."
5200,True,"Relations<hex:021D0103>:","Choisissez bien vos mots lorsque vous retrouverez une vieille con<hex:02160103>nais<hex:02160103>san<hex:02160103>ce."
5201,True,"","Gare aux rêves trop beaux pour se réaliser."
5202,True,"","Gare à la chute si vous vous engagez plus que de raison."
5203,True,"","Gare aux paroles malheureuses que vous ne pourrez que regretter."
5204,True,"","Soyez honnête et sincère au risque de tout voir s'écrouler."
5205,True,"","Vous pouvez éviter une séparation si vous prenez le temps de discuter."
5206,True,"","La vanité ne fera que ternir la confiance que vous portent les autres. Restez vous-même."
5300,True,"Fortune<hex:021D0103>:","Plus vous serez <hex:020818E905FF0A>gourmande<hex:FF09>gourmand<hex:03>, moins vous serez <hex:020816E905FF09>gagnante<hex:FF08>gagnant<hex:03>."
5301,True,"","Pour franchir un portail magique, fiez-vous plutôt à la carte d'un camarade. "
5302,True,"","Allez au Gold Saucer pour vous amuser plutôt que par avidité."
5303,True,"","Purifiez-vous avant de manipuler vos matérias les plus précieuses."
5304,True,"","Oubliez la chasse aux mémoquartz et rentrez plus tôt que d'ordinaire."
5305,True,"","Rentrez chez vous avant de perdre vos possessions."
5306,True,"","Redoublez d'efforts pour couvrir votre frénésie dépensière."
5400,True,"Combats<hex:021D0103>:","Perfectionnez votre plan de bataille au lieu de foncer tête baissée vers la défaite."
5401,True,"","Ne vous éparpillez pas et concentrez-vous sur votre objectif pour réussir."
5402,True,"","Vous allez échouer à de multiples reprises, revoyez votre plan d'attaque."
5403,True,"","La victoire va vous échapper, vous et vos compagnons devrez vous réconforter."
5404,True,"","Perfectionnez votre plan de bataille au lieu de foncer tête baissée vers la défaite."
5405,False,"",""
5406,False,"",""
5500,True,"Destinée<hex:021D0103>:","Si vous poursuivez un amour interdit tel celui de Nymeia, vous courrez à votre perte."
5501,True,"","Si vous restez <hex:020815E905FF09>ambiguë<hex:FF07>ambigu<hex:03> tel Nald'thal, personne ne vous accordera sa confiance."
5502,True,"","Si vous vous abandonnez à la colère telle Nophica, vos combats s'éterniseront."
5503,True,"","Si vous ne dissipez pas le chaos tel Althyk, la situation ne fera qu'empirer."
5504,True,"","Enflammez-vous sans retenue telle Azeyma et vous finirez par brûler ceux qui vous entourent."
5505,False,"",""
5506,False,"",""
